prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the husband drew the corporation the button .,DRAW,THE,for,a professor brought a band a tea .,BRING,A,to,-51.68270492553711,-49.86583709716797,-46.719635009765625,-45.611141204833984
the secretary drew the band the card .,DRAW,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-52.18244171142578,-50.82059860229492,-48.14241027832031,-45.87679290771485
the opponent drew the winner the crystal .,DRAW,THE,for,a father brought a corporation a beer .,BRING,A,to,-56.181419372558594,-56.58776473999024,-50.90399169921875,-52.45395660400391
the professor drew the army the key .,DRAW,THE,for,a doctor brought a chief a tea .,BRING,A,to,-46.38807678222656,-43.469825744628906,-41.48468017578125,-39.20682907104492
the kid drew the pilot the bowl .,DRAW,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-46.333003997802734,-46.25542449951172,-45.185821533203125,-42.636173248291016
the girl drew the administration the instrument .,DRAW,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-45.26837539672852,-45.78390884399414,-44.12056350708008,-43.77813720703125
the pilot drew the minister the coat .,DRAW,THE,for,an employer brought an attorney a tea .,BRING,A,to,-52.06126403808594,-48.11139297485352,-49.2615852355957,-44.72593307495117
a child drew a club a jacket .,DRAW,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-44.01403045654297,-45.65805435180664,-42.48292922973633,-41.14786148071289
a mother drew a colonel a crystal .,DRAW,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-41.19935989379883,-42.50017547607422,-39.0074348449707,-42.49964904785156
a princess drew a king a button .,DRAW,A,for,the champion brought the guy the hat .,BRING,THE,to,-43.14631271362305,-46.093849182128906,-42.69096374511719,-45.29081726074219
a son drew a student a bell .,DRAW,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-45.417362213134766,-43.44050598144531,-46.79487609863281,-45.2398796081543
a pilot drew a professor a computer .,DRAW,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-50.98060607910156,-50.08406066894531,-49.67293930053711,-45.02217864990234
a hero drew a prince an engine .,DRAW,A,for,the pilot brought the band the pie .,BRING,THE,to,-42.44233322143555,-46.28498458862305,-38.93338394165039,-39.98705291748047
a sheriff drew an administration a knife .,DRAW,A,for,the mother brought the club the plate .,BRING,THE,to,-41.740028381347656,-48.034767150878906,-42.376712799072266,-45.5340690612793
a worker drew an uncle a key .,DRAW,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-42.92234420776367,-46.18555450439453,-43.74653244018555,-43.963775634765625
a chief drew a brother a crystal .,DRAW,A,for,the author brought the company the guitar .,BRING,THE,to,-45.70294952392578,-49.55118942260742,-40.302833557128906,-43.33327865600586
a student drew a prince a pot .,DRAW,A,for,the guy brought the author the iron .,BRING,THE,to,-47.19097518920898,-47.75485229492188,-47.36142349243164,-48.12249755859375
a husband drew a company a wire .,DRAW,A,for,the employee brought the doctor the television .,BRING,THE,to,-42.00658798217773,-48.85642623901367,-39.19498443603516,-43.64793395996094
an uncle drew a band a telephone .,DRAW,A,for,the lady brought the club the key .,BRING,THE,to,-40.11193084716797,-44.97653198242188,-40.428672790527344,-43.54320907592773
an aunt drew a corporation a crystal .,DRAW,A,for,the professor brought the kid the meal .,BRING,THE,to,-44.34152603149414,-48.60807037353516,-44.09259796142578,-47.89839172363281
a writer drew a woman a bowl .,DRAW,A,for,the bishop brought the club the pie .,BRING,THE,to,-44.99044799804688,-49.57928085327149,-47.91234588623047,-49.034210205078125
a brother drew a business a coat .,DRAW,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-43.0535774230957,-45.94332885742188,-42.21331787109375,-42.31281661987305
a prince drew an opponent a jacket .,DRAW,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-50.49566650390625,-54.02827072143555,-48.38868713378906,-46.86723709106445
a son drew an administration a telephone .,DRAW,A,for,the worker brought the corporation the pie .,BRING,THE,to,-40.300758361816406,-44.2627182006836,-41.44218063354492,-44.33475875854492
a man drew a scientist a plate .,DRAW,A,for,the worker brought the club the coffee .,BRING,THE,to,-47.90240478515625,-52.94917678833008,-46.81161117553711,-49.24794769287109
a soldier drew a singer a bag .,DRAW,A,for,the actor brought the aunt the glass .,BRING,THE,to,-40.31393051147461,-42.80204772949219,-40.24868774414063,-41.84733200073242
a father drew a brother a crystal .,DRAW,A,for,the mayor brought the actress the key .,BRING,THE,to,-45.17431640625,-47.9216194152832,-42.01984405517578,-42.66081619262695
a winner drew a husband an instrument .,DRAW,A,for,the guy brought the business the beer .,BRING,THE,to,-43.82544708251953,-48.96581268310547,-43.19969940185547,-46.15896224975586
a pilot drew a lawyer a telephone .,DRAW,A,for,the husband brought the business the beer .,BRING,THE,to,-46.03026580810547,-45.71352005004883,-45.35104370117188,-42.299842834472656
an adult drew a business a machine .,DRAW,A,for,the parent brought the king the beer .,BRING,THE,to,-44.91295623779297,-47.41958618164063,-43.73614883422852,-45.83930206298828
a guy drew an army a glass .,DRAW,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-40.59222412109375,-40.78048324584961,-42.41378784179688,-42.618988037109375
a buddy drew a cousin a bell .,DRAW,A,for,the priest brought the partner the pot .,BRING,THE,to,-44.57659149169922,-46.98735809326172,-39.17430877685547,-41.312747955322266
the employee found the band the tea .,FIND,THE,for,a lady brought a club a pie .,BRING,A,to,-38.57212066650391,-44.712852478027344,-40.29609298706055,-43.41607284545898
the employee found the corporation the salad .,FIND,THE,for,a cousin brought a company a bag .,BRING,A,to,-45.52775192260742,-43.323638916015625,-43.62668228149414,-40.584102630615234
the nurse found the company the ball .,FIND,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-45.25804138183594,-47.11628723144531,-45.09040069580078,-44.557838439941406
the guest found the author the bowl .,FIND,THE,for,a man brought an administration a book .,BRING,A,to,-41.73780059814453,-42.63753128051758,-40.24375534057617,-40.22160720825195
the adult found the club the cheese .,FIND,THE,for,a girl brought a guy a coffee .,BRING,A,to,-37.95909118652344,-40.080596923828125,-37.19891357421875,-37.15472412109375
the woman found the corporation the pot .,FIND,THE,for,a princess brought an adult a coffee .,BRING,A,to,-45.64243316650391,-43.52539825439453,-43.72006607055664,-41.62196731567383
the wife found the administration the chicken .,FIND,THE,for,a lady brought an employer a computer .,BRING,A,to,-43.65956497192383,-43.20243835449219,-41.69015502929688,-39.66239547729492
the employer found the band the chicken .,FIND,THE,for,a colonel brought a candidate a television .,BRING,A,to,-51.545860290527344,-53.3499870300293,-47.55998229980469,-48.209320068359375
the parent found the winner the cheese .,FIND,THE,for,a teacher brought a singer an engine .,BRING,A,to,-46.44190216064453,-50.0147705078125,-46.720645904541016,-46.83582305908203
the kid found the king the juice .,FIND,THE,for,a mayor brought a band an instrument .,BRING,A,to,-43.34176635742188,-47.75260162353516,-43.404666900634766,-45.10470581054688
the physician found the prince the candy .,FIND,THE,for,a colonel brought a business a tea .,BRING,A,to,-54.55854034423828,-54.64882659912109,-52.40646362304688,-50.22632598876953
the lawyer found the band the coffee .,FIND,THE,for,an aunt brought an army a jacket .,BRING,A,to,-50.5287971496582,-53.2989387512207,-45.42676544189453,-45.668067932128906
the daughter found the president the meal .,FIND,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-50.0786361694336,-46.04692840576172,-49.3814697265625,-45.32848358154297
the employer found the administration the motor .,FIND,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-43.24674224853516,-46.32307434082031,-43.33576965332031,-43.27703094482422
the son found the buddy the juice .,FIND,THE,for,an employee brought a business a camera .,BRING,A,to,-40.987342834472656,-45.75591278076172,-41.61096954345703,-43.51225280761719
the author found the worker the candy .,FIND,THE,for,a parent brought a club a meal .,BRING,A,to,-50.00620651245117,-53.478607177734375,-48.444915771484375,-51.62519454956055
the physician found the administration the pie .,FIND,THE,for,a prince brought a business a motor .,BRING,A,to,-45.47095489501953,-48.87868881225586,-46.37629699707031,-48.32992172241211
the soldier found the army the plate .,FIND,THE,for,a colonel brought a business a bottle .,BRING,A,to,-45.99250030517578,-49.23352813720703,-44.95281982421875,-44.1805305480957
the employee found the club the iron .,FIND,THE,for,a professor brought a band a tea .,BRING,A,to,-52.67226791381836,-51.73119354248047,-48.82307434082031,-46.41527938842773
the actress found the author the newspaper .,FIND,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-53.19013214111328,-52.91261291503906,-52.47828674316406,-49.05580520629883
the reader found the cousin the coat .,FIND,THE,for,a father brought a corporation a beer .,BRING,A,to,-50.03996276855469,-53.38248825073242,-47.19436264038086,-44.646854400634766
the manager found the lady the juice .,FIND,THE,for,a doctor brought a chief a tea .,BRING,A,to,-45.98047256469727,-43.445762634277344,-47.36653518676758,-42.01625061035156
the bishop found the club the instrument .,FIND,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-49.364524841308594,-46.49874877929688,-46.86955261230469,-43.1873664855957
the son found the buddy the juice .,FIND,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-43.534210205078125,-44.161502838134766,-44.19194030761719,-43.07402801513672
the actress found the girl the beer .,FIND,THE,for,an employer brought an attorney a tea .,BRING,A,to,-52.56160354614258,-50.79916763305664,-54.0308952331543,-51.67226791381836
a manager found a hero a wire .,FIND,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-39.51837158203125,-41.63595199584961,-40.86918258666992,-43.09833908081055
an aunt found an uncle an iron .,FIND,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-47.09860229492188,-50.76808166503906,-43.85801315307617,-49.19860458374024
a minister found a mayor a glass .,FIND,A,for,the champion brought the guy the hat .,BRING,THE,to,-41.24707794189453,-45.58279037475586,-43.90387725830078,-48.91117858886719
an uncle found a band a beer .,FIND,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-48.186065673828125,-52.01633834838867,-45.53631591796875,-45.79512023925781
a captain found a club a cheese .,FIND,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-48.63352584838867,-47.19920349121094,-47.035343170166016,-44.98822021484375
a buddy found a mother a jacket .,FIND,A,for,the pilot brought the band the pie .,BRING,THE,to,-44.25449752807617,-46.65098190307617,-41.927371978759766,-45.02658462524414
a teacher found an administration a coat .,FIND,A,for,the mother brought the club the plate .,BRING,THE,to,-40.407188415527344,-44.45842361450195,-42.3940544128418,-44.44400405883789
a lady found a corporation a meal .,FIND,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-43.08284378051758,-44.86410140991211,-42.81237411499024,-41.71598815917969
an opponent found a club an engine .,FIND,A,for,the author brought the company the guitar .,BRING,THE,to,-43.65179061889648,-49.088340759277344,-40.7810173034668,-42.752586364746094
an employee found a lady a cheese .,FIND,A,for,the guy brought the author the iron .,BRING,THE,to,-42.62554168701172,-44.81324005126953,-43.40812301635742,-44.29828643798828
a son found a business a coffee .,FIND,A,for,the employee brought the doctor the television .,BRING,THE,to,-40.43165588378906,-44.79472732543945,-42.5202751159668,-45.50004577636719
a captain found a company a book .,FIND,A,for,the lady brought the club the key .,BRING,THE,to,-39.326271057128906,-44.993446350097656,-38.3543586730957,-41.517391204833984
a boy found a president a coffee .,FIND,A,for,the professor brought the kid the meal .,BRING,THE,to,-42.99945068359375,-45.56687545776367,-41.78146362304688,-46.81857681274414
a teacher found a band a juice .,FIND,A,for,the bishop brought the club the pie .,BRING,THE,to,-41.74609756469727,-43.459999084472656,-45.29484939575195,-44.11481094360352
a sheriff found a guy a tea .,FIND,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-46.31571578979492,-48.14179611206055,-45.26039123535156,-44.46413040161133
an opponent found a corporation a meal .,FIND,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-47.093509674072266,-49.8195915222168,-45.7357177734375,-46.58086013793945
a princess found a band a coffee .,FIND,A,for,the worker brought the corporation the pie .,BRING,THE,to,-42.79216766357422,-45.88491439819336,-47.48200988769531,-47.740020751953125
a captain found an actress a tea .,FIND,A,for,the worker brought the club the coffee .,BRING,THE,to,-37.61344146728516,-42.483001708984375,-38.25265121459961,-40.07752227783203
an employer found a parent a crystal .,FIND,A,for,the actor brought the aunt the glass .,BRING,THE,to,-43.55086517333984,-47.94213104248047,-43.15660858154297,-48.795372009277344
a prince found a reader a beer .,FIND,A,for,the mayor brought the actress the key .,BRING,THE,to,-47.01255035400391,-47.233177185058594,-48.32916641235352,-50.45671844482422
a cop found a club a chicken .,FIND,A,for,the guy brought the business the beer .,BRING,THE,to,-41.05204391479492,-44.99470138549805,-44.20865249633789,-46.6422004699707
an opponent found a club an engine .,FIND,A,for,the husband brought the business the beer .,BRING,THE,to,-43.94951248168945,-47.31805419921875,-41.12838745117188,-42.27477645874024
a kid found a student a chocolate .,FIND,A,for,the parent brought the king the beer .,BRING,THE,to,-43.17032241821289,-44.00922775268555,-45.5794563293457,-45.2647819519043
a doctor found a scientist a camera .,FIND,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-43.5981559753418,-45.000396728515625,-43.945194244384766,-43.695899963378906
a sheriff found a lawyer a beer .,FIND,A,for,the priest brought the partner the pot .,BRING,THE,to,-44.8550033569336,-48.75261306762695,-52.16883850097656,-56.76801300048828
the guy got the company the guitar .,GET,THE,for,a lady brought a club a pie .,BRING,A,to,-40.19679260253906,-47.63594436645508,-40.43675231933594,-46.51882553100586
the man got the partner the iron .,GET,THE,for,a cousin brought a company a bag .,BRING,A,to,-43.2969856262207,-45.217655181884766,-42.841285705566406,-41.811973571777344
the cousin got the band the juice .,GET,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-47.83789443969727,-46.262577056884766,-44.44910430908203,-43.629371643066406
the princess got the company the hat .,GET,THE,for,a man brought an administration a book .,BRING,A,to,-44.42876052856445,-45.31528854370117,-42.296852111816406,-42.4125862121582
the soldier got the army the log .,GET,THE,for,a girl brought a guy a coffee .,BRING,A,to,-35.89402389526367,-35.04878234863281,-34.569786071777344,-31.086376190185547
the minister got the husband the guitar .,GET,THE,for,a princess brought an adult a coffee .,BRING,A,to,-52.05993270874024,-47.93527603149414,-49.06238555908203,-43.771141052246094
the guest got the company the machine .,GET,THE,for,a lady brought an employer a computer .,BRING,A,to,-40.03781127929688,-40.68579864501953,-40.27987289428711,-39.02918243408203
the buddy got the army the coat .,GET,THE,for,a colonel brought a candidate a television .,BRING,A,to,-48.336544036865234,-52.30101776123047,-46.99979782104492,-47.2215461730957
the soldier got the administration the cup .,GET,THE,for,a teacher brought a singer an engine .,BRING,A,to,-45.75168991088867,-49.38098907470703,-43.29742431640625,-42.90119171142578
the wife got the lawyer the candy .,GET,THE,for,a mayor brought a band an instrument .,BRING,A,to,-44.69580459594727,-51.33529281616211,-45.46696472167969,-48.038612365722656
the soldier got the professor the candy .,GET,THE,for,a colonel brought a business a tea .,BRING,A,to,-53.79491424560547,-56.88231658935547,-51.62344741821289,-51.32215881347656
the president got the administration the newspaper .,GET,THE,for,an aunt brought an army a jacket .,BRING,A,to,-53.03398513793945,-54.23056411743164,-50.81988525390625,-50.68103790283203
the author got the corporation the jacket .,GET,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-49.80620574951172,-50.40080642700195,-49.87367630004883,-49.3591423034668
the reader got the guy the chocolate .,GET,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-49.868896484375,-49.67730331420898,-44.009254455566406,-44.52975463867188
the man got the guy the ball .,GET,THE,for,an employee brought a business a camera .,BRING,A,to,-50.04514694213867,-53.98578643798828,-47.10884094238281,-47.62674331665039
the son got the administration the card .,GET,THE,for,a parent brought a club a meal .,BRING,A,to,-44.949440002441406,-48.05558776855469,-43.43133163452149,-44.83167266845703
the leader got the professor the juice .,GET,THE,for,a prince brought a business a motor .,BRING,A,to,-47.75655746459961,-49.96788787841797,-50.363651275634766,-47.9976806640625
the woman got the administration the pie .,GET,THE,for,a colonel brought a business a bottle .,BRING,A,to,-48.5428581237793,-52.85504150390625,-48.23442077636719,-48.61083221435547
the lady got the club the engine .,GET,THE,for,a professor brought a band a tea .,BRING,A,to,-54.52621078491211,-53.64127349853516,-45.76148986816406,-44.01608276367188
the uncle got the army the pie .,GET,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-47.63770294189453,-44.50997924804688,-46.354122161865234,-40.16456985473633
the woman got the administration the pie .,GET,THE,for,a father brought a corporation a beer .,BRING,A,to,-44.45807647705078,-44.95280075073242,-43.72636413574219,-40.11419677734375
the singer got the administration the salad .,GET,THE,for,a doctor brought a chief a tea .,BRING,A,to,-43.94796371459961,-43.98008346557617,-48.19688415527344,-42.43299102783203
the child got the business the tea .,GET,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-45.48329925537109,-41.10226058959961,-44.94585037231445,-41.413272857666016
the scientist got the kid the juice .,GET,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-43.632911682128906,-44.44816589355469,-45.47645568847656,-43.67683792114258
the minister got the cop the bottle .,GET,THE,for,an employer brought an attorney a tea .,BRING,A,to,-52.714447021484375,-50.52378463745117,-51.87373352050781,-49.792327880859375
a physician got a club a camera .,GET,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-40.35532760620117,-41.82682418823242,-40.10771942138672,-41.3026008605957
a kid got a brother a tea .,GET,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-42.94336700439453,-43.3941764831543,-41.25136184692383,-43.044952392578125
a priest got an administration a chocolate .,GET,A,for,the champion brought the guy the hat .,BRING,THE,to,-42.520267486572266,-48.33025741577149,-43.03200149536133,-47.99468994140625
a child got an administration a beer .,GET,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-45.61875534057617,-43.71950912475586,-43.02798080444336,-44.17910385131836
an actress got a guest a beer .,GET,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-50.965213775634766,-48.0005111694336,-51.34762191772461,-46.66852188110352
a leader got a king a salad .,GET,A,for,the pilot brought the band the pie .,BRING,THE,to,-40.07936096191406,-41.63703536987305,-40.619728088378906,-40.54520034790039
a champion got an army a chocolate .,GET,A,for,the mother brought the club the plate .,BRING,THE,to,-38.98698425292969,-43.00822067260742,-40.608131408691406,-41.71116256713867
a parent got a corporation an instrument .,GET,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-46.54433059692383,-49.62115478515625,-44.85378646850586,-47.17857360839844
a reader got a band a button .,GET,A,for,the author brought the company the guitar .,BRING,THE,to,-42.92133331298828,-44.83849334716797,-40.754661560058594,-43.34327697753906
a colonel got a doctor a meal .,GET,A,for,the guy brought the author the iron .,BRING,THE,to,-47.16815185546875,-47.88947677612305,-50.28697967529297,-51.49723052978516
a winner got a manager a bag .,GET,A,for,the employee brought the doctor the television .,BRING,THE,to,-42.78599548339844,-44.3677978515625,-43.067630767822266,-42.735084533691406
a brother got a band a coat .,GET,A,for,the lady brought the club the key .,BRING,THE,to,-36.86494827270508,-40.73758316040039,-38.73526763916016,-40.71962738037109
an opponent got a band a juice .,GET,A,for,the professor brought the kid the meal .,BRING,THE,to,-42.69971084594727,-45.58156967163086,-48.18423461914063,-47.9019660949707
a singer got an administration a wire .,GET,A,for,the bishop brought the club the pie .,BRING,THE,to,-39.98597717285156,-44.47015380859375,-39.76856994628906,-41.843849182128906
a kid got a brother a tea .,GET,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-45.85380935668945,-48.01139450073242,-44.37685012817383,-44.85072708129883
a father got an adult a chocolate .,GET,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-45.871726989746094,-49.9937858581543,-45.06068420410156,-46.89270782470703
a colonel got a candidate a cup .,GET,A,for,the worker brought the corporation the pie .,BRING,THE,to,-47.094512939453125,-51.14858627319336,-48.34772109985352,-50.97820281982422
a pilot got an army a wire .,GET,A,for,the worker brought the club the coffee .,BRING,THE,to,-42.95403671264648,-49.42637252807617,-42.74665069580078,-44.76863098144531
a husband got an employer a juice .,GET,A,for,the actor brought the aunt the glass .,BRING,THE,to,-40.46201705932617,-44.02970886230469,-42.22932052612305,-44.907901763916016
a kid got a brother a tea .,GET,A,for,the mayor brought the actress the key .,BRING,THE,to,-45.64859771728516,-45.70534896850586,-44.78900909423828,-46.22224426269531
a husband got an employer a juice .,GET,A,for,the guy brought the business the beer .,BRING,THE,to,-39.81769943237305,-41.9149284362793,-38.93398284912109,-38.00249862670898
a parent got a corporation an instrument .,GET,A,for,the husband brought the business the beer .,BRING,THE,to,-41.20542907714844,-41.50086975097656,-40.13017654418945,-45.23476409912109
a guest got an army a juice .,GET,A,for,the parent brought the king the beer .,BRING,THE,to,-40.12348556518555,-42.40242385864258,-40.57563400268555,-41.84480285644531
a priest got an administration a candy .,GET,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-41.95407485961914,-43.41259002685547,-41.85188293457031,-43.36032104492188
an author got a bishop an iron .,GET,A,for,the priest brought the partner the pot .,BRING,THE,to,-38.32844924926758,-41.67374801635742,-38.035980224609375,-39.433135986328125
the king gave the candidate the tea .,GIVE,THE,to,a lady brought a club a pie .,BRING,A,to,-38.16940689086914,-51.79571914672852,-40.332481384277344,-50.121559143066406
the nurse gave the business the salad .,GIVE,THE,to,a cousin brought a company a bag .,BRING,A,to,-42.51690673828125,-46.66080093383789,-45.23701095581055,-45.397010803222656
the guy gave the administration the candy .,GIVE,THE,to,an uncle brought a priest an anchor .,BRING,A,to,-46.886817932128906,-48.27819061279297,-48.387657165527344,-48.13857269287109
the princess gave the business the beer .,GIVE,THE,to,a man brought an administration a book .,BRING,A,to,-40.498905181884766,-42.01805877685547,-40.51386642456055,-40.42888259887695
the doctor gave the teacher the tea .,GIVE,THE,to,a girl brought a guy a coffee .,BRING,A,to,-33.42196273803711,-33.533203125,-34.60990905761719,-32.580360412597656
the reader gave the business the meal .,GIVE,THE,to,a princess brought an adult a coffee .,BRING,A,to,-45.72932052612305,-43.38012313842773,-46.62300491333008,-42.75740432739258
the princess gave the cousin the cheese .,GIVE,THE,to,a lady brought an employer a computer .,BRING,A,to,-50.33016204833984,-48.813720703125,-50.26573944091797,-46.45365524291992
the parent gave the cop the pot .,GIVE,THE,to,a colonel brought a candidate a television .,BRING,A,to,-48.20833969116211,-51.26052474975586,-50.24769592285156,-50.607540130615234
the physician gave the writer the coffee .,GIVE,THE,to,a teacher brought a singer an engine .,BRING,A,to,-42.99420547485352,-44.84000778198242,-47.74473190307617,-46.51155471801758
the princess gave the business the beer .,GIVE,THE,to,a mayor brought a band an instrument .,BRING,A,to,-41.99394226074219,-47.641143798828125,-40.16035079956055,-43.77302551269531
the president gave the champion the salad .,GIVE,THE,to,a colonel brought a business a tea .,BRING,A,to,-50.59943771362305,-51.84633255004883,-49.27200698852539,-47.83712768554688
the hero gave the winner the cheese .,GIVE,THE,to,an aunt brought an army a jacket .,BRING,A,to,-48.0766716003418,-52.46695709228516,-48.64907836914063,-51.5037841796875
the candidate gave the administration the bag .,GIVE,THE,to,a hero brought a wife a chocolate .,BRING,A,to,-52.55882263183594,-51.315731048583984,-54.54923629760742,-53.37272262573242
the boy gave the captain the bag .,GIVE,THE,to,a soldier brought a scientist a cup .,BRING,A,to,-44.25382995605469,-44.43687438964844,-47.4834213256836,-43.03251266479492
the leader gave the lawyer the coffee .,GIVE,THE,to,an employee brought a business a camera .,BRING,A,to,-44.68635559082031,-50.38351058959961,-47.59761047363281,-51.10562133789063
the actor gave the child the juice .,GIVE,THE,to,a parent brought a club a meal .,BRING,A,to,-48.52923583984375,-53.238731384277344,-45.51399230957031,-50.36493682861328
the candidate gave the administration the gun .,GIVE,THE,to,a prince brought a business a motor .,BRING,A,to,-51.906837463378906,-55.06819534301758,-51.556251525878906,-52.725563049316406
the brother gave the cousin the tea .,GIVE,THE,to,a colonel brought a business a bottle .,BRING,A,to,-53.4542350769043,-57.92321014404297,-48.36695098876953,-51.63941192626953
the attorney gave the man the beer .,GIVE,THE,to,a professor brought a band a tea .,BRING,A,to,-51.80253601074219,-50.83380889892578,-53.84673690795898,-50.243431091308594
the daughter gave the manager the salad .,GIVE,THE,to,a soldier brought a kid a telephone .,BRING,A,to,-48.50740814208984,-45.89118957519531,-48.42763519287109,-44.268699645996094
the sheriff gave the colonel the anchor .,GIVE,THE,to,a father brought a corporation a beer .,BRING,A,to,-50.58694076538086,-51.40860748291016,-47.99118041992188,-47.53452682495117
the guest gave the president the motor .,GIVE,THE,to,a doctor brought a chief a tea .,BRING,A,to,-45.53761291503906,-41.17748641967773,-47.96419143676758,-40.73360061645508
the worker gave the student the juice .,GIVE,THE,to,a candidate brought a man a chocolate .,BRING,A,to,-53.49474334716797,-46.037540435791016,-49.33589553833008,-42.88408660888672
the secretary gave the woman the chicken .,GIVE,THE,to,a mayor brought a priest a coffee .,BRING,A,to,-43.38368225097656,-43.3405876159668,-44.759395599365234,-42.63286972045898
