prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the professor drew them the key .,DRAW,THE,for,a doctor brought us a tea .,BRING,A,to,-39.07637023925781,-35.14356231689453,-40.70870971679688,-35.05805206298828
the kid drew us the bowl .,DRAW,THE,for,a candidate brought you a chocolate .,BRING,A,to,-44.72324752807617,-40.42619323730469,-45.33479309082031,-40.707305908203125
the girl drew him the instrument .,DRAW,THE,for,a mayor brought me a coffee .,BRING,A,to,-42.25771713256836,-38.7091178894043,-43.071380615234375,-38.90608215332031
the pilot drew them the coat .,DRAW,THE,for,an employer brought you a tea .,BRING,A,to,-46.50816345214844,-42.30021667480469,-46.45726776123047,-42.64731216430664
a child drew it a jacket .,DRAW,A,for,the husband brought us the newspaper .,BRING,THE,to,-33.80376434326172,-31.738147735595703,-34.55068588256836,-31.17273712158203
a mother drew you a crystal .,DRAW,A,for,the secretary brought them the beer .,BRING,THE,to,-39.70335006713867,-39.33016204833984,-40.24562072753906,-37.58437728881836
a princess drew them a button .,DRAW,A,for,the champion brought me the hat .,BRING,THE,to,-37.08753204345703,-36.32519912719727,-38.93333053588867,-36.21872329711914
a son drew us a bell .,DRAW,A,for,the parent brought you the chocolate .,BRING,THE,to,-38.063453674316406,-38.763145446777344,-39.67536926269531,-38.40594482421875
a pilot drew you a computer .,DRAW,A,for,the secretary brought her the juice .,BRING,THE,to,-40.25380706787109,-38.63166427612305,-38.03938674926758,-36.93463897705078
a hero drew us an engine .,DRAW,A,for,the pilot brought it the pie .,BRING,THE,to,-38.68165588378906,-37.77794647216797,-39.92647552490234,-37.37371826171875
a sheriff drew it a knife .,DRAW,A,for,the mother brought you the plate .,BRING,THE,to,-35.477684020996094,-34.980201721191406,-36.04201889038086,-34.55460739135742
a worker drew him a key .,DRAW,A,for,the mother brought it the coffee .,BRING,THE,to,-34.60895156860352,-35.85723876953125,-36.41153335571289,-36.94236373901367
a chief drew me a crystal .,DRAW,A,for,the author brought you the guitar .,BRING,THE,to,-38.52063751220703,-38.14759063720703,-39.20519256591797,-37.141212463378906
a student drew you a pot .,DRAW,A,for,the guy brought it the iron .,BRING,THE,to,-38.97608184814453,-41.69990539550781,-35.77477264404297,-38.391822814941406
a husband drew you a wire .,DRAW,A,for,the employee brought us the television .,BRING,THE,to,-37.78160858154297,-36.86858367919922,-38.926246643066406,-36.706878662109375
an uncle drew her a telephone .,DRAW,A,for,the lady brought it the key .,BRING,THE,to,-33.50593948364258,-35.53166198730469,-34.144493103027344,-35.616981506347656
an aunt drew him a crystal .,DRAW,A,for,the professor brought us the meal .,BRING,THE,to,-36.944461822509766,-35.38914489746094,-36.476200103759766,-34.03770446777344
a writer drew us a bowl .,DRAW,A,for,the bishop brought you the pie .,BRING,THE,to,-38.58308410644531,-37.40966033935547,-38.72096633911133,-37.002197265625
a brother drew us a coat .,DRAW,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-36.22917556762695,-33.72742462158203,-36.38836669921875,-33.52845764160156
a prince drew us a jacket .,DRAW,A,for,the lady brought you the cigarette .,BRING,THE,to,-37.045406341552734,-36.980567932128906,-36.61867904663086,-34.93975067138672
a son drew him a telephone .,DRAW,A,for,the worker brought us the pie .,BRING,THE,to,-40.06359100341797,-36.91039276123047,-42.29489517211914,-38.50606918334961
a man drew us a plate .,DRAW,A,for,the worker brought them the coffee .,BRING,THE,to,-36.26200485229492,-35.53570938110352,-37.36325454711914,-35.438682556152344
a soldier drew you a bag .,DRAW,A,for,the actor brought him the glass .,BRING,THE,to,-35.14463424682617,-33.786617279052734,-34.89023208618164,-32.61737060546875
a father drew us a crystal .,DRAW,A,for,the mayor brought you the key .,BRING,THE,to,-34.758880615234375,-34.17453384399414,-35.69718170166016,-33.817588806152344
a winner drew it an instrument .,DRAW,A,for,the guy brought you the beer .,BRING,THE,to,-35.50032043457031,-35.41096496582031,-35.06142807006836,-34.901817321777344
a pilot drew you a telephone .,DRAW,A,for,the husband brought them the beer .,BRING,THE,to,-38.1851806640625,-37.07525253295898,-39.03766250610352,-36.1402702331543
an adult drew them a machine .,DRAW,A,for,the parent brought it the beer .,BRING,THE,to,-37.659461975097656,-37.6376953125,-38.10210037231445,-36.83124923706055
a guy drew you a glass .,DRAW,A,for,the secretary brought us the chocolate .,BRING,THE,to,-37.94058990478516,-36.34005737304688,-37.819602966308594,-34.866668701171875
a buddy drew you a bell .,DRAW,A,for,the priest brought him the pot .,BRING,THE,to,-35.775150299072266,-33.91767501831055,-36.5939826965332,-33.33030319213867
the employee found us the tea .,FIND,THE,for,a lady brought him a pie .,BRING,A,to,-29.90743827819824,-26.92808723449707,-31.02687263488769,-26.741783142089844
the employee found them the salad .,FIND,THE,for,a cousin brought you a bag .,BRING,A,to,-39.042259216308594,-36.32707977294922,-37.01921081542969,-34.51591491699219
the nurse found it the ball .,FIND,THE,for,an uncle brought you an anchor .,BRING,A,to,-41.23175430297852,-37.91141128540039,-42.51218032836914,-39.654075622558594
the guest found him the bowl .,FIND,THE,for,a man brought her a book .,BRING,A,to,-29.55353355407715,-26.939456939697266,-30.610126495361328,-27.071887969970703
the adult found them the cheese .,FIND,THE,for,a girl brought her a coffee .,BRING,A,to,-32.22796630859375,-30.45222282409668,-32.73756408691406,-30.110462188720703
the woman found them the pot .,FIND,THE,for,a princess brought us a coffee .,BRING,A,to,-41.83074951171875,-37.24068069458008,-40.83272933959961,-37.64324569702149
the wife found me the chicken .,FIND,THE,for,a lady brought him a computer .,BRING,A,to,-33.37590408325195,-35.75874710083008,-35.64959716796875,-36.34925842285156
the employer found them the chicken .,FIND,THE,for,a colonel brought me a television .,BRING,A,to,-41.98529815673828,-38.43774032592773,-43.12007141113281,-38.81448745727539
the parent found them the cheese .,FIND,THE,for,a teacher brought him an engine .,BRING,A,to,-37.811370849609375,-36.197410583496094,-38.090476989746094,-34.987342834472656
the kid found him the juice .,FIND,THE,for,a mayor brought them an instrument .,BRING,A,to,-43.42672348022461,-41.645286560058594,-45.01567077636719,-40.80305480957031
the physician found us the candy .,FIND,THE,for,a colonel brought you a tea .,BRING,A,to,-43.38911437988281,-40.66873550415039,-43.55976486206055,-39.48263168334961
the lawyer found you the coffee .,FIND,THE,for,an aunt brought him a jacket .,BRING,A,to,-39.4786491394043,-35.3129997253418,-38.42402267456055,-32.93826675415039
the daughter found you the meal .,FIND,THE,for,a hero brought it a chocolate .,BRING,A,to,-42.30819320678711,-40.83430862426758,-42.081092834472656,-40.93852233886719
the employer found them the motor .,FIND,THE,for,a soldier brought us a cup .,BRING,A,to,-40.03513717651367,-36.53122329711914,-38.861366271972656,-34.57002639770508
the son found her the juice .,FIND,THE,for,an employee brought you a camera .,BRING,A,to,-38.50460815429688,-36.307865142822266,-39.18894577026367,-36.50915145874024
the author found me the candy .,FIND,THE,for,a parent brought us a meal .,BRING,A,to,-35.53379821777344,-34.17612075805664,-33.18498992919922,-29.92618179321289
the physician found him the pie .,FIND,THE,for,a prince brought us a motor .,BRING,A,to,-42.41645812988281,-39.878753662109375,-43.408935546875,-39.67256927490234
the soldier found me the plate .,FIND,THE,for,a colonel brought you a bottle .,BRING,A,to,-37.15145492553711,-34.14633560180664,-36.48083114624024,-33.4915885925293
the employee found it the iron .,FIND,THE,for,a professor brought them a tea .,BRING,A,to,-42.01511001586914,-39.6231689453125,-40.74867248535156,-37.85661315917969
the actress found her the newspaper .,FIND,THE,for,a soldier brought me a telephone .,BRING,A,to,-32.62141418457031,-31.2535343170166,-35.68472671508789,-33.472068786621094
the reader found us the coat .,FIND,THE,for,a father brought me a beer .,BRING,A,to,-38.27619934082031,-34.86116409301758,-38.16610336303711,-34.514434814453125
the manager found it the juice .,FIND,THE,for,a doctor brought us a tea .,BRING,A,to,-39.34245681762695,-34.8496208190918,-39.706787109375,-35.72715759277344
the bishop found it the instrument .,FIND,THE,for,a candidate brought you a chocolate .,BRING,A,to,-45.52758026123047,-40.54991912841797,-45.659454345703125,-41.06232070922852
the son found them the juice .,FIND,THE,for,a mayor brought me a coffee .,BRING,A,to,-41.32635498046875,-37.42680358886719,-41.13958358764648,-36.82084655761719
the actress found us the beer .,FIND,THE,for,an employer brought you a tea .,BRING,A,to,-43.174163818359375,-40.20318984985352,-44.03938293457031,-39.353851318359375
a manager found you a wire .,FIND,A,for,the husband brought us the newspaper .,BRING,THE,to,-39.01519775390625,-36.50774765014648,-38.265174865722656,-35.4480094909668
an aunt found you an iron .,FIND,A,for,the secretary brought them the beer .,BRING,THE,to,-38.38494873046875,-36.391231536865234,-39.350955963134766,-34.57703399658203
a minister found you a glass .,FIND,A,for,the champion brought me the hat .,BRING,THE,to,-38.43577575683594,-37.16746139526367,-38.83048248291016,-35.453975677490234
an uncle found us a beer .,FIND,A,for,the parent brought you the chocolate .,BRING,THE,to,-40.47815704345703,-37.93011093139648,-41.240509033203125,-37.56583404541016
a captain found me a cheese .,FIND,A,for,the secretary brought her the juice .,BRING,THE,to,-38.409698486328125,-34.69632339477539,-37.43177795410156,-33.188514709472656
a buddy found us a jacket .,FIND,A,for,the pilot brought it the pie .,BRING,THE,to,-43.95210266113281,-42.83921432495117,-44.19157028198242,-42.29780197143555
a teacher found me a coat .,FIND,A,for,the mother brought you the plate .,BRING,THE,to,-34.69336700439453,-33.72031784057617,-35.8201904296875,-33.700164794921875
a lady found me a meal .,FIND,A,for,the mother brought it the coffee .,BRING,THE,to,-37.68828582763672,-38.49595642089844,-38.76335144042969,-38.88455581665039
an opponent found us an engine .,FIND,A,for,the author brought you the guitar .,BRING,THE,to,-37.94623947143555,-39.18273162841797,-38.74782180786133,-38.544654846191406
an employee found you a cheese .,FIND,A,for,the guy brought it the iron .,BRING,THE,to,-36.188873291015625,-37.4852409362793,-35.12935256958008,-36.14606475830078
a son found me a coffee .,FIND,A,for,the employee brought us the television .,BRING,THE,to,-36.89882278442383,-36.82394409179688,-36.52082061767578,-35.9823112487793
a captain found you a book .,FIND,A,for,the lady brought it the key .,BRING,THE,to,-33.410091400146484,-36.44047927856445,-31.99175453186035,-35.600643157958984
a boy found me a coffee .,FIND,A,for,the professor brought us the meal .,BRING,THE,to,-33.44166564941406,-32.614749908447266,-35.269859313964844,-32.10077667236328
a teacher found us a juice .,FIND,A,for,the bishop brought you the pie .,BRING,THE,to,-40.605445861816406,-37.30612182617188,-41.94644927978516,-38.06096649169922
a sheriff found you a tea .,FIND,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-33.95297622680664,-32.261863708496094,-35.12586212158203,-31.01861953735352
an opponent found me a meal .,FIND,A,for,the lady brought you the cigarette .,BRING,THE,to,-38.51778411865234,-38.32324600219727,-38.55994415283203,-38.02700805664063
a princess found him a coffee .,FIND,A,for,the worker brought us the pie .,BRING,THE,to,-38.07303237915039,-36.55339813232422,-36.73619079589844,-34.45637130737305
a captain found him a tea .,FIND,A,for,the worker brought them the coffee .,BRING,THE,to,-30.95967674255371,-31.10764503479004,-32.5364875793457,-31.133277893066406
an employer found me a crystal .,FIND,A,for,the actor brought him the glass .,BRING,THE,to,-35.80319595336914,-34.620365142822266,-34.10427474975586,-32.62284851074219
a prince found them a beer .,FIND,A,for,the mayor brought you the key .,BRING,THE,to,-35.027530670166016,-32.80987930297852,-35.32114028930664,-32.64896774291992
a cop found them a chicken .,FIND,A,for,the guy brought you the beer .,BRING,THE,to,-33.694393157958984,-34.1383056640625,-34.0477294921875,-32.81258010864258
an opponent found me an engine .,FIND,A,for,the husband brought them the beer .,BRING,THE,to,-43.20597076416016,-41.737266540527344,-41.516258239746094,-39.65364456176758
a kid found us a chocolate .,FIND,A,for,the parent brought it the beer .,BRING,THE,to,-39.890262603759766,-38.35732269287109,-38.67325592041016,-37.38821029663086
a doctor found me a camera .,FIND,A,for,the secretary brought us the chocolate .,BRING,THE,to,-38.16588592529297,-37.02807235717773,-38.719608306884766,-35.64683151245117
a sheriff found us a beer .,FIND,A,for,the priest brought him the pot .,BRING,THE,to,-35.23346710205078,-31.859729766845703,-36.09396362304688,-31.82984161376953
the guy got you the guitar .,GET,THE,for,a lady brought him a pie .,BRING,A,to,-32.616111755371094,-28.159194946289062,-33.5542106628418,-27.22876167297364
the man got me the iron .,GET,THE,for,a cousin brought you a bag .,BRING,A,to,-38.7601203918457,-36.169395446777344,-39.92127227783203,-35.60277557373047
the cousin got us the juice .,GET,THE,for,an uncle brought you an anchor .,BRING,A,to,-42.34538650512695,-39.395973205566406,-40.07930374145508,-36.414310455322266
the princess got us the hat .,GET,THE,for,a man brought her a book .,BRING,A,to,-30.0251522064209,-27.6466064453125,-29.20420265197754,-26.692062377929688
the soldier got us the log .,GET,THE,for,a girl brought her a coffee .,BRING,A,to,-31.365554809570312,-29.273366928100582,-31.86330795288086,-29.50829315185547
the minister got you the guitar .,GET,THE,for,a princess brought us a coffee .,BRING,A,to,-40.14036178588867,-35.63311767578125,-39.62538146972656,-34.03324890136719
the guest got me the machine .,GET,THE,for,a lady brought him a computer .,BRING,A,to,-30.564054489135746,-28.67151260375977,-30.493331909179688,-27.95114517211914
the buddy got you the coat .,GET,THE,for,a colonel brought me a television .,BRING,A,to,-42.07665252685547,-39.900978088378906,-42.03767776489258,-37.80750274658203
the soldier got you the cup .,GET,THE,for,a teacher brought him an engine .,BRING,A,to,-38.868412017822266,-37.83000946044922,-37.72550582885742,-34.43861389160156
the wife got him the candy .,GET,THE,for,a mayor brought them an instrument .,BRING,A,to,-43.94211196899414,-40.75408172607422,-44.89857482910156,-40.130157470703125
the soldier got us the candy .,GET,THE,for,a colonel brought you a tea .,BRING,A,to,-40.542091369628906,-37.726036071777344,-40.19010925292969,-36.99598693847656
the president got me the newspaper .,GET,THE,for,an aunt brought him a jacket .,BRING,A,to,-36.919620513916016,-33.09864807128906,-37.63885116577149,-31.17528533935547
the author got you the jacket .,GET,THE,for,a hero brought it a chocolate .,BRING,A,to,-43.523563385009766,-43.470245361328125,-44.32007598876953,-41.74772644042969
the reader got me the chocolate .,GET,THE,for,a soldier brought us a cup .,BRING,A,to,-33.917842864990234,-30.919940948486328,-36.256595611572266,-33.449703216552734
the man got me the ball .,GET,THE,for,an employee brought you a camera .,BRING,A,to,-36.884368896484375,-35.17561340332031,-37.52801132202149,-35.1758918762207
the son got me the card .,GET,THE,for,a parent brought us a meal .,BRING,A,to,-36.76898193359375,-34.729976654052734,-34.620052337646484,-32.38462448120117
the leader got you the juice .,GET,THE,for,a prince brought us a motor .,BRING,A,to,-43.06344985961914,-39.61640167236328,-43.09180450439453,-37.488677978515625
the woman got us the pie .,GET,THE,for,a colonel brought you a bottle .,BRING,A,to,-38.60943603515625,-35.662784576416016,-40.44776916503906,-36.82127380371094
the lady got him the engine .,GET,THE,for,a professor brought them a tea .,BRING,A,to,-42.80520248413086,-40.00178146362305,-43.0830078125,-39.33214569091797
the uncle got you the pie .,GET,THE,for,a soldier brought me a telephone .,BRING,A,to,-38.4904899597168,-34.99922561645508,-38.11680603027344,-33.30012512207031
the woman got you the pie .,GET,THE,for,a father brought me a beer .,BRING,A,to,-36.00264358520508,-30.671361923217773,-35.761661529541016,-28.41569328308105
the singer got him the salad .,GET,THE,for,a doctor brought us a tea .,BRING,A,to,-38.48754119873047,-35.37179183959961,-38.452239990234375,-33.507442474365234
the child got us the tea .,GET,THE,for,a candidate brought you a chocolate .,BRING,A,to,-42.513771057128906,-38.40535736083984,-45.03279113769531,-40.31415557861328
the scientist got it the juice .,GET,THE,for,a mayor brought me a coffee .,BRING,A,to,-41.84022521972656,-38.10288619995117,-41.60151290893555,-37.47470474243164
the minister got me the bottle .,GET,THE,for,an employer brought you a tea .,BRING,A,to,-45.58171463012695,-41.14054107666016,-45.99786376953125,-40.63541412353516
a physician got him a camera .,GET,A,for,the husband brought us the newspaper .,BRING,THE,to,-35.36866760253906,-34.66107940673828,-37.51959609985352,-35.517845153808594
a kid got her a tea .,GET,A,for,the secretary brought them the beer .,BRING,THE,to,-34.639137268066406,-34.029144287109375,-35.32673645019531,-33.88019943237305
a priest got us a chocolate .,GET,A,for,the champion brought me the hat .,BRING,THE,to,-37.49870300292969,-36.89398956298828,-36.95664596557617,-35.442169189453125
a child got us a beer .,GET,A,for,the parent brought you the chocolate .,BRING,THE,to,-37.30080032348633,-36.45583724975586,-38.16312789916992,-35.63169860839844
an actress got them a beer .,GET,A,for,the secretary brought her the juice .,BRING,THE,to,-35.67776870727539,-32.384220123291016,-36.82433319091797,-31.41081619262696
a leader got you a salad .,GET,A,for,the pilot brought it the pie .,BRING,THE,to,-39.0434684753418,-39.62379455566406,-40.13459014892578,-39.07920455932617
a champion got them a chocolate .,GET,A,for,the mother brought you the plate .,BRING,THE,to,-33.8812141418457,-34.2687873840332,-34.17021179199219,-34.101749420166016
a parent got him an instrument .,GET,A,for,the mother brought it the coffee .,BRING,THE,to,-34.47464370727539,-35.2318229675293,-38.897796630859375,-38.72345733642578
a reader got us a button .,GET,A,for,the author brought you the guitar .,BRING,THE,to,-39.009803771972656,-36.25371551513672,-39.4222526550293,-34.766326904296875
a colonel got me a meal .,GET,A,for,the guy brought it the iron .,BRING,THE,to,-35.96352005004883,-37.35347366333008,-36.56192779541016,-38.866512298583984
a winner got you a bag .,GET,A,for,the employee brought us the television .,BRING,THE,to,-41.26111602783203,-39.414024353027344,-41.34123229980469,-40.11053466796875
a brother got you a coat .,GET,A,for,the lady brought it the key .,BRING,THE,to,-32.693817138671875,-35.85387420654297,-35.21843719482422,-38.84444427490234
an opponent got you a juice .,GET,A,for,the professor brought us the meal .,BRING,THE,to,-36.48936462402344,-36.20977020263672,-39.14972305297852,-38.57900238037109
a singer got him a wire .,GET,A,for,the bishop brought you the pie .,BRING,THE,to,-40.193790435791016,-38.02224349975586,-41.07496643066406,-36.84059143066406
a kid got you a tea .,GET,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-34.84866714477539,-32.56903839111328,-36.55238342285156,-32.46009063720703
a father got me a chocolate .,GET,A,for,the lady brought you the cigarette .,BRING,THE,to,-35.6810302734375,-35.4594612121582,-35.03938293457031,-34.49460983276367
a colonel got me a cup .,GET,A,for,the worker brought us the pie .,BRING,THE,to,-36.20718002319336,-34.765079498291016,-36.737911224365234,-34.86224365234375
a pilot got us a wire .,GET,A,for,the worker brought them the coffee .,BRING,THE,to,-37.30341339111328,-37.72878646850586,-37.1484260559082,-35.80475997924805
a husband got it a juice .,GET,A,for,the actor brought him the glass .,BRING,THE,to,-32.34865188598633,-31.89097595214844,-31.188100814819336,-30.35919952392578
a kid got us a tea .,GET,A,for,the mayor brought you the key .,BRING,THE,to,-37.21794128417969,-34.8875846862793,-37.8727912902832,-34.90644836425781
a husband got her a juice .,GET,A,for,the guy brought you the beer .,BRING,THE,to,-31.39579963684082,-31.47992706298828,-31.520261764526367,-30.545446395874023
a parent got me an instrument .,GET,A,for,the husband brought them the beer .,BRING,THE,to,-40.99278259277344,-39.08784103393555,-40.36681365966797,-36.95941162109375
a guest got me a juice .,GET,A,for,the parent brought it the beer .,BRING,THE,to,-40.42267227172852,-40.07152557373047,-39.50559997558594,-39.79035568237305
a priest got it a candy .,GET,A,for,the secretary brought us the chocolate .,BRING,THE,to,-34.93418884277344,-33.35301208496094,-34.7180061340332,-32.1541862487793
an author got them an iron .,GET,A,for,the priest brought him the pot .,BRING,THE,to,-32.55697250366211,-30.682559967041016,-32.739227294921875,-29.51358222961425
the king gave you the tea .,GIVE,THE,to,a lady brought him a pie .,BRING,A,to,-28.679187774658203,-28.270442962646484,-30.503437042236328,-28.642677307128903
the nurse gave me the salad .,GIVE,THE,to,a cousin brought you a bag .,BRING,A,to,-36.01812744140625,-33.65372085571289,-39.580055236816406,-34.95939254760742
the guy gave us the candy .,GIVE,THE,to,an uncle brought you an anchor .,BRING,A,to,-40.243839263916016,-39.48104476928711,-42.01338577270508,-38.81790542602539
the princess gave us the beer .,GIVE,THE,to,a man brought her a book .,BRING,A,to,-26.594152450561523,-26.114234924316406,-28.778858184814453,-26.743209838867188
the doctor gave me the tea .,GIVE,THE,to,a girl brought her a coffee .,BRING,A,to,-29.419883728027344,-28.201622009277344,-30.89436721801757,-26.013282775878903
the reader gave me the meal .,GIVE,THE,to,a princess brought us a coffee .,BRING,A,to,-36.39190673828125,-34.957462310791016,-38.38784408569336,-34.78823471069336
the princess gave her the cheese .,GIVE,THE,to,a lady brought him a computer .,BRING,A,to,-31.65194129943848,-31.67017364501953,-35.28044891357422,-32.77272033691406
the parent gave you the pot .,GIVE,THE,to,a colonel brought me a television .,BRING,A,to,-42.54935836791992,-41.23794555664063,-43.48129653930664,-39.273475646972656
the physician gave you the coffee .,GIVE,THE,to,a teacher brought him an engine .,BRING,A,to,-36.94621276855469,-37.10456848144531,-39.21982192993164,-35.74574279785156
the princess gave you the beer .,GIVE,THE,to,a mayor brought them an instrument .,BRING,A,to,-42.39321899414063,-41.30249786376953,-44.38390350341797,-40.65449142456055
the president gave us the salad .,GIVE,THE,to,a colonel brought you a tea .,BRING,A,to,-39.596168518066406,-36.71902084350586,-40.88572311401367,-37.20594024658203
the hero gave you the cheese .,GIVE,THE,to,an aunt brought him a jacket .,BRING,A,to,-37.20914840698242,-35.111751556396484,-41.91567611694336,-36.644412994384766
the candidate gave me the bag .,GIVE,THE,to,a hero brought it a chocolate .,BRING,A,to,-42.02521514892578,-42.04574203491211,-42.05807876586914,-41.45510482788086
the boy gave you the bag .,GIVE,THE,to,a soldier brought us a cup .,BRING,A,to,-33.34419250488281,-32.145484924316406,-33.73331832885742,-30.628250122070312
the leader gave it the coffee .,GIVE,THE,to,an employee brought you a camera .,BRING,A,to,-35.96001434326172,-34.6015625,-36.95841217041016,-33.32142639160156
the actor gave me the juice .,GIVE,THE,to,a parent brought us a meal .,BRING,A,to,-35.33380889892578,-34.01555252075195,-36.79344940185547,-33.48337936401367
the candidate gave it the gun .,GIVE,THE,to,a prince brought us a motor .,BRING,A,to,-44.24338150024414,-41.53514099121094,-45.30180740356445,-41.09791946411133
the brother gave them the tea .,GIVE,THE,to,a colonel brought you a bottle .,BRING,A,to,-38.72767639160156,-37.85804748535156,-40.2527961730957,-37.98621368408203
the attorney gave us the beer .,GIVE,THE,to,a professor brought them a tea .,BRING,A,to,-38.368873596191406,-36.06335067749024,-42.43655014038086,-35.467674255371094
the daughter gave you the salad .,GIVE,THE,to,a soldier brought me a telephone .,BRING,A,to,-31.990402221679688,-31.23173141479492,-37.92443084716797,-33.17814254760742
the sheriff gave them the anchor .,GIVE,THE,to,a father brought me a beer .,BRING,A,to,-34.324459075927734,-32.00238037109375,-36.40190124511719,-31.86365127563477
the guest gave him the motor .,GIVE,THE,to,a doctor brought us a tea .,BRING,A,to,-35.585208892822266,-33.503211975097656,-40.3858642578125,-34.52355194091797
the worker gave me the juice .,GIVE,THE,to,a candidate brought you a chocolate .,BRING,A,to,-40.02915954589844,-39.07129287719727,-43.93231201171875,-39.41127014160156
the secretary gave us the chicken .,GIVE,THE,to,a mayor brought me a coffee .,BRING,A,to,-38.79842758178711,-36.5376091003418,-41.15221786499024,-34.43104553222656
the adult gave me the pie .,GIVE,THE,to,an employer brought you a tea .,BRING,A,to,-44.44354248046875,-42.633888244628906,-45.28706359863281,-41.364383697509766
a physician gave you a hat .,GIVE,A,to,the husband brought us the newspaper .,BRING,THE,to,-37.35616683959961,-37.01992034912109,-38.19602966308594,-34.25376510620117
a cop gave me a crystal .,GIVE,A,to,the secretary brought them the beer .,BRING,THE,to,-38.83005905151367,-37.96841812133789,-42.05289077758789,-38.09510040283203
a kid gave you a coffee .,GIVE,A,to,the champion brought me the hat .,BRING,THE,to,-39.70935821533203,-38.87968444824219,-42.0859603881836,-39.0094108581543
a winner gave it a coffee .,GIVE,A,to,the parent brought you the chocolate .,BRING,THE,to,-37.40781784057617,-35.93871307373047,-38.19551467895508,-35.928550720214844
a lady gave it a pie .,GIVE,A,to,the secretary brought her the juice .,BRING,THE,to,-35.545074462890625,-35.26628875732422,-36.089542388916016,-33.489051818847656
a professor gave me a chocolate .,GIVE,A,to,the pilot brought it the pie .,BRING,THE,to,-39.48641586303711,-42.85812759399414,-42.69113159179688,-43.46006774902344
an employee gave them a camera .,GIVE,A,to,the mother brought you the plate .,BRING,THE,to,-34.91440200805664,-35.505470275878906,-37.28033447265625,-36.11621856689453
