prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a teacher found me a coat .,FIND,A,for,the mother brought you the plate .,BRING,THE,to,-39.11249923706055,-37.23459243774414,-40.53701019287109,-35.10147857666016
a lady found me a meal .,FIND,A,for,the mother brought it the coffee .,BRING,THE,to,-38.70253753662109,-38.676551818847656,-39.7929573059082,-39.64147186279297
an opponent found us an engine .,FIND,A,for,the author brought you the guitar .,BRING,THE,to,-40.40462875366211,-40.67140579223633,-39.31150817871094,-39.5402717590332
an employee found you a cheese .,FIND,A,for,the guy brought it the iron .,BRING,THE,to,-40.49898910522461,-41.316200256347656,-42.22815704345703,-43.533477783203125
a son found me a coffee .,FIND,A,for,the employee brought us the television .,BRING,THE,to,-39.365753173828125,-39.506954193115234,-40.32536315917969,-40.15110778808594
a captain found you a book .,FIND,A,for,the lady brought it the key .,BRING,THE,to,-40.43680953979492,-43.41106033325195,-36.5743522644043,-40.57349395751953
a boy found me a coffee .,FIND,A,for,the professor brought us the meal .,BRING,THE,to,-42.59386444091797,-38.87793731689453,-43.738014221191406,-37.46726608276367
a teacher found us a juice .,FIND,A,for,the bishop brought you the pie .,BRING,THE,to,-42.1953353881836,-36.2917366027832,-42.49956893920898,-37.33573913574219
a sheriff found you a tea .,FIND,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-37.92208862304688,-33.98720169067383,-34.75143814086914,-30.296630859375
an opponent found me a meal .,FIND,A,for,the lady brought you the cigarette .,BRING,THE,to,-41.170318603515625,-36.96529769897461,-40.80375289916992,-36.68394088745117
a princess found him a coffee .,FIND,A,for,the worker brought us the pie .,BRING,THE,to,-35.941585540771484,-33.77070999145508,-35.99233627319336,-32.9371452331543
a captain found him a tea .,FIND,A,for,the worker brought them the coffee .,BRING,THE,to,-33.83832550048828,-33.762840270996094,-34.29477310180664,-33.191287994384766
an employer found me a crystal .,FIND,A,for,the actor brought him the glass .,BRING,THE,to,-37.53636932373047,-37.55231094360352,-37.860984802246094,-37.40950393676758
a prince found them a beer .,FIND,A,for,the mayor brought you the key .,BRING,THE,to,-37.07292175292969,-33.163238525390625,-38.37519836425781,-33.371681213378906
a cop found them a chicken .,FIND,A,for,the guy brought you the beer .,BRING,THE,to,-36.61091232299805,-35.1425895690918,-35.13957977294922,-33.78086471557617
an opponent found me an engine .,FIND,A,for,the husband brought them the beer .,BRING,THE,to,-42.36583709716797,-39.136810302734375,-42.08666610717773,-38.15451431274414
a kid found us a chocolate .,FIND,A,for,the parent brought it the beer .,BRING,THE,to,-42.14641189575195,-39.09167098999024,-41.74233627319336,-39.40542602539063
a doctor found me a camera .,FIND,A,for,the secretary brought us the chocolate .,BRING,THE,to,-41.55883026123047,-37.16291809082031,-45.44108963012695,-39.498348236083984
a sheriff found us a beer .,FIND,A,for,the priest brought him the pot .,BRING,THE,to,-38.71240997314453,-37.04998397827149,-39.04752349853516,-36.4536361694336
the guy got you the guitar .,GET,THE,for,a lady brought him a pie .,BRING,A,to,-33.97814178466797,-28.745615005493164,-34.88059997558594,-26.478832244873047
the man got me the iron .,GET,THE,for,a cousin brought you a bag .,BRING,A,to,-38.170318603515625,-35.072723388671875,-39.13443374633789,-34.058013916015625
the cousin got us the juice .,GET,THE,for,an uncle brought you an anchor .,BRING,A,to,-41.88922882080078,-36.29409408569336,-44.08805084228516,-36.28530883789063
the princess got us the hat .,GET,THE,for,a man brought her a book .,BRING,A,to,-31.835346221923828,-29.93657684326172,-30.552640914916992,-28.508525848388672
the soldier got us the log .,GET,THE,for,a girl brought her a coffee .,BRING,A,to,-41.69099044799805,-36.47481918334961,-42.98092651367188,-34.61859893798828
the minister got you the guitar .,GET,THE,for,a princess brought us a coffee .,BRING,A,to,-42.883697509765625,-36.8431282043457,-41.12791442871094,-34.8663330078125
the guest got me the machine .,GET,THE,for,a lady brought him a computer .,BRING,A,to,-34.393096923828125,-32.7452392578125,-31.82486724853516,-29.636882781982425
the buddy got you the coat .,GET,THE,for,a colonel brought me a television .,BRING,A,to,-43.65857696533203,-41.98092269897461,-42.68383407592773,-39.03005599975586
the soldier got you the cup .,GET,THE,for,a teacher brought him an engine .,BRING,A,to,-42.2095832824707,-38.55003356933594,-42.4896240234375,-37.17877197265625
the wife got him the candy .,GET,THE,for,a mayor brought them an instrument .,BRING,A,to,-51.327762603759766,-46.82110595703125,-50.67510986328125,-44.45779037475586
the soldier got us the candy .,GET,THE,for,a colonel brought you a tea .,BRING,A,to,-48.78655624389648,-43.18452453613281,-47.50015258789063,-39.60764694213867
the president got me the newspaper .,GET,THE,for,an aunt brought him a jacket .,BRING,A,to,-44.37965393066406,-38.8254280090332,-42.98981094360352,-34.89033508300781
the author got you the jacket .,GET,THE,for,a hero brought it a chocolate .,BRING,A,to,-50.75181579589844,-47.11601257324219,-50.69481658935547,-45.80477523803711
the reader got me the chocolate .,GET,THE,for,a soldier brought us a cup .,BRING,A,to,-41.79219818115234,-36.0025749206543,-39.22591018676758,-33.1345100402832
the man got me the ball .,GET,THE,for,an employee brought you a camera .,BRING,A,to,-45.18656921386719,-38.4212646484375,-47.08936309814453,-39.30888748168945
the son got me the card .,GET,THE,for,a parent brought us a meal .,BRING,A,to,-41.44963073730469,-36.82881164550781,-41.15989685058594,-35.0853157043457
the leader got you the juice .,GET,THE,for,a prince brought us a motor .,BRING,A,to,-45.94785690307617,-42.67993927001953,-46.01552200317383,-41.95235061645508
the woman got us the pie .,GET,THE,for,a colonel brought you a bottle .,BRING,A,to,-45.803802490234375,-42.60610961914063,-47.182464599609375,-42.58885192871094
the lady got him the engine .,GET,THE,for,a professor brought them a tea .,BRING,A,to,-48.534141540527344,-41.73525238037109,-46.529239654541016,-37.991455078125
the uncle got you the pie .,GET,THE,for,a soldier brought me a telephone .,BRING,A,to,-44.13238143920898,-40.57171249389648,-43.22565078735352,-37.407833099365234
the woman got you the pie .,GET,THE,for,a father brought me a beer .,BRING,A,to,-38.82264709472656,-33.449729919433594,-37.26603317260742,-29.52523803710937
the singer got him the salad .,GET,THE,for,a doctor brought us a tea .,BRING,A,to,-43.40838241577149,-37.30427932739258,-43.33092880249024,-35.347564697265625
the child got us the tea .,GET,THE,for,a candidate brought you a chocolate .,BRING,A,to,-49.1378288269043,-41.98657989501953,-48.13137435913086,-40.22286987304688
the scientist got it the juice .,GET,THE,for,a mayor brought me a coffee .,BRING,A,to,-45.54874038696289,-38.55483627319336,-46.60314178466797,-37.25983428955078
the minister got me the bottle .,GET,THE,for,an employer brought you a tea .,BRING,A,to,-48.74615859985352,-42.56599426269531,-48.77947616577149,-41.50377655029297
a physician got him a camera .,GET,A,for,the husband brought us the newspaper .,BRING,THE,to,-33.302616119384766,-30.04512596130371,-34.07051467895508,-30.073944091796875
a kid got her a tea .,GET,A,for,the secretary brought them the beer .,BRING,THE,to,-42.52345275878906,-41.171993255615234,-41.93280029296875,-38.994022369384766
a priest got us a chocolate .,GET,A,for,the champion brought me the hat .,BRING,THE,to,-38.00947570800781,-36.87473678588867,-39.19005584716797,-37.67289352416992
a child got us a beer .,GET,A,for,the parent brought you the chocolate .,BRING,THE,to,-42.36452102661133,-37.756080627441406,-41.12018585205078,-36.37042617797852
an actress got them a beer .,GET,A,for,the secretary brought her the juice .,BRING,THE,to,-41.29824447631836,-37.08489990234375,-41.546173095703125,-34.39472961425781
a leader got you a salad .,GET,A,for,the pilot brought it the pie .,BRING,THE,to,-44.28756713867188,-41.62602996826172,-48.312644958496094,-44.72805404663086
a champion got them a chocolate .,GET,A,for,the mother brought you the plate .,BRING,THE,to,-36.996978759765625,-36.73167419433594,-36.5631217956543,-35.84233093261719
a parent got him an instrument .,GET,A,for,the mother brought it the coffee .,BRING,THE,to,-38.827335357666016,-39.84785079956055,-39.7965202331543,-38.85122299194336
a reader got us a button .,GET,A,for,the author brought you the guitar .,BRING,THE,to,-37.36263275146485,-35.969825744628906,-40.45454406738281,-35.687400817871094
a colonel got me a meal .,GET,A,for,the guy brought it the iron .,BRING,THE,to,-42.2137451171875,-39.88849639892578,-42.37660598754883,-41.31156539916992
a winner got you a bag .,GET,A,for,the employee brought us the television .,BRING,THE,to,-44.2424430847168,-42.56894302368164,-42.55669784545898,-41.12044143676758
a brother got you a coat .,GET,A,for,the lady brought it the key .,BRING,THE,to,-36.94718170166016,-37.371089935302734,-39.21207427978516,-39.51888275146485
an opponent got you a juice .,GET,A,for,the professor brought us the meal .,BRING,THE,to,-44.42059326171875,-41.88011169433594,-41.7544059753418,-37.25979995727539
a singer got him a wire .,GET,A,for,the bishop brought you the pie .,BRING,THE,to,-41.33370971679688,-37.816383361816406,-42.50577163696289,-37.27014923095703
a kid got you a tea .,GET,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-38.7129020690918,-34.89860153198242,-37.1088981628418,-31.403610229492188
a father got me a chocolate .,GET,A,for,the lady brought you the cigarette .,BRING,THE,to,-42.8251838684082,-39.18309783935547,-44.31254196166992,-35.55290985107422
a colonel got me a cup .,GET,A,for,the worker brought us the pie .,BRING,THE,to,-41.41044235229492,-38.312255859375,-42.51844787597656,-37.00786590576172
a pilot got us a wire .,GET,A,for,the worker brought them the coffee .,BRING,THE,to,-40.48122024536133,-38.1300163269043,-43.82293319702149,-37.03360366821289
a husband got it a juice .,GET,A,for,the actor brought him the glass .,BRING,THE,to,-31.65233421325684,-32.45552444458008,-29.78823471069336,-30.27414321899414
a kid got us a tea .,GET,A,for,the mayor brought you the key .,BRING,THE,to,-38.17838287353516,-34.547706604003906,-39.1683235168457,-35.11083221435547
a husband got her a juice .,GET,A,for,the guy brought you the beer .,BRING,THE,to,-35.870819091796875,-33.7642707824707,-35.272483825683594,-32.43413543701172
a parent got me an instrument .,GET,A,for,the husband brought them the beer .,BRING,THE,to,-43.84776306152344,-41.20896911621094,-44.04723358154297,-40.7962760925293
a guest got me a juice .,GET,A,for,the parent brought it the beer .,BRING,THE,to,-43.46491622924805,-42.81452941894531,-42.84727478027344,-42.24232864379883
a priest got it a candy .,GET,A,for,the secretary brought us the chocolate .,BRING,THE,to,-38.98394393920898,-34.13005065917969,-40.070308685302734,-35.30256652832031
an author got them an iron .,GET,A,for,the priest brought him the pot .,BRING,THE,to,-35.273441314697266,-34.743507385253906,-34.69571685791016,-29.801315307617188
the king gave you the tea .,GIVE,THE,to,a lady brought him a pie .,BRING,A,to,-31.73734474182129,-31.33928108215332,-31.619823455810547,-28.332395553588867
the nurse gave me the salad .,GIVE,THE,to,a cousin brought you a bag .,BRING,A,to,-39.28243255615234,-37.547794342041016,-41.51163101196289,-37.57505798339844
the guy gave us the candy .,GIVE,THE,to,an uncle brought you an anchor .,BRING,A,to,-42.51200485229492,-40.065162658691406,-43.6611557006836,-39.24262619018555
the princess gave us the beer .,GIVE,THE,to,a man brought her a book .,BRING,A,to,-31.846397399902344,-31.030649185180664,-31.673843383789062,-30.5983943939209
the doctor gave me the tea .,GIVE,THE,to,a girl brought her a coffee .,BRING,A,to,-32.48242950439453,-33.023590087890625,-35.687232971191406,-32.72496032714844
the reader gave me the meal .,GIVE,THE,to,a princess brought us a coffee .,BRING,A,to,-42.69305038452149,-39.57012176513672,-42.23969650268555,-38.322898864746094
the princess gave her the cheese .,GIVE,THE,to,a lady brought him a computer .,BRING,A,to,-36.93238830566406,-34.47795867919922,-39.15336227416992,-35.28483200073242
the parent gave you the pot .,GIVE,THE,to,a colonel brought me a television .,BRING,A,to,-42.70897674560547,-42.63117218017578,-43.74055480957031,-41.27603912353516
the physician gave you the coffee .,GIVE,THE,to,a teacher brought him an engine .,BRING,A,to,-40.20998001098633,-37.76939010620117,-42.41669464111328,-37.46796417236328
the princess gave you the beer .,GIVE,THE,to,a mayor brought them an instrument .,BRING,A,to,-47.68489456176758,-46.25236892700195,-49.48276138305664,-45.23237991333008
the president gave us the salad .,GIVE,THE,to,a colonel brought you a tea .,BRING,A,to,-43.09249496459961,-37.21571350097656,-47.46513748168945,-38.08870315551758
the hero gave you the cheese .,GIVE,THE,to,an aunt brought him a jacket .,BRING,A,to,-43.91575241088867,-40.12981796264648,-47.70054244995117,-40.12331008911133
the candidate gave me the bag .,GIVE,THE,to,a hero brought it a chocolate .,BRING,A,to,-48.08943176269531,-47.20002365112305,-50.4053840637207,-47.12418365478516
the boy gave you the bag .,GIVE,THE,to,a soldier brought us a cup .,BRING,A,to,-42.46503829956055,-40.60236358642578,-43.07328414916992,-39.414024353027344
the leader gave it the coffee .,GIVE,THE,to,an employee brought you a camera .,BRING,A,to,-40.45996856689453,-34.77190399169922,-39.52927017211914,-34.031005859375
the actor gave me the juice .,GIVE,THE,to,a parent brought us a meal .,BRING,A,to,-39.64096832275391,-36.082611083984375,-42.93686294555664,-35.896732330322266
the candidate gave it the gun .,GIVE,THE,to,a prince brought us a motor .,BRING,A,to,-44.68347930908203,-42.169395446777344,-44.48998260498047,-40.4135627746582
the brother gave them the tea .,GIVE,THE,to,a colonel brought you a bottle .,BRING,A,to,-41.4490966796875,-40.20228576660156,-40.48284149169922,-37.01878356933594
the attorney gave us the beer .,GIVE,THE,to,a professor brought them a tea .,BRING,A,to,-45.49699783325195,-42.0540771484375,-49.02507781982422,-40.94947052001953
the daughter gave you the salad .,GIVE,THE,to,a soldier brought me a telephone .,BRING,A,to,-39.41372680664063,-37.6872444152832,-43.77521514892578,-38.357032775878906
the sheriff gave them the anchor .,GIVE,THE,to,a father brought me a beer .,BRING,A,to,-38.86251831054688,-34.36164474487305,-39.30732727050781,-32.7265739440918
the guest gave him the motor .,GIVE,THE,to,a doctor brought us a tea .,BRING,A,to,-40.33137893676758,-35.96723937988281,-43.20376205444336,-34.79676818847656
the worker gave me the juice .,GIVE,THE,to,a candidate brought you a chocolate .,BRING,A,to,-52.291786193847656,-42.690185546875,-52.71677780151367,-42.34091567993164
the secretary gave us the chicken .,GIVE,THE,to,a mayor brought me a coffee .,BRING,A,to,-40.00899887084961,-37.60210037231445,-43.57764434814453,-37.04788589477539
the adult gave me the pie .,GIVE,THE,to,an employer brought you a tea .,BRING,A,to,-48.6492805480957,-45.18400955200195,-50.21307373046875,-44.09326553344727
a physician gave you a hat .,GIVE,A,to,the husband brought us the newspaper .,BRING,THE,to,-38.516693115234375,-37.25890350341797,-38.42738723754883,-32.37931442260742
a cop gave me a crystal .,GIVE,A,to,the secretary brought them the beer .,BRING,THE,to,-43.91944122314453,-43.88867950439453,-50.86484146118164,-46.29081726074219
a kid gave you a coffee .,GIVE,A,to,the champion brought me the hat .,BRING,THE,to,-43.49602508544922,-43.175743103027344,-43.620792388916016,-40.31537628173828
a winner gave it a coffee .,GIVE,A,to,the parent brought you the chocolate .,BRING,THE,to,-41.95073699951172,-40.689849853515625,-39.74239349365234,-38.06656646728516
a lady gave it a pie .,GIVE,A,to,the secretary brought her the juice .,BRING,THE,to,-40.19783782958984,-37.2529411315918,-38.05570602416992,-34.52130126953125
a professor gave me a chocolate .,GIVE,A,to,the pilot brought it the pie .,BRING,THE,to,-46.40298461914063,-47.30972290039063,-50.13579940795898,-47.37701416015625
an employee gave them a camera .,GIVE,A,to,the mother brought you the plate .,BRING,THE,to,-38.89229965209961,-38.46977996826172,-37.47576904296875,-35.63642120361328
