size,prime_verb,pd_bias,pd_bias_ratio,target_verb,DO-DO,DO-PD,PD-DO,PD-PD
davinci-002,FIND,0.4680372939035447,1.0058638609089976,SHOW,0.7608719468680823,0.23912805313191768,0.6323704217846452,0.36762957821535475
davinci-002,FIND,0.4680372939035447,1.0058638609089976,SUPPLY,0.6797478993753501,0.3202521006246499,0.4884152628558451,0.5115847371441549
davinci-002,FIND,0.4680372939035447,1.0058638609089976,DESIGN,0.3442384325979396,0.6557615674020605,0.09346011676131755,0.9065398832386825
davinci-002,FIND,0.4680372939035447,1.0058638609089976,TAKE,0.439882040197963,0.560117959802037,0.29268022255242804,0.707319777447572
davinci-002,FIND,0.4680372939035447,1.0058638609089976,FEED,0.7629542051916417,0.23704579480835838,0.619910856530647,0.3800891434693529
davinci-002,FIND,0.4680372939035447,1.0058638609089976,BUY,0.7020780624931376,0.2979219375068623,0.43984963371263314,0.5601503662873669
davinci-002,FIND,0.4680372939035447,1.0058638609089976,CATCH,0.7467896372766856,0.2532103627233145,0.25173188632062027,0.7482681136793796
davinci-002,FIND,0.4680372939035447,1.0058638609089976,DELIVER,0.7803971873399569,0.2196028126600432,0.47174653475740624,0.5282534652425938
davinci-002,FIND,0.4680372939035447,1.0058638609089976,THROW,0.5977359416013538,0.4022640583986461,0.496077135775306,0.503922864224694
davinci-002,FIND,0.4680372939035447,1.0058638609089976,PROMISE,0.8350984579286143,0.16490154207138574,0.6938279938777225,0.30617200612227746
davinci-002,GET,0.33908670939525215,1.027892192420868,BRING,0.6182528514122829,0.3817471485877171,0.49605827616011866,0.5039417238398813
davinci-002,GET,0.33908670939525215,1.027892192420868,DRAW,0.5396680615765903,0.46033193842340964,0.22977209410636587,0.7702279058936341
davinci-002,GET,0.33908670939525215,1.027892192420868,FIND,0.7010816590280878,0.2989183409719122,0.2816826110465499,0.7183173889534501
davinci-002,GET,0.33908670939525215,1.027892192420868,GIVE,0.7439071074134409,0.25609289258655915,0.6279635187759651,0.37203648122403493
davinci-002,GET,0.33908670939525215,1.027892192420868,KEEP,0.5338513151271148,0.46614868487288524,0.21052532078664707,0.789474679213353
davinci-002,GET,0.33908670939525215,1.027892192420868,LEAVE,0.6060724580889247,0.39392754191107526,0.33068738936616504,0.6693126106338348
davinci-002,GET,0.33908670939525215,1.027892192420868,MAKE,0.6359822668561104,0.3640177331438895,0.36284903279912184,0.6371509672008782
davinci-002,GET,0.33908670939525215,1.027892192420868,PURCHASE,0.44219769762390876,0.5578023023760912,0.18354673129299698,0.816453268707003
davinci-002,GET,0.33908670939525215,1.027892192420868,SAVE,0.6475247502208091,0.35247524977919087,0.30692895872052367,0.6930710412794764
davinci-002,GET,0.33908670939525215,1.027892192420868,SELL,0.6068708707200569,0.3931291292799432,0.43778427795916486,0.5622157220408351
davinci-002,GET,0.33908670939525215,1.027892192420868,SEND,0.6323125676209301,0.3676874323790698,0.4929435570590613,0.5070564429409388
davinci-002,GET,0.33908670939525215,1.027892192420868,SHOW,0.8079376075149832,0.1920623924850168,0.6617737459544716,0.3382262540455283
davinci-002,GET,0.33908670939525215,1.027892192420868,SUPPLY,0.6988363117583313,0.30116368824166856,0.49317450214120595,0.506825497858794
davinci-002,GET,0.33908670939525215,1.027892192420868,DESIGN,0.29347049081060617,0.7065295091893938,0.11047492136689517,0.8895250786331047
davinci-002,GET,0.33908670939525215,1.027892192420868,TAKE,0.4360508227759085,0.5639491772240913,0.278758299954659,0.7212417000453409
davinci-002,GET,0.33908670939525215,1.027892192420868,FEED,0.7631061982983283,0.23689380170167165,0.6154394307449391,0.3845605692550608
davinci-002,GET,0.33908670939525215,1.027892192420868,BUY,0.7334128292324873,0.2665871707675127,0.43778159168264014,0.5622184083173599
davinci-002,GET,0.33908670939525215,1.027892192420868,CATCH,0.7081590925048531,0.2918409074951471,0.2641621625452044,0.7358378374547957
davinci-002,GET,0.33908670939525215,1.027892192420868,DELIVER,0.7512404976451542,0.24875950235484584,0.4157958398802644,0.5842041601197355
davinci-002,GET,0.33908670939525215,1.027892192420868,THROW,0.5950203138600898,0.40497968613991014,0.4652549808835543,0.5347450191164456
davinci-002,GET,0.33908670939525215,1.027892192420868,PROMISE,0.81365196874629,0.18634803125371013,0.684792920434162,0.315207079565838
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,BRING,0.6073883796740278,0.3926116203259722,0.3457037225834006,0.6542962774165995
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,DRAW,0.47689219693109325,0.5231078030689068,0.3008725289005803,0.6991274710994198
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,FIND,0.6175426384030936,0.38245736159690635,0.4380564998989047,0.5619435001010953
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,GET,0.6573710884513646,0.3426289115486354,0.4705065920686235,0.5294934079313766
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,KEEP,0.43069445299870873,0.5693055470012912,0.28210346669499714,0.7178965333050029
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,LEAVE,0.6013762889899428,0.3986237110100572,0.4076400846540549,0.592359915345945
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,MAKE,0.6099373283452231,0.3900626716547769,0.44918254629565874,0.5508174537043413
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,PURCHASE,0.39031388085570107,0.6096861191442989,0.24413457053033605,0.7558654294696638
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,SAVE,0.5737810561228865,0.4262189438771135,0.3720273108811045,0.6279726891188955
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,SELL,0.5976761493801834,0.40232385061981657,0.32127433971860475,0.6787256602813951
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,SEND,0.584753621508345,0.415246378491655,0.3671245781090947,0.6328754218909053
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,SHOW,0.7845866460120066,0.21541335398799347,0.5180940482151075,0.48190595178489254
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,SUPPLY,0.6602858680802529,0.33971413191974703,0.3302703871627149,0.6697296128372849
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,DESIGN,0.2752425128355451,0.724757487164455,0.15849912758706158,0.8415008724129385
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,TAKE,0.38675258341913327,0.6132474165808667,0.1771191409743952,0.8228808590256047
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,FEED,0.7904632936646472,0.20953670633535282,0.498041187497853,0.501958812502147
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,BUY,0.6855847235864363,0.31441527641356365,0.4960968203258146,0.5039031796741854
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,CATCH,0.5933559073146376,0.40664409268536245,0.47149095632942567,0.5285090436705744
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,DELIVER,0.790121643771277,0.20987835622872286,0.6587403194446483,0.34125968055535166
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,THROW,0.5708086817373977,0.42919131826260226,0.3135405189537424,0.6864594810462576
davinci-002,GIVE,0.2504103617279631,1.0575089141593121,PROMISE,0.82108871337415,0.17891128662585,0.537336379851324,0.46266362014867596
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,BRING,0.5917819643085204,0.4082180356914797,0.46020576735484353,0.5397942326451565
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,DRAW,0.5841234986688293,0.41587650133117066,0.255284647193301,0.7447153528066989
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,FIND,0.7400509841978546,0.2599490158021452,0.36028449904579946,0.6397155009542006
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,GET,0.6938860231263336,0.3061139768736663,0.3844138355597023,0.6155861644402977
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,GIVE,0.7156312684093911,0.28436873159060905,0.57284891220753,0.42715108779247
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,LEAVE,0.704263395010653,0.29573660498934695,0.30624617612392185,0.6937538238760781
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,MAKE,0.6861435855160701,0.3138564144839297,0.348931916922551,0.651068083077449
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,PURCHASE,0.4957957053779397,0.5042042946220603,0.19916924283438525,0.8008307571656147
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,SAVE,0.7131097860462309,0.28689021395376907,0.23271775612040943,0.7672822438795905
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,SELL,0.5979309178921557,0.4020690821078443,0.4240244378638801,0.5759755621361199
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,SEND,0.5941478352241244,0.40585216477587566,0.47493682575596324,0.5250631742440368
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,SHOW,0.7460809612483308,0.2539190387516691,0.6260977693534536,0.3739022306465463
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,SUPPLY,0.6806768505728888,0.3193231494271112,0.4997696249526581,0.5002303750473419
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,DESIGN,0.3700169253807337,0.6299830746192662,0.146155118435494,0.853844881564506
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,TAKE,0.5510930190678113,0.4489069809321888,0.2879196011522107,0.7120803988477894
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,FEED,0.8183796837136703,0.1816203162863298,0.6083529173882544,0.3916470826117455
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,BUY,0.7013575226549892,0.29864247734501076,0.43852479701165203,0.5614752029883481
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,CATCH,0.7621682035694441,0.2378317964305559,0.29929092734208934,0.7007090726579106
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,DELIVER,0.7868761844475537,0.2131238155524464,0.4250678700062689,0.5749321299937311
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,THROW,0.5868052335201895,0.4131947664798104,0.44423685679857483,0.5557631432014252
davinci-002,KEEP,0.6532477716972956,0.9798350696666737,PROMISE,0.82127881170563,0.17872118829437006,0.6583485731599343,0.34165142684006566
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,BRING,0.6399965328148062,0.3600034671851939,0.4861643483143043,0.5138356516856958
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,DRAW,0.5071081790109199,0.49289182098908013,0.23527921805685043,0.7647207819431494
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,FIND,0.6863303690659157,0.31366963093408434,0.3073173017617799,0.6926826982382202
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,GET,0.6889447312717673,0.31105526872823264,0.42587106374293127,0.5741289362570687
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,GIVE,0.7201357159801833,0.27986428401981667,0.5912329211290032,0.40876707887099684
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,KEEP,0.5489900486408688,0.45100995135913124,0.16175264859739108,0.8382473514026089
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,MAKE,0.6376980987541979,0.362301901245802,0.37316020399203226,0.6268397960079678
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,PURCHASE,0.4260783292004484,0.5739216707995516,0.21391286039307433,0.7860871396069257
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,SAVE,0.6344290405034761,0.36557095949652385,0.2879061732961633,0.7120938267038366
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,SELL,0.6112040696086483,0.38879593039135174,0.43424310861452925,0.5657568913854708
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,SEND,0.6136430788584135,0.38635692114158643,0.4592136318662066,0.5407863681337934
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,SHOW,0.7427028546042258,0.25729714539577414,0.6348077095572188,0.3651922904427812
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,SUPPLY,0.6597765461847941,0.34022345381520586,0.44314513722206167,0.5568548627779383
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,DESIGN,0.34311294747439336,0.6568870525256066,0.13695348407460373,0.8630465159253964
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,TAKE,0.4614392040961431,0.5385607959038569,0.29309474853233725,0.7069052514676628
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,FEED,0.7964079082237007,0.20359209177629922,0.617868151665308,0.382131848334692
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,BUY,0.6949184458173256,0.30508155418267424,0.46233637904090186,0.5376636209590981
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,CATCH,0.6341220872512924,0.3658779127487077,0.3002906678156851,0.6997093321843149
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,DELIVER,0.8027413789525333,0.19725862104746666,0.43271801617207545,0.5672819838279246
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,THROW,0.5925487512918619,0.4074512487081381,0.4464570438402656,0.5535429561597344
davinci-002,LEAVE,0.44922245523163856,1.0078410472725132,PROMISE,0.8336454101367182,0.16635458986328175,0.6970348951607448,0.3029651048392552
davinci-002,MAKE,0.4384916515978105,1.011870118768117,BRING,0.5784671491128875,0.42153285088711245,0.45228003961913316,0.5477199603808668
davinci-002,MAKE,0.4384916515978105,1.011870118768117,DRAW,0.5074605155290535,0.4925394844709466,0.23202571418013324,0.7679742858198666
davinci-002,MAKE,0.4384916515978105,1.011870118768117,FIND,0.6753820286600852,0.3246179713399148,0.3221147658110479,0.6778852341889521
davinci-002,MAKE,0.4384916515978105,1.011870118768117,GET,0.7055684621090004,0.2944315378909996,0.4242117450683869,0.575788254931613
davinci-002,MAKE,0.4384916515978105,1.011870118768117,GIVE,0.6962912418469642,0.30370875815303594,0.5794766228839792,0.42052337711602084
davinci-002,MAKE,0.4384916515978105,1.011870118768117,KEEP,0.5570256923843067,0.4429743076156933,0.24435361087240623,0.7556463891275936
davinci-002,MAKE,0.4384916515978105,1.011870118768117,LEAVE,0.6125838983222622,0.3874161016777377,0.35793842777857265,0.6420615722214273
davinci-002,MAKE,0.4384916515978105,1.011870118768117,PURCHASE,0.42769168312570094,0.5723083168742992,0.2032609325778101,0.7967390674221899
davinci-002,MAKE,0.4384916515978105,1.011870118768117,SAVE,0.6310234465291397,0.36897655347086017,0.3065549411608781,0.6934450588391219
davinci-002,MAKE,0.4384916515978105,1.011870118768117,SELL,0.5917228847167842,0.40827711528321564,0.4478465164999899,0.55215348350001
davinci-002,MAKE,0.4384916515978105,1.011870118768117,SEND,0.5927688131134674,0.40723118688653254,0.47812187073552953,0.5218781292644704
davinci-002,MAKE,0.4384916515978105,1.011870118768117,SHOW,0.7411645680733754,0.25883543192662456,0.6123902370628468,0.3876097629371533
davinci-002,MAKE,0.4384916515978105,1.011870118768117,SUPPLY,0.6369530118838425,0.3630469881161575,0.4918113890822451,0.5081886109177549
davinci-002,MAKE,0.4384916515978105,1.011870118768117,DESIGN,0.355849892830757,0.644150107169243,0.07437833458105066,0.9256216654189494
davinci-002,MAKE,0.4384916515978105,1.011870118768117,TAKE,0.4548586963763747,0.5451413036236253,0.2718193992915338,0.7281806007084662
davinci-002,MAKE,0.4384916515978105,1.011870118768117,FEED,0.7682527931130116,0.23174720688698838,0.66456398562228,0.33543601437772014
davinci-002,MAKE,0.4384916515978105,1.011870118768117,BUY,0.7258280350364977,0.2741719649635022,0.4636175149053576,0.5363824850946424
davinci-002,MAKE,0.4384916515978105,1.011870118768117,CATCH,0.6403305188481483,0.3596694811518517,0.3506995434883531,0.6493004565116469
davinci-002,MAKE,0.4384916515978105,1.011870118768117,DELIVER,0.7569957786771764,0.24300422132282365,0.450645844429201,0.549354155570799
davinci-002,MAKE,0.4384916515978105,1.011870118768117,THROW,0.5801216025845012,0.41987839741549876,0.4538300485548274,0.5461699514451727
davinci-002,MAKE,0.4384916515978105,1.011870118768117,PROMISE,0.7812856212673168,0.21871437873268326,0.6741742224989424,0.32582577750105757
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,BRING,0.6531729391380233,0.3468270608619767,0.48489115964532553,0.5151088403546745
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,DRAW,0.5266523315468261,0.4733476684531739,0.250647022432216,0.749352977567784
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,FIND,0.7214131224351172,0.2785868775648828,0.3425495387333211,0.6574504612666788
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,GET,0.7531264735638851,0.2468735264361149,0.4147587969418989,0.5852412030581011
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,GIVE,0.689894500793583,0.31010549920641695,0.5742381614692452,0.42576183853075483
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,KEEP,0.4593163374482029,0.5406836625517971,0.20419048684469934,0.7958095131553006
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,LEAVE,0.6266719594130205,0.3733280405869796,0.377689025059026,0.622310974940974
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,MAKE,0.6211289732537398,0.37887102674626005,0.3558434132272166,0.6441565867727834
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,SAVE,0.619915805793087,0.3800841942069129,0.314251663085714,0.685748336914286
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,SELL,0.6226293021252312,0.37737069787476885,0.46065428540732883,0.5393457145926712
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,SEND,0.5875070738810041,0.4124929261189959,0.45199752214565847,0.5480024778543415
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,SHOW,0.7571420666942572,0.2428579333057428,0.6418060937319914,0.3581939062680085
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,SUPPLY,0.7255167099926703,0.2744832900073297,0.47723155936077716,0.5227684406392229
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,DESIGN,0.415247312748962,0.5847526872510381,0.10645772576722783,0.8935422742327722
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,TAKE,0.45934601197906644,0.5406539880209336,0.2993415766971372,0.7006584233028629
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,FEED,0.7462314370889398,0.2537685629110602,0.6032323936896206,0.3967676063103794
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,BUY,0.8018901845990094,0.19810981540099065,0.37447169768403654,0.6255283023159635
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,CATCH,0.6604850917735112,0.3395149082264888,0.331366262431976,0.6686337375680239
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,DELIVER,0.7517209696601839,0.24827903033981605,0.4606077574979526,0.5393922425020474
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,THROW,0.6088288179542416,0.3911711820457584,0.4783023873178313,0.5216976126821686
davinci-002,PURCHASE,0.6568389198346635,0.979434764410668,PROMISE,0.782964712179554,0.217035287820446,0.6559346294769243,0.3440653705230757
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,BRING,0.5840823674233393,0.41591763257666076,0.4918426763974581,0.5081573236025418
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,DRAW,0.480590020626267,0.519409979373733,0.2382722548744338,0.7617277451255662
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,FIND,0.7000012635476617,0.2999987364523382,0.37685391669095963,0.6231460833090403
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,GET,0.7269889151770402,0.27301108482295977,0.42989236796373104,0.5701076320362689
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,GIVE,0.7122044400740699,0.28779555992593003,0.5979635902214229,0.4020364097785771
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,KEEP,0.542742497798628,0.457257502201372,0.13977878338709954,0.8602212166129004
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,LEAVE,0.6143186620429474,0.3856813379570527,0.30619935463331566,0.6938006453666844
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,MAKE,0.6549248019097124,0.34507519809028764,0.3909462174870658,0.6090537825129342
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,PURCHASE,0.4726263000289106,0.5273736999710895,0.23962395942756703,0.7603760405724329
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,SELL,0.6165089465719966,0.3834910534280034,0.45725009652967435,0.5427499034703256
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,SEND,0.5835807781239412,0.416419221876059,0.4823211630609693,0.5176788369390308
davinci-002,SAVE,0.47790378517825577,1.0053075521297206,SHOW,0.7633482573679251,0.23665174263207484,0.6262653175093255,0.37373468249067465
