prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a mother drew you a crystal .,DRAW,A,for,the secretary brought them the beer .,BRING,THE,to,-39.356727600097656,-39.03246307373047,-40.8299560546875,-38.51974105834961
a princess drew them a button .,DRAW,A,for,the champion brought me the hat .,BRING,THE,to,-36.84305953979492,-34.55404281616211,-36.84789657592773,-32.75253677368164
a son drew us a bell .,DRAW,A,for,the parent brought you the chocolate .,BRING,THE,to,-37.15377426147461,-35.657806396484375,-36.2540283203125,-34.04930114746094
a pilot drew you a computer .,DRAW,A,for,the secretary brought her the juice .,BRING,THE,to,-37.94811248779297,-38.23624038696289,-37.50291442871094,-36.18961715698242
a hero drew us an engine .,DRAW,A,for,the pilot brought it the pie .,BRING,THE,to,-41.98366165161133,-40.08818817138672,-40.7837028503418,-37.70207977294922
a sheriff drew it a knife .,DRAW,A,for,the mother brought you the plate .,BRING,THE,to,-34.97079086303711,-33.25312805175781,-33.957157135009766,-31.69485855102539
a worker drew him a key .,DRAW,A,for,the mother brought it the coffee .,BRING,THE,to,-35.518829345703125,-35.97549819946289,-37.414649963378906,-34.903846740722656
a chief drew me a crystal .,DRAW,A,for,the author brought you the guitar .,BRING,THE,to,-41.35224914550781,-40.98715972900391,-40.67861557006836,-38.31184005737305
a student drew you a pot .,DRAW,A,for,the guy brought it the iron .,BRING,THE,to,-37.98104095458984,-39.24066162109375,-38.323341369628906,-38.82801055908203
a husband drew you a wire .,DRAW,A,for,the employee brought us the television .,BRING,THE,to,-37.0459098815918,-36.76438522338867,-36.79005813598633,-35.399444580078125
an uncle drew her a telephone .,DRAW,A,for,the lady brought it the key .,BRING,THE,to,-32.30205154418945,-35.5407829284668,-31.499805450439453,-34.10274887084961
an aunt drew him a crystal .,DRAW,A,for,the professor brought us the meal .,BRING,THE,to,-38.55358123779297,-35.97966766357422,-38.7280502319336,-35.868804931640625
a writer drew us a bowl .,DRAW,A,for,the bishop brought you the pie .,BRING,THE,to,-40.68853378295898,-38.21828842163086,-40.309814453125,-36.56725311279297
a brother drew us a coat .,DRAW,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-35.148338317871094,-33.1834831237793,-35.02729797363281,-31.261520385742188
a prince drew us a jacket .,DRAW,A,for,the lady brought you the cigarette .,BRING,THE,to,-36.14507675170898,-34.35921096801758,-37.05939865112305,-33.59812545776367
a son drew him a telephone .,DRAW,A,for,the worker brought us the pie .,BRING,THE,to,-35.44807052612305,-35.06349182128906,-35.84598159790039,-34.69343185424805
a man drew us a plate .,DRAW,A,for,the worker brought them the coffee .,BRING,THE,to,-35.265995025634766,-35.180328369140625,-35.51265335083008,-34.52125549316406
a soldier drew you a bag .,DRAW,A,for,the actor brought him the glass .,BRING,THE,to,-35.97553253173828,-35.861087799072266,-36.27226638793945,-34.945804595947266
a father drew us a crystal .,DRAW,A,for,the mayor brought you the key .,BRING,THE,to,-35.10269927978516,-32.739498138427734,-34.763545989990234,-31.53382873535156
a winner drew it an instrument .,DRAW,A,for,the guy brought you the beer .,BRING,THE,to,-35.17132568359375,-33.01708221435547,-35.29365921020508,-33.152496337890625
a pilot drew you a telephone .,DRAW,A,for,the husband brought them the beer .,BRING,THE,to,-36.75468826293945,-36.56466674804688,-35.90241622924805,-33.71544647216797
an adult drew them a machine .,DRAW,A,for,the parent brought it the beer .,BRING,THE,to,-36.81413650512695,-36.76031875610352,-35.895591735839844,-34.74625778198242
a guy drew you a glass .,DRAW,A,for,the secretary brought us the chocolate .,BRING,THE,to,-38.28784942626953,-35.906944274902344,-38.534297943115234,-35.36616516113281
a buddy drew you a bell .,DRAW,A,for,the priest brought him the pot .,BRING,THE,to,-34.58910369873047,-34.714847564697266,-34.615318298339844,-34.98557662963867
the employee found us the tea .,FIND,THE,for,a lady brought him a pie .,BRING,A,to,-32.80833435058594,-30.562236785888672,-33.75419616699219,-31.22435569763184
the employee found them the salad .,FIND,THE,for,a cousin brought you a bag .,BRING,A,to,-37.1423225402832,-35.52533721923828,-36.9228744506836,-34.36141586303711
the nurse found it the ball .,FIND,THE,for,an uncle brought you an anchor .,BRING,A,to,-40.94306564331055,-37.74209976196289,-42.07902145385742,-38.49460220336914
the guest found him the bowl .,FIND,THE,for,a man brought her a book .,BRING,A,to,-29.1319580078125,-28.5722713470459,-30.413990020751957,-28.27061080932617
the adult found them the cheese .,FIND,THE,for,a girl brought her a coffee .,BRING,A,to,-34.18390655517578,-33.60295867919922,-33.86539840698242,-29.957773208618164
the woman found them the pot .,FIND,THE,for,a princess brought us a coffee .,BRING,A,to,-40.51065444946289,-37.775146484375,-41.6561279296875,-37.78354644775391
the wife found me the chicken .,FIND,THE,for,a lady brought him a computer .,BRING,A,to,-37.37111282348633,-37.75889587402344,-37.5865478515625,-36.8673210144043
the employer found them the chicken .,FIND,THE,for,a colonel brought me a television .,BRING,A,to,-43.144161224365234,-39.179649353027344,-42.2496223449707,-39.04167175292969
the parent found them the cheese .,FIND,THE,for,a teacher brought him an engine .,BRING,A,to,-41.14981460571289,-37.76283264160156,-41.033729553222656,-36.977787017822266
the kid found him the juice .,FIND,THE,for,a mayor brought them an instrument .,BRING,A,to,-47.75054168701172,-44.85971832275391,-47.44074630737305,-43.5486946105957
the physician found us the candy .,FIND,THE,for,a colonel brought you a tea .,BRING,A,to,-43.06827545166016,-41.14239883422852,-41.43804931640625,-37.76143646240234
the lawyer found you the coffee .,FIND,THE,for,an aunt brought him a jacket .,BRING,A,to,-37.06183624267578,-34.37929153442383,-38.34333038330078,-34.4041862487793
the daughter found you the meal .,FIND,THE,for,a hero brought it a chocolate .,BRING,A,to,-43.12118148803711,-41.75740814208984,-42.54467010498047,-41.22949981689453
the employer found them the motor .,FIND,THE,for,a soldier brought us a cup .,BRING,A,to,-39.73629760742188,-36.790184020996094,-41.05014801025391,-36.38802337646485
the son found her the juice .,FIND,THE,for,an employee brought you a camera .,BRING,A,to,-36.09090423583984,-34.56214904785156,-38.0458869934082,-35.4815559387207
the author found me the candy .,FIND,THE,for,a parent brought us a meal .,BRING,A,to,-35.8030891418457,-34.77546691894531,-35.7063102722168,-33.646114349365234
the physician found him the pie .,FIND,THE,for,a prince brought us a motor .,BRING,A,to,-43.871036529541016,-41.8929443359375,-44.214385986328125,-41.108360290527344
the soldier found me the plate .,FIND,THE,for,a colonel brought you a bottle .,BRING,A,to,-40.2750244140625,-36.67081451416016,-38.62919998168945,-33.255577087402344
the employee found it the iron .,FIND,THE,for,a professor brought them a tea .,BRING,A,to,-40.61810302734375,-37.44847869873047,-42.0020637512207,-39.05656814575195
the actress found her the newspaper .,FIND,THE,for,a soldier brought me a telephone .,BRING,A,to,-37.01805877685547,-33.89789962768555,-38.14140701293945,-34.43986129760742
the reader found us the coat .,FIND,THE,for,a father brought me a beer .,BRING,A,to,-39.27864456176758,-35.63328170776367,-40.48332977294922,-36.70719146728516
the manager found it the juice .,FIND,THE,for,a doctor brought us a tea .,BRING,A,to,-36.93734359741211,-33.713844299316406,-36.8979377746582,-33.28261947631836
the bishop found it the instrument .,FIND,THE,for,a candidate brought you a chocolate .,BRING,A,to,-45.72500991821289,-43.130706787109375,-45.02126693725586,-43.82987976074219
the son found them the juice .,FIND,THE,for,a mayor brought me a coffee .,BRING,A,to,-40.21687316894531,-37.14584732055664,-41.37153244018555,-37.345008850097656
the actress found us the beer .,FIND,THE,for,an employer brought you a tea .,BRING,A,to,-46.24599075317383,-42.36412048339844,-44.88063049316406,-39.334754943847656
a manager found you a wire .,FIND,A,for,the husband brought us the newspaper .,BRING,THE,to,-37.09420394897461,-35.097408294677734,-37.81248092651367,-34.688987731933594
an aunt found you an iron .,FIND,A,for,the secretary brought them the beer .,BRING,THE,to,-40.06585311889648,-38.08671188354492,-39.99294662475586,-36.164817810058594
a minister found you a glass .,FIND,A,for,the champion brought me the hat .,BRING,THE,to,-36.55213165283203,-34.8974494934082,-37.52564239501953,-33.86268615722656
an uncle found us a beer .,FIND,A,for,the parent brought you the chocolate .,BRING,THE,to,-38.89630889892578,-36.4191780090332,-40.694480895996094,-36.54969024658203
a captain found me a cheese .,FIND,A,for,the secretary brought her the juice .,BRING,THE,to,-38.19786834716797,-37.62898254394531,-38.94025421142578,-36.20966339111328
a buddy found us a jacket .,FIND,A,for,the pilot brought it the pie .,BRING,THE,to,-44.57954406738281,-42.803932189941406,-43.60420608520508,-42.06047058105469
a teacher found me a coat .,FIND,A,for,the mother brought you the plate .,BRING,THE,to,-34.30789566040039,-32.92361068725586,-37.91983795166016,-33.99810791015625
a lady found me a meal .,FIND,A,for,the mother brought it the coffee .,BRING,THE,to,-37.24476623535156,-36.93485641479492,-37.431732177734375,-36.84507369995117
an opponent found us an engine .,FIND,A,for,the author brought you the guitar .,BRING,THE,to,-39.971412658691406,-38.698829650878906,-39.89862060546875,-38.14177703857422
an employee found you a cheese .,FIND,A,for,the guy brought it the iron .,BRING,THE,to,-36.82651901245117,-38.06554412841797,-38.360450744628906,-38.94516372680664
a son found me a coffee .,FIND,A,for,the employee brought us the television .,BRING,THE,to,-37.82959365844727,-38.3179817199707,-37.484012603759766,-37.454689025878906
a captain found you a book .,FIND,A,for,the lady brought it the key .,BRING,THE,to,-32.14518737792969,-36.003604888916016,-32.40975570678711,-35.25934219360352
a boy found me a coffee .,FIND,A,for,the professor brought us the meal .,BRING,THE,to,-34.63677978515625,-32.67050552368164,-34.06599426269531,-32.01136016845703
a teacher found us a juice .,FIND,A,for,the bishop brought you the pie .,BRING,THE,to,-40.756874084472656,-38.16480255126953,-41.24402618408203,-37.41344833374024
a sheriff found you a tea .,FIND,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-33.04017639160156,-31.472248077392575,-33.574222564697266,-30.35420608520508
an opponent found me a meal .,FIND,A,for,the lady brought you the cigarette .,BRING,THE,to,-39.86216354370117,-38.52799224853516,-39.72333526611328,-37.60319900512695
a princess found him a coffee .,FIND,A,for,the worker brought us the pie .,BRING,THE,to,-35.321136474609375,-34.587371826171875,-35.066532135009766,-32.90840148925781
a captain found him a tea .,FIND,A,for,the worker brought them the coffee .,BRING,THE,to,-31.40485954284668,-31.75882148742676,-32.5584716796875,-31.43638229370117
an employer found me a crystal .,FIND,A,for,the actor brought him the glass .,BRING,THE,to,-35.15995407104492,-35.43120193481445,-34.33240509033203,-33.3606071472168
a prince found them a beer .,FIND,A,for,the mayor brought you the key .,BRING,THE,to,-32.74578857421875,-31.10481834411621,-33.987186431884766,-30.55524063110352
a cop found them a chicken .,FIND,A,for,the guy brought you the beer .,BRING,THE,to,-33.08895492553711,-31.738391876220703,-33.14918518066406,-30.036828994750977
an opponent found me an engine .,FIND,A,for,the husband brought them the beer .,BRING,THE,to,-43.34647750854492,-41.28426361083984,-43.22502136230469,-40.29048156738281
a kid found us a chocolate .,FIND,A,for,the parent brought it the beer .,BRING,THE,to,-37.505855560302734,-35.87972640991211,-37.32036209106445,-35.88401794433594
a doctor found me a camera .,FIND,A,for,the secretary brought us the chocolate .,BRING,THE,to,-38.22904968261719,-36.680294036865234,-39.80257415771485,-36.81685256958008
a sheriff found us a beer .,FIND,A,for,the priest brought him the pot .,BRING,THE,to,-35.045936584472656,-33.71854782104492,-33.91913604736328,-32.11760711669922
the guy got you the guitar .,GET,THE,for,a lady brought him a pie .,BRING,A,to,-32.50030899047852,-28.993837356567383,-34.67294692993164,-28.422897338867188
the man got me the iron .,GET,THE,for,a cousin brought you a bag .,BRING,A,to,-37.75916290283203,-35.72229766845703,-37.57971954345703,-34.483924865722656
the cousin got us the juice .,GET,THE,for,an uncle brought you an anchor .,BRING,A,to,-41.50944519042969,-38.3640022277832,-40.45854187011719,-35.93549728393555
the princess got us the hat .,GET,THE,for,a man brought her a book .,BRING,A,to,-30.4641056060791,-28.516780853271484,-30.97014617919922,-28.761972427368164
the soldier got us the log .,GET,THE,for,a girl brought her a coffee .,BRING,A,to,-35.8710823059082,-33.61254119873047,-36.70379257202149,-32.81096267700195
the minister got you the guitar .,GET,THE,for,a princess brought us a coffee .,BRING,A,to,-39.9644889831543,-37.0327262878418,-39.50970458984375,-34.71086883544922
the guest got me the machine .,GET,THE,for,a lady brought him a computer .,BRING,A,to,-32.629852294921875,-30.867340087890625,-33.558589935302734,-30.19801139831543
the buddy got you the coat .,GET,THE,for,a colonel brought me a television .,BRING,A,to,-44.202762603759766,-40.95040130615234,-43.96355819702149,-38.90604019165039
the soldier got you the cup .,GET,THE,for,a teacher brought him an engine .,BRING,A,to,-39.80275344848633,-37.78181838989258,-40.498416900634766,-37.030418395996094
the wife got him the candy .,GET,THE,for,a mayor brought them an instrument .,BRING,A,to,-47.80753707885742,-45.330997467041016,-49.432899475097656,-44.91716003417969
the soldier got us the candy .,GET,THE,for,a colonel brought you a tea .,BRING,A,to,-39.78059387207031,-37.31471633911133,-39.70006561279297,-35.46761703491211
the president got me the newspaper .,GET,THE,for,an aunt brought him a jacket .,BRING,A,to,-36.92559814453125,-33.049163818359375,-37.94914245605469,-33.13187789916992
the author got you the jacket .,GET,THE,for,a hero brought it a chocolate .,BRING,A,to,-43.652305603027344,-42.275238037109375,-43.85498046875,-41.51526641845703
the reader got me the chocolate .,GET,THE,for,a soldier brought us a cup .,BRING,A,to,-39.99881362915039,-36.91298294067383,-38.07373046875,-33.76895904541016
the man got me the ball .,GET,THE,for,an employee brought you a camera .,BRING,A,to,-38.80397415161133,-36.6859130859375,-40.90509414672852,-38.17781448364258
the son got me the card .,GET,THE,for,a parent brought us a meal .,BRING,A,to,-38.167236328125,-35.04287338256836,-39.34014129638672,-34.889312744140625
the leader got you the juice .,GET,THE,for,a prince brought us a motor .,BRING,A,to,-43.24222183227539,-40.61949920654297,-44.03096008300781,-40.39668655395508
the woman got us the pie .,GET,THE,for,a colonel brought you a bottle .,BRING,A,to,-42.00501251220703,-39.994571685791016,-42.27127456665039,-39.51421737670898
the lady got him the engine .,GET,THE,for,a professor brought them a tea .,BRING,A,to,-39.611366271972656,-38.40202331542969,-40.96719741821289,-38.22535705566406
the uncle got you the pie .,GET,THE,for,a soldier brought me a telephone .,BRING,A,to,-37.97527313232422,-34.986793518066406,-38.58638000488281,-34.3159294128418
the woman got you the pie .,GET,THE,for,a father brought me a beer .,BRING,A,to,-35.82402038574219,-31.4245719909668,-34.95148468017578,-29.30287742614746
the singer got him the salad .,GET,THE,for,a doctor brought us a tea .,BRING,A,to,-36.9736328125,-33.88951873779297,-38.49332809448242,-34.09956359863281
the child got us the tea .,GET,THE,for,a candidate brought you a chocolate .,BRING,A,to,-43.2969856262207,-39.702415466308594,-43.80952072143555,-38.68699645996094
the scientist got it the juice .,GET,THE,for,a mayor brought me a coffee .,BRING,A,to,-40.10838317871094,-37.38907241821289,-39.3704833984375,-36.66667938232422
the minister got me the bottle .,GET,THE,for,an employer brought you a tea .,BRING,A,to,-43.89236068725586,-41.19863128662109,-43.462162017822266,-39.95719909667969
a physician got him a camera .,GET,A,for,the husband brought us the newspaper .,BRING,THE,to,-34.27096939086914,-32.881839752197266,-34.78940200805664,-33.561134338378906
a kid got her a tea .,GET,A,for,the secretary brought them the beer .,BRING,THE,to,-36.63533782958984,-36.91009521484375,-37.53445053100586,-36.92304992675781
a priest got us a chocolate .,GET,A,for,the champion brought me the hat .,BRING,THE,to,-38.62873840332031,-36.16242218017578,-38.76302337646485,-35.47914123535156
a child got us a beer .,GET,A,for,the parent brought you the chocolate .,BRING,THE,to,-36.91181182861328,-35.36891174316406,-37.55322647094727,-34.613826751708984
an actress got them a beer .,GET,A,for,the secretary brought her the juice .,BRING,THE,to,-34.313480377197266,-32.70412063598633,-34.15594482421875,-30.99483299255371
a leader got you a salad .,GET,A,for,the pilot brought it the pie .,BRING,THE,to,-39.07723617553711,-38.19850158691406,-39.92673873901367,-37.28948593139648
a champion got them a chocolate .,GET,A,for,the mother brought you the plate .,BRING,THE,to,-34.71120071411133,-33.94247817993164,-34.29589080810547,-33.12016296386719
a parent got him an instrument .,GET,A,for,the mother brought it the coffee .,BRING,THE,to,-34.867557525634766,-35.13692855834961,-36.98069381713867,-37.47223281860352
a reader got us a button .,GET,A,for,the author brought you the guitar .,BRING,THE,to,-39.81166076660156,-38.60082626342773,-40.94935989379883,-39.39656829833984
a colonel got me a meal .,GET,A,for,the guy brought it the iron .,BRING,THE,to,-36.33358383178711,-37.24396133422852,-37.44055938720703,-38.06682205200195
a winner got you a bag .,GET,A,for,the employee brought us the television .,BRING,THE,to,-40.64460754394531,-40.08890914916992,-40.74791717529297,-40.08118438720703
a brother got you a coat .,GET,A,for,the lady brought it the key .,BRING,THE,to,-32.3939323425293,-34.053497314453125,-33.31101608276367,-35.38269805908203
an opponent got you a juice .,GET,A,for,the professor brought us the meal .,BRING,THE,to,-38.53941345214844,-35.82658767700195,-38.504005432128906,-34.691741943359375
a singer got him a wire .,GET,A,for,the bishop brought you the pie .,BRING,THE,to,-38.98781204223633,-37.85527420043945,-39.24671936035156,-36.64330673217773
a kid got you a tea .,GET,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-36.78326034545898,-34.734710693359375,-37.40044021606445,-34.41859436035156
a father got me a chocolate .,GET,A,for,the lady brought you the cigarette .,BRING,THE,to,-35.92466735839844,-35.33353805541992,-37.07133102416992,-34.81101608276367
a colonel got me a cup .,GET,A,for,the worker brought us the pie .,BRING,THE,to,-35.2933349609375,-34.47397232055664,-34.850364685058594,-33.00128936767578
a pilot got us a wire .,GET,A,for,the worker brought them the coffee .,BRING,THE,to,-35.678829193115234,-36.861236572265625,-36.9677963256836,-35.96588134765625
a husband got it a juice .,GET,A,for,the actor brought him the glass .,BRING,THE,to,-35.47895050048828,-35.208370208740234,-34.81727981567383,-34.887542724609375
a kid got us a tea .,GET,A,for,the mayor brought you the key .,BRING,THE,to,-36.20537185668945,-33.65146255493164,-37.11695098876953,-33.47843933105469
a husband got her a juice .,GET,A,for,the guy brought you the beer .,BRING,THE,to,-32.06039047241211,-30.224140167236328,-32.3404426574707,-30.482833862304688
a parent got me an instrument .,GET,A,for,the husband brought them the beer .,BRING,THE,to,-39.45120620727539,-39.249298095703125,-40.45912170410156,-38.00272750854492
a guest got me a juice .,GET,A,for,the parent brought it the beer .,BRING,THE,to,-41.39889144897461,-40.61874008178711,-41.25611877441406,-40.38249588012695
a priest got it a candy .,GET,A,for,the secretary brought us the chocolate .,BRING,THE,to,-32.495574951171875,-30.74898147583008,-31.789478302001957,-29.093873977661133
an author got them an iron .,GET,A,for,the priest brought him the pot .,BRING,THE,to,-34.457244873046875,-33.62269592285156,-34.50694274902344,-32.014434814453125
the king gave you the tea .,GIVE,THE,to,a lady brought him a pie .,BRING,A,to,-33.829219818115234,-33.54069900512695,-35.71527099609375,-33.77433395385742
the nurse gave me the salad .,GIVE,THE,to,a cousin brought you a bag .,BRING,A,to,-36.82196807861328,-35.26958084106445,-38.70841979980469,-35.855613708496094
the guy gave us the candy .,GIVE,THE,to,an uncle brought you an anchor .,BRING,A,to,-41.54821395874024,-39.81099319458008,-44.29170227050781,-40.122108459472656
the princess gave us the beer .,GIVE,THE,to,a man brought her a book .,BRING,A,to,-29.522565841674805,-28.77467918395996,-29.16604995727539,-27.532302856445312
the doctor gave me the tea .,GIVE,THE,to,a girl brought her a coffee .,BRING,A,to,-32.118831634521484,-31.530254364013672,-35.006744384765625,-31.337554931640625
the reader gave me the meal .,GIVE,THE,to,a princess brought us a coffee .,BRING,A,to,-39.656471252441406,-36.3714485168457,-41.07778930664063,-36.94220733642578
the princess gave her the cheese .,GIVE,THE,to,a lady brought him a computer .,BRING,A,to,-32.52035903930664,-33.214996337890625,-36.91371536254883,-33.0364990234375
the parent gave you the pot .,GIVE,THE,to,a colonel brought me a television .,BRING,A,to,-41.96577453613281,-41.1118392944336,-43.67001724243164,-39.67634201049805
the physician gave you the coffee .,GIVE,THE,to,a teacher brought him an engine .,BRING,A,to,-42.69211959838867,-40.45396041870117,-41.84765625,-37.675071716308594
the princess gave you the beer .,GIVE,THE,to,a mayor brought them an instrument .,BRING,A,to,-44.76811218261719,-44.8542594909668,-46.00970077514648,-44.02084732055664
the president gave us the salad .,GIVE,THE,to,a colonel brought you a tea .,BRING,A,to,-39.68029022216797,-38.776668548583984,-43.64654159545898,-38.70788192749024
the hero gave you the cheese .,GIVE,THE,to,an aunt brought him a jacket .,BRING,A,to,-37.3330192565918,-35.62651062011719,-41.177825927734375,-36.414798736572266
the candidate gave me the bag .,GIVE,THE,to,a hero brought it a chocolate .,BRING,A,to,-44.59740447998047,-40.75791549682617,-44.07129287719727,-41.3882064819336
the boy gave you the bag .,GIVE,THE,to,a soldier brought us a cup .,BRING,A,to,-32.14327621459961,-33.438629150390625,-37.03907775878906,-34.15494537353516
the leader gave it the coffee .,GIVE,THE,to,an employee brought you a camera .,BRING,A,to,-33.166847229003906,-32.735321044921875,-36.34578704833984,-32.679176330566406
the actor gave me the juice .,GIVE,THE,to,a parent brought us a meal .,BRING,A,to,-39.21736526489258,-37.405364990234375,-39.806785583496094,-36.823692321777344
the candidate gave it the gun .,GIVE,THE,to,a prince brought us a motor .,BRING,A,to,-44.36899948120117,-43.0849838256836,-46.06679916381836,-43.42254638671875
the brother gave them the tea .,GIVE,THE,to,a colonel brought you a bottle .,BRING,A,to,-37.59966659545898,-37.24585723876953,-39.73420715332031,-37.76240921020508
the attorney gave us the beer .,GIVE,THE,to,a professor brought them a tea .,BRING,A,to,-40.12564849853516,-40.28457260131836,-42.01091003417969,-37.412139892578125
the daughter gave you the salad .,GIVE,THE,to,a soldier brought me a telephone .,BRING,A,to,-34.662506103515625,-33.56576156616211,-38.99536895751953,-34.72403335571289
the sheriff gave them the anchor .,GIVE,THE,to,a father brought me a beer .,BRING,A,to,-34.66987228393555,-32.221900939941406,-35.76480484008789,-31.791683197021484
the guest gave him the motor .,GIVE,THE,to,a doctor brought us a tea .,BRING,A,to,-35.574214935302734,-33.58014678955078,-38.65281295776367,-35.543701171875
the worker gave me the juice .,GIVE,THE,to,a candidate brought you a chocolate .,BRING,A,to,-40.55061340332031,-39.056297302246094,-43.90677261352539,-38.53904342651367
the secretary gave us the chicken .,GIVE,THE,to,a mayor brought me a coffee .,BRING,A,to,-34.698486328125,-33.60016250610352,-39.6925048828125,-34.55437088012695
the adult gave me the pie .,GIVE,THE,to,an employer brought you a tea .,BRING,A,to,-43.06710433959961,-41.75493621826172,-45.60311126708984,-41.79870223999024
a physician gave you a hat .,GIVE,A,to,the husband brought us the newspaper .,BRING,THE,to,-35.61575698852539,-34.02609634399414,-35.84364318847656,-32.014747619628906
a cop gave me a crystal .,GIVE,A,to,the secretary brought them the beer .,BRING,THE,to,-37.44770050048828,-37.90835952758789,-41.55721664428711,-39.23603057861328
a kid gave you a coffee .,GIVE,A,to,the champion brought me the hat .,BRING,THE,to,-37.962364196777344,-37.18225860595703,-41.39582061767578,-37.65021896362305
a winner gave it a coffee .,GIVE,A,to,the parent brought you the chocolate .,BRING,THE,to,-35.18897247314453,-35.37553405761719,-36.71379852294922,-34.86406707763672
a lady gave it a pie .,GIVE,A,to,the secretary brought her the juice .,BRING,THE,to,-33.03687286376953,-32.19214630126953,-35.59467315673828,-32.809818267822266
a professor gave me a chocolate .,GIVE,A,to,the pilot brought it the pie .,BRING,THE,to,-42.87588882446289,-42.693809509277344,-45.39014053344727,-42.4415168762207
an employee gave them a camera .,GIVE,A,to,the mother brought you the plate .,BRING,THE,to,-34.275760650634766,-34.28554153442383,-35.18585205078125,-33.030517578125
