size,pronoun,prime_verb,pd_bias,pd_bias_ratio,DO-DO,DO-PD,PD-DO,PD-PD
davinci-002,True,PROMISE,0.039946930427865755,1.1052535535678256,0.7895853676362717,0.21041463236372818,0.6149619057240315,0.38503809427596847
davinci-002,False,BRING,0.7725795026426155,0.9590217056489482,0.4721269949740062,0.5278730050259938,0.2224440043073363,0.7775559956926636
davinci-002,False,DRAW,0.7344594440632967,0.9714042856486962,0.5525608827369783,0.4474391172630216,0.17763162055642692,0.8223683794435731
davinci-002,False,FIND,0.5716128851203574,0.9923631074813546,0.48157705319116645,0.5184229468088335,0.1823779434093173,0.8176220565906828
davinci-002,False,GET,0.5723516490685264,0.9925697581804664,0.47821117278672054,0.5217888272132796,0.17587508140423885,0.8241249185957611
davinci-002,False,GIVE,0.566924684489321,0.992433720078517,0.4134677877452472,0.5865322122547528,0.19571800758431632,0.8042819924156837
davinci-002,False,KEEP,0.7843017831922942,0.9627292035172331,0.505575468061742,0.49442453193825797,0.16961238385537572,0.8303876161446243
davinci-002,False,LEAVE,0.639491425692709,0.9833905112984398,0.4725981220639584,0.5274018779360417,0.17300641212181733,0.8269935878781827
davinci-002,False,MAKE,0.6604109978601853,0.9778493746211289,0.41627938763373534,0.5837206123662647,0.18255780963774237,0.8174421903622577
davinci-002,False,PURCHASE,0.8027395587678299,0.9561371743131174,0.47628652539587124,0.5237134746041288,0.19497177161846826,0.8050282283815318
davinci-002,False,SAVE,0.638322259298254,0.9822680068334709,0.4683932666471355,0.5316067333528645,0.18127781102473514,0.8187221889752648
davinci-002,False,SELL,0.8289155168897977,0.9556322848469161,0.4193643136865642,0.5806356863134358,0.18635283075915102,0.8136471692408489
davinci-002,False,SEND,0.7703568383519965,0.9638328549994267,0.4358816897320282,0.5641183102679718,0.20560259390341185,0.794397406096588
davinci-002,False,SHOW,0.5398931237784962,0.9961506619592541,0.3971246072586491,0.6028753927413508,0.22206901180278957,0.7779309881972104
davinci-002,False,SUPPLY,0.776676156734252,0.9662857607155431,0.4829466183542093,0.5170533816457906,0.21254864139787968,0.7874513586021203
davinci-002,False,DESIGN,0.9003281330552192,0.9382738221275668,0.49465467705629407,0.5053453229437059,0.20513518287283655,0.7948648171271634
davinci-002,False,TAKE,0.8734866729890604,0.941344917341855,0.5254853813672753,0.4745146186327248,0.24408164554729442,0.7559183544527055
davinci-002,False,FEED,0.459546557530817,1.0050663602878704,0.41776606023225127,0.5822339397677487,0.20393620698275933,0.7960637930172406
davinci-002,False,BUY,0.46372599249243923,1.0062439112419699,0.44060273988557314,0.559397260114427,0.16494011886299892,0.8350598811370011
davinci-002,False,CATCH,0.6052296070722684,0.987961779520009,0.511886257385967,0.488113742614033,0.15341633815034003,0.84658366184966
davinci-002,False,DELIVER,0.47564205788270797,1.0040577048945427,0.4684443126281771,0.5315556873718229,0.15653623583210632,0.8434637641678937
davinci-002,False,THROW,0.7514756788121272,0.9675593790177068,0.48233294831681534,0.5176670516831846,0.19833058879727833,0.8016694112027216
davinci-002,False,PROMISE,0.38627918696321334,1.014899008945042,0.4021637991183363,0.5978362008816638,0.19061326333918333,0.8093867366608166
