size,pronoun,prime_verb,pd_bias,pd_bias_ratio,target_verb,DO-DO,DO-PD,PD-DO,PD-PD
davinci-002,True,DRAW,0.4747124391755122,1.004019033862569,PROMISE,0.9642667607318935,0.0357332392681064,0.9280033624055737,0.07199663759442623
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,BRING,0.8809911724402562,0.11900882755974371,0.7923373791046348,0.20766262089536539
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,DRAW,0.7029193509612651,0.2970806490387349,0.41560739306732947,0.5843926069326705
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,GET,0.8617141026638784,0.1382858973361216,0.6293910808253897,0.37060891917461025
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,GIVE,0.9618025467339255,0.03819745326607453,0.9178411685630844,0.08215883143691567
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,KEEP,0.6136104276028908,0.3863895723971092,0.2971034285017505,0.7028965714982496
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,LEAVE,0.7657827714892584,0.2342172285107415,0.5589959731888478,0.44100402681115236
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,MAKE,0.78264570140728,0.21735429859272004,0.48348003789433447,0.5165199621056655
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,PURCHASE,0.5607364793889843,0.4392635206110158,0.30252201827295144,0.6974779817270484
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,SAVE,0.7280497183601219,0.2719502816398782,0.42986101445044766,0.5701389855495522
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,SELL,0.9150736844649322,0.08492631553506777,0.7847212300921832,0.21527876990781677
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,SEND,0.8768144421123918,0.1231855578876083,0.8028282347716059,0.19717176522839408
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,SHOW,0.9765306142430964,0.023469385756903504,0.9489159951895937,0.05108400481040636
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,SUPPLY,0.909823672294979,0.09017632770502107,0.8119671774784304,0.1880328225215697
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,DESIGN,0.41178211588240915,0.5882178841175909,0.16407552939393422,0.8359244706060659
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,TAKE,0.6506972832158678,0.34930271678413227,0.4967069774445579,0.5032930225554422
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,FEED,0.9111937496934734,0.08880625030652645,0.8416589581441665,0.15834104185583361
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,BUY,0.8608145251355147,0.13918547486448532,0.6499598152416232,0.35004018475837684
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,CATCH,0.7865653369243303,0.21343466307566972,0.38836204821741516,0.6116379517825848
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,DELIVER,0.8874678310428739,0.11253216895712612,0.7168483101579909,0.283151689842009
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,THROW,0.8226046112518773,0.17739538874812272,0.7547004826865228,0.24529951731347727
davinci-002,True,FIND,0.40944247994492733,1.0135015111130696,PROMISE,0.9630728279645292,0.03692717203547082,0.91487789658829,0.08512210341170988
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,BRING,0.8751029367931296,0.12489706320687055,0.7956517015603959,0.20434829843960403
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,DRAW,0.6931394586925744,0.3068605413074257,0.4202862779962665,0.5797137220037335
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,FIND,0.7862145978165015,0.21378540218349845,0.47632292655306807,0.5236770734469319
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,GIVE,0.9600759424039391,0.03992405759606085,0.9233790443199053,0.07662095568009474
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,KEEP,0.5846689745899286,0.41533102541007144,0.34525643311598214,0.6547435668840178
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,LEAVE,0.749683192294852,0.2503168077051479,0.5286638370254519,0.47133616297454806
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,MAKE,0.7919717884634008,0.20802821153659917,0.579892032505951,0.42010796749404905
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,PURCHASE,0.5091261598718354,0.4908738401281646,0.290565892683913,0.709434107316087
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,SAVE,0.7012053766792945,0.2987946233207056,0.48549825021056975,0.5145017497894302
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,SELL,0.9020374955440846,0.09796250445591535,0.7591184419561959,0.2408815580438041
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,SEND,0.9125574146178983,0.08744258538210171,0.8187859615329561,0.18121403846704376
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,SHOW,0.9831262632078704,0.016873736792129414,0.9592410577557112,0.04075894224428885
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,SUPPLY,0.9042115539233373,0.09578844607666272,0.8205077085729593,0.17949229142704073
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,DESIGN,0.3587489872616563,0.6412510127383436,0.17977001333889536,0.8202299866611047
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,TAKE,0.6229321782617034,0.3770678217382965,0.4747824417484182,0.5252175582515818
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,FEED,0.9290192010879664,0.07098079891203363,0.8662291922235239,0.13377080777647601
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,BUY,0.8815295821619192,0.11847041783808088,0.6255912340375883,0.3744087659624117
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,CATCH,0.7602405131154119,0.23975948688458817,0.44170963761628507,0.558290362383715
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,DELIVER,0.8780848112798825,0.12191518872011749,0.6259121241371131,0.37408787586288683
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,THROW,0.8209389286643585,0.17906107133564142,0.7332454395196958,0.2667545604803042
davinci-002,True,GET,0.23186851963511546,1.0441278404461636,PROMISE,0.9701654924179014,0.029834507582098643,0.9325139694214915,0.06748603057850863
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,BRING,0.8844135258412759,0.1155864741587243,0.6019109087206207,0.3980890912793793
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,DRAW,0.6879502912612614,0.3120497087387386,0.49586404108080023,0.5041359589191997
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,FIND,0.7408591919153458,0.2591408080846543,0.6051607528136743,0.39483924718632574
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,GET,0.8742890513401405,0.12571094865985963,0.7313129063214493,0.2686870936785508
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,KEEP,0.5582068537582092,0.4417931462417908,0.41833521360399345,0.5816647863960066
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,LEAVE,0.793875399571152,0.20612460042884792,0.6010469295142725,0.3989530704857275
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,MAKE,0.7994811856664009,0.20051881433359903,0.6244572196493604,0.37554278035063954
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,PURCHASE,0.5082306540513392,0.49176934594866084,0.3575462396675856,0.6424537603324144
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,SAVE,0.6885117942890463,0.3114882057109536,0.5311501304789276,0.4688498695210724
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,SELL,0.8939350465935988,0.1060649534064013,0.5635906875925041,0.4364093124074959
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,SEND,0.9024307058082489,0.0975692941917511,0.6456572292242275,0.3543427707757725
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,SHOW,0.9796998023834993,0.02030019761650067,0.8207870834642078,0.17921291653579213
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,SUPPLY,0.9062868531362213,0.0937131468637787,0.5662680157395424,0.43373198426045745
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,DESIGN,0.3250556326090475,0.6749443673909525,0.21189211821946022,0.7881078817805398
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,TAKE,0.5964433521103559,0.40355664788964396,0.29882734980445713,0.7011726501955429
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,FEED,0.9413817079934634,0.05861829200653662,0.6915886800343446,0.30841131996565535
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,BUY,0.8413546747645978,0.15864532523540217,0.662401849400337,0.337598150599663
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,CATCH,0.6978538249893141,0.30214617501068586,0.6499791471195102,0.35002085288048973
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,DELIVER,0.9005884917736909,0.09941150822630919,0.8376051025846769,0.1623948974153231
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,THROW,0.8526625066710235,0.14733749332897644,0.537077802291901,0.46292219770809895
davinci-002,True,GIVE,0.06414748278358344,1.0958044733984798,PROMISE,0.9557012217346846,0.04429877826531543,0.753172686758399,0.2468273132416011
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,BRING,0.8567087419256458,0.1432912580743541,0.7662081230425977,0.23379187695740222
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,DRAW,0.7309310598029058,0.2690689401970942,0.43874405230457325,0.5612559476954266
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,FIND,0.8068490442546983,0.19315095574530175,0.5670133559802301,0.43298664401976994
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,GET,0.8486742565348958,0.1513257434651043,0.6545636054917613,0.34543639450823876
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,GIVE,0.966769850973809,0.033230149026191,0.9113786496835252,0.08862135031647486
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,LEAVE,0.8193439598250631,0.18065604017493683,0.4993324242530107,0.5006675757469893
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,MAKE,0.7911299506350943,0.2088700493649058,0.48910430954035233,0.5108956904596477
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,PURCHASE,0.5826232854624872,0.41737671453751285,0.3118243425316168,0.6881756574683832
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,SAVE,0.7845655863605439,0.21543441363945612,0.41176634970309095,0.588233650296909
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,SELL,0.9035997062765706,0.0964002937234293,0.768527306466266,0.23147269353373406
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,SEND,0.8933468278710636,0.10665317212893628,0.80346263718914,0.19653736281085993
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,SHOW,0.9776940985286697,0.02230590147133029,0.9505993198882251,0.049400680111774974
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,SUPPLY,0.8934846618935256,0.10651533810647423,0.8048782735277882,0.19512172647221188
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,DESIGN,0.42796649654486546,0.5720335034551344,0.21899458726958312,0.781005412730417
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,TAKE,0.7325710898248704,0.2674289101751295,0.48966197109626114,0.5103380289037388
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,FEED,0.9465491260190454,0.05345087398095449,0.8602002185330998,0.13979978146690006
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,BUY,0.8624214691803579,0.13757853081964208,0.6321589713184494,0.3678410286815506
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,CATCH,0.78419121558952,0.21580878441048007,0.45859202437059954,0.5414079756294005
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,DELIVER,0.8843271111263286,0.11567288887367137,0.6812773755353327,0.3187226244646672
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,THROW,0.8165740296555652,0.18342597034443464,0.716195001465031,0.28380499853496904
davinci-002,True,KEEP,0.588722270404451,0.9882572810568473,PROMISE,0.9557903217365813,0.044209678263418636,0.9093131850123296,0.09068681498767037
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,BRING,0.8837210656455077,0.11627893435449241,0.8046592584245061,0.19534074157549391
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,DRAW,0.6566504385893535,0.34334956141064643,0.38649621526581057,0.6135037847341895
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,FIND,0.7729368356361422,0.22706316436385773,0.49601404142804867,0.5039859585719513
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,GET,0.8476451485428237,0.1523548514571763,0.7119069718516045,0.28809302814839544
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,GIVE,0.9520286798072533,0.04797132019274674,0.9192422014786534,0.08075779852134662
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,KEEP,0.6209372504642141,0.37906274953578595,0.29007357961726427,0.7099264203827357
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,MAKE,0.7643981086549673,0.23560189134503282,0.561329593697915,0.438670406302085
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,PURCHASE,0.5132185412865207,0.4867814587134794,0.32123473334564734,0.6787652666543527
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,SAVE,0.7180218718078456,0.28197812819215434,0.45441312234497233,0.5455868776550277
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,SELL,0.8789388213691862,0.12106117863081395,0.752049399465686,0.24795060053431406
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,SEND,0.8729468653952194,0.12705313460478074,0.7780504078935974,0.22194959210640267
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,SHOW,0.9789161866255042,0.02108381337449584,0.9630884173067716,0.03691158269322852
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,SUPPLY,0.9027472552396723,0.09725274476032782,0.7650819339369498,0.23491806606305005
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,DESIGN,0.4096263109052737,0.5903736890947262,0.20327492214893667,0.7967250778510633
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,TAKE,0.6411281332776361,0.35887186672236404,0.5070451278595383,0.49295487214046185
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,FEED,0.932687774299172,0.06731222570082787,0.8653109535650549,0.13468904643494495
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,BUY,0.8571654015611846,0.14283459843881555,0.6738889855857676,0.32611101441423246
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,CATCH,0.7029846445544001,0.2970153554455998,0.4702352803144138,0.5297647196855861
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,DELIVER,0.927617088091001,0.07238291190899913,0.6825063881422104,0.3174936118577895
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,THROW,0.8306136009694005,0.16938639903059952,0.7124699753679272,0.2875300246320727
davinci-002,True,LEAVE,0.34179304712173325,1.0216462757409257,PROMISE,0.9624568694198652,0.03754313058013494,0.9300132620914967,0.06998673790850334
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,BRING,0.8851837776814958,0.11481622231850419,0.7620107040886821,0.23798929591131796
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,DRAW,0.7282219356805426,0.27177806431945745,0.3982978703986851,0.601702129601315
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,FIND,0.7967092794269459,0.20329072057305414,0.4886445633626528,0.5113554366373472
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,GET,0.8834103830048328,0.11658961699516723,0.700290209930045,0.29970979006995513
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,GIVE,0.9566580464746596,0.043341953525340315,0.9159063020463902,0.08409369795360976
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,KEEP,0.6914782887897268,0.30852171121027305,0.38111132115276175,0.6188886788472382
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,LEAVE,0.8178642677200574,0.18213573227994273,0.5660798904977555,0.43392010950224447
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,PURCHASE,0.5579225192291094,0.44207748077089065,0.2902289881697423,0.7097710118302577
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,SAVE,0.7672378247938387,0.23276217520616135,0.4895705026381345,0.5104294973618654
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,SELL,0.9243124982273088,0.07568750177269117,0.7696487942779834,0.23035120572201667
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,SEND,0.9029578770212636,0.09704212297873642,0.8104317976640932,0.18956820233590682
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,SHOW,0.9760426588536348,0.0239573411463651,0.9399783925729127,0.060021607427087245
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,SUPPLY,0.9340608963764231,0.06593910362357693,0.8209915479573479,0.17900845204265206
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,DESIGN,0.4884982059578228,0.5115017940421772,0.12435305255926739,0.8756469474407327
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,TAKE,0.6525990250190151,0.3474009749809849,0.4449744883288362,0.5550255116711638
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,FEED,0.9456380675376971,0.05436193246230303,0.8759290405488236,0.12407095945117654
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,BUY,0.920136714977246,0.07986328502275387,0.6948744039588809,0.3051255960411193
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,CATCH,0.7747860772463824,0.22521392275361762,0.529826851212725,0.47017314878727506
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,DELIVER,0.9193291333144853,0.08067086668551457,0.6743882034352393,0.3256117965647607
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,THROW,0.8022343775782947,0.19776562242170528,0.6651542945790474,0.33484570542095254
davinci-002,True,MAKE,0.2967616489428472,1.0335976528451813,PROMISE,0.9681036730620834,0.03189632693791656,0.9358261916364131,0.0641738083635868
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,BRING,0.866497937646516,0.133502062353484,0.7458031130026427,0.25419688699735743
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,DRAW,0.6979690932943727,0.3020309067056273,0.42792237914756015,0.5720776208524398
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,FIND,0.8206764456276892,0.17932355437231073,0.5182173523761571,0.4817826476238429
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,GET,0.901970128772487,0.098029871227513,0.6270996658234611,0.3729003341765389
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,GIVE,0.9439959261882074,0.056004073811792704,0.8851351414906979,0.114864858509302
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,KEEP,0.5644432234910481,0.4355567765089521,0.3392264153449245,0.6607735846550756
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,LEAVE,0.7517769511222531,0.24822304887774677,0.5641497098406623,0.43585029015933785
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,MAKE,0.7720077393590488,0.22799226064095124,0.5551941666762666,0.44480583332373336
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,SAVE,0.6846631674165096,0.31533683258349043,0.47912326652580683,0.5208767334741932
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,SELL,0.9036588110295571,0.09634118897044296,0.7747656463778881,0.2252343536221119
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,SEND,0.8907982284750966,0.10920177152490346,0.762833359470434,0.237166640529566
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,SHOW,0.9666346797693873,0.033365320230612776,0.9442346757043478,0.055765324295652195
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,SUPPLY,0.9405006943478347,0.059499305652165456,0.79454222119166,0.20545777880834007
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,DESIGN,0.529783649140543,0.470216350859457,0.17288711365658163,0.8271128863434184
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,TAKE,0.6727957177367432,0.3272042822632568,0.4978417456561003,0.5021582543438998
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,FEED,0.9100431814086359,0.08995681859136428,0.8357134467392643,0.16428655326073574
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,BUY,0.933344151080733,0.06665584891926699,0.5438085511773812,0.4561914488226188
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,CATCH,0.7324804696832118,0.26751953031678816,0.46348588354405346,0.5365141164559466
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,DELIVER,0.8882135589540829,0.11178644104591717,0.6706072904428576,0.32939270955714234
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,THROW,0.8487187362578805,0.1512812637421196,0.7290637381950333,0.27093626180496666
davinci-002,True,PURCHASE,0.5728918430811863,0.9928395349338858,PROMISE,0.9586147440091,0.04138525599090004,0.8948642309226349,0.10513576907736505
davinci-002,True,SAVE,0.3833714700718294,1.0188844270364368,BRING,0.8089173714893195,0.19108262851068056,0.7934537081386892,0.2065462918613108
davinci-002,True,SAVE,0.3833714700718294,1.0188844270364368,DRAW,0.624941062006224,0.37505893799377593,0.398342527086251,0.6016574729137489
davinci-002,True,SAVE,0.3833714700718294,1.0188844270364368,FIND,0.7930062294449733,0.20699377055502663,0.577311237453417,0.42268876254658294
davinci-002,True,SAVE,0.3833714700718294,1.0188844270364368,GET,0.8476758717211901,0.15232412827880998,0.6949701934598491,0.3050298065401509
davinci-002,True,SAVE,0.3833714700718294,1.0188844270364368,GIVE,0.9650330783635732,0.03496692163642669,0.9164359916491678,0.08356400835083223
