prime_sentence,target_sentence,prime_structure,target_structure,prime_verb,target_verb,prime_det,target_det,prime_prep,target_prep,log_prob,probs
a parent threw an employer a log .,the leader made the sheriff the television .,DO,DO,THROW,MAKE,A,THE,to,for,-58.523223876953125,"[-3.1729164, -7.4527965, -12.924947, -1.6714369, -14.050079, -3.7056572, -10.382795, -5.162591]"
a parent took a book to a cop .,the father gave the hat to the business .,PD,PD,TAKE,GIVE,A,THE,to,to,-41.23065185546875,"[-3.1083612, -7.428631, -7.6505523, -1.5026646, -8.812897, -0.16061574, -1.0251129, -9.288139, -2.2536745]"
a parent took a book to a cop .,the father gave the business the hat .,PD,DO,TAKE,GIVE,A,THE,to,to,-41.2754020690918,"[-3.1083612, -7.428631, -7.6505523, -1.5026646, -8.218448, -3.0278711, -8.849973, -1.4889028]"
a parent took a book to a cop .,the brother kept the wire for the business .,PD,PD,TAKE,KEEP,A,THE,to,for,-48.59173583984375,"[-3.1083612, -9.542604, -10.203895, -1.9934046, -8.784547, -4.5235376, -1.6353731, -7.607144, -1.1928692]"
a parent took a book to a cop .,the brother kept the business the wire .,PD,DO,TAKE,KEEP,A,THE,to,for,-50.446136474609375,"[-3.1083612, -9.542604, -10.203895, -1.9934046, -7.11802, -5.518281, -11.921959, -1.0396129]"
a parent took a book to a cop .,the guest left the juice for the bishop .,PD,PD,TAKE,LEAVE,A,THE,to,for,-54.4636116027832,"[-3.1083612, -10.162097, -9.722092, -1.3427408, -12.342051, -4.2015243, -1.001259, -11.655636, -0.92785114]"
a parent took a book to a cop .,the guest left the bishop the juice .,PD,DO,TAKE,LEAVE,A,THE,to,for,-55.304466247558594,"[-3.1083612, -10.162097, -9.722092, -1.3427408, -12.848631, -5.647516, -11.273913, -1.1991123]"
a parent took a book to a cop .,the leader bought the tea for the boy .,PD,PD,TAKE,BUY,A,THE,to,for,-48.7982063293457,"[-3.1083612, -7.5518904, -17.29408, -1.2024097, -8.715803, -2.9155774, -1.4477987, -5.5226374, -1.0396476]"
a parent took a book to a cop .,the leader bought the boy the tea .,PD,DO,TAKE,BUY,A,THE,to,for,-50.60557556152344,"[-3.1083612, -7.5518904, -17.29408, -1.2024097, -7.7649717, -4.2614427, -8.099722, -1.3226961]"
a parent took a cop a book .,the father gave the hat to the business .,DO,PD,TAKE,GIVE,A,THE,to,to,-41.20646286010742,"[-3.1197028, -7.4590235, -7.418346, -1.5855317, -9.109395, -0.4494989, -1.2484968, -8.82604, -1.9904273]"
a parent took a cop a book .,the father gave the business the hat .,DO,DO,TAKE,GIVE,A,THE,to,to,-40.93096923828125,"[-3.1197028, -7.4590235, -7.418346, -1.5855317, -8.284348, -2.930232, -8.650425, -1.4833632]"
a parent took a cop a book .,the brother kept the wire for the business .,DO,PD,TAKE,KEEP,A,THE,to,for,-48.43898391723633,"[-3.1197028, -9.516564, -10.077848, -1.9418409, -9.005833, -4.4722967, -1.5743227, -7.592762, -1.1378131]"
a parent took a cop a book .,the brother kept the business the wire .,DO,DO,TAKE,KEEP,A,THE,to,for,-49.31669616699219,"[-3.1197028, -9.516564, -10.077848, -1.9418409, -6.758673, -5.3610454, -11.572729, -0.9682934]"
a parent took a cop a book .,the guest left the juice for the bishop .,DO,PD,TAKE,LEAVE,A,THE,to,for,-55.02796936035156,"[-3.1197028, -10.131824, -9.752161, -1.4588702, -12.403817, -4.2302694, -1.1883523, -11.765692, -0.97728336]"
a parent took a cop a book .,the guest left the bishop the juice .,DO,DO,TAKE,LEAVE,A,THE,to,for,-54.52863693237305,"[-3.1197028, -10.131824, -9.752161, -1.4588702, -12.455578, -5.1449194, -11.466716, -0.9988661]"
a parent took a cop a book .,the leader bought the tea for the boy .,DO,PD,TAKE,BUY,A,THE,to,for,-49.49967956542969,"[-3.1197028, -7.5678215, -17.00989, -1.2591251, -8.873259, -3.006191, -1.5882857, -5.997669, -1.0777376]"
a parent took a cop a book .,the leader bought the boy the tea .,DO,DO,TAKE,BUY,A,THE,to,for,-49.67229461669922,"[-3.1197028, -7.5678215, -17.00989, -1.2591251, -7.5806847, -4.1624703, -7.90284, -1.0697627]"
a parent took a guitar to an opponent .,the secretary brought the juice to the corporation .,PD,PD,TAKE,BRING,A,THE,to,to,-51.14534378051758,"[-3.1274567, -9.179485, -11.593259, -1.9005325, -11.830178, -0.59982395, -0.924248, -10.311388, -1.6789725]"
a parent took a guitar to an opponent .,the secretary brought the corporation the juice .,PD,DO,TAKE,BRING,A,THE,to,to,-53.48942565917969,"[-3.1274567, -9.179485, -11.593259, -1.9005325, -10.669438, -5.1654463, -10.553543, -1.300263]"
a parent took a guitar to an opponent .,the reader left the chicken for the club .,PD,PD,TAKE,LEAVE,A,THE,to,for,-48.677467346191406,"[-3.1274567, -9.401948, -8.520058, -1.5956017, -10.737253, -4.2637215, -0.9961026, -9.095684, -0.9396391]"
a parent took a guitar to an opponent .,the reader left the club the chicken .,PD,DO,TAKE,LEAVE,A,THE,to,for,-52.165306091308594,"[-3.1274567, -9.401948, -8.520058, -1.5956017, -8.637356, -5.99582, -13.138859, -1.7482061]"
a parent took a lawyer a newspaper .,the secretary brought the beer to the soldier .,DO,PD,TAKE,BRING,A,THE,to,to,-48.79225158691406,"[-3.0915015, -8.962812, -11.266071, -1.6304755, -10.824295, -1.030624, -0.85918677, -9.540588, -1.5866952]"
a parent took a lawyer a newspaper .,the secretary brought the soldier the beer .,DO,DO,TAKE,BRING,A,THE,to,to,-47.835205078125,"[-3.0915015, -8.962812, -11.266071, -1.6304755, -10.867759, -3.7960172, -6.7343116, -1.4862581]"
a parent took a lawyer a newspaper .,the opponent saved the meal for the champion .,DO,PD,TAKE,SAVE,A,THE,to,for,-48.4794921875,"[-3.0915015, -10.241296, -11.486489, -1.0748553, -10.455463, -2.69395, -1.200083, -7.5948377, -0.6410194]"
a parent took a lawyer a newspaper .,the opponent saved the champion the meal .,DO,DO,TAKE,SAVE,A,THE,to,for,-48.940757751464844,"[-3.0915015, -10.241296, -11.486489, -1.0748553, -7.39915, -4.057227, -10.793085, -0.79715425]"
a parent took a lawyer a newspaper .,the administration designed the coat for the club .,DO,PD,TAKE,DESIGN,A,THE,to,for,-50.43865966796875,"[-3.0915015, -7.674415, -11.021484, -0.6276567, -12.811553, -3.9280362, -1.1740055, -8.326925, -1.7830831]"
a parent took a lawyer a newspaper .,the administration designed the club the coat .,DO,DO,TAKE,DESIGN,A,THE,to,for,-54.51067352294922,"[-3.0915015, -7.674415, -11.021484, -0.6276567, -9.626096, -5.640978, -12.570324, -4.258217]"
a parent took a lawyer a newspaper .,the pilot fed the pie to the sheriff .,DO,PD,TAKE,FEED,A,THE,to,to,-49.986488342285156,"[-3.0915015, -8.6464615, -12.12091, -1.3712883, -10.556093, -2.154741, -0.99062175, -9.719493, -1.3353777]"
a parent took a lawyer a newspaper .,the pilot fed the sheriff the pie .,DO,DO,TAKE,FEED,A,THE,to,to,-48.6077880859375,"[-3.0915015, -8.6464615, -12.12091, -1.3712883, -9.795941, -2.3332307, -10.113356, -1.1350995]"
a parent took a lawyer a newspaper .,the author bought the card for the man .,DO,PD,TAKE,BUY,A,THE,to,for,-41.949188232421875,"[-3.0915015, -6.7094674, -10.220938, -1.6553158, -6.7369766, -2.605762, -2.2757664, -6.491687, -2.1617742]"
a parent took a lawyer a newspaper .,the author bought the man the card .,DO,DO,TAKE,BUY,A,THE,to,for,-40.783294677734375,"[-3.0915015, -6.7094674, -10.220938, -1.6553158, -7.90802, -3.6669934, -5.853608, -1.6774513]"
a parent took a lawyer a newspaper .,the mayor threw the juice to the soldier .,DO,PD,TAKE,THROW,A,THE,to,to,-50.68889236450195,"[-3.0915015, -7.4274473, -9.425679, -2.7617278, -10.95736, -3.6274638, -0.566023, -11.232709, -1.598981]"
a parent took a lawyer a newspaper .,the mayor threw the soldier the juice .,DO,DO,TAKE,THROW,A,THE,to,to,-49.967376708984375,"[-3.0915015, -7.4274473, -9.425679, -2.7617278, -10.774625, -4.496407, -10.5028715, -1.4871169]"
a parent took a manager an iron .,the woman kept the beer for the administration .,DO,PD,TAKE,KEEP,A,THE,to,for,-46.670806884765625,"[-3.085071, -7.078822, -8.014551, -2.3527677, -7.2125463, -4.181299, -2.4898021, -10.926589, -1.3293573]"
a parent took a manager an iron .,the woman kept the administration the beer .,DO,DO,TAKE,KEEP,A,THE,to,for,-48.15993118286133,"[-3.085071, -7.078822, -8.014551, -2.3527677, -11.538655, -6.5004396, -8.353305, -1.2363194]"
a parent took a manager an iron .,the nurse showed the crystal to the brother .,DO,PD,TAKE,SHOW,A,THE,to,to,-45.86656951904297,"[-3.085071, -10.344124, -7.391251, -2.1416764, -11.152136, -1.861246, -0.93470395, -7.21738, -1.7389802]"
a parent took a manager an iron .,the nurse showed the brother the crystal .,DO,DO,TAKE,SHOW,A,THE,to,to,-43.75922775268555,"[-3.085071, -10.344124, -7.391251, -2.1416764, -8.275503, -2.4236655, -8.654045, -1.4438909]"
a parent took a newspaper to a lawyer .,the secretary brought the beer to the soldier .,PD,PD,TAKE,BRING,A,THE,to,to,-47.65858840942383,"[-3.128239, -9.157187, -11.546773, -1.6728117, -10.492607, -0.5570911, -0.96750003, -9.064949, -1.0714319]"
a parent took a newspaper to a lawyer .,the secretary brought the soldier the beer .,PD,DO,TAKE,BRING,A,THE,to,to,-49.70518493652344,"[-3.128239, -9.157187, -11.546773, -1.6728117, -10.732134, -5.1754, -6.986013, -1.306627]"
a parent took a newspaper to a lawyer .,the opponent saved the meal for the champion .,PD,PD,TAKE,SAVE,A,THE,to,for,-47.517486572265625,"[-3.128239, -10.33923, -11.484308, -0.9537542, -10.396259, -2.433401, -0.9900058, -7.288856, -0.50343347]"
a parent took a newspaper to a lawyer .,the opponent saved the champion the meal .,PD,DO,TAKE,SAVE,A,THE,to,for,-52.282928466796875,"[-3.128239, -10.33923, -11.484308, -0.9537542, -7.754316, -5.5481825, -12.331438, -0.743462]"
a parent took a newspaper to a lawyer .,the administration designed the coat for the club .,PD,PD,TAKE,DESIGN,A,THE,to,for,-51.46480941772461,"[-3.128239, -7.7352285, -11.198489, -0.5630805, -13.237513, -3.9765148, -1.1074222, -8.858694, -1.6596287]"
a parent took a newspaper to a lawyer .,the administration designed the club the coat .,PD,DO,TAKE,DESIGN,A,THE,to,for,-58.180931091308594,"[-3.128239, -7.7352285, -11.198489, -0.5630805, -9.849681, -6.5440917, -14.552302, -4.609818]"
a parent took a newspaper to a lawyer .,the pilot fed the pie to the sheriff .,PD,PD,TAKE,FEED,A,THE,to,to,-49.76825714111328,"[-3.128239, -8.794919, -12.181048, -1.2122521, -10.834616, -1.5780388, -0.92007273, -10.058161, -1.0609107]"
a parent took a newspaper to a lawyer .,the pilot fed the sheriff the pie .,PD,DO,TAKE,FEED,A,THE,to,to,-49.81011962890625,"[-3.128239, -8.794919, -12.181048, -1.2122521, -10.1353035, -2.6357355, -10.63482, -1.0878024]"
a parent took a newspaper to a lawyer .,the author bought the card for the man .,PD,PD,TAKE,BUY,A,THE,to,for,-41.857730865478516,"[-3.128239, -6.7547216, -10.338024, -1.6024063, -6.623185, -2.5204866, -2.1502614, -6.7374687, -2.0029368]"
a parent took a newspaper to a lawyer .,the author bought the man the card .,PD,DO,TAKE,BUY,A,THE,to,for,-41.95237731933594,"[-3.128239, -6.7547216, -10.338024, -1.6024063, -8.114221, -3.9622815, -5.923338, -2.129146]"
a parent took a newspaper to a lawyer .,the mayor threw the juice to the soldier .,PD,PD,TAKE,THROW,A,THE,to,to,-50.48394775390625,"[-3.128239, -7.707821, -9.69482, -2.6366875, -11.067796, -3.2883306, -0.6201259, -11.186489, -1.1536373]"
a parent took a newspaper to a lawyer .,the mayor threw the soldier the juice .,PD,DO,TAKE,THROW,A,THE,to,to,-52.723724365234375,"[-3.128239, -7.707821, -9.69482, -2.6366875, -11.303992, -5.7100005, -11.166846, -1.3753186]"
a parent took an iron to a manager .,the woman kept the beer for the administration .,PD,PD,TAKE,KEEP,A,THE,to,for,-46.37852478027344,"[-3.131671, -7.1203766, -7.6177125, -2.7326517, -6.9328184, -4.4248447, -2.569771, -10.658911, -1.1897675]"
a parent took an iron to a manager .,the woman kept the administration the beer .,PD,DO,TAKE,KEEP,A,THE,to,for,-49.87773132324219,"[-3.131671, -7.1203766, -7.6177125, -2.7326517, -11.889969, -7.2428026, -8.651123, -1.4914247]"
a parent took an iron to a manager .,the nurse showed the crystal to the brother .,PD,PD,TAKE,SHOW,A,THE,to,to,-43.420040130615234,"[-3.131671, -10.406833, -7.308161, -1.9575555, -10.672432, -0.6303397, -0.760208, -7.3620605, -1.1907779]"
a parent took an iron to a manager .,the nurse showed the brother the crystal .,PD,DO,TAKE,SHOW,A,THE,to,to,-43.72278594970703,"[-3.131671, -10.406833, -7.308161, -1.9575555, -8.5173025, -2.3352776, -8.807781, -1.2582028]"
a parent took an opponent a guitar .,the secretary brought the juice to the corporation .,DO,PD,TAKE,BRING,A,THE,to,to,-50.932960510253906,"[-3.116743, -9.202461, -11.124608, -2.0318892, -11.471724, -1.1526542, -1.0241162, -10.211748, -1.5970175]"
a parent took an opponent a guitar .,the secretary brought the corporation the juice .,DO,DO,TAKE,BRING,A,THE,to,to,-50.744205474853516,"[-3.116743, -9.202461, -11.124608, -2.0318892, -9.889299, -3.837958, -10.388271, -1.1529775]"
a parent took an opponent a guitar .,the reader left the chicken for the club .,DO,PD,TAKE,LEAVE,A,THE,to,for,-48.8137092590332,"[-3.116743, -9.052272, -8.536854, -1.7989799, -10.732191, -4.2486486, -1.1244469, -9.147516, -1.056058]"
a parent took an opponent a guitar .,the reader left the club the chicken .,DO,DO,TAKE,LEAVE,A,THE,to,for,-50.254459381103516,"[-3.116743, -9.052272, -8.536854, -1.7989799, -8.811822, -5.7342577, -11.761671, -1.4418595]"
a partner bought a buddy a cheese .,the adult showed the candy to the woman .,DO,PD,BUY,SHOW,A,THE,for,to,-45.83433532714844,"[-3.2173524, -10.147283, -9.618723, -3.0065417, -8.866947, -2.4230444, -1.3337356, -6.2075853, -1.0131217]"
a partner bought a buddy a cheese .,the adult showed the woman the candy .,DO,DO,BUY,SHOW,A,THE,for,to,-40.56564712524414,"[-3.2173524, -10.147283, -9.618723, -3.0065417, -4.694804, -2.4053512, -6.2905426, -1.1850495]"
a partner bought a cheese for a buddy .,the adult showed the candy to the woman .,PD,PD,BUY,SHOW,A,THE,for,to,-45.21189880371094,"[-3.2145848, -10.075191, -9.901743, -2.9614732, -8.747308, -2.2740746, -1.334817, -5.683237, -1.0194685]"
a partner bought a cheese for a buddy .,the adult showed the woman the candy .,PD,DO,BUY,SHOW,A,THE,for,to,-40.7115478515625,"[-3.2145848, -10.075191, -9.901743, -2.9614732, -4.580686, -2.3915715, -6.0834727, -1.5028231]"
a partner bought a key for a worker .,the captain purchased the television for the child .,PD,PD,BUY,PURCHASE,A,THE,for,for,-43.033294677734375,"[-3.1756716, -9.110717, -11.332622, -1.3861614, -7.7718396, -1.3800356, -1.1032081, -6.7256145, -1.0474243]"
a partner bought a key for a worker .,the captain purchased the child the television .,PD,DO,BUY,PURCHASE,A,THE,for,for,-50.251773834228516,"[-3.1756716, -9.110717, -11.332622, -1.3861614, -8.067589, -5.5929174, -9.3194065, -2.2666893]"
a partner bought a key for a worker .,the winner designed the gun for the president .,PD,PD,BUY,DESIGN,A,THE,for,for,-41.78766632080078,"[-3.1756716, -8.244914, -12.653038, -0.7766503, -7.104334, -2.087585, -0.81843644, -6.181343, -0.745694]"
a partner bought a key for a worker .,the winner designed the president the gun .,PD,DO,BUY,DESIGN,A,THE,for,for,-46.95855712890625,"[-3.1756716, -8.244914, -12.653038, -0.7766503, -9.84595, -5.348985, -5.8864374, -1.026912]"
a partner bought a machine for a priest .,the employee drew the motor for the son .,PD,PD,BUY,DRAW,A,THE,for,for,-47.94989776611328,"[-3.2171006, -9.5882225, -7.9113684, -2.367238, -9.660657, -3.2154465, -0.69353133, -8.983068, -2.3132653]"
a partner bought a machine for a priest .,the employee drew the son the motor .,PD,DO,BUY,DRAW,A,THE,for,for,-52.54334259033203,"[-3.2171006, -9.5882225, -7.9113684, -2.367238, -9.483366, -7.7800465, -9.553994, -2.6420047]"
