prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a band designed an administration a computer .,DESIGN,A,for,the worker got the business the beer .,GET,THE,for,-42.736061096191406,-46.92460250854492,-44.05698394775391,-44.88092422485352
a band designed an administration a computer .,DESIGN,A,for,the hero delivered the champion the salad .,DELIVER,THE,for,-52.16766357421875,-52.453704833984375,-52.781394958496094,-51.4199447631836
a band designed an administration a flower .,DESIGN,A,for,the president fed the reader the candy .,FEED,THE,to,-47.314231872558594,-47.47338485717773,-47.18608856201172,-45.92893600463867
a band designed an administration a flower .,DESIGN,A,for,the singer promised the nurse the salad .,PROMISE,THE,to,-52.60654830932617,-53.198036193847656,-51.771034240722656,-51.432228088378906
a band designed an administration a knife .,DESIGN,A,for,the reader left the winner the log .,LEAVE,THE,for,-45.9840087890625,-50.87761688232422,-45.83386993408203,-48.5829963684082
a band designed an administration a knife .,DESIGN,A,for,the prince purchased the actress the beer .,PURCHASE,THE,for,-47.57891845703125,-51.27323913574219,-48.05905151367188,-47.49089431762695
a band designed an administration a knife .,DESIGN,A,for,the priest saved the business the meal .,SAVE,THE,for,-47.20211791992188,-53.858863830566406,-49.14325714111328,-52.723724365234375
a band designed an administration a motor .,DESIGN,A,for,the candidate left the employee the knife .,LEAVE,THE,for,-46.43927001953125,-49.755897521972656,-47.4124641418457,-47.410423278808594
a band designed an administration a motor .,DESIGN,A,for,the friend purchased the son the box .,PURCHASE,THE,for,-41.85017776489258,-46.8033332824707,-42.61419677734375,-45.0317497253418
a band designed an administration a motor .,DESIGN,A,for,the king sent the partner the tea .,SEND,THE,to,-44.14761352539063,-46.364479064941406,-44.47114944458008,-45.72465515136719
a band designed an army a card .,DESIGN,A,for,the captain gave the brother the coffee .,GIVE,THE,to,-43.18994140625,-43.42808151245117,-43.60041809082031,-42.942832946777344
a band designed an army a card .,DESIGN,A,for,the uncle took the pilot the plate .,TAKE,THE,to,-46.11249542236328,-53.723445892333984,-46.11112594604492,-51.36669921875
a band designed an army a plate .,DESIGN,A,for,the actor sold the professor the knife .,SELL,THE,to,-46.4637565612793,-49.024391174316406,-46.86064147949219,-48.503116607666016
a bishop bought a doctor a meal .,BUY,A,for,the girl threw the mayor the computer .,THROW,THE,to,-48.26893615722656,-47.980281829833984,-47.50537872314453,-46.94500732421875
a bishop bought a doctor a meal .,BUY,A,for,the cop threw the mayor the pie .,THROW,THE,to,-46.990081787109375,-46.66895294189453,-46.888916015625,-45.586692810058594
a bishop bought a singer a salad .,BUY,A,for,the actress found the professor the instrument .,FIND,THE,for,-49.47402191162109,-53.06744384765625,-51.60419464111328,-52.83268737792969
a bishop bought a singer a salad .,BUY,A,for,the band designed the administration the cup .,DESIGN,THE,for,-46.559532165527344,-51.269630432128906,-48.10503005981445,-49.91905212402344
a bishop bought a wife a beer .,BUY,A,for,the son left the club the juice .,LEAVE,THE,for,-46.505638122558594,-50.45747756958008,-47.72248458862305,-50.148834228515625
a bishop bought a woman a coffee .,BUY,A,for,the scientist kept the administration the anchor .,KEEP,THE,for,-53.60246276855469,-57.65304565429688,-54.72152328491211,-57.63109970092773
a bishop bought a woman a coffee .,BUY,A,for,the kid caught the employee the pot .,CATCH,THE,for,-46.90526580810547,-48.20404815673828,-49.7944221496582,-46.308326721191406
a bishop bought a woman a coffee .,BUY,A,for,the minister threw the colonel the bell .,THROW,THE,to,-47.55486679077149,-50.2578353881836,-47.91608047485352,-49.07818222045898
a bishop bought an author a chocolate .,BUY,A,for,the cop found the chief the pie .,FIND,THE,for,-45.202335357666016,-48.60845565795898,-47.02265548706055,-46.28221130371094
a bishop brought a club a coffee .,BRING,A,to,the woman made the prince the hat .,MAKE,THE,for,-44.89072036743164,-46.80324172973633,-43.77547073364258,-45.523536682128906
a bishop brought a club a coffee .,BRING,A,to,the mother sold the professor the computer .,SELL,THE,to,-43.35799026489258,-48.27025604248047,-43.94107818603516,-47.06236267089844
a bishop brought a club a tea .,BRING,A,to,the opponent supplied the army the candy .,SUPPLY,THE,to,-46.57003784179688,-49.04563522338867,-48.75962066650391,-47.898868560791016
a bishop brought a club a tea .,BRING,A,to,the man bought the reader the meal .,BUY,THE,for,-43.53144073486328,-45.75529861450195,-43.64319610595703,-45.56576919555664
a bishop brought a priest a plate .,BRING,A,to,the buddy showed the father the cigarette .,SHOW,THE,to,-47.08609008789063,-45.6126708984375,-50.838035583496094,-46.19775390625
a bishop brought a priest a plate .,BRING,A,to,the company designed the business the ball .,DESIGN,THE,for,-42.4868392944336,-48.16428756713867,-43.28923416137695,-47.25297927856445
a bishop brought a scientist a key .,BRING,A,to,the princess drew the company the telephone .,DRAW,THE,for,-48.71941375732422,-52.284934997558594,-49.77513885498047,-49.29756927490234
a bishop brought a scientist a key .,BRING,A,to,the wife got the child the chicken .,GET,THE,for,-43.473731994628906,-47.13624572753906,-43.801734924316406,-44.37751770019531
a bishop brought a scientist a key .,BRING,A,to,the opponent took the actor the engine .,TAKE,THE,to,-47.40392303466797,-50.878211975097656,-48.91576385498047,-49.002227783203125
a bishop brought an administration a bell .,BRING,A,to,the kid caught the employee the pot .,CATCH,THE,for,-52.37066268920898,-48.9184799194336,-51.90885925292969,-47.99815368652344
a bishop caught a child an instrument .,CATCH,A,for,the boy gave the corporation the beer .,GIVE,THE,to,-46.63280487060547,-46.97246170043945,-47.01256942749024,-46.87495422363281
a bishop caught a child an instrument .,CATCH,A,for,the worker purchased the minister the tea .,PURCHASE,THE,for,-47.96588134765625,-52.244773864746094,-48.33247756958008,-50.763916015625
a bishop caught a child an instrument .,CATCH,A,for,the daughter bought the father the tea .,BUY,THE,for,-44.83696746826172,-47.80903625488281,-45.93651580810547,-46.96417999267578
a bishop caught a husband a book .,CATCH,A,for,the employer left the band the ball .,LEAVE,THE,for,-46.88399887084961,-48.32942199707031,-47.44648742675781,-46.7876091003418
a bishop caught a husband a book .,CATCH,A,for,the employer purchased the kid the salad .,PURCHASE,THE,for,-48.17099380493164,-56.98714828491211,-48.62067413330078,-51.19050216674805
a bishop caught a kid an iron .,CATCH,A,for,the scientist drew the band the telephone .,DRAW,THE,for,-47.282527923583984,-50.36170196533203,-48.11155700683594,-48.30792999267578
a bishop caught a kid an iron .,CATCH,A,for,the doctor left the worker the candy .,LEAVE,THE,for,-42.2731819152832,-45.9060173034668,-43.36655807495117,-44.309940338134766
a bishop caught a kid an iron .,CATCH,A,for,the secretary purchased the friend the juice .,PURCHASE,THE,for,-57.24195861816406,-61.78734588623047,-58.05262756347656,-59.14046096801758
a bishop caught a manager a flower .,CATCH,A,for,the king got the company the candy .,GET,THE,for,-41.90337371826172,-46.167030334472656,-44.65988540649414,-43.97993087768555
a bishop caught a manager a flower .,CATCH,A,for,the mayor threw the soldier the juice .,THROW,THE,to,-51.125091552734375,-51.74250793457031,-51.43857955932617,-49.55926513671875
a bishop caught a minister a log .,CATCH,A,for,the worker gave the student the juice .,GIVE,THE,to,-43.93547439575195,-43.15522003173828,-44.16305541992188,-43.43037414550781
a bishop caught a sheriff a wire .,CATCH,A,for,the cousin drew the administration the log .,DRAW,THE,for,-53.16508483886719,-57.28012847900391,-56.157447814941406,-55.219703674316406
a bishop delivered a champion a juice .,DELIVER,A,for,the worker brought the corporation the pie .,BRING,THE,to,-43.44275665283203,-48.10496139526367,-43.23247528076172,-45.08482360839844
a bishop delivered a champion a juice .,DELIVER,A,for,the teacher sent the company the salad .,SEND,THE,to,-44.81791687011719,-46.82314300537109,-43.172664642333984,-44.06489562988281
a bishop delivered a champion a juice .,DELIVER,A,for,the opponent supplied the army the candy .,SUPPLY,THE,to,-49.89492034912109,-51.80020904541016,-49.10090255737305,-47.94847869873047
a bishop delivered a doctor a cigarette .,DELIVER,A,for,the chief got the son the juice .,GET,THE,for,-51.11236953735352,-50.535400390625,-53.07898712158203,-48.21556854248047
a bishop delivered a doctor a cigarette .,DELIVER,A,for,the candidate fed the cousin the cheese .,FEED,THE,to,-51.32075500488281,-50.91276931762695,-50.66789245605469,-49.04742431640625
a bishop delivered a doctor a cigarette .,DELIVER,A,for,the parent fed the scientist the chocolate .,FEED,THE,to,-48.0434799194336,-46.55165100097656,-49.83098602294922,-44.38829803466797
a bishop delivered a father a bag .,DELIVER,A,for,the reader purchased the doctor the beer .,PURCHASE,THE,for,-44.71996307373047,-51.98209381103516,-46.095333099365234,-47.91529846191406
a bishop delivered a father a bag .,DELIVER,A,for,the employer sent the club the flower .,SEND,THE,to,-44.39029312133789,-47.70454406738281,-43.90853118896485,-46.59712219238281
a bishop delivered a father a bag .,DELIVER,A,for,the kid promised the lawyer the tea .,PROMISE,THE,to,-49.51984405517578,-46.91317367553711,-49.81116485595703,-46.46434020996094
a bishop delivered a husband a salad .,DELIVER,A,for,the champion drew the uncle the knife .,DRAW,THE,for,-50.90850830078125,-50.52718353271485,-52.65428161621094,-48.502174377441406
a bishop delivered a husband a salad .,DELIVER,A,for,the writer made the minister the cigarette .,MAKE,THE,for,-48.03433990478516,-49.01512145996094,-49.64735412597656,-47.82400894165039
a bishop delivered a husband a salad .,DELIVER,A,for,the teacher supplied the club the cup .,SUPPLY,THE,to,-46.57582092285156,-44.74122619628906,-48.369720458984375,-43.78240203857422
a bishop delivered a husband a salad .,DELIVER,A,for,the daughter took the singer the engine .,TAKE,THE,to,-50.112770080566406,-52.37501525878906,-49.14889526367188,-50.36116790771485
a bishop delivered a leader a flower .,DELIVER,A,for,the actor sold the corporation the beer .,SELL,THE,to,-47.525299072265625,-48.88856887817383,-46.67006301879883,-46.190673828125
a bishop delivered a leader a flower .,DELIVER,A,for,the lawyer supplied the administration the tea .,SUPPLY,THE,to,-48.28373718261719,-49.785400390625,-48.12506484985352,-47.18456268310547
a bishop delivered a leader a flower .,DELIVER,A,for,the nurse caught the attorney the log .,CATCH,THE,for,-50.99618911743164,-53.84488677978516,-52.156837463378906,-51.07841110229492
a bishop delivered an actor a beer .,DELIVER,A,for,the friend saved the administration the salad .,SAVE,THE,for,-54.14290618896485,-56.240760803222656,-56.09239959716797,-55.31249237060547
a bishop delivered an actor a beer .,DELIVER,A,for,the worker promised the professor the candy .,PROMISE,THE,to,-47.62860870361328,-46.54819488525391,-47.65983581542969,-44.403350830078125
a bishop designed a reader a telephone .,DESIGN,A,for,the mayor threw the soldier the juice .,THROW,THE,to,-52.833892822265625,-54.30492401123047,-52.09300231933594,-52.00933837890625
a bishop designed a sheriff a motor .,DESIGN,A,for,the girl threw the mayor the computer .,THROW,THE,to,-47.79660415649414,-47.65234756469727,-48.10234451293945,-46.39036560058594
a bishop designed a writer an iron .,DESIGN,A,for,the man took the father the motor .,TAKE,THE,to,-45.25154876708984,-47.01938629150391,-45.06081008911133,-45.48535919189453
a bishop designed an aunt an anchor .,DESIGN,A,for,the attorney gave the writer the machine .,GIVE,THE,to,-48.7255859375,-48.27381134033203,-50.39852142333984,-48.71073913574219
a bishop designed an aunt an anchor .,DESIGN,A,for,the hero supplied the pilot the bell .,SUPPLY,THE,to,-47.26437759399414,-47.8121452331543,-49.15511703491211,-48.722206115722656
a bishop drew a band a pot .,DRAW,A,for,the hero saved the company the coffee .,SAVE,THE,for,-45.69750595092773,-47.47872543334961,-45.79868316650391,-44.71522521972656
a bishop drew a band a pot .,DRAW,A,for,the soldier bought the physician the candy .,BUY,THE,for,-49.61502456665039,-51.31304931640625,-49.36251068115234,-48.650726318359375
a bishop drew a business a button .,DRAW,A,for,the writer kept the girl the chocolate .,KEEP,THE,for,-48.20365905761719,-50.702728271484375,-48.32841110229492,-48.96865081787109
a bishop drew a business a button .,DRAW,A,for,the president fed the reader the candy .,FEED,THE,to,-46.06953811645508,-44.758522033691406,-45.701393127441406,-44.43881988525391
a bishop drew a secretary a machine .,DRAW,A,for,the daughter took the singer the engine .,TAKE,THE,to,-48.81466674804688,-51.996337890625,-47.45374298095703,-48.09257507324219
a bishop fed a daughter a chocolate .,FEED,A,to,the hero saved the company the coffee .,SAVE,THE,for,-45.50288391113281,-45.76582336425781,-46.93393707275391,-45.27107620239258
a bishop fed a daughter a chocolate .,FEED,A,to,the mayor caught the president the button .,CATCH,THE,for,-48.18400192260742,-46.58519744873047,-47.79975128173828,-45.99811172485352
a bishop fed a manager a cheese .,FEED,A,to,the pilot found the king the box .,FIND,THE,for,-45.67878341674805,-48.68495178222656,-45.71391296386719,-47.82175064086914
a bishop fed a manager a cheese .,FEED,A,to,the cop took the employee the cup .,TAKE,THE,to,-40.43917846679688,-47.244537353515625,-42.78802490234375,-46.83154296875
a bishop fed a manager a cheese .,FEED,A,to,the father bought the princess the juice .,BUY,THE,for,-50.14303207397461,-48.56140899658203,-49.6776123046875,-47.628456115722656
a bishop fed a physician a salad .,FEED,A,to,the friend drew the professor the log .,DRAW,THE,for,-49.80889129638672,-50.03883361816406,-50.302833557128906,-49.13041687011719
a bishop fed a physician a salad .,FEED,A,to,the worker got the girl the cheese .,GET,THE,for,-45.85317611694336,-44.8253173828125,-45.82021713256836,-43.70365905761719
a bishop fed a physician a salad .,FEED,A,to,the doctor got the winner the juice .,GET,THE,for,-46.63323211669922,-49.36441802978516,-46.5923080444336,-49.42111206054688
a bishop fed a physician a salad .,FEED,A,to,the daughter bought the father the tea .,BUY,THE,for,-44.28699493408203,-46.145877838134766,-45.730228424072266,-45.22742462158203
a bishop fed a professor a chocolate .,FEED,A,to,the woman kept the administration the beer .,KEEP,THE,for,-47.211212158203125,-50.371612548828125,-49.58924865722656,-50.79527282714844
a bishop fed a reader a chicken .,FEED,A,to,the nurse caught the physician the telephone .,CATCH,THE,for,-46.41314315795898,-49.69185256958008,-47.27770233154297,-50.581031799316406
a bishop fed a wife a meal .,FEED,A,to,the minister threw the colonel the bell .,THROW,THE,to,-46.48122024536133,-50.59096908569336,-47.19928741455078,-49.85858917236328
a bishop fed a wife a meal .,FEED,A,to,the actress threw the king the cheese .,THROW,THE,to,-47.208614349365234,-50.51213073730469,-47.7947998046875,-49.76176071166992
a bishop fed a writer a cheese .,FEED,A,to,the guy brought the business the beer .,BRING,THE,to,-38.29680633544922,-43.08626556396485,-39.77706146240234,-42.27154922485352
a bishop found a cousin a salad .,FIND,A,for,the lawyer sold the army the bottle .,SELL,THE,to,-46.95429992675781,-50.026512145996094,-47.3838119506836,-48.46060180664063
a bishop found an opponent a cheese .,FIND,A,for,the boy gave the corporation the beer .,GIVE,THE,to,-44.70147705078125,-45.62314224243164,-45.63050842285156,-44.84510040283203
a bishop found an opponent a cheese .,FIND,A,for,the adult purchased the business the cigarette .,PURCHASE,THE,for,-48.33342742919922,-52.93803787231445,-49.61712646484375,-49.49614715576172
a bishop found an opponent a cheese .,FIND,A,for,the aunt supplied the scientist the chocolate .,SUPPLY,THE,to,-48.2365837097168,-49.63080596923828,-49.61734008789063,-48.09545135498047
a bishop found an opponent a cheese .,FIND,A,for,the club designed the band the flower .,DESIGN,THE,for,-45.677059173583984,-50.2031135559082,-47.02263641357422,-48.195411682128906
a bishop found an opponent a cheese .,FIND,A,for,the reader caught the manager the guitar .,CATCH,THE,for,-51.87455749511719,-54.45549774169922,-54.53089141845703,-51.87843322753906
a bishop found an opponent a cheese .,FIND,A,for,the candidate delivered the parent the television .,DELIVER,THE,for,-54.05777740478516,-55.544769287109375,-57.25453186035156,-54.011695861816406
a bishop gave a club a juice .,GIVE,A,to,the king sent the partner the tea .,SEND,THE,to,-43.173484802246094,-45.10261535644531,-42.75733184814453,-42.72020721435547
a bishop gave a club a juice .,GIVE,A,to,the partner sent the band the wire .,SEND,THE,to,-41.86051940917969,-44.08782958984375,-43.612548828125,-44.137088775634766
a bishop gave a club a juice .,GIVE,A,to,the minister threw the colonel the bell .,THROW,THE,to,-47.81257629394531,-50.08725738525391,-47.59869003295898,-48.52608108520508
a bishop gave a student a coffee .,GIVE,A,to,the actor left the minister the beer .,LEAVE,THE,for,-46.32063674926758,-47.29458236694336,-46.83930206298828,-47.66809844970703
a bishop gave a wife a television .,GIVE,A,to,the woman kept the administration the beer .,KEEP,THE,for,-47.47677230834961,-50.633880615234375,-47.64340972900391,-50.15126037597656
a bishop gave an administration a beer .,GIVE,A,to,the captain drew the corporation the guitar .,DRAW,THE,for,-51.8900032043457,-52.3720817565918,-52.99615478515625,-50.75806427001953
a bishop gave an administration a beer .,GIVE,A,to,the king found the company the juice .,FIND,THE,for,-45.94902801513672,-46.21850204467773,-46.49921798706055,-45.90308380126953
a bishop gave an administration a beer .,GIVE,A,to,the mother sold the cousin the pot .,SELL,THE,to,-41.371280670166016,-47.66781997680664,-42.3929328918457,-46.92237854003906
a bishop gave an administration a beer .,GIVE,A,to,the secretary delivered the candidate the book .,DELIVER,THE,for,-45.76704788208008,-43.948341369628906,-48.10774230957031,-44.627197265625
a bishop gave an administration a glass .,GIVE,A,to,the winner supplied the mother the beer .,SUPPLY,THE,to,-43.83241271972656,-43.72124481201172,-44.2601203918457,-43.12238311767578
a bishop gave an army a juice .,GIVE,A,to,the priest purchased the corporation the meal .,PURCHASE,THE,for,-46.25363540649414,-53.65174102783203,-46.36343383789063,-50.33232879638672
a bishop gave an army a juice .,GIVE,A,to,the hero showed the club the pie .,SHOW,THE,to,-46.32098388671875,-45.54389953613281,-46.66731262207031,-43.74082946777344
a bishop got a band a salad .,GET,A,for,the king kept the club the cheese .,KEEP,THE,for,-40.24723052978516,-48.58370208740234,-43.64419555664063,-46.18501281738281
a bishop got a band a salad .,GET,A,for,the reader sent the sheriff the chicken .,SEND,THE,to,-45.699066162109375,-47.74755859375,-46.77136993408203,-46.75509643554688
a bishop got a buddy a tea .,GET,A,for,the priest saved the business the meal .,SAVE,THE,for,-45.96806335449219,-51.75053405761719,-46.74623107910156,-50.96482849121094
a bishop got a buddy a tea .,GET,A,for,the parent fed the professor the chocolate .,FEED,THE,to,-47.82329559326172,-46.33451843261719,-49.15087890625,-45.288604736328125
a bishop got a buddy a tea .,GET,A,for,the scientist threw the princess the flower .,THROW,THE,to,-47.94041442871094,-47.75787353515625,-47.87697982788086,-46.57107162475586
a bishop got a club a cheese .,GET,A,for,the daughter took the singer the engine .,TAKE,THE,to,-49.42659378051758,-52.236572265625,-48.2449951171875,-50.06767654418945
a bishop kept a leader a bowl .,KEEP,A,for,the friend sent the administration the pie .,SEND,THE,to,-48.647003173828125,-50.03794479370117,-48.75083160400391,-49.12254333496094
a bishop kept a leader a bowl .,KEEP,A,for,the friend promised the actor the chocolate .,PROMISE,THE,to,-50.04766845703125,-49.262733459472656,-50.16365814208984,-47.72935485839844
a bishop kept an administration a bottle .,KEEP,A,for,the parent brought the king the beer .,BRING,THE,to,-41.62882995605469,-44.022438049316406,-42.84442138671875,-43.74669647216797
a bishop kept an administration a bottle .,KEEP,A,for,the lady made the club the engine .,MAKE,THE,for,-45.633888244628906,-47.60211181640625,-47.68077850341797,-46.06911849975586
a bishop kept an administration a bottle .,KEEP,A,for,the partner purchased the secretary the salad .,PURCHASE,THE,for,-49.180152893066406,-54.52619552612305,-51.295166015625,-52.557159423828125
a bishop kept an administration a bottle .,KEEP,A,for,the guy showed the father the juice .,SHOW,THE,to,-43.46060943603516,-43.71207809448242,-45.37378692626953,-43.5035285949707
a bishop kept an administration a bottle .,KEEP,A,for,the worker bought the adult the beer .,BUY,THE,for,-43.13987731933594,-48.08692169189453,-44.62687301635742,-45.24627304077149
a bishop kept an administration a cheese .,KEEP,A,for,the opponent left the band the beer .,LEAVE,THE,for,-46.23224639892578,-47.18714904785156,-45.44921112060547,-45.38969421386719
a bishop kept an administration a cheese .,KEEP,A,for,the doctor supplied the lawyer the button .,SUPPLY,THE,to,-46.00738525390625,-49.170631408691406,-47.54857635498047,-47.75486755371094
a bishop left a lawyer an anchor .,LEAVE,A,for,the colonel saved the president the candy .,SAVE,THE,for,-47.69495391845703,-51.164794921875,-49.06642150878906,-48.5734748840332
a bishop left a man a television .,LEAVE,A,for,the buddy delivered the woman the bowl .,DELIVER,THE,for,-50.30995941162109,-49.65638732910156,-50.78047561645508,-47.3183822631836
a bishop left an actress a pie .,LEAVE,A,for,the guy drew the champion the iron .,DRAW,THE,for,-47.12868118286133,-52.21554183959961,-47.7710075378418,-49.96733093261719
a bishop left an actress a pie .,LEAVE,A,for,the kid gave the company the candy .,GIVE,THE,to,-41.57014465332031,-42.82448959350586,-42.597923278808594,-42.28687286376953
a bishop left an army a cheese .,LEAVE,A,for,the professor sent the cop the chocolate .,SEND,THE,to,-43.024192810058594,-43.014007568359375,-43.34282684326172,-41.85975646972656
a bishop left an army a cheese .,LEAVE,A,for,the singer delivered the cop the beer .,DELIVER,THE,for,-49.61034393310547,-50.64093780517578,-50.41573715209961,-48.46918487548828
a bishop made a corporation a bottle .,MAKE,A,for,the candidate gave the administration the bag .,GIVE,THE,to,-42.82439422607422,-43.78750991821289,-45.19458770751953,-42.44348907470703
a bishop made a corporation a bottle .,MAKE,A,for,the doctor showed the company the juice .,SHOW,THE,to,-40.04193878173828,-40.93793487548828,-42.439788818359375,-41.09066009521485
a bishop made an administration a knife .,MAKE,A,for,the actor got the business the bag .,GET,THE,for,-42.75704193115234,-45.792816162109375,-44.38683319091797,-44.03056335449219
a bishop made an administration a knife .,MAKE,A,for,the uncle took the pilot the plate .,TAKE,THE,to,-42.864234924316406,-51.04985046386719,-45.103492736816406,-50.11606597900391
a bishop made an army a gun .,MAKE,A,for,the parent fed the priest the cheese .,FEED,THE,to,-49.074893951416016,-46.36725997924805,-48.31798553466797,-44.79783630371094
a bishop promised a daughter an iron .,PROMISE,A,to,the buddy bought the king the coffee .,BUY,THE,for,-47.145450592041016,-49.74440002441406,-46.91728210449219,-49.17535400390625
a bishop promised a daughter an iron .,PROMISE,A,to,the nurse caught the attorney the log .,CATCH,THE,for,-51.56604766845703,-52.19674682617188,-51.29336929321289,-50.806114196777344
a bishop promised a minister a computer .,PROMISE,A,to,the doctor supplied the lawyer the button .,SUPPLY,THE,to,-43.73615264892578,-45.99797058105469,-45.96299743652344,-44.28740692138672
a bishop promised a president a salad .,PROMISE,A,to,the physician got the student the tea .,GET,THE,for,-45.502235412597656,-44.21356201171875,-45.8802375793457,-42.347503662109375
a bishop promised a president a salad .,PROMISE,A,to,the wife sold the professor the anchor .,SELL,THE,to,-47.479034423828125,-52.343536376953125,-48.62459182739258,-50.91153717041016
a bishop promised an adult an anchor .,PROMISE,A,to,the doctor showed the company the juice .,SHOW,THE,to,-42.83104705810547,-42.93730926513672,-44.68978500366211,-42.93358612060547
a bishop promised an adult an anchor .,PROMISE,A,to,the scientist bought the mayor the salad .,BUY,THE,for,-51.31866836547852,-52.13652801513672,-51.464576721191406,-52.286224365234375
a bishop promised an aunt a meal .,PROMISE,A,to,the singer sent the worker the machine .,SEND,THE,to,-47.505332946777344,-51.606632232666016,-48.29335784912109,-50.55154037475586
a bishop purchased an opponent a cheese .,PURCHASE,A,for,the husband left the business the telephone .,LEAVE,THE,for,-40.89234161376953,-46.97172164916992,-41.878883361816406,-45.82551956176758
a bishop purchased an opponent a cheese .,PURCHASE,A,for,the wife showed the band the telephone .,SHOW,THE,to,-44.92387771606445,-44.60529327392578,-45.05669403076172,-43.88693237304688
a bishop purchased an opponent a cheese .,PURCHASE,A,for,the partner caught the brother the ball .,CATCH,THE,for,-41.94644165039063,-46.67598724365234,-44.96079254150391,-45.06996154785156
a bishop saved a guy a coffee .,SAVE,A,for,the worker got the girl the cheese .,GET,THE,for,-41.245697021484375,-43.41677474975586,-43.06496047973633,-40.167781829833984
a bishop saved a guy a coffee .,SAVE,A,for,the princess sent the band the pie .,SEND,THE,to,-42.309303283691406,-43.911231994628906,-43.51347732543945,-43.00798797607422
a bishop saved a pilot a cigarette .,SAVE,A,for,the priest sold the mother the wire .,SELL,THE,to,-45.76932144165039,-47.8103141784668,-46.378448486328125,-46.91253662109375
a bishop saved a pilot a cigarette .,SAVE,A,for,the opponent supplied the band the juice .,SUPPLY,THE,to,-43.938621520996094,-48.97792816162109,-44.92399978637695,-46.887454986572266
a bishop saved a pilot a cigarette .,SAVE,A,for,the colonel bought the guest the candy .,BUY,THE,for,-45.79575729370117,-51.106666564941406,-46.93683624267578,-49.99533462524414
a bishop saved a pilot a cigarette .,SAVE,A,for,the nurse caught the physician the telephone .,CATCH,THE,for,-44.40061950683594,-48.92363357543945,-46.037254333496094,-45.85616302490234
a bishop sent a minister a beer .,SEND,A,to,the physician showed the nurse the coat .,SHOW,THE,to,-40.53141403198242,-41.240684509277344,-42.2241439819336,-40.1494369506836
a bishop sent a minister a beer .,SEND,A,to,the partner showed the son the television .,SHOW,THE,to,-43.95230865478516,-41.92661285400391,-44.70635986328125,-40.48265838623047
a bishop sent a scientist a camera .,SEND,A,to,the author gave the wife the chocolate .,GIVE,THE,to,-42.136756896972656,-40.758934020996094,-44.27904891967773,-40.8259391784668
a bishop showed a band a tea .,SHOW,A,to,the scientist kept the corporation the chicken .,KEEP,THE,for,-51.81806182861328,-54.76789855957031,-52.42730712890625,-53.20093536376953
a bishop showed a club a pie .,SHOW,A,to,the lawyer sold the army the ball .,SELL,THE,to,-42.77228546142578,-45.103145599365234,-43.58712005615234,-44.13079071044922
a bishop showed a singer a tea .,SHOW,A,to,the kid caught the employee the pot .,CATCH,THE,for,-50.004493713378906,-49.08006286621094,-50.57012176513672,-47.45391082763672
a bishop showed an administration a book .,SHOW,A,to,the aunt made the winner the television .,MAKE,THE,for,-47.94649505615234,-56.86848068237305,-47.66146469116211,-55.90034484863281
a bishop showed an administration a coffee .,SHOW,A,to,the employer bought the singer the pie .,BUY,THE,for,-51.02626419067383,-51.8999252319336,-51.08760070800781,-50.49576568603516
