prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a band designed an army a plate .,DESIGN,A,for,the actor sold the professor the knife .,SELL,THE,to,-47.112186431884766,-49.85771179199219,-47.35438537597656,-49.48849487304688
a bishop bought a doctor a meal .,BUY,A,for,the girl threw the mayor the computer .,THROW,THE,to,-48.139984130859375,-47.88052368164063,-47.64384078979492,-46.87432861328125
a bishop bought a doctor a meal .,BUY,A,for,the cop threw the mayor the pie .,THROW,THE,to,-47.45411682128906,-47.04530715942383,-47.36460876464844,-45.96321868896485
a bishop bought a singer a salad .,BUY,A,for,the actress found the professor the instrument .,FIND,THE,for,-50.05860900878906,-52.733795166015625,-51.84258270263672,-52.78280258178711
a bishop bought a singer a salad .,BUY,A,for,the band designed the administration the cup .,DESIGN,THE,for,-46.67253494262695,-51.13154220581055,-47.88262939453125,-50.35212326049805
a bishop bought a wife a beer .,BUY,A,for,the son left the club the juice .,LEAVE,THE,for,-47.096229553222656,-51.46202850341797,-48.0893783569336,-51.10736846923828
a bishop bought a woman a coffee .,BUY,A,for,the scientist kept the administration the anchor .,KEEP,THE,for,-53.073822021484375,-57.01964569091797,-53.74720764160156,-56.83626556396485
a bishop bought a woman a coffee .,BUY,A,for,the kid caught the employee the pot .,CATCH,THE,for,-47.94182586669922,-48.44783782958984,-50.06769180297852,-47.12251281738281
a bishop bought a woman a coffee .,BUY,A,for,the minister threw the colonel the bell .,THROW,THE,to,-48.11080932617188,-50.45528030395508,-48.537353515625,-49.39915466308594
a bishop bought an author a chocolate .,BUY,A,for,the cop found the chief the pie .,FIND,THE,for,-45.81648254394531,-49.62825012207031,-47.51407623291016,-47.98350524902344
a bishop brought a club a coffee .,BRING,A,to,the woman made the prince the hat .,MAKE,THE,for,-44.641357421875,-47.3706283569336,-43.97291564941406,-46.218727111816406
a bishop brought a club a coffee .,BRING,A,to,the mother sold the professor the computer .,SELL,THE,to,-43.66646957397461,-48.20523834228516,-44.1706428527832,-47.16352844238281
a bishop brought a club a tea .,BRING,A,to,the opponent supplied the army the candy .,SUPPLY,THE,to,-47.43798828125,-49.78984451293945,-48.84104537963867,-48.274532318115234
a bishop brought a club a tea .,BRING,A,to,the man bought the reader the meal .,BUY,THE,for,-44.514408111572266,-46.50933837890625,-44.1957893371582,-45.97775268554688
a bishop brought a priest a plate .,BRING,A,to,the buddy showed the father the cigarette .,SHOW,THE,to,-48.14754867553711,-46.39892578125,-50.85326385498047,-46.66967010498047
a bishop brought a priest a plate .,BRING,A,to,the company designed the business the ball .,DESIGN,THE,for,-42.09961700439453,-47.79615020751953,-42.67081451416016,-47.25911712646485
a bishop brought a scientist a key .,BRING,A,to,the princess drew the company the telephone .,DRAW,THE,for,-48.92960357666016,-52.330509185791016,-49.59687423706055,-49.591678619384766
a bishop brought a scientist a key .,BRING,A,to,the wife got the child the chicken .,GET,THE,for,-44.26505279541016,-47.771240234375,-44.65467071533203,-45.893348693847656
a bishop brought a scientist a key .,BRING,A,to,the opponent took the actor the engine .,TAKE,THE,to,-47.73833465576172,-51.522457122802734,-48.92263412475586,-49.954376220703125
a bishop brought an administration a bell .,BRING,A,to,the kid caught the employee the pot .,CATCH,THE,for,-51.70125579833984,-49.034950256347656,-51.762451171875,-48.29613494873047
a bishop caught a child an instrument .,CATCH,A,for,the boy gave the corporation the beer .,GIVE,THE,to,-46.93562316894531,-47.221435546875,-47.12444305419922,-47.06067657470703
a bishop caught a child an instrument .,CATCH,A,for,the worker purchased the minister the tea .,PURCHASE,THE,for,-48.13540649414063,-52.20648956298828,-48.38690185546875,-50.71187210083008
a bishop caught a child an instrument .,CATCH,A,for,the daughter bought the father the tea .,BUY,THE,for,-45.27330780029297,-47.878028869628906,-46.148887634277344,-47.18865203857422
a bishop caught a husband a book .,CATCH,A,for,the employer left the band the ball .,LEAVE,THE,for,-46.62570571899414,-48.14783477783203,-47.13447189331055,-46.77267837524414
a bishop caught a husband a book .,CATCH,A,for,the employer purchased the kid the salad .,PURCHASE,THE,for,-48.45368194580078,-56.80312347412109,-49.17530059814453,-52.21508026123047
a bishop caught a kid an iron .,CATCH,A,for,the scientist drew the band the telephone .,DRAW,THE,for,-46.7449951171875,-49.387168884277344,-47.38285446166992,-47.64801025390625
a bishop caught a kid an iron .,CATCH,A,for,the doctor left the worker the candy .,LEAVE,THE,for,-43.22038269042969,-47.04673004150391,-43.95685195922852,-45.54627990722656
a bishop caught a kid an iron .,CATCH,A,for,the secretary purchased the friend the juice .,PURCHASE,THE,for,-57.422889709472656,-61.41551971435547,-58.244903564453125,-59.65586471557617
a bishop caught a manager a flower .,CATCH,A,for,the king got the company the candy .,GET,THE,for,-42.29997634887695,-45.63378143310547,-44.459266662597656,-44.38798904418945
a bishop caught a manager a flower .,CATCH,A,for,the mayor threw the soldier the juice .,THROW,THE,to,-51.35935974121094,-51.90648651123047,-51.497013092041016,-50.15695190429688
a bishop caught a minister a log .,CATCH,A,for,the worker gave the student the juice .,GIVE,THE,to,-43.59341430664063,-42.81156921386719,-43.787864685058594,-43.03704071044922
a bishop caught a sheriff a wire .,CATCH,A,for,the cousin drew the administration the log .,DRAW,THE,for,-53.70136642456055,-57.60462188720703,-56.18496322631836,-55.7161750793457
a bishop delivered a champion a juice .,DELIVER,A,for,the worker brought the corporation the pie .,BRING,THE,to,-44.3477783203125,-48.62174606323242,-44.155120849609375,-46.22557067871094
a bishop delivered a champion a juice .,DELIVER,A,for,the teacher sent the company the salad .,SEND,THE,to,-45.26554107666016,-47.20611190795898,-43.86710739135742,-45.05400085449219
a bishop delivered a champion a juice .,DELIVER,A,for,the opponent supplied the army the candy .,SUPPLY,THE,to,-49.69343948364258,-51.35875701904297,-49.240570068359375,-48.51326751708984
a bishop delivered a doctor a cigarette .,DELIVER,A,for,the chief got the son the juice .,GET,THE,for,-50.5142936706543,-50.25563049316406,-52.08575439453125,-48.52952575683594
a bishop delivered a doctor a cigarette .,DELIVER,A,for,the candidate fed the cousin the cheese .,FEED,THE,to,-52.047462463378906,-51.69679641723633,-51.50471115112305,-50.00958251953125
a bishop delivered a doctor a cigarette .,DELIVER,A,for,the parent fed the scientist the chocolate .,FEED,THE,to,-49.15182495117188,-47.27531814575195,-50.358863830566406,-45.25872802734375
a bishop delivered a father a bag .,DELIVER,A,for,the reader purchased the doctor the beer .,PURCHASE,THE,for,-45.580078125,-52.24553680419922,-46.80726623535156,-49.22211456298828
a bishop delivered a father a bag .,DELIVER,A,for,the employer sent the club the flower .,SEND,THE,to,-45.01396179199219,-48.22503662109375,-44.64379119873047,-47.27935409545898
a bishop delivered a father a bag .,DELIVER,A,for,the kid promised the lawyer the tea .,PROMISE,THE,to,-49.674949645996094,-47.311790466308594,-49.822792053222656,-46.85003662109375
a bishop delivered a husband a salad .,DELIVER,A,for,the champion drew the uncle the knife .,DRAW,THE,for,-50.70255279541016,-50.42463684082031,-51.85371017456055,-48.56596374511719
a bishop delivered a husband a salad .,DELIVER,A,for,the writer made the minister the cigarette .,MAKE,THE,for,-48.80213165283203,-49.8433952331543,-49.85971450805664,-48.86531066894531
a bishop delivered a husband a salad .,DELIVER,A,for,the teacher supplied the club the cup .,SUPPLY,THE,to,-46.63721466064453,-45.415069580078125,-47.563758850097656,-44.43984603881836
a bishop delivered a husband a salad .,DELIVER,A,for,the daughter took the singer the engine .,TAKE,THE,to,-49.85690307617188,-52.21051788330078,-49.12994766235352,-50.57194137573242
a bishop delivered a leader a flower .,DELIVER,A,for,the actor sold the corporation the beer .,SELL,THE,to,-47.267578125,-48.685585021972656,-46.499359130859375,-46.69466018676758
a bishop delivered a leader a flower .,DELIVER,A,for,the lawyer supplied the administration the tea .,SUPPLY,THE,to,-48.12713623046875,-50.12423324584961,-48.087039947509766,-48.107364654541016
a bishop delivered a leader a flower .,DELIVER,A,for,the nurse caught the attorney the log .,CATCH,THE,for,-51.13115692138672,-53.14248275756836,-52.27271270751953,-51.39673614501953
a bishop delivered an actor a beer .,DELIVER,A,for,the friend saved the administration the salad .,SAVE,THE,for,-54.6895751953125,-57.35971832275391,-55.872467041015625,-56.492034912109375
a bishop delivered an actor a beer .,DELIVER,A,for,the worker promised the professor the candy .,PROMISE,THE,to,-48.67005920410156,-47.71134567260742,-48.61600875854492,-45.74206161499024
a bishop designed a reader a telephone .,DESIGN,A,for,the mayor threw the soldier the juice .,THROW,THE,to,-52.466915130615234,-53.775390625,-52.06023788452149,-51.9561767578125
a bishop designed a sheriff a motor .,DESIGN,A,for,the girl threw the mayor the computer .,THROW,THE,to,-47.713600158691406,-47.433624267578125,-48.07251739501953,-46.47441864013672
a bishop designed a writer an iron .,DESIGN,A,for,the man took the father the motor .,TAKE,THE,to,-44.77611541748047,-46.85212707519531,-44.78985595703125,-45.87350463867188
a bishop designed an aunt an anchor .,DESIGN,A,for,the attorney gave the writer the machine .,GIVE,THE,to,-48.65208435058594,-47.74439239501953,-49.73674774169922,-48.21601104736328
a bishop designed an aunt an anchor .,DESIGN,A,for,the hero supplied the pilot the bell .,SUPPLY,THE,to,-47.714637756347656,-48.7113037109375,-49.04575729370117,-49.04665756225586
a bishop drew a band a pot .,DRAW,A,for,the hero saved the company the coffee .,SAVE,THE,for,-45.9898796081543,-47.5972900390625,-46.28904724121094,-45.58489990234375
a bishop drew a band a pot .,DRAW,A,for,the soldier bought the physician the candy .,BUY,THE,for,-50.01500701904297,-51.53309631347656,-50.06437683105469,-49.625396728515625
a bishop drew a business a button .,DRAW,A,for,the writer kept the girl the chocolate .,KEEP,THE,for,-48.9848518371582,-50.75066375732422,-49.21033477783203,-49.53037643432617
a bishop drew a business a button .,DRAW,A,for,the president fed the reader the candy .,FEED,THE,to,-46.56217193603516,-45.7325439453125,-46.1112060546875,-45.28110504150391
a bishop drew a secretary a machine .,DRAW,A,for,the daughter took the singer the engine .,TAKE,THE,to,-49.134761810302734,-52.04761505126953,-48.15565490722656,-49.172508239746094
a bishop fed a daughter a chocolate .,FEED,A,to,the hero saved the company the coffee .,SAVE,THE,for,-45.69441986083984,-46.31570816040039,-46.736663818359375,-45.85430908203125
a bishop fed a daughter a chocolate .,FEED,A,to,the mayor caught the president the button .,CATCH,THE,for,-48.39094543457031,-46.76030349731445,-48.06512451171875,-46.11623764038086
a bishop fed a manager a cheese .,FEED,A,to,the pilot found the king the box .,FIND,THE,for,-46.11409378051758,-49.19641876220703,-46.16329574584961,-48.530517578125
a bishop fed a manager a cheese .,FEED,A,to,the cop took the employee the cup .,TAKE,THE,to,-41.74461364746094,-47.41631317138672,-43.4174690246582,-47.03946304321289
a bishop fed a manager a cheese .,FEED,A,to,the father bought the princess the juice .,BUY,THE,for,-50.18810272216797,-49.06032943725586,-49.7968864440918,-48.07481384277344
a bishop fed a physician a salad .,FEED,A,to,the friend drew the professor the log .,DRAW,THE,for,-50.16462707519531,-50.29376602172852,-50.30516815185547,-49.230804443359375
a bishop fed a physician a salad .,FEED,A,to,the worker got the girl the cheese .,GET,THE,for,-45.61669158935547,-45.57786560058594,-45.45075988769531,-44.276512145996094
a bishop fed a physician a salad .,FEED,A,to,the doctor got the winner the juice .,GET,THE,for,-46.65082550048828,-49.83042907714844,-46.04738998413086,-49.54419708251953
a bishop fed a physician a salad .,FEED,A,to,the daughter bought the father the tea .,BUY,THE,for,-44.98329162597656,-46.699317932128906,-45.69122314453125,-45.7215576171875
a bishop fed a professor a chocolate .,FEED,A,to,the woman kept the administration the beer .,KEEP,THE,for,-47.5822868347168,-50.96337890625,-49.21995544433594,-50.86397552490234
a bishop fed a reader a chicken .,FEED,A,to,the nurse caught the physician the telephone .,CATCH,THE,for,-46.32610321044922,-49.7091064453125,-47.18434524536133,-50.47618865966797
a bishop fed a wife a meal .,FEED,A,to,the minister threw the colonel the bell .,THROW,THE,to,-47.609859466552734,-50.97929382324219,-47.965614318847656,-50.15018081665039
a bishop fed a wife a meal .,FEED,A,to,the actress threw the king the cheese .,THROW,THE,to,-48.40733337402344,-51.4381103515625,-48.81247329711914,-50.61119842529297
a bishop fed a writer a cheese .,FEED,A,to,the guy brought the business the beer .,BRING,THE,to,-38.99081802368164,-43.62648010253906,-40.14387893676758,-43.07469177246094
a bishop found a cousin a salad .,FIND,A,for,the lawyer sold the army the bottle .,SELL,THE,to,-46.65670394897461,-49.88040542602539,-46.85247802734375,-48.63048553466797
a bishop found an opponent a cheese .,FIND,A,for,the boy gave the corporation the beer .,GIVE,THE,to,-45.48922729492188,-46.22098159790039,-46.147560119628906,-45.61469268798828
a bishop found an opponent a cheese .,FIND,A,for,the adult purchased the business the cigarette .,PURCHASE,THE,for,-48.872406005859375,-53.42481231689453,-49.77532196044922,-50.84678649902344
a bishop found an opponent a cheese .,FIND,A,for,the aunt supplied the scientist the chocolate .,SUPPLY,THE,to,-50.06334686279297,-50.61225128173828,-51.05962371826172,-49.59274291992188
a bishop found an opponent a cheese .,FIND,A,for,the club designed the band the flower .,DESIGN,THE,for,-46.53608322143555,-50.76487731933594,-47.545440673828125,-49.246707916259766
a bishop found an opponent a cheese .,FIND,A,for,the reader caught the manager the guitar .,CATCH,THE,for,-53.00300598144531,-54.459083557128906,-54.87254333496094,-52.619606018066406
a bishop found an opponent a cheese .,FIND,A,for,the candidate delivered the parent the television .,DELIVER,THE,for,-55.66819381713867,-56.00537109375,-57.99040985107422,-55.11284637451172
a bishop gave a club a juice .,GIVE,A,to,the king sent the partner the tea .,SEND,THE,to,-44.2827377319336,-46.48149108886719,-43.92467498779297,-44.28082656860352
a bishop gave a club a juice .,GIVE,A,to,the partner sent the band the wire .,SEND,THE,to,-43.31705093383789,-45.09976196289063,-44.4068603515625,-44.827239990234375
a bishop gave a club a juice .,GIVE,A,to,the minister threw the colonel the bell .,THROW,THE,to,-48.60077667236328,-50.46518707275391,-48.22443389892578,-49.14204025268555
a bishop gave a student a coffee .,GIVE,A,to,the actor left the minister the beer .,LEAVE,THE,for,-47.35004425048828,-48.85563659667969,-47.711952209472656,-48.63199234008789
a bishop gave a wife a television .,GIVE,A,to,the woman kept the administration the beer .,KEEP,THE,for,-47.663970947265625,-51.01382446289063,-47.83712005615234,-50.46391677856445
a bishop gave an administration a beer .,GIVE,A,to,the captain drew the corporation the guitar .,DRAW,THE,for,-53.02777099609375,-53.32550811767578,-53.80392074584961,-51.7826042175293
a bishop gave an administration a beer .,GIVE,A,to,the king found the company the juice .,FIND,THE,for,-46.37651824951172,-46.84195327758789,-46.71114349365234,-46.42838287353516
a bishop gave an administration a beer .,GIVE,A,to,the mother sold the cousin the pot .,SELL,THE,to,-41.94817733764648,-48.24969482421875,-42.792724609375,-47.46762847900391
a bishop gave an administration a beer .,GIVE,A,to,the secretary delivered the candidate the book .,DELIVER,THE,for,-46.488258361816406,-44.6596908569336,-47.97167205810547,-44.929969787597656
a bishop gave an administration a glass .,GIVE,A,to,the winner supplied the mother the beer .,SUPPLY,THE,to,-45.06421661376953,-44.946044921875,-45.54008483886719,-44.24409484863281
a bishop gave an army a juice .,GIVE,A,to,the priest purchased the corporation the meal .,PURCHASE,THE,for,-47.82337951660156,-54.811466217041016,-47.79534530639648,-52.373085021972656
a bishop gave an army a juice .,GIVE,A,to,the hero showed the club the pie .,SHOW,THE,to,-47.21515274047852,-46.305213928222656,-47.4691276550293,-44.88140869140625
a bishop got a band a salad .,GET,A,for,the king kept the club the cheese .,KEEP,THE,for,-42.403934478759766,-49.69727325439453,-44.92463684082031,-48.16252899169922
a bishop got a band a salad .,GET,A,for,the reader sent the sheriff the chicken .,SEND,THE,to,-48.0858154296875,-50.29695510864258,-48.571285247802734,-49.33695983886719
a bishop got a buddy a tea .,GET,A,for,the priest saved the business the meal .,SAVE,THE,for,-47.06357192993164,-51.987064361572266,-47.62745666503906,-51.22899627685547
a bishop got a buddy a tea .,GET,A,for,the parent fed the professor the chocolate .,FEED,THE,to,-49.15635681152344,-47.93687057495117,-50.06449508666992,-46.63887405395508
a bishop got a buddy a tea .,GET,A,for,the scientist threw the princess the flower .,THROW,THE,to,-48.7798080444336,-48.02497863769531,-48.27460861206055,-46.70799255371094
a bishop got a club a cheese .,GET,A,for,the daughter took the singer the engine .,TAKE,THE,to,-49.68148040771485,-52.39307022094727,-48.6917724609375,-50.44599151611328
a bishop kept a leader a bowl .,KEEP,A,for,the friend sent the administration the pie .,SEND,THE,to,-48.86963653564453,-50.50490951538086,-49.00403594970703,-49.73388671875
a bishop kept a leader a bowl .,KEEP,A,for,the friend promised the actor the chocolate .,PROMISE,THE,to,-50.61507797241211,-49.59380722045898,-50.700469970703125,-48.392845153808594
a bishop kept an administration a bottle .,KEEP,A,for,the parent brought the king the beer .,BRING,THE,to,-42.99553680419922,-45.49154281616211,-43.821102142333984,-45.22132873535156
a bishop kept an administration a bottle .,KEEP,A,for,the lady made the club the engine .,MAKE,THE,for,-46.16413116455078,-47.61592864990234,-47.835227966308594,-46.62932586669922
a bishop kept an administration a bottle .,KEEP,A,for,the partner purchased the secretary the salad .,PURCHASE,THE,for,-50.65203857421875,-54.71625900268555,-52.33818435668945,-53.37241744995117
a bishop kept an administration a bottle .,KEEP,A,for,the guy showed the father the juice .,SHOW,THE,to,-44.66098403930664,-44.52867126464844,-46.02392959594727,-44.35615921020508
a bishop kept an administration a bottle .,KEEP,A,for,the worker bought the adult the beer .,BUY,THE,for,-44.25794219970703,-49.231895446777344,-45.3856201171875,-47.15583419799805
a bishop kept an administration a cheese .,KEEP,A,for,the opponent left the band the beer .,LEAVE,THE,for,-46.26470184326172,-47.58377456665039,-45.949703216552734,-46.10518264770508
a bishop kept an administration a cheese .,KEEP,A,for,the doctor supplied the lawyer the button .,SUPPLY,THE,to,-46.83164978027344,-49.66044235229492,-47.90960693359375,-48.50360870361328
a bishop left a lawyer an anchor .,LEAVE,A,for,the colonel saved the president the candy .,SAVE,THE,for,-48.53350830078125,-51.8448486328125,-49.61945724487305,-49.77386474609375
a bishop left a man a television .,LEAVE,A,for,the buddy delivered the woman the bowl .,DELIVER,THE,for,-50.86484909057617,-49.82417678833008,-51.25787353515625,-47.96076965332031
a bishop left an actress a pie .,LEAVE,A,for,the guy drew the champion the iron .,DRAW,THE,for,-47.71199417114258,-52.4714241027832,-48.20016479492188,-50.64412689208984
a bishop left an actress a pie .,LEAVE,A,for,the kid gave the company the candy .,GIVE,THE,to,-41.64925765991211,-43.11030960083008,-42.4720344543457,-42.64942932128906
a bishop left an army a cheese .,LEAVE,A,for,the professor sent the cop the chocolate .,SEND,THE,to,-44.44749450683594,-44.13536834716797,-44.725318908691406,-43.371341705322266
a bishop left an army a cheese .,LEAVE,A,for,the singer delivered the cop the beer .,DELIVER,THE,for,-50.3449592590332,-50.781585693359375,-51.11582565307617,-49.45068359375
a bishop made a corporation a bottle .,MAKE,A,for,the candidate gave the administration the bag .,GIVE,THE,to,-44.3223991394043,-44.62685775756836,-45.98483276367188,-43.43980407714844
a bishop made a corporation a bottle .,MAKE,A,for,the doctor showed the company the juice .,SHOW,THE,to,-40.84581756591797,-41.97677230834961,-42.89875411987305,-42.21303939819336
a bishop made an administration a knife .,MAKE,A,for,the actor got the business the bag .,GET,THE,for,-43.49018859863281,-46.09016799926758,-44.66129684448242,-44.74567413330078
a bishop made an administration a knife .,MAKE,A,for,the uncle took the pilot the plate .,TAKE,THE,to,-43.53020095825195,-51.70148468017578,-45.50563430786133,-51.29030227661133
a bishop made an army a gun .,MAKE,A,for,the parent fed the priest the cheese .,FEED,THE,to,-49.217323303222656,-46.87309265136719,-48.87017822265625,-45.87138366699219
a bishop promised a daughter an iron .,PROMISE,A,to,the buddy bought the king the coffee .,BUY,THE,for,-48.103553771972656,-50.66575622558594,-47.763916015625,-50.001312255859375
a bishop promised a daughter an iron .,PROMISE,A,to,the nurse caught the attorney the log .,CATCH,THE,for,-51.705902099609375,-52.09629440307617,-51.51972961425781,-51.25997924804688
a bishop promised a minister a computer .,PROMISE,A,to,the doctor supplied the lawyer the button .,SUPPLY,THE,to,-44.975921630859375,-47.26964569091797,-46.5460205078125,-45.59959411621094
a bishop promised a president a salad .,PROMISE,A,to,the physician got the student the tea .,GET,THE,for,-46.55649566650391,-45.375526428222656,-46.82246398925781,-44.00544357299805
a bishop promised a president a salad .,PROMISE,A,to,the wife sold the professor the anchor .,SELL,THE,to,-48.748985290527344,-53.3746452331543,-49.5590934753418,-52.30570983886719
a bishop promised an adult an anchor .,PROMISE,A,to,the doctor showed the company the juice .,SHOW,THE,to,-43.06360626220703,-43.34780502319336,-44.26821899414063,-43.12299346923828
a bishop promised an adult an anchor .,PROMISE,A,to,the scientist bought the mayor the salad .,BUY,THE,for,-51.71625518798828,-52.66433334350586,-51.47042083740234,-52.4188346862793
a bishop promised an aunt a meal .,PROMISE,A,to,the singer sent the worker the machine .,SEND,THE,to,-47.90721893310547,-51.78577423095703,-48.27666091918945,-51.03495788574219
a bishop purchased an opponent a cheese .,PURCHASE,A,for,the husband left the business the telephone .,LEAVE,THE,for,-41.19956970214844,-47.07765197753906,-42.047828674316406,-46.26002502441406
a bishop purchased an opponent a cheese .,PURCHASE,A,for,the wife showed the band the telephone .,SHOW,THE,to,-45.06626129150391,-44.541934967041016,-45.251014709472656,-44.12627029418945
a bishop purchased an opponent a cheese .,PURCHASE,A,for,the partner caught the brother the ball .,CATCH,THE,for,-43.495941162109375,-47.38867568969727,-45.795406341552734,-46.05243682861328
a bishop saved a guy a coffee .,SAVE,A,for,the worker got the girl the cheese .,GET,THE,for,-42.67718505859375,-44.33072280883789,-43.70749282836914,-41.25395965576172
a bishop saved a guy a coffee .,SAVE,A,for,the princess sent the band the pie .,SEND,THE,to,-43.40163803100586,-44.73067474365234,-44.14510345458984,-43.761356353759766
a bishop saved a pilot a cigarette .,SAVE,A,for,the priest sold the mother the wire .,SELL,THE,to,-45.9891357421875,-48.04014587402344,-46.26521301269531,-47.00186920166016
a bishop saved a pilot a cigarette .,SAVE,A,for,the opponent supplied the band the juice .,SUPPLY,THE,to,-44.92886352539063,-48.285675048828125,-45.30329132080078,-46.63724899291992
a bishop saved a pilot a cigarette .,SAVE,A,for,the colonel bought the guest the candy .,BUY,THE,for,-46.8493766784668,-51.96616363525391,-47.56186294555664,-50.768856048583984
a bishop saved a pilot a cigarette .,SAVE,A,for,the nurse caught the physician the telephone .,CATCH,THE,for,-44.877197265625,-49.24923706054688,-46.11640167236328,-46.79707336425781
a bishop sent a minister a beer .,SEND,A,to,the physician showed the nurse the coat .,SHOW,THE,to,-41.089630126953125,-41.85274505615234,-42.4328498840332,-40.85188293457031
a bishop sent a minister a beer .,SEND,A,to,the partner showed the son the television .,SHOW,THE,to,-44.404109954833984,-42.61540222167969,-44.90100860595703,-41.35331344604492
a bishop sent a scientist a camera .,SEND,A,to,the author gave the wife the chocolate .,GIVE,THE,to,-43.07972717285156,-41.739871978759766,-44.68296813964844,-41.69080352783203
a bishop showed a band a tea .,SHOW,A,to,the scientist kept the corporation the chicken .,KEEP,THE,for,-51.90545654296875,-54.39026641845703,-52.27915573120117,-53.36123275756836
a bishop showed a club a pie .,SHOW,A,to,the lawyer sold the army the ball .,SELL,THE,to,-42.97671890258789,-45.75593185424805,-43.44747161865234,-44.76896667480469
a bishop showed a singer a tea .,SHOW,A,to,the kid caught the employee the pot .,CATCH,THE,for,-49.963645935058594,-48.94247817993164,-50.46891021728516,-47.63936614990234
a bishop showed an administration a book .,SHOW,A,to,the aunt made the winner the television .,MAKE,THE,for,-48.15031433105469,-57.47771835327149,-47.97911071777344,-56.4887809753418
a bishop showed an administration a coffee .,SHOW,A,to,the employer bought the singer the pie .,BUY,THE,for,-51.32310485839844,-52.47181701660156,-51.33842849731445,-51.18811798095703
