prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a band designed them a card .,DESIGN,A,for,the uncle took you the plate .,TAKE,THE,to,-41.6662712097168,-45.928810119628906,-42.10848236083984,-44.87215042114258
a band designed them a computer .,DESIGN,A,for,the colonel delivered me the coffee .,DELIVER,THE,for,-41.58968353271485,-40.36558532714844,-42.61579895019531,-40.00167846679688
a band designed them a cup .,DESIGN,A,for,the wife kept you the chicken .,KEEP,THE,for,-44.043701171875,-45.65274810791016,-44.63707733154297,-44.56864929199219
a band designed them a cup .,DESIGN,A,for,the husband promised you the plate .,PROMISE,THE,to,-45.4840202331543,-43.0057487487793,-45.762393951416016,-42.34002685546875
a band designed them a knife .,DESIGN,A,for,the reader left him the log .,LEAVE,THE,for,-39.11468505859375,-39.8996696472168,-40.415489196777344,-39.58782958984375
a band designed us a key .,DESIGN,A,for,the leader drew you the telephone .,DRAW,THE,for,-49.47648620605469,-52.48332214355469,-50.41242980957031,-51.37401580810547
a band designed us a motor .,DESIGN,A,for,the friend purchased me the box .,PURCHASE,THE,for,-34.9334716796875,-37.8167610168457,-36.40741729736328,-37.27248001098633
a band designed you a computer .,DESIGN,A,for,the hero delivered us the salad .,DELIVER,THE,for,-43.9991340637207,-44.0867919921875,-45.29915237426758,-43.49388885498047
a band designed you a flower .,DESIGN,A,for,the president fed him the candy .,FEED,THE,to,-40.13589477539063,-39.10929107666016,-40.27724456787109,-37.77006149291992
a band designed you a gun .,DESIGN,A,for,the attorney fed us the chocolate .,FEED,THE,to,-46.6613883972168,-45.419952392578125,-47.25194549560547,-44.66915130615234
a band designed you a newspaper .,DESIGN,A,for,the singer gave me the juice .,GIVE,THE,to,-38.86038589477539,-35.81037521362305,-39.24497604370117,-35.44092559814453
a band designed you a plate .,DESIGN,A,for,the actor sold me the knife .,SELL,THE,to,-40.40018081665039,-39.84739303588867,-41.41165542602539,-38.77770233154297
a bishop bought her a coffee .,BUY,A,for,the scientist kept them the anchor .,KEEP,THE,for,-46.634910583496094,-49.324195861816406,-47.17596435546875,-48.82711791992188
a bishop bought me a coffee .,BUY,A,for,the kid caught you the pot .,CATCH,THE,for,-37.54019165039063,-39.90679168701172,-38.99629974365234,-39.99858474731445
a bishop bought me a meal .,BUY,A,for,the girl threw us the computer .,THROW,THE,to,-41.31304168701172,-38.06260299682617,-41.89574813842773,-38.30551910400391
a bishop bought me a meal .,BUY,A,for,the cop threw it the pie .,THROW,THE,to,-44.017826080322266,-45.74750518798828,-44.39830780029297,-45.63724136352539
a bishop bought me a salad .,BUY,A,for,the band designed you the cup .,DESIGN,THE,for,-37.70546722412109,-42.6090087890625,-39.35958862304688,-43.33019256591797
a bishop bought us a beer .,BUY,A,for,the son left her the juice .,LEAVE,THE,for,-43.04249572753906,-40.87234115600586,-44.25337600708008,-40.74078369140625
a bishop bought us a coffee .,BUY,A,for,the minister threw you the bell .,THROW,THE,to,-43.981075286865234,-43.63370895385742,-43.97773742675781,-42.42110824584961
a bishop bought you a chocolate .,BUY,A,for,the cop found me the pie .,FIND,THE,for,-39.19110870361328,-42.25043487548828,-39.89488983154297,-40.526947021484375
a bishop bought you a salad .,BUY,A,for,the actress found me the instrument .,FIND,THE,for,-41.61893081665039,-44.90094375610352,-43.76594543457031,-45.16209411621094
a bishop brought him a bell .,BRING,A,to,the kid caught you the pot .,CATCH,THE,for,-40.368072509765625,-41.15486907958984,-40.142127990722656,-39.32920837402344
a bishop brought him a plate .,BRING,A,to,the buddy showed it the cigarette .,SHOW,THE,to,-47.229530334472656,-46.431373596191406,-49.26237106323242,-46.60617065429688
a bishop brought it a key .,BRING,A,to,the opponent took you the engine .,TAKE,THE,to,-42.21095657348633,-45.19454956054688,-42.41963577270508,-44.211387634277344
a bishop brought me a key .,BRING,A,to,the princess drew you the telephone .,DRAW,THE,for,-45.7818717956543,-46.19940948486328,-46.05290222167969,-43.37825775146485
a bishop brought me a key .,BRING,A,to,the wife got him the chicken .,GET,THE,for,-40.25723648071289,-37.13941955566406,-39.87293243408203,-35.613094329833984
a bishop brought them a plate .,BRING,A,to,the company designed it the ball .,DESIGN,THE,for,-37.62765502929688,-41.849246978759766,-37.773380279541016,-40.67113494873047
a bishop brought us a coffee .,BRING,A,to,the woman made it the hat .,MAKE,THE,for,-43.3582763671875,-39.76398086547852,-42.38852691650391,-37.97550964355469
a bishop brought us a tea .,BRING,A,to,the opponent supplied it the candy .,SUPPLY,THE,to,-44.428009033203125,-43.7392463684082,-45.22605895996094,-43.22057342529297
a bishop brought you a coffee .,BRING,A,to,the mother sold us the computer .,SELL,THE,to,-38.00864410400391,-39.27066802978516,-39.590450286865234,-37.98286437988281
a bishop brought you a tea .,BRING,A,to,the man bought them the meal .,BUY,THE,for,-35.69072341918945,-35.76555252075195,-37.15889739990234,-35.515193939208984
a bishop caught her an iron .,CATCH,A,for,the doctor left us the candy .,LEAVE,THE,for,-39.05484390258789,-36.87050628662109,-40.34715270996094,-36.2095947265625
a bishop caught him an instrument .,CATCH,A,for,the boy gave them the beer .,GIVE,THE,to,-37.76856231689453,-34.293060302734375,-38.651954650878906,-33.99925994873047
a bishop caught him an iron .,CATCH,A,for,the secretary purchased you the juice .,PURCHASE,THE,for,-50.80636978149414,-51.103248596191406,-52.275856018066406,-50.40663909912109
a bishop caught me a book .,CATCH,A,for,the employer purchased us the salad .,PURCHASE,THE,for,-42.18415451049805,-47.75693130493164,-44.38426208496094,-46.379844665527344
a bishop caught me a flower .,CATCH,A,for,the king got us the candy .,GET,THE,for,-34.65137481689453,-37.80188751220703,-38.23794937133789,-35.84515380859375
a bishop caught me a flower .,CATCH,A,for,the mayor threw you the juice .,THROW,THE,to,-44.55595397949219,-42.8028564453125,-44.73973846435547,-41.55239486694336
a bishop caught me a wire .,CATCH,A,for,the cousin drew her the log .,DRAW,THE,for,-44.9381103515625,-46.89585876464844,-46.0068359375,-43.73725128173828
a bishop caught us a log .,CATCH,A,for,the worker gave him the juice .,GIVE,THE,to,-38.58279037475586,-35.062469482421875,-39.467227935791016,-35.42774200439453
a bishop caught us an instrument .,CATCH,A,for,the worker purchased you the tea .,PURCHASE,THE,for,-41.99643325805664,-45.20173645019531,-44.51487350463867,-45.062625885009766
a bishop caught you a book .,CATCH,A,for,the employer left me the ball .,LEAVE,THE,for,-40.01610565185547,-37.760498046875,-41.20848083496094,-37.37940216064453
a bishop caught you an instrument .,CATCH,A,for,the daughter bought them the tea .,BUY,THE,for,-43.81521224975586,-45.2272834777832,-45.36349487304688,-43.269508361816406
a bishop caught you an iron .,CATCH,A,for,the scientist drew him the telephone .,DRAW,THE,for,-40.74126434326172,-41.05001068115234,-41.42186737060547,-39.6069221496582
a bishop delivered her a beer .,DELIVER,A,for,the worker promised them the candy .,PROMISE,THE,to,-43.272216796875,-39.62996673583984,-43.29248809814453,-38.56843566894531
a bishop delivered him a bag .,DELIVER,A,for,the kid promised us the tea .,PROMISE,THE,to,-44.7744369506836,-40.65400314331055,-45.26499557495117,-40.21770477294922
a bishop delivered him a cigarette .,DELIVER,A,for,the chief got us the juice .,GET,THE,for,-43.373905181884766,-40.99784469604492,-46.10015869140625,-40.52326965332031
a bishop delivered him a flower .,DELIVER,A,for,the nurse caught me the log .,CATCH,THE,for,-42.16822052001953,-45.07036590576172,-43.053619384765625,-44.11148452758789
a bishop delivered me a bag .,DELIVER,A,for,the reader purchased you the beer .,PURCHASE,THE,for,-40.30856323242188,-43.32781219482422,-41.826290130615234,-43.17266082763672
a bishop delivered me a cigarette .,DELIVER,A,for,the parent fed him the chocolate .,FEED,THE,to,-42.14385223388672,-38.543304443359375,-42.90503692626953,-37.70262145996094
a bishop delivered them a flower .,DELIVER,A,for,the actor sold you the beer .,SELL,THE,to,-42.937644958496094,-41.10182571411133,-43.42176055908203,-40.74456405639648
a bishop delivered them a juice .,DELIVER,A,for,the worker brought us the pie .,BRING,THE,to,-35.5274772644043,-35.738922119140625,-35.1143684387207,-34.19825744628906
a bishop delivered us a bag .,DELIVER,A,for,the employer sent you the flower .,SEND,THE,to,-41.01333236694336,-40.08174514770508,-41.87521362304688,-38.95233917236328
a bishop delivered us a juice .,DELIVER,A,for,the opponent supplied it the candy .,SUPPLY,THE,to,-45.56700134277344,-44.16735076904297,-45.15074157714844,-43.16837692260742
a bishop delivered us a salad .,DELIVER,A,for,the writer made you the cigarette .,MAKE,THE,for,-41.298133850097656,-41.18549346923828,-43.11515808105469,-40.25360870361328
a bishop delivered us a salad .,DELIVER,A,for,the teacher supplied me the cup .,SUPPLY,THE,to,-37.21342468261719,-36.90208435058594,-38.50738525390625,-34.668304443359375
a bishop delivered us a salad .,DELIVER,A,for,the daughter took them the engine .,TAKE,THE,to,-44.471466064453125,-43.747955322265625,-44.51005172729492,-43.63632583618164
a bishop delivered you a beer .,DELIVER,A,for,the friend saved us the salad .,SAVE,THE,for,-43.28178405761719,-46.40763854980469,-44.15172958374024,-44.96407699584961
a bishop delivered you a cigarette .,DELIVER,A,for,the candidate fed him the cheese .,FEED,THE,to,-44.06005859375,-39.601783752441406,-43.07246398925781,-38.3131217956543
a bishop delivered you a flower .,DELIVER,A,for,the lawyer supplied it the tea .,SUPPLY,THE,to,-45.22765350341797,-45.86674880981445,-44.75834655761719,-44.7736930847168
a bishop delivered you a juice .,DELIVER,A,for,the teacher sent us the salad .,SEND,THE,to,-37.98605346679688,-36.825645446777344,-38.036415100097656,-34.60313415527344
a bishop delivered you a salad .,DELIVER,A,for,the champion drew us the knife .,DRAW,THE,for,-42.926536560058594,-43.536128997802734,-43.90215301513672,-41.88909149169922
a bishop designed me an anchor .,DESIGN,A,for,the hero supplied her the bell .,SUPPLY,THE,to,-45.62537384033203,-42.856101989746094,-46.1719856262207,-42.218021392822266
a bishop designed them a telephone .,DESIGN,A,for,the mayor threw you the juice .,THROW,THE,to,-45.9517822265625,-43.911956787109375,-46.29517364501953,-43.0278205871582
a bishop designed us an iron .,DESIGN,A,for,the man took me the motor .,TAKE,THE,to,-39.39058303833008,-38.85097503662109,-40.387306213378906,-36.80453109741211
a bishop designed you a motor .,DESIGN,A,for,the girl threw us the computer .,THROW,THE,to,-42.46805191040039,-38.10515594482422,-42.80099868774414,-37.29112243652344
a bishop designed you an anchor .,DESIGN,A,for,the attorney gave me the machine .,GIVE,THE,to,-41.427772521972656,-38.35911560058594,-43.85025787353516,-39.223087310791016
a bishop drew them a button .,DRAW,A,for,the writer kept you the chocolate .,KEEP,THE,for,-44.98267364501953,-48.15751647949219,-45.75509643554688,-47.1105842590332
a bishop drew us a button .,DRAW,A,for,the president fed him the candy .,FEED,THE,to,-39.12604141235352,-37.62314987182617,-39.44470977783203,-36.78644561767578
a bishop drew us a machine .,DRAW,A,for,the daughter took them the engine .,TAKE,THE,to,-43.34690856933594,-43.99483108520508,-44.15398406982422,-42.67806243896485
a bishop drew you a pot .,DRAW,A,for,the hero saved us the coffee .,SAVE,THE,for,-40.33518981933594,-40.81757736206055,-42.26063537597656,-39.45918273925781
a bishop drew you a pot .,DRAW,A,for,the soldier bought me the candy .,BUY,THE,for,-38.204833984375,-39.89332580566406,-39.90577697753906,-38.53587341308594
a bishop fed her a chocolate .,FEED,A,to,the woman kept us the beer .,KEEP,THE,for,-39.57171630859375,-41.039737701416016,-39.87345886230469,-40.622802734375
a bishop fed her a salad .,FEED,A,to,the friend drew him the log .,DRAW,THE,for,-42.96413040161133,-42.643802642822266,-44.08330535888672,-42.94020462036133
a bishop fed him a chocolate .,FEED,A,to,the hero saved us the coffee .,SAVE,THE,for,-41.50408172607422,-40.561317443847656,-42.87093353271485,-39.899505615234375
a bishop fed it a salad .,FEED,A,to,the daughter bought them the tea .,BUY,THE,for,-43.29611587524414,-42.51185607910156,-43.77010345458984,-40.83836364746094
a bishop fed me a cheese .,FEED,A,to,the father bought him the juice .,BUY,THE,for,-41.10568237304688,-38.79829406738281,-42.20956802368164,-38.18691635131836
a bishop fed me a chicken .,FEED,A,to,the nurse caught him the telephone .,CATCH,THE,for,-40.6715087890625,-41.91107940673828,-41.41391754150391,-41.89686584472656
a bishop fed me a salad .,FEED,A,to,the doctor got you the juice .,GET,THE,for,-37.7122688293457,-37.0994758605957,-38.18516540527344,-36.42604064941406
a bishop fed them a cheese .,FEED,A,to,the guy brought you the beer .,BRING,THE,to,-32.27775955200195,-32.054256439208984,-33.38627624511719,-30.969600677490234
a bishop fed them a meal .,FEED,A,to,the minister threw you the bell .,THROW,THE,to,-44.393951416015625,-44.357566833496094,-44.835426330566406,-43.53379440307617
a bishop fed them a salad .,FEED,A,to,the worker got us the cheese .,GET,THE,for,-41.826759338378906,-40.251007080078125,-42.37916564941406,-39.07494354248047
a bishop fed us a cheese .,FEED,A,to,the pilot found them the box .,FIND,THE,for,-41.46428680419922,-40.14781951904297,-42.55152130126953,-39.8280029296875
a bishop fed us a chocolate .,FEED,A,to,the mayor caught you the button .,CATCH,THE,for,-42.05084228515625,-42.34523010253906,-42.94102478027344,-41.46163940429688
a bishop fed you a cheese .,FEED,A,to,the cop took them the cup .,TAKE,THE,to,-40.881290435791016,-41.68569564819336,-42.88917922973633,-41.87164306640625
a bishop fed you a meal .,FEED,A,to,the actress threw me the cheese .,THROW,THE,to,-43.1567497253418,-43.55216217041016,-44.34408187866211,-42.677764892578125
a bishop found him a cheese .,FIND,A,for,the reader caught you the guitar .,CATCH,THE,for,-43.913665771484375,-48.48455047607422,-46.35301208496094,-46.98553466796875
a bishop found him a salad .,FIND,A,for,the lawyer sold you the bottle .,SELL,THE,to,-42.35671615600586,-40.54780960083008,-43.13215255737305,-40.13188552856445
a bishop found me a cheese .,FIND,A,for,the club designed it the flower .,DESIGN,THE,for,-44.77339172363281,-47.71904754638672,-45.92987060546875,-46.32881164550781
a bishop found them a cheese .,FIND,A,for,the aunt supplied it the chocolate .,SUPPLY,THE,to,-45.97118377685547,-47.36749267578125,-46.38334655761719,-45.64508056640625
a bishop found us a cheese .,FIND,A,for,the adult purchased it the cigarette .,PURCHASE,THE,for,-46.162574768066406,-48.45317840576172,-46.979454040527344,-47.29606628417969
a bishop found you a cheese .,FIND,A,for,the boy gave them the beer .,GIVE,THE,to,-37.25259017944336,-33.518741607666016,-38.03604888916016,-32.865318298339844
a bishop found you a cheese .,FIND,A,for,the candidate delivered me the television .,DELIVER,THE,for,-45.613525390625,-43.40047836303711,-46.760860443115234,-42.50841522216797
a bishop gave him a juice .,GIVE,A,to,the priest purchased them the meal .,PURCHASE,THE,for,-37.2534408569336,-41.26753234863281,-36.7874641418457,-41.39398193359375
a bishop gave me a beer .,GIVE,A,to,the king found them the juice .,FIND,THE,for,-42.30592346191406,-42.69913864135742,-42.9360466003418,-42.71656799316406
a bishop gave me a beer .,GIVE,A,to,the secretary delivered them the book .,DELIVER,THE,for,-41.148555755615234,-39.60905456542969,-42.14097213745117,-39.993919372558594
a bishop gave me a juice .,GIVE,A,to,the king sent you the tea .,SEND,THE,to,-37.438289642333984,-35.13409423828125,-39.19428634643555,-33.233642578125
a bishop gave me a juice .,GIVE,A,to,the hero showed him the pie .,SHOW,THE,to,-39.60113906860352,-36.93025588989258,-42.01646041870117,-36.18673706054688
a bishop gave me a television .,GIVE,A,to,the woman kept us the beer .,KEEP,THE,for,-38.90468597412109,-41.279972076416016,-39.58395385742188,-40.72674560546875
a bishop gave them a glass .,GIVE,A,to,the winner supplied him the beer .,SUPPLY,THE,to,-40.20025253295898,-40.50010681152344,-41.563926696777344,-38.76504898071289
a bishop gave them a juice .,GIVE,A,to,the minister threw you the bell .,THROW,THE,to,-43.68095016479492,-44.391075134277344,-44.77470397949219,-43.45847702026367
a bishop gave us a beer .,GIVE,A,to,the mother sold me the pot .,SELL,THE,to,-33.2667350769043,-35.512691497802734,-35.726070404052734,-35.15591049194336
a bishop gave you a beer .,GIVE,A,to,the captain drew us the guitar .,DRAW,THE,for,-43.067359924316406,-42.70245361328125,-43.58409881591797,-41.52110290527344
a bishop gave you a coffee .,GIVE,A,to,the actor left me the beer .,LEAVE,THE,for,-39.72446060180664,-39.02504348754883,-41.065338134765625,-37.57720947265625
a bishop gave you a juice .,GIVE,A,to,the partner sent us the wire .,SEND,THE,to,-38.28378677368164,-37.02474212646485,-40.07979583740234,-37.482025146484375
a bishop got it a salad .,GET,A,for,the king kept me the cheese .,KEEP,THE,for,-39.08946228027344,-43.167877197265625,-38.835296630859375,-41.12688064575195
a bishop got me a cheese .,GET,A,for,the daughter took them the engine .,TAKE,THE,to,-44.29630279541016,-44.16563034057617,-43.9754753112793,-43.89445114135742
a bishop got me a salad .,GET,A,for,the reader sent him the chicken .,SEND,THE,to,-42.83170318603516,-41.070838928222656,-42.868202209472656,-39.36063766479492
a bishop got us a tea .,GET,A,for,the scientist threw you the flower .,THROW,THE,to,-43.87055969238281,-42.33626174926758,-43.6197509765625,-40.95659637451172
a bishop got you a tea .,GET,A,for,the priest saved us the meal .,SAVE,THE,for,-37.9142951965332,-42.43320083618164,-39.865501403808594,-39.453346252441406
a bishop got you a tea .,GET,A,for,the parent fed us the chocolate .,FEED,THE,to,-42.387451171875,-41.48566055297852,-43.93283081054688,-40.028350830078125
a bishop kept her a bottle .,KEEP,A,for,the guy showed us the juice .,SHOW,THE,to,-38.524322509765625,-35.17536163330078,-38.97417449951172,-34.63068771362305
a bishop kept it a bottle .,KEEP,A,for,the lady made him the engine .,MAKE,THE,for,-43.24106979370117,-40.9980354309082,-43.28236389160156,-39.98450469970703
a bishop kept it a bowl .,KEEP,A,for,the friend sent them the pie .,SEND,THE,to,-40.30901336669922,-38.56325149536133,-41.22655487060547,-39.19792175292969
a bishop kept me a bowl .,KEEP,A,for,the friend promised you the chocolate .,PROMISE,THE,to,-44.11032104492188,-39.77703094482422,-44.20904922485352,-38.74892425537109
a bishop kept me a cheese .,KEEP,A,for,the doctor supplied us the button .,SUPPLY,THE,to,-41.96227264404297,-40.67335510253906,-42.9473876953125,-39.00740432739258
a bishop kept us a bottle .,KEEP,A,for,the parent brought it the beer .,BRING,THE,to,-40.162818908691406,-40.29151153564453,-40.21446990966797,-38.584110260009766
a bishop kept us a bottle .,KEEP,A,for,the partner purchased him the salad .,PURCHASE,THE,for,-44.18133544921875,-45.03488159179688,-44.041725158691406,-42.929969787597656
a bishop kept us a cheese .,KEEP,A,for,the opponent left it the beer .,LEAVE,THE,for,-41.4439811706543,-42.47023010253906,-41.30182266235352,-40.53539276123047
a bishop kept you a bottle .,KEEP,A,for,the worker bought them the beer .,BUY,THE,for,-36.83152770996094,-41.02410507202149,-38.40888214111328,-37.6005973815918
a bishop left it a pie .,LEAVE,A,for,the guy drew us the iron .,DRAW,THE,for,-42.79523468017578,-41.738075256347656,-42.24065780639648,-41.46614074707031
a bishop left me a cheese .,LEAVE,A,for,the professor sent them the chocolate .,SEND,THE,to,-40.59526824951172,-36.81242752075195,-42.01764678955078,-34.74589920043945
a bishop left me a pie .,LEAVE,A,for,the kid gave him the candy .,GIVE,THE,to,-35.12884521484375,-32.15435028076172,-35.91093444824219,-31.89776992797852
a bishop left me an anchor .,LEAVE,A,for,the colonel saved you the candy .,SAVE,THE,for,-45.83418655395508,-48.301231384277344,-46.80305480957031,-47.013633728027344
a bishop left them a television .,LEAVE,A,for,the buddy delivered you the bowl .,DELIVER,THE,for,-46.249847412109375,-45.27872848510742,-47.19789123535156,-44.51308441162109
a bishop left us a cheese .,LEAVE,A,for,the singer delivered me the beer .,DELIVER,THE,for,-40.20183563232422,-40.61278533935547,-41.17669677734375,-38.46066284179688
a bishop made him a knife .,MAKE,A,for,the actor got them the bag .,GET,THE,for,-38.561279296875,-39.2332878112793,-40.105411529541016,-38.18007659912109
a bishop made them a bottle .,MAKE,A,for,the candidate gave you the bag .,GIVE,THE,to,-40.09193420410156,-37.88252258300781,-40.83162689208984,-36.77900695800781
a bishop made them a bottle .,MAKE,A,for,the doctor showed him the juice .,SHOW,THE,to,-34.616180419921875,-32.0672607421875,-35.24706268310547,-31.80824279785156
a bishop made them a knife .,MAKE,A,for,the uncle took you the plate .,TAKE,THE,to,-40.13124847412109,-43.90851211547852,-40.29307174682617,-41.75717926025391
a bishop made you a gun .,MAKE,A,for,the parent fed him the cheese .,FEED,THE,to,-43.09302520751953,-39.43585205078125,-43.86416244506836,-39.26411437988281
a bishop promised her a meal .,PROMISE,A,to,the singer sent us the machine .,SEND,THE,to,-43.169219970703125,-41.50869369506836,-43.59901809692383,-40.93927001953125
a bishop promised him an iron .,PROMISE,A,to,the nurse caught me the log .,CATCH,THE,for,-42.590702056884766,-44.22113800048828,-42.52203369140625,-43.80160140991211
a bishop promised them an anchor .,PROMISE,A,to,the doctor showed him the juice .,SHOW,THE,to,-35.500022888183594,-33.25862503051758,-36.06199264526367,-32.015625
a bishop promised them an iron .,PROMISE,A,to,the buddy bought me the coffee .,BUY,THE,for,-41.6264877319336,-40.30294799804688,-41.84296417236328,-39.90219879150391
a bishop promised us an anchor .,PROMISE,A,to,the scientist bought me the salad .,BUY,THE,for,-41.29503631591797,-41.70322036743164,-42.61797332763672,-41.80189514160156
a bishop promised you a computer .,PROMISE,A,to,the doctor supplied us the button .,SUPPLY,THE,to,-41.32183837890625,-41.01446533203125,-42.64492416381836,-39.586212158203125
a bishop promised you a salad .,PROMISE,A,to,the physician got me the tea .,GET,THE,for,-40.77300262451172,-37.72222137451172,-40.98632049560547,-36.51326370239258
a bishop promised you a salad .,PROMISE,A,to,the wife sold him the anchor .,SELL,THE,to,-42.00210571289063,-41.99559020996094,-43.079627990722656,-41.14330291748047
a bishop purchased it a cheese .,PURCHASE,A,for,the partner caught you the ball .,CATCH,THE,for,-39.734004974365234,-40.59323120117188,-40.37427520751953,-39.17658233642578
a bishop purchased me a cheese .,PURCHASE,A,for,the wife showed you the telephone .,SHOW,THE,to,-41.809852600097656,-40.170188903808594,-41.95887756347656,-38.985939025878906
a bishop purchased us a cheese .,PURCHASE,A,for,the husband left you the telephone .,LEAVE,THE,for,-37.39387893676758,-38.646392822265625,-38.9874382019043,-38.197547912597656
a bishop saved him a cigarette .,SAVE,A,for,the colonel bought me the candy .,BUY,THE,for,-39.44380187988281,-39.6409912109375,-40.622657775878906,-38.56248474121094
a bishop saved him a coffee .,SAVE,A,for,the princess sent you the pie .,SEND,THE,to,-40.12140274047852,-37.82071685791016,-40.44091796875,-36.81070709228516
a bishop saved it a cigarette .,SAVE,A,for,the nurse caught him the telephone .,CATCH,THE,for,-39.4953498840332,-42.001930236816406,-41.12203979492188,-40.64897918701172
a bishop saved it a coffee .,SAVE,A,for,the worker got us the cheese .,GET,THE,for,-41.90249633789063,-39.62470626831055,-41.56929016113281,-39.21875
a bishop saved them a cigarette .,SAVE,A,for,the opponent supplied me the juice .,SUPPLY,THE,to,-40.78045272827149,-39.50557327270508,-40.82818984985352,-38.27142333984375
a bishop saved you a cigarette .,SAVE,A,for,the priest sold me the wire .,SELL,THE,to,-42.7841682434082,-41.737335205078125,-42.65438079833984,-39.81642532348633
a bishop sent him a beer .,SEND,A,to,the physician showed me the coat .,SHOW,THE,to,-38.92940139770508,-35.518280029296875,-40.27374267578125,-34.55316162109375
a bishop sent you a beer .,SEND,A,to,the partner showed them the television .,SHOW,THE,to,-41.531646728515625,-38.090274810791016,-42.55506134033203,-37.32020568847656
a bishop sent you a camera .,SEND,A,to,the author gave them the chocolate .,GIVE,THE,to,-40.49228286743164,-36.844635009765625,-42.23388671875,-36.96016693115234
a bishop showed her a coffee .,SHOW,A,to,the employer bought you the pie .,BUY,THE,for,-43.24698257446289,-42.79903411865234,-43.348243713378906,-41.781494140625
a bishop showed her a tea .,SHOW,A,to,the kid caught you the pot .,CATCH,THE,for,-39.77889633178711,-40.46573638916016,-40.11762237548828,-39.17279052734375
a bishop showed him a juice .,SHOW,A,to,the author sold us the cheese .,SELL,THE,to,-41.26383972167969,-40.533294677734375,-43.097747802734375,-38.815914154052734
a bishop showed it a pie .,SHOW,A,to,the lawyer sold you the ball .,SELL,THE,to,-40.659461975097656,-39.768028259277344,-41.94696807861328,-39.31675338745117
a bishop showed them a book .,SHOW,A,to,the aunt made it the television .,MAKE,THE,for,-42.21276092529297,-45.89401245117188,-42.42887115478516,-45.65317535400391
a bishop showed us a tea .,SHOW,A,to,the scientist kept it the chicken .,KEEP,THE,for,-44.99612045288086,-44.78479766845703,-45.37793731689453,-43.4383544921875
a bishop sold her a pie .,SELL,A,to,the pilot gave me the beer .,GIVE,THE,to,-36.48619079589844,-34.00917053222656,-37.69597244262695,-33.1276741027832
a bishop sold her a pie .,SELL,A,to,the lawyer saved them the newspaper .,SAVE,THE,for,-42.50650787353516,-45.96361541748047,-42.96975326538086,-45.777156829833984
a bishop sold him a pie .,SELL,A,to,the author saved us the juice .,SAVE,THE,for,-41.56136322021485,-42.2951545715332,-42.761512756347656,-42.37001037597656
a bishop sold me a newspaper .,SELL,A,to,the opponent showed us the coffee .,SHOW,THE,to,-42.45919036865234,-39.5417366027832,-44.285926818847656,-39.05589294433594
a bishop sold them a newspaper .,SELL,A,to,the reader found her the candy .,FIND,THE,for,-44.48218536376953,-44.5244369506836,-44.38572692871094,-43.46885681152344
a bishop sold us a juice .,SELL,A,to,the employer bought you the pie .,BUY,THE,for,-39.68321228027344,-39.6380615234375,-40.084903717041016,-37.31755828857422
a bishop sold us a pie .,SELL,A,to,the princess promised them the tea .,PROMISE,THE,to,-40.37079620361328,-37.98090362548828,-43.03660202026367,-37.87559509277344
