prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the husband drew the corporation the button .,DRAW,THE,for,a professor brought a band a tea .,BRING,A,to,-47.92073822021485,-46.71128845214844,-50.164981842041016,-47.294525146484375
the secretary drew the band the card .,DRAW,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-43.436649322509766,-43.54838562011719,-43.17369079589844,-41.005367279052734
the opponent drew the winner the crystal .,DRAW,THE,for,a father brought a corporation a beer .,BRING,A,to,-50.1530876159668,-52.635589599609375,-48.98755645751953,-50.8764762878418
the professor drew the army the key .,DRAW,THE,for,a doctor brought a chief a tea .,BRING,A,to,-43.55208969116211,-42.21166229248047,-44.67221450805664,-43.150028228759766
the kid drew the pilot the bowl .,DRAW,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-53.7802963256836,-47.36914443969727,-51.55427932739258,-45.28732681274414
the girl drew the administration the instrument .,DRAW,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-45.09273910522461,-44.276702880859375,-46.4770622253418,-44.36256790161133
the pilot drew the minister the coat .,DRAW,THE,for,an employer brought an attorney a tea .,BRING,A,to,-52.65107727050781,-52.53118133544922,-53.8886833190918,-51.64450454711914
a child drew a club a jacket .,DRAW,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-38.71561050415039,-38.085567474365234,-39.84418869018555,-38.46205520629883
a mother drew a colonel a crystal .,DRAW,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-35.504661560058594,-34.185333251953125,-35.330623626708984,-33.846885681152344
a princess drew a king a button .,DRAW,A,for,the champion brought the guy the hat .,BRING,THE,to,-41.3529167175293,-41.10625076293945,-41.80613708496094,-39.45658874511719
a son drew a student a bell .,DRAW,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-42.15802383422852,-41.739627838134766,-43.37508010864258,-39.290016174316406
a pilot drew a professor a computer .,DRAW,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-45.97041320800781,-46.26292419433594,-45.85193634033203,-44.89275360107422
a hero drew a prince an engine .,DRAW,A,for,the pilot brought the band the pie .,BRING,THE,to,-38.686920166015625,-40.740867614746094,-39.318695068359375,-40.18381881713867
a sheriff drew an administration a knife .,DRAW,A,for,the mother brought the club the plate .,BRING,THE,to,-41.91497421264648,-49.66263961791992,-43.36531066894531,-49.827335357666016
a worker drew an uncle a key .,DRAW,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-39.96172332763672,-42.41379165649414,-41.09739685058594,-39.45811462402344
a chief drew a brother a crystal .,DRAW,A,for,the author brought the company the guitar .,BRING,THE,to,-42.32693099975586,-45.13725280761719,-42.35750961303711,-44.10325622558594
a student drew a prince a pot .,DRAW,A,for,the guy brought the author the iron .,BRING,THE,to,-42.26226425170898,-43.42906188964844,-42.42230224609375,-42.23017883300781
a husband drew a company a wire .,DRAW,A,for,the employee brought the doctor the television .,BRING,THE,to,-37.00905990600586,-39.19195938110352,-36.548038482666016,-38.20035934448242
an uncle drew a band a telephone .,DRAW,A,for,the lady brought the club the key .,BRING,THE,to,-35.50501251220703,-40.31027603149414,-34.494476318359375,-37.02568817138672
an aunt drew a corporation a crystal .,DRAW,A,for,the professor brought the kid the meal .,BRING,THE,to,-39.92102813720703,-39.49862289428711,-40.848426818847656,-39.830020904541016
a writer drew a woman a bowl .,DRAW,A,for,the bishop brought the club the pie .,BRING,THE,to,-45.20511245727539,-50.27880859375,-46.75172805786133,-49.055545806884766
a brother drew a business a coat .,DRAW,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-36.94316482543945,-38.731727600097656,-37.50688171386719,-36.7874870300293
a prince drew an opponent a jacket .,DRAW,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-45.229766845703125,-46.9813346862793,-47.22682189941406,-45.60481643676758
a son drew an administration a telephone .,DRAW,A,for,the worker brought the corporation the pie .,BRING,THE,to,-42.36479568481445,-43.6168098449707,-46.68688201904297,-46.293304443359375
a man drew a scientist a plate .,DRAW,A,for,the worker brought the club the coffee .,BRING,THE,to,-37.91535949707031,-44.07997894287109,-38.601898193359375,-43.25988006591797
a soldier drew a singer a bag .,DRAW,A,for,the actor brought the aunt the glass .,BRING,THE,to,-44.90453720092773,-46.16769027709961,-45.28706741333008,-44.86470031738281
a father drew a brother a crystal .,DRAW,A,for,the mayor brought the actress the key .,BRING,THE,to,-44.170372009277344,-45.40935897827149,-44.33892440795898,-42.7993049621582
a winner drew a husband an instrument .,DRAW,A,for,the guy brought the business the beer .,BRING,THE,to,-37.39991760253906,-39.93156433105469,-37.406349182128906,-38.86027908325195
a pilot drew a lawyer a telephone .,DRAW,A,for,the husband brought the business the beer .,BRING,THE,to,-37.915618896484375,-42.20613861083984,-39.66304016113281,-42.02233505249024
an adult drew a business a machine .,DRAW,A,for,the parent brought the king the beer .,BRING,THE,to,-40.85557174682617,-40.27418899536133,-40.866336822509766,-39.78972244262695
a guy drew an army a glass .,DRAW,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-35.947723388671875,-35.483516693115234,-37.10212707519531,-36.55443954467773
a buddy drew a cousin a bell .,DRAW,A,for,the priest brought the partner the pot .,BRING,THE,to,-40.41810607910156,-41.96187210083008,-40.53217315673828,-41.10224914550781
the employee found the band the tea .,FIND,THE,for,a lady brought a club a pie .,BRING,A,to,-41.27233505249024,-44.60490417480469,-41.89686584472656,-41.93198776245117
the employee found the corporation the salad .,FIND,THE,for,a cousin brought a company a bag .,BRING,A,to,-40.53437805175781,-43.88582229614258,-43.10243225097656,-43.56300354003906
the nurse found the company the ball .,FIND,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-46.83390045166016,-46.16692733764648,-46.55055236816406,-44.55963516235352
the guest found the author the bowl .,FIND,THE,for,a man brought an administration a book .,BRING,A,to,-42.20751953125,-44.4357795715332,-43.4957275390625,-44.056427001953125
the adult found the club the cheese .,FIND,THE,for,a girl brought a guy a coffee .,BRING,A,to,-38.0526123046875,-33.676231384277344,-38.27842330932617,-32.74190139770508
the woman found the corporation the pot .,FIND,THE,for,a princess brought an adult a coffee .,BRING,A,to,-46.684024810791016,-47.31086349487305,-47.49302673339844,-47.9796028137207
the wife found the administration the chicken .,FIND,THE,for,a lady brought an employer a computer .,BRING,A,to,-45.39278411865234,-42.64686584472656,-46.34156799316406,-43.14808654785156
the employer found the band the chicken .,FIND,THE,for,a colonel brought a candidate a television .,BRING,A,to,-47.991661071777344,-51.4987907409668,-48.42021179199219,-49.13436508178711
the parent found the winner the cheese .,FIND,THE,for,a teacher brought a singer an engine .,BRING,A,to,-48.582855224609375,-49.35089874267578,-48.61138534545898,-47.44970703125
the kid found the king the juice .,FIND,THE,for,a mayor brought a band an instrument .,BRING,A,to,-42.16574478149414,-43.14086151123047,-43.94701766967773,-42.77482223510742
the physician found the prince the candy .,FIND,THE,for,a colonel brought a business a tea .,BRING,A,to,-49.9340934753418,-46.86418151855469,-51.17100524902344,-46.49359130859375
the lawyer found the band the coffee .,FIND,THE,for,an aunt brought an army a jacket .,BRING,A,to,-52.75495147705078,-48.372108459472656,-51.341217041015625,-46.11465835571289
the daughter found the president the meal .,FIND,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-51.31133270263672,-46.37711334228516,-54.058536529541016,-46.90251159667969
the employer found the administration the motor .,FIND,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-41.9005012512207,-41.60681915283203,-46.51405334472656,-44.93836212158203
the son found the buddy the juice .,FIND,THE,for,an employee brought a business a camera .,BRING,A,to,-41.85857391357422,-45.79011154174805,-43.0477294921875,-47.362335205078125
the author found the worker the candy .,FIND,THE,for,a parent brought a club a meal .,BRING,A,to,-41.6826400756836,-44.36469650268555,-42.4296760559082,-44.43341064453125
the physician found the administration the pie .,FIND,THE,for,a prince brought a business a motor .,BRING,A,to,-52.46662902832031,-52.1839599609375,-55.9532356262207,-53.98600387573242
the soldier found the army the plate .,FIND,THE,for,a colonel brought a business a bottle .,BRING,A,to,-43.182350158691406,-43.32641220092773,-46.91168212890625,-44.14075469970703
the employee found the club the iron .,FIND,THE,for,a professor brought a band a tea .,BRING,A,to,-48.88247680664063,-47.16156005859375,-49.15235900878906,-46.64253234863281
the actress found the author the newspaper .,FIND,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-45.06005096435547,-45.820777893066406,-46.28445053100586,-44.94223403930664
the reader found the cousin the coat .,FIND,THE,for,a father brought a corporation a beer .,BRING,A,to,-47.61463928222656,-50.10927963256836,-47.19815826416016,-48.426517486572266
the manager found the lady the juice .,FIND,THE,for,a doctor brought a chief a tea .,BRING,A,to,-45.543601989746094,-45.07911682128906,-48.39352416992188,-45.202239990234375
the bishop found the club the instrument .,FIND,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-50.780540466308594,-45.98762512207031,-51.56626510620117,-46.56180191040039
the son found the buddy the juice .,FIND,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-43.79024505615234,-43.15220260620117,-45.62741470336914,-43.04530334472656
the actress found the girl the beer .,FIND,THE,for,an employer brought an attorney a tea .,BRING,A,to,-55.89815139770508,-55.99028778076172,-56.37010192871094,-52.18077087402344
a manager found a hero a wire .,FIND,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-42.42056274414063,-41.8958625793457,-42.68185424804688,-42.62684631347656
an aunt found an uncle an iron .,FIND,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-39.22664260864258,-38.02702713012695,-41.16243362426758,-38.74510192871094
a minister found a mayor a glass .,FIND,A,for,the champion brought the guy the hat .,BRING,THE,to,-45.43540191650391,-41.2922248840332,-44.7006950378418,-40.339202880859375
an uncle found a band a beer .,FIND,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-44.84225082397461,-42.559181213378906,-45.70243835449219,-41.07817459106445
a captain found a club a cheese .,FIND,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-43.325443267822266,-43.81626129150391,-44.74834060668945,-43.776493072509766
a buddy found a mother a jacket .,FIND,A,for,the pilot brought the band the pie .,BRING,THE,to,-43.35200500488281,-45.884159088134766,-44.35345458984375,-45.65340805053711
a teacher found an administration a coat .,FIND,A,for,the mother brought the club the plate .,BRING,THE,to,-38.330299377441406,-41.53132247924805,-41.774227142333984,-42.32474899291992
a lady found a corporation a meal .,FIND,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-44.73585891723633,-44.92669296264648,-43.56214904785156,-42.543338775634766
an opponent found a club an engine .,FIND,A,for,the author brought the company the guitar .,BRING,THE,to,-43.46521759033203,-42.61712646484375,-43.81891632080078,-42.85879898071289
an employee found a lady a cheese .,FIND,A,for,the guy brought the author the iron .,BRING,THE,to,-40.992149353027344,-42.35223007202149,-42.57162857055664,-42.00404357910156
a son found a business a coffee .,FIND,A,for,the employee brought the doctor the television .,BRING,THE,to,-42.3110580444336,-42.50654602050781,-43.566993713378906,-43.89257049560547
a captain found a company a book .,FIND,A,for,the lady brought the club the key .,BRING,THE,to,-35.65242385864258,-40.155792236328125,-37.95594787597656,-40.68114471435547
a boy found a president a coffee .,FIND,A,for,the professor brought the kid the meal .,BRING,THE,to,-36.34214401245117,-36.46481323242188,-35.56170654296875,-36.13113784790039
a teacher found a band a juice .,FIND,A,for,the bishop brought the club the pie .,BRING,THE,to,-41.86277770996094,-43.158447265625,-43.30606842041016,-42.93558120727539
a sheriff found a guy a tea .,FIND,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-45.38220977783203,-44.05587768554688,-46.28412628173828,-44.08667755126953
an opponent found a corporation a meal .,FIND,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-44.24185562133789,-46.80477142333984,-45.10390853881836,-46.08024978637695
a princess found a band a coffee .,FIND,A,for,the worker brought the corporation the pie .,BRING,THE,to,-41.135353088378906,-42.967529296875,-42.12445831298828,-42.46294021606445
a captain found an actress a tea .,FIND,A,for,the worker brought the club the coffee .,BRING,THE,to,-34.69047546386719,-39.42963790893555,-36.12705993652344,-40.09702682495117
an employer found a parent a crystal .,FIND,A,for,the actor brought the aunt the glass .,BRING,THE,to,-40.11502456665039,-40.54790115356445,-41.873165130615234,-41.12773895263672
a prince found a reader a beer .,FIND,A,for,the mayor brought the actress the key .,BRING,THE,to,-43.58905029296875,-42.065677642822266,-46.76999282836914,-43.6553840637207
a cop found a club a chicken .,FIND,A,for,the guy brought the business the beer .,BRING,THE,to,-37.42008209228516,-38.298484802246094,-37.36448669433594,-38.107177734375
an opponent found a club an engine .,FIND,A,for,the husband brought the business the beer .,BRING,THE,to,-37.75658416748047,-41.98728942871094,-38.727874755859375,-41.54704666137695
a kid found a student a chocolate .,FIND,A,for,the parent brought the king the beer .,BRING,THE,to,-38.01828384399414,-38.27129364013672,-39.59470748901367,-38.79009246826172
a doctor found a scientist a camera .,FIND,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-44.652442932128906,-43.32303237915039,-44.98699188232422,-41.11639022827149
a sheriff found a lawyer a beer .,FIND,A,for,the priest brought the partner the pot .,BRING,THE,to,-41.18551635742188,-41.50888442993164,-42.49021911621094,-41.43395614624024
the guy got the company the guitar .,GET,THE,for,a lady brought a club a pie .,BRING,A,to,-40.236114501953125,-44.836612701416016,-40.42756271362305,-43.42913055419922
the man got the partner the iron .,GET,THE,for,a cousin brought a company a bag .,BRING,A,to,-44.46213912963867,-46.56993865966797,-45.8404541015625,-46.38963317871094
the cousin got the band the juice .,GET,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-46.26794052124024,-47.23987579345703,-46.5083236694336,-46.34800720214844
the princess got the company the hat .,GET,THE,for,a man brought an administration a book .,BRING,A,to,-47.215606689453125,-48.32979583740234,-44.46662139892578,-45.48922348022461
the soldier got the army the log .,GET,THE,for,a girl brought a guy a coffee .,BRING,A,to,-40.438941955566406,-34.82358169555664,-42.60261917114258,-36.2953987121582
the minister got the husband the guitar .,GET,THE,for,a princess brought an adult a coffee .,BRING,A,to,-48.78627395629883,-49.048099517822266,-49.16788482666016,-47.02116775512695
the guest got the company the machine .,GET,THE,for,a lady brought an employer a computer .,BRING,A,to,-39.13860702514648,-38.8549919128418,-40.63304901123047,-38.50498580932617
the buddy got the army the coat .,GET,THE,for,a colonel brought a candidate a television .,BRING,A,to,-44.70572662353516,-46.3094596862793,-44.50545120239258,-43.67885971069336
the soldier got the administration the cup .,GET,THE,for,a teacher brought a singer an engine .,BRING,A,to,-48.135738372802734,-48.72352981567383,-51.62408828735352,-50.6915168762207
the wife got the lawyer the candy .,GET,THE,for,a mayor brought a band an instrument .,BRING,A,to,-47.14968490600586,-45.16936874389648,-49.22115707397461,-44.32815933227539
the soldier got the professor the candy .,GET,THE,for,a colonel brought a business a tea .,BRING,A,to,-49.55016326904297,-46.66907501220703,-50.783939361572266,-45.999732971191406
the president got the administration the newspaper .,GET,THE,for,an aunt brought an army a jacket .,BRING,A,to,-54.69923400878906,-51.82747268676758,-57.48897552490234,-53.610313415527344
the author got the corporation the jacket .,GET,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-50.72345733642578,-49.11861801147461,-51.72257995605469,-48.77461242675781
the reader got the guy the chocolate .,GET,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-42.18537902832031,-42.08552169799805,-42.81911087036133,-40.999298095703125
the man got the guy the ball .,GET,THE,for,an employee brought a business a camera .,BRING,A,to,-44.38887786865234,-50.19767379760742,-43.7443962097168,-49.70525741577149
the son got the administration the card .,GET,THE,for,a parent brought a club a meal .,BRING,A,to,-42.78987121582031,-43.792110443115234,-43.97502136230469,-43.165771484375
the leader got the professor the juice .,GET,THE,for,a prince brought a business a motor .,BRING,A,to,-51.6947135925293,-52.56331634521485,-53.80428314208984,-52.60383987426758
the woman got the administration the pie .,GET,THE,for,a colonel brought a business a bottle .,BRING,A,to,-50.24283218383789,-49.54975509643555,-53.01921844482422,-50.7790641784668
the lady got the club the engine .,GET,THE,for,a professor brought a band a tea .,BRING,A,to,-50.20062255859375,-47.88869857788086,-49.708251953125,-47.38814926147461
the uncle got the army the pie .,GET,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-40.22303009033203,-40.20171356201172,-40.78431701660156,-39.94109344482422
the woman got the administration the pie .,GET,THE,for,a father brought a corporation a beer .,BRING,A,to,-46.75575256347656,-47.223262786865234,-47.89799118041992,-44.26975631713867
the singer got the administration the salad .,GET,THE,for,a doctor brought a chief a tea .,BRING,A,to,-50.91219329833984,-50.505027770996094,-53.67124938964844,-53.31771469116211
the child got the business the tea .,GET,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-47.105560302734375,-42.98426818847656,-47.818641662597656,-41.882232666015625
the scientist got the kid the juice .,GET,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-44.25117111206055,-44.804012298583984,-45.020118713378906,-42.03751373291016
the minister got the cop the bottle .,GET,THE,for,an employer brought an attorney a tea .,BRING,A,to,-53.59955978393555,-54.27433395385742,-54.38247680664063,-51.726036071777344
a physician got a club a camera .,GET,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-44.02037048339844,-43.84463119506836,-44.58588790893555,-41.64860534667969
a kid got a brother a tea .,GET,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-39.64029693603516,-39.81103515625,-42.73416519165039,-40.310489654541016
a priest got an administration a chocolate .,GET,A,for,the champion brought the guy the hat .,BRING,THE,to,-45.88352584838867,-42.66209030151367,-48.33845138549805,-44.36626052856445
a child got an administration a beer .,GET,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-43.09698486328125,-44.00808334350586,-43.63451385498047,-41.60353469848633
an actress got a guest a beer .,GET,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-46.0751953125,-45.83234405517578,-48.94817352294922,-46.71110916137695
a leader got a king a salad .,GET,A,for,the pilot brought the band the pie .,BRING,THE,to,-41.613075256347656,-43.63471221923828,-43.51850891113281,-43.12891006469727
a champion got an army a chocolate .,GET,A,for,the mother brought the club the plate .,BRING,THE,to,-40.07733917236328,-44.61166000366211,-39.6744270324707,-43.03105545043945
a parent got a corporation an instrument .,GET,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-43.907413482666016,-44.9980697631836,-44.582763671875,-45.40198516845703
a reader got a band a button .,GET,A,for,the author brought the company the guitar .,BRING,THE,to,-38.8790283203125,-38.56165313720703,-38.23375701904297,-37.48422622680664
a colonel got a doctor a meal .,GET,A,for,the guy brought the author the iron .,BRING,THE,to,-44.05644989013672,-43.86377716064453,-44.52725601196289,-42.74332809448242
a winner got a manager a bag .,GET,A,for,the employee brought the doctor the television .,BRING,THE,to,-42.6343994140625,-43.49310302734375,-42.39468765258789,-42.63542938232422
a brother got a band a coat .,GET,A,for,the lady brought the club the key .,BRING,THE,to,-33.100948333740234,-39.32275772094727,-34.366477966308594,-39.00094985961914
an opponent got a band a juice .,GET,A,for,the professor brought the kid the meal .,BRING,THE,to,-39.68636322021485,-39.18304443359375,-39.52228927612305,-37.756309509277344
a singer got an administration a wire .,GET,A,for,the bishop brought the club the pie .,BRING,THE,to,-42.72478866577149,-45.96419906616211,-45.36490631103516,-48.00166320800781
a kid got a brother a tea .,GET,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-42.96303939819336,-44.1005859375,-43.85625457763672,-43.423641204833984
a father got an adult a chocolate .,GET,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-48.559417724609375,-47.92470550537109,-48.8447380065918,-47.97193145751953
a colonel got a candidate a cup .,GET,A,for,the worker brought the corporation the pie .,BRING,THE,to,-42.10641098022461,-42.70743560791016,-42.80430603027344,-42.58673477172852
a pilot got an army a wire .,GET,A,for,the worker brought the club the coffee .,BRING,THE,to,-42.52037048339844,-45.708866119384766,-43.866512298583984,-47.30719375610352
a husband got an employer a juice .,GET,A,for,the actor brought the aunt the glass .,BRING,THE,to,-47.38312530517578,-47.49766540527344,-48.710296630859375,-46.22059631347656
a kid got a brother a tea .,GET,A,for,the mayor brought the actress the key .,BRING,THE,to,-45.99210357666016,-45.45944213867188,-46.6358642578125,-44.46344375610352
a husband got an employer a juice .,GET,A,for,the guy brought the business the beer .,BRING,THE,to,-35.072509765625,-34.32561111450195,-35.09206771850586,-33.62791442871094
a parent got a corporation an instrument .,GET,A,for,the husband brought the business the beer .,BRING,THE,to,-36.718204498291016,-40.36939239501953,-37.8768196105957,-40.239200592041016
a guest got an army a juice .,GET,A,for,the parent brought the king the beer .,BRING,THE,to,-41.38542175292969,-41.504180908203125,-43.61356735229492,-40.480838775634766
a priest got an administration a candy .,GET,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-37.28006362915039,-35.3207893371582,-38.89795684814453,-35.379329681396484
an author got a bishop an iron .,GET,A,for,the priest brought the partner the pot .,BRING,THE,to,-39.92515563964844,-41.81247329711914,-41.48756790161133,-42.09270858764648
the king gave the candidate the tea .,GIVE,THE,to,a lady brought a club a pie .,BRING,A,to,-43.142578125,-45.60126876831055,-44.16449737548828,-45.07147216796875
the nurse gave the business the salad .,GIVE,THE,to,a cousin brought a company a bag .,BRING,A,to,-40.109474182128906,-43.75798797607422,-45.67446517944336,-44.475616455078125
the guy gave the administration the candy .,GIVE,THE,to,an uncle brought a priest an anchor .,BRING,A,to,-49.03195190429688,-50.3037109375,-51.67580032348633,-51.468048095703125
the princess gave the business the beer .,GIVE,THE,to,a man brought an administration a book .,BRING,A,to,-45.19012451171875,-47.36053085327149,-47.49568176269531,-45.96051406860352
the doctor gave the teacher the tea .,GIVE,THE,to,a girl brought a guy a coffee .,BRING,A,to,-35.84823226928711,-34.10264587402344,-39.37812805175781,-33.14845657348633
the reader gave the business the meal .,GIVE,THE,to,a princess brought an adult a coffee .,BRING,A,to,-46.430572509765625,-47.52579116821289,-46.62245559692383,-45.39536666870117
the princess gave the cousin the cheese .,GIVE,THE,to,a lady brought an employer a computer .,BRING,A,to,-44.98311996459961,-44.3195915222168,-47.590797424316406,-43.32246398925781
the parent gave the cop the pot .,GIVE,THE,to,a colonel brought a candidate a television .,BRING,A,to,-47.98823928833008,-50.58978271484375,-51.70624542236328,-49.711082458496094
the physician gave the writer the coffee .,GIVE,THE,to,a teacher brought a singer an engine .,BRING,A,to,-47.04508209228516,-50.54532241821289,-49.29462432861328,-49.64986801147461
the princess gave the business the beer .,GIVE,THE,to,a mayor brought a band an instrument .,BRING,A,to,-46.44640350341797,-45.51405334472656,-48.02023315429688,-44.47769927978516
the president gave the champion the salad .,GIVE,THE,to,a colonel brought a business a tea .,BRING,A,to,-52.04116821289063,-51.58075714111328,-53.03084564208984,-49.446170806884766
the hero gave the winner the cheese .,GIVE,THE,to,an aunt brought an army a jacket .,BRING,A,to,-49.75275421142578,-50.65241622924805,-52.3021354675293,-51.23032760620117
the candidate gave the administration the bag .,GIVE,THE,to,a hero brought a wife a chocolate .,BRING,A,to,-51.24705123901367,-47.87960052490234,-54.47405242919922,-49.34619522094727
the boy gave the captain the bag .,GIVE,THE,to,a soldier brought a scientist a cup .,BRING,A,to,-37.45543670654297,-38.64410400390625,-41.02019500732422,-38.439208984375
the leader gave the lawyer the coffee .,GIVE,THE,to,an employee brought a business a camera .,BRING,A,to,-43.04346466064453,-46.41487121582031,-45.24579620361328,-45.4347038269043
the actor gave the child the juice .,GIVE,THE,to,a parent brought a club a meal .,BRING,A,to,-40.88524627685547,-44.708980560302734,-42.31857299804688,-44.13468551635742
the candidate gave the administration the gun .,GIVE,THE,to,a prince brought a business a motor .,BRING,A,to,-56.46537399291992,-54.87137985229492,-58.088340759277344,-53.9748649597168
the brother gave the cousin the tea .,GIVE,THE,to,a colonel brought a business a bottle .,BRING,A,to,-48.48479843139648,-49.06006622314453,-49.59946060180664,-49.43737030029297
the attorney gave the man the beer .,GIVE,THE,to,a professor brought a band a tea .,BRING,A,to,-46.699344635009766,-48.31257247924805,-51.72387313842773,-48.139251708984375
the daughter gave the manager the salad .,GIVE,THE,to,a soldier brought a kid a telephone .,BRING,A,to,-45.21937561035156,-46.39027786254883,-46.27521896362305,-44.46824645996094
the sheriff gave the colonel the anchor .,GIVE,THE,to,a father brought a corporation a beer .,BRING,A,to,-49.5782470703125,-51.640907287597656,-51.65021514892578,-51.50450134277344
the guest gave the president the motor .,GIVE,THE,to,a doctor brought a chief a tea .,BRING,A,to,-42.09041595458984,-43.87926483154297,-47.51863861083984,-45.533504486083984
the worker gave the student the juice .,GIVE,THE,to,a candidate brought a man a chocolate .,BRING,A,to,-46.81078720092773,-46.08180236816406,-50.40129470825195,-46.19749069213867
the secretary gave the woman the chicken .,GIVE,THE,to,a mayor brought a priest a coffee .,BRING,A,to,-42.185508728027344,-44.72906494140625,-45.63056182861328,-43.34872817993164
