text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
a teacher brought a singer an engine .,DO,BRING,A,to,-11.452590942382812,-7.912125587463379,-17.676816940307617,-13.330267906188965,0.0,-3.146756410598755,-53.518558502197266,804.1773071289062
a mayor brought an instrument to a band .,PD,BRING,A,to,-14.16690444946289,-9.25967025756836,-12.823140144348145,-12.055150032043457,-1.2251315116882324,-4.881650447845459,-54.411651611328125,422.30975341796875
a mayor brought a band an instrument .,DO,BRING,A,to,-14.16690444946289,-9.25967025756836,-17.11456871032715,-10.538996696472168,0.0,-4.391481399536133,-55.47161865234375,1026.543212890625
a colonel brought a tea to a business .,PD,BRING,A,to,-14.814725875854492,-8.236944198608398,-9.694228172302246,-9.491100311279297,-1.8355779647827148,-5.82371711730957,-49.89629364013672,255.70709228515625
a colonel brought a business a tea .,DO,BRING,A,to,-14.814725875854492,-8.236944198608398,-17.508644104003906,-10.957686424255371,0.0,-2.99428129196167,-54.51227951049805,910.537353515625
an aunt brought a jacket to an army .,PD,BRING,A,to,-15.001338958740234,-7.761794090270996,-10.880754470825195,-11.288273811340332,-1.0720962285995483,-7.696389198303223,-53.700645446777344,390.2308044433594
an aunt brought an army a jacket .,DO,BRING,A,to,-15.001338958740234,-7.761794090270996,-19.98990249633789,-10.270366668701172,0.0,-3.6055727005004883,-56.62897491455078,1186.33251953125
a hero brought a chocolate to a wife .,PD,BRING,A,to,-12.698009490966797,-7.992962837219238,-12.808724403381348,-10.539068222045898,-4.707701206207275,-3.450443744659424,-52.19690704345703,330.1860656738281
a hero brought a wife a chocolate .,DO,BRING,A,to,-12.698009490966797,-7.992962837219238,-13.227323532104492,-10.665864944458008,0.0,-6.007455348968506,-50.59161376953125,557.7728271484375
a soldier brought a cup to a scientist .,PD,BRING,A,to,-11.547574996948242,-8.152364730834961,-8.855321884155273,-13.988316535949707,-3.3618569374084473,-3.593149185180664,-49.49858856201172,244.653564453125
a soldier brought a scientist a cup .,DO,BRING,A,to,-11.547574996948242,-8.152364730834961,-11.368375778198242,-12.313582420349121,0.0,-6.976520538330078,-50.35841751098633,541.7486572265625
an employee brought a camera to a business .,PD,BRING,A,to,-11.139822006225586,-8.574430465698242,-6.793614387512207,-7.161987781524658,-0.7360671758651733,-4.6607770919799805,-39.06669998168945,76.76466369628906
an employee brought a business a camera .,DO,BRING,A,to,-11.139822006225586,-8.574430465698242,-15.21639347076416,-9.852670669555664,0.0,-3.075690507888794,-47.8590087890625,396.381103515625
a parent brought a meal to a club .,PD,BRING,A,to,-12.283493041992188,-6.947761535644531,-11.341361045837402,-11.31080150604248,-1.0288504362106323,-3.7836766242980957,-46.695945739746094,179.1885223388672
a parent brought a club a meal .,DO,BRING,A,to,-12.283493041992188,-6.947761535644531,-11.692974090576172,-13.335342407226562,0.0,-3.8514318466186523,-48.11100387573242,409.0655822753906
a prince brought a motor to a business .,PD,BRING,A,to,-14.637992858886719,-7.473640441894531,-10.894676208496094,-8.152764320373535,-6.478552341461182,-5.1511688232421875,-52.788795471191406,352.6308288574219
a prince brought a business a motor .,DO,BRING,A,to,-14.637992858886719,-7.473640441894531,-18.610136032104492,-10.331180572509766,0.0,-6.410355091094971,-57.46330261230469,1316.7381591796875
a colonel brought a bottle to a business .,PD,BRING,A,to,-14.814725875854492,-8.236944198608398,-7.465733528137207,-10.398212432861328,-3.1495471000671387,-5.504834175109863,-49.56999969482422,246.60250854492188
a colonel brought a business a bottle .,DO,BRING,A,to,-14.814725875854492,-8.236944198608398,-14.983458518981934,-10.957686424255371,0.0,-5.383704662322998,-54.37651824951172,895.2157592773438
a professor brought a tea to a band .,PD,BRING,A,to,-11.46822738647461,-8.582974433898926,-9.496737480163574,-11.533462524414062,-1.9199718236923218,-3.9891810417175293,-46.99055480957031,185.1511993408203
a professor brought a band a tea .,DO,BRING,A,to,-11.46822738647461,-8.582974433898926,-14.812594413757324,-10.447540283203125,0.0,-3.3499579429626465,-48.661293029785156,438.1939392089844
a soldier brought a telephone to a kid .,PD,BRING,A,to,-11.547574996948242,-8.152364730834961,-10.984477043151855,-11.847379684448242,-1.7523118257522583,-4.095170974731445,-48.379276275634766,216.04249572753906
a soldier brought a kid a telephone .,DO,BRING,A,to,-11.547574996948242,-8.152364730834961,-16.287052154541016,-11.180010795593262,0.0,-3.146921157836914,-50.313926696777344,538.7442016601562
a father brought a beer to a corporation .,PD,BRING,A,to,-11.081932067871094,-7.803107261657715,-9.679234504699707,-14.831049919128418,-0.817678689956665,-4.250870704650879,-48.46387481689453,218.0828399658203
a father brought a corporation a beer .,DO,BRING,A,to,-11.081932067871094,-7.803107261657715,-11.587918281555176,-15.987614631652832,0.0,-3.2698874473571777,-49.73046112060547,500.8504943847656
a doctor brought a tea to a chief .,PD,BRING,A,to,-11.358501434326172,-7.896631717681885,-9.470970153808594,-11.006725311279297,-1.7303498983383179,-4.813425540924072,-46.27660369873047,171.031005859375
a doctor brought a chief a tea .,DO,BRING,A,to,-11.358501434326172,-7.896631717681885,-13.032276153564453,-12.671048164367676,0.0,-3.9214186668395996,-48.87987518310547,450.3316955566406
a candidate brought a chocolate to a man .,PD,BRING,A,to,-12.601753234863281,-8.786019325256348,-11.124128341674805,-7.4450297355651855,-5.712366580963135,-4.885692119598389,-50.55498504638672,275.1236267089844
a candidate brought a man a chocolate .,DO,BRING,A,to,-12.601753234863281,-8.786019325256348,-14.155548095703125,-7.427394866943359,0.0,-7.317953109741211,-50.288665771484375,537.0457153320312
a mayor brought a coffee to a priest .,PD,BRING,A,to,-14.16690444946289,-9.25967025756836,-9.817288398742676,-10.827881813049316,-2.0633718967437744,-3.7887158393859863,-49.92383575439453,256.4908142089844
a mayor brought a priest a coffee .,DO,BRING,A,to,-14.16690444946289,-9.25967025756836,-11.804258346557617,-11.71869945526123,0.0,-3.67242693901062,-50.6219596862793,559.892578125
an employer brought a tea to an attorney .,PD,BRING,A,to,-13.84783935546875,-8.70521068572998,-10.749011993408203,-11.807490348815918,-3.810668468475342,-3.0457351207733154,-51.96595764160156,321.8209533691406
an employer brought an attorney a tea .,DO,BRING,A,to,-13.84783935546875,-8.70521068572998,-15.773054122924805,-8.722856521606445,0.0,-5.453232765197754,-52.502193450927734,708.2337646484375
the husband brought the newspaper to the candidate .,PD,BRING,THE,to,-12.431253433227539,-9.078908920288086,-9.147180557250977,-11.696335792541504,-1.3531001806259155,-3.998809814453125,-47.70558547973633,200.461181640625
the husband brought the candidate the newspaper .,DO,BRING,THE,to,-12.431253433227539,-9.078908920288086,-11.730613708496094,-12.84196949005127,0.0,-3.514178514480591,-49.596923828125,492.5596008300781
the secretary brought the beer to the soldier .,PD,BRING,THE,to,-12.611576080322266,-11.950587272644043,-12.655281066894531,-11.480925559997559,-1.1499476432800293,-2.9430184364318848,-52.79133605957031,352.73040771484375
the secretary brought the soldier the beer .,DO,BRING,THE,to,-12.611576080322266,-11.950587272644043,-13.1512451171875,-13.019237518310547,0.0,-2.764639377593994,-53.49728775024414,802.0419921875
the champion brought the hat to the guy .,PD,BRING,THE,to,-13.74275016784668,-8.578815460205078,-9.961671829223633,-10.82213020324707,-2.014894723892212,-2.8082737922668457,-47.92853927612305,205.48915100097656
the champion brought the guy the hat .,DO,BRING,THE,to,-13.74275016784668,-8.578815460205078,-12.466174125671387,-11.823582649230957,0.0,-2.9249560832977295,-49.536277770996094,488.8397521972656
the parent brought the chocolate to the buddy .,PD,BRING,THE,to,-12.389448165893555,-10.374773979187012,-11.397056579589844,-12.822339057922363,-1.8174927234649658,-2.0685811042785645,-50.86968994140625,284.91412353515625
the parent brought the buddy the chocolate .,DO,BRING,THE,to,-12.389448165893555,-10.374773979187012,-13.257692337036133,-14.483352661132812,0.0,-2.2775931358337402,-52.78285598754883,733.5215454101562
the secretary brought the juice to the corporation .,PD,BRING,THE,to,-12.611576080322266,-11.950587272644043,-14.631093978881836,-11.286157608032227,-1.2949270009994507,-3.4509546756744385,-55.22529602050781,462.26763916015625
the secretary brought the corporation the juice .,DO,BRING,THE,to,-12.611576080322266,-11.950587272644043,-17.001020431518555,-12.267683029174805,0.0,-2.7456045150756836,-56.57647705078125,1178.572998046875
the pilot brought the pie to the band .,PD,BRING,THE,to,-11.850297927856445,-8.407586097717285,-13.373213768005371,-11.795464515686035,-1.4189623594284058,-2.6844096183776855,-49.529930114746094,245.50701904296875
the pilot brought the band the pie .,DO,BRING,THE,to,-11.850297927856445,-8.407586097717285,-16.77557373046875,-9.875383377075195,0.0,-2.882715940475464,-49.79155731201172,504.6901550292969
the mother brought the plate to the club .,PD,BRING,THE,to,-10.885147094726562,-9.651966094970703,-11.024345397949219,-8.528533935546875,-1.1748812198638916,-2.654454469680786,-43.91933059692383,131.62088012695312
the mother brought the club the plate .,DO,BRING,THE,to,-10.885147094726562,-9.651966094970703,-15.430994033813477,-12.583191871643066,0.0,-2.700326919555664,-51.251625061035156,605.7413940429688
the mother brought the coffee to the buddy .,PD,BRING,THE,to,-10.885147094726562,-9.651966094970703,-10.088985443115234,-12.673554420471191,-1.1702265739440918,-2.3052220344543457,-46.77510070800781,180.77142333984375
the mother brought the buddy the coffee .,DO,BRING,THE,to,-10.885147094726562,-9.651966094970703,-11.21865463256836,-15.20987606048584,0.0,-1.7902641296386719,-48.75590515136719,443.4070129394531
the author brought the guitar to the company .,PD,BRING,THE,to,-10.327126502990723,-9.137351989746094,-13.87613296508789,-8.703554153442383,-1.4805552959442139,-3.0717244148254395,-46.59645080566406,177.21849060058594
the author brought the company the guitar .,DO,BRING,THE,to,-10.327126502990723,-9.137351989746094,-16.046485900878906,-10.256109237670898,0.0,-3.7668042182922363,-49.533878326416016,488.6931457519531
the guy brought the iron to the author .,PD,BRING,THE,to,-11.776985168457031,-8.047115325927734,-10.744261741638184,-12.437063217163086,-2.491344451904297,-2.045520067214966,-47.54228973388672,196.8568115234375
the guy brought the author the iron .,DO,BRING,THE,to,-11.776985168457031,-8.047115325927734,-13.811071395874023,-12.89461612701416,0.0,-3.3494656085968018,-49.879249572753906,510.25274658203125
the employee brought the television to the doctor .,PD,BRING,THE,to,-13.12275505065918,-7.467835426330566,-9.979427337646484,-9.588970184326172,-1.5587501525878906,-2.44832181930542,-44.16606140136719,135.27911376953125
the employee brought the doctor the television .,DO,BRING,THE,to,-13.12275505065918,-7.467835426330566,-12.981918334960938,-11.064176559448242,0.0,-2.5516586303710938,-47.1883430480957,364.5059509277344
the lady brought the key to the club .,PD,BRING,THE,to,-13.204790115356445,-8.01822566986084,-9.263213157653809,-7.589682102203369,-1.1126742362976074,-1.8421764373779297,-41.030765533447266,95.48545837402344
the lady brought the club the key .,DO,BRING,THE,to,-13.204790115356445,-8.01822566986084,-11.701093673706055,-11.4393949508667,0.0,-2.638258934020996,-47.001766204833984,356.103271484375
the professor brought the meal to the kid .,PD,BRING,THE,to,-12.39067268371582,-7.377193450927734,-11.201993942260742,-10.551203727722168,-0.621493935585022,-2.0784192085266113,-44.220977783203125,136.10708618164062
the professor brought the kid the meal .,DO,BRING,THE,to,-12.39067268371582,-7.377193450927734,-12.828838348388672,-11.888885498046875,0.0,-1.9406461715698242,-46.42623519897461,331.384521484375
the bishop brought the pie to the club .,PD,BRING,THE,to,-13.384416580200195,-9.111398696899414,-11.970471382141113,-9.858430862426758,-1.0103979110717773,-2.514309883117676,-47.84942626953125,203.6907501220703
the bishop brought the club the pie .,DO,BRING,THE,to,-13.384416580200195,-9.111398696899414,-15.013184547424316,-12.172157287597656,0.0,-2.168630599975586,-51.84978485107422,652.7688598632812
the lawyer brought the newspaper to the corporation .,PD,BRING,THE,to,-12.500125885009766,-7.1786627769470215,-11.020809173583984,-11.18336009979248,-1.7575212717056274,-4.288464546203613,-47.92894744873047,205.49847412109375
the lawyer brought the corporation the newspaper .,DO,BRING,THE,to,-12.500125885009766,-7.1786627769470215,-14.881523132324219,-13.313983917236328,0.0,-4.947111129760742,-52.8214111328125,737.0652465820312
the lady brought the cigarette to the administration .,PD,BRING,THE,to,-13.204790115356445,-8.01822566986084,-10.600021362304688,-13.242767333984375,-1.6061639785766602,-2.2792787551879883,-48.95124816894531,230.21820068359375
the lady brought the administration the cigarette .,DO,BRING,THE,to,-13.204790115356445,-8.01822566986084,-12.93351936340332,-13.473258018493652,0.0,-2.3048095703125,-49.934600830078125,513.79541015625
the worker brought the pie to the corporation .,PD,BRING,THE,to,-13.509323120117188,-6.624542236328125,-10.670339584350586,-11.746661186218262,-1.0421435832977295,-3.0468056201934814,-46.63981628417969,178.074462890625
the worker brought the corporation the pie .,DO,BRING,THE,to,-13.509323120117188,-6.624542236328125,-15.537495613098145,-13.735554695129395,0.0,-1.8524980545043945,-51.2594108581543,606.3311767578125
the worker brought the coffee to the club .,PD,BRING,THE,to,-13.509323120117188,-6.624542236328125,-8.042984008789062,-10.024768829345703,-1.4650906324386597,-2.1883811950683594,-41.8550910949707,104.6441650390625
the worker brought the club the coffee .,DO,BRING,THE,to,-13.509323120117188,-6.624542236328125,-11.91948127746582,-11.678356170654297,0.0,-2.6159892082214355,-46.34769058227539,328.1468811035156
the actor brought the glass to the aunt .,PD,BRING,THE,to,-11.600561141967773,-7.717675685882568,-11.407596588134766,-14.25493335723877,-1.7515803575515747,-3.5794365406036377,-50.3117790222168,267.7885437011719
the actor brought the aunt the glass .,DO,BRING,THE,to,-11.600561141967773,-7.717675685882568,-14.394144058227539,-15.006515502929688,0.0,-4.041597843170166,-52.760494232177734,731.4740600585938
the mayor brought the key to the actress .,PD,BRING,THE,to,-10.923320770263672,-9.422276496887207,-10.093940734863281,-14.28339958190918,-2.2152342796325684,-4.236618995666504,-51.17478942871094,294.7382507324219
the mayor brought the actress the key .,DO,BRING,THE,to,-10.923320770263672,-9.422276496887207,-13.018864631652832,-14.076589584350586,0.0,-5.217936038970947,-52.658992767333984,722.2520141601562
the guy brought the beer to the business .,PD,BRING,THE,to,-11.776985168457031,-8.047115325927734,-8.900470733642578,-9.432506561279297,-1.7415926456451416,-1.7725565433502197,-41.671226501464844,102.52803802490234
the guy brought the business the beer .,DO,BRING,THE,to,-11.776985168457031,-8.047115325927734,-14.215425491333008,-9.842045783996582,0.0,-1.690485954284668,-45.572059631347656,297.8254089355469
the husband brought the beer to the business .,PD,BRING,THE,to,-12.431253433227539,-9.078908920288086,-9.900348663330078,-8.405457496643066,-1.053660273551941,-2.295473575592041,-43.165103912353516,121.04019165039062
the husband brought the business the beer .,DO,BRING,THE,to,-12.431253433227539,-9.078908920288086,-14.734269142150879,-9.14478874206543,0.0,-2.447411060333252,-47.836631774902344,395.27392578125
the parent brought the beer to the king .,PD,BRING,THE,to,-12.389448165893555,-10.374773979187012,-10.541929244995117,-10.899221420288086,-1.0318816900253296,-1.940230131149292,-47.177486419677734,189.0370330810547
the parent brought the king the beer .,DO,BRING,THE,to,-12.389448165893555,-10.374773979187012,-11.898296356201172,-12.420520782470703,0.0,-1.7602771520614624,-48.84331512451172,448.2783508300781
the secretary brought the chocolate to the soldier .,PD,BRING,THE,to,-12.611576080322266,-11.950587272644043,-13.600324630737305,-11.639837265014648,-1.6623194217681885,-2.816470146179199,-54.28111267089844,416.2286376953125
the secretary brought the soldier the chocolate .,DO,BRING,THE,to,-12.611576080322266,-11.950587272644043,-13.545745849609375,-13.019237518310547,0.0,-3.1602091789245605,-54.287357330322266,885.2938842773438
the priest brought the pot to the partner .,PD,BRING,THE,to,-13.75482177734375,-7.980086803436279,-9.219822883605957,-11.16209602355957,-1.6238691806793213,-2.3397645950317383,-46.080467224121094,167.34405517578125
the priest brought the partner the pot .,DO,BRING,THE,to,-13.75482177734375,-7.980086803436279,-12.812472343444824,-13.089070320129395,0.0,-2.961092948913574,-50.5975456237793,558.1865234375
a sheriff drew a knife for an administration .,PD,DRAW,A,for,-12.622753143310547,-9.729390144348145,-5.869481563568115,-15.271683692932129,-4.896645545959473,-9.421036720275879,-57.81098556518555,616.1206665039062
a sheriff drew an administration a knife .,DO,DRAW,A,for,-12.622753143310547,-9.729390144348145,-15.039490699768066,-14.234901428222656,0.0,-3.9264543056488037,-55.55298614501953,1037.037353515625
an uncle drew a card for a corporation .,PD,DRAW,A,for,-14.965593338012695,-9.726532936096191,-7.428721904754639,-13.413028717041016,-3.4428272247314453,-3.1095640659332275,-52.08626937866211,326.15191650390625
an uncle drew a corporation a card .,DO,DRAW,A,for,-14.965593338012695,-9.726532936096191,-12.407360076904297,-15.26680850982666,0.0,-3.179680585861206,-55.54597473144531,1036.12890625
a prince drew a wire for a man .,PD,DRAW,A,for,-14.637992858886719,-9.441261291503906,-9.688192367553711,-6.895745277404785,-4.161556243896484,-3.577125072479248,-48.401878356933594,216.5857391357422
a prince drew a man a wire .,DO,DRAW,A,for,-14.637992858886719,-9.441261291503906,-16.221187591552734,-6.713022708892822,0.0,-2.862553596496582,-49.87601852416992,510.0467224121094
a writer drew a motor for a professor .,PD,DRAW,A,for,-11.837059020996094,-9.077771186828613,-11.512044906616211,-10.698473930358887,-6.27827262878418,-3.4489924907684326,-52.85261154174805,355.1401062011719
a writer drew a professor a motor .,DO,DRAW,A,for,-11.837059020996094,-9.077771186828613,-15.043069839477539,-13.1329345703125,0.0,-7.420916557312012,-56.51175308227539,1169.076171875
an opponent drew a card for a band .,PD,DRAW,A,for,-14.583992004394531,-8.933192253112793,-5.05035400390625,-13.559234619140625,-3.5465779304504395,-4.228381156921387,-49.90172576904297,255.86148071289062
an opponent drew a band a card .,DO,DRAW,A,for,-14.583992004394531,-8.933192253112793,-14.749883651733398,-10.481244087219238,0.0,-2.4196786880493164,-51.167991638183594,599.4418334960938
a nurse drew a bell for a corporation .,PD,DRAW,A,for,-11.826774597167969,-8.537744522094727,-10.768013954162598,-14.011484146118164,-3.184735059738159,-3.3509037494659424,-51.67965316772461,311.7444152832031
a nurse drew a corporation a bell .,DO,DRAW,A,for,-11.826774597167969,-8.537744522094727,-18.152685165405273,-15.679402351379395,0.0,-2.9524481296539307,-57.14905548095703,1266.0181884765625
a mother drew a crystal for a colonel .,PD,DRAW,A,for,-10.512815475463867,-8.916718482971191,-10.611197471618652,-17.83374786376953,-5.0993428230285645,-2.783721685409546,-55.757545471191406,490.4301452636719
a mother drew a colonel a crystal .,DO,DRAW,A,for,-10.512815475463867,-8.916718482971191,-17.28325080871582,-16.516653060913086,0.0,-4.808506965637207,-58.03794479370117,1414.7994384765625
a champion drew a bottle for a band .,PD,DRAW,A,for,-13.267250061035156,-11.565451622009277,-10.715449333190918,-9.949377059936523,-5.772284507751465,-3.2076480388641357,-54.47746276855469,425.4091491699219
a champion drew a band a bottle .,DO,DRAW,A,for,-13.267250061035156,-11.565451622009277,-16.041467666625977,-11.232698440551758,0.0,-4.76063871383667,-56.86750411987305,1222.2369384765625
a mother drew an iron for a corporation .,PD,DRAW,A,for,-10.512815475463867,-8.916718482971191,-9.659512519836426,-15.461349487304688,-8.724664688110352,-3.392824649810791,-56.667884826660156,542.6321411132812
a mother drew a corporation an iron .,DO,DRAW,A,for,-10.512815475463867,-8.916718482971191,-16.158588409423828,-15.301400184631348,0.0,-6.07682991027832,-56.96635437011719,1237.4329833984375
a priest drew a key for a company .,PD,DRAW,A,for,-12.331266403198242,-8.613614082336426,-9.527592658996582,-10.676799774169922,-4.561683654785156,-5.763896942138672,-51.474853515625,304.7306213378906
a priest drew a company a key .,DO,DRAW,A,for,-12.331266403198242,-8.613614082336426,-15.067289352416992,-11.544549942016602,0.0,-5.025182723999023,-52.5819091796875,715.326171875
a brother drew a jacket for a business .,PD,DRAW,A,for,-13.20787239074707,-9.425951957702637,-11.207097053527832,-8.39037036895752,-4.230500221252441,-5.572189807891846,-52.03398513793945,324.2626647949219
a brother drew a business a jacket .,DO,DRAW,A,for,-13.20787239074707,-9.425951957702637,-21.59674644470215,-11.08474063873291,0.0,-3.537351131439209,-58.852664947509766,1566.4749755859375
a candidate drew a flower for a student .,PD,DRAW,A,for,-12.601753234863281,-8.971719741821289,-11.187499046325684,-7.540012836456299,-3.329030990600586,-4.119361877441406,-47.7493782043457,201.43898010253906
a candidate drew a student a flower .,DO,DRAW,A,for,-12.601753234863281,-8.971719741821289,-15.029767036437988,-10.058601379394531,0.0,-3.6543893814086914,-50.31623077392578,538.8993530273438
a reader drew a gun for an employer .,PD,DRAW,A,for,-11.067159652709961,-9.484204292297363,-9.043855667114258,-11.708322525024414,-4.812056541442871,-2.6465139389038086,-48.76211929321289,225.43080139160156
a reader drew an employer a gun .,DO,DRAW,A,for,-11.067159652709961,-9.484204292297363,-12.46173095703125,-15.595953941345215,0.0,-2.8278138637542725,-51.436859130859375,619.9304809570312
a chief drew a telephone for an army .,PD,DRAW,A,for,-12.982397079467773,-12.302814483642578,-10.200386047363281,-9.717483520507812,-8.012487411499023,-7.2395219802856445,-60.45509338378906,826.5270385742188
a chief drew an army a telephone .,DO,DRAW,A,for,-12.982397079467773,-12.302814483642578,-20.39376449584961,-10.745403289794922,0.0,-6.7186665534973145,-63.14304733276367,2678.1484375
a worker drew a log for a company .,PD,DRAW,A,for,-11.060712814331055,-10.02229118347168,-9.91663932800293,-6.294039726257324,-3.898808479309082,-5.785883903503418,-46.97837448120117,184.90078735351562
a worker drew a company a log .,DO,DRAW,A,for,-11.060712814331055,-10.02229118347168,-16.94095230102539,-10.056559562683105,0.0,-4.6576409339904785,-52.738155364990234,729.4343872070312
a cousin drew a crystal for a band .,PD,DRAW,A,for,-13.521003723144531,-10.318561553955078,-10.373058319091797,-9.472501754760742,-5.079379081726074,-3.7047510147094727,-52.46925735473633,340.3305969238281
a cousin drew a band a crystal .,DO,DRAW,A,for,-13.521003723144531,-10.318561553955078,-17.811323165893555,-10.999738693237305,0.0,-4.9027557373046875,-57.55337905883789,1331.6478271484375
a nurse drew a newspaper for a business .,PD,DRAW,A,for,-11.826774597167969,-8.537744522094727,-10.058235168457031,-8.701421737670898,-6.0398030281066895,-5.388875961303711,-50.552852630615234,275.0584411621094
a nurse drew a business a newspaper .,DO,DRAW,A,for,-11.826774597167969,-8.537744522094727,-19.085865020751953,-11.523772239685059,0.0,-4.375802993774414,-55.34996032714844,1011.0503540039062
a woman drew a bag for a cousin .,PD,DRAW,A,for,-8.474950790405273,-9.443798065185547,-8.943683624267578,-10.063556671142578,-4.4720869064331055,-3.898536443710327,-45.29661178588867,153.38587951660156
a woman drew a cousin a bag .,DO,DRAW,A,for,-8.474950790405273,-9.443798065185547,-14.974339485168457,-12.392677307128906,0.0,-4.9186506271362305,-50.20441818237305,531.4197998046875
a nurse drew a knife for an administration .,PD,DRAW,A,for,-11.826774597167969,-8.537744522094727,-4.809146881103516,-14.83434772491455,-5.550544738769531,-5.381787300109863,-50.94034194946289,287.1595458984375
a nurse drew an administration a knife .,DO,DRAW,A,for,-11.826774597167969,-8.537744522094727,-13.685075759887695,-14.3568115234375,0.0,-3.4602837562561035,-51.866695404052734,654.150146484375
a man drew a card for an attorney .,PD,DRAW,A,for,-7.685215950012207,-9.109655380249023,-7.770827770233154,-11.701272010803223,-3.3188016414642334,-4.056447982788086,-43.64221954345703,127.6300048828125
a man drew an attorney a card .,DO,DRAW,A,for,-7.685215950012207,-9.109655380249023,-14.878016471862793,-11.597378730773926,0.0,-4.2254109382629395,-47.49567794799805,378.7815856933594
a winner drew a computer for an employee .,PD,DRAW,A,for,-14.038860321044922,-10.686914443969727,-11.409258842468262,-11.048599243164062,-4.9047064781188965,-3.3812098503112793,-55.469547271728516,474.9848937988281
a winner drew an employee a computer .,DO,DRAW,A,for,-14.038860321044922,-10.686914443969727,-14.789482116699219,-15.871752738952637,0.0,-4.069519519805908,-59.45652770996094,1689.2939453125
a parent drew an instrument for an army .,PD,DRAW,A,for,-12.283493041992188,-8.522366523742676,-14.462905883789062,-10.837850570678711,-3.177828550338745,-5.010387420654297,-54.29483413696289,416.86370849609375
a parent drew an army an instrument .,DO,DRAW,A,for,-12.283493041992188,-8.522366523742676,-22.747560501098633,-11.732400894165039,0.0,-4.644165992736816,-59.92998504638672,1792.2877197265625
a colonel drew a bag for a corporation .,PD,DRAW,A,for,-14.814725875854492,-9.514955520629883,-9.65294075012207,-13.704997062683105,-4.616366386413574,-3.6021945476531982,-55.90618133544922,498.5968933105469
a colonel drew a corporation a bag .,DO,DRAW,A,for,-14.814725875854492,-9.514955520629883,-15.124923706054688,-14.745231628417969,0.0,-3.898988723754883,-58.09882354736328,1425.60693359375
