prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
the employee found them the salad .,FIND,THE,for,a cousin brought you a bag .,BRING,A,to,-35.805389404296875,-33.75662612915039,-36.45746612548828,-34.399295806884766
the nurse found it the ball .,FIND,THE,for,an uncle brought you an anchor .,BRING,A,to,-43.5682373046875,-41.714385986328125,-43.25605010986328,-42.0449447631836
the guest found him the bowl .,FIND,THE,for,a man brought her a book .,BRING,A,to,-29.774578094482425,-28.77471923828125,-30.66732406616211,-29.066211700439453
the adult found them the cheese .,FIND,THE,for,a girl brought her a coffee .,BRING,A,to,-33.130653381347656,-32.39125061035156,-32.83657455444336,-32.105953216552734
the woman found them the pot .,FIND,THE,for,a princess brought us a coffee .,BRING,A,to,-40.98226165771485,-37.58121490478516,-40.74012756347656,-36.962589263916016
the wife found me the chicken .,FIND,THE,for,a lady brought him a computer .,BRING,A,to,-38.350921630859375,-36.16838836669922,-38.71849060058594,-35.917083740234375
the employer found them the chicken .,FIND,THE,for,a colonel brought me a television .,BRING,A,to,-43.80805969238281,-39.64905548095703,-44.77310943603516,-40.25542831420898
the parent found them the cheese .,FIND,THE,for,a teacher brought him an engine .,BRING,A,to,-38.03302764892578,-34.916072845458984,-37.55215835571289,-34.7729606628418
the kid found him the juice .,FIND,THE,for,a mayor brought them an instrument .,BRING,A,to,-48.2169189453125,-47.075138092041016,-48.64345169067383,-45.54668426513672
the physician found us the candy .,FIND,THE,for,a colonel brought you a tea .,BRING,A,to,-44.35955429077149,-39.34903717041016,-43.783504486083984,-38.213226318359375
the lawyer found you the coffee .,FIND,THE,for,an aunt brought him a jacket .,BRING,A,to,-40.92511367797852,-36.8411979675293,-39.96147155761719,-36.09853363037109
the daughter found you the meal .,FIND,THE,for,a hero brought it a chocolate .,BRING,A,to,-42.41874313354492,-44.05585861206055,-42.576805114746094,-44.03969955444336
the employer found them the motor .,FIND,THE,for,a soldier brought us a cup .,BRING,A,to,-38.37519073486328,-36.63322448730469,-38.58964920043945,-36.18146133422852
the son found her the juice .,FIND,THE,for,an employee brought you a camera .,BRING,A,to,-38.935394287109375,-36.24169921875,-39.33856964111328,-36.50455474853516
the author found me the candy .,FIND,THE,for,a parent brought us a meal .,BRING,A,to,-37.6175422668457,-35.870750427246094,-37.4203987121582,-35.47476959228516
the physician found him the pie .,FIND,THE,for,a prince brought us a motor .,BRING,A,to,-48.096866607666016,-44.50129699707031,-48.110198974609375,-44.59682083129883
the soldier found me the plate .,FIND,THE,for,a colonel brought you a bottle .,BRING,A,to,-41.09874725341797,-37.30031967163086,-40.50557327270508,-35.927574157714844
the employee found it the iron .,FIND,THE,for,a professor brought them a tea .,BRING,A,to,-38.888954162597656,-37.06097030639648,-37.88035202026367,-35.83466720581055
the actress found her the newspaper .,FIND,THE,for,a soldier brought me a telephone .,BRING,A,to,-39.52481842041016,-37.66523742675781,-40.06078720092773,-37.4864387512207
the reader found us the coat .,FIND,THE,for,a father brought me a beer .,BRING,A,to,-37.86118316650391,-36.029884338378906,-37.048789978027344,-35.05998611450195
the manager found it the juice .,FIND,THE,for,a doctor brought us a tea .,BRING,A,to,-34.701148986816406,-32.55198287963867,-34.890377044677734,-32.36643981933594
the bishop found it the instrument .,FIND,THE,for,a candidate brought you a chocolate .,BRING,A,to,-48.34449768066406,-44.6641960144043,-46.33964920043945,-42.71036529541016
the son found them the juice .,FIND,THE,for,a mayor brought me a coffee .,BRING,A,to,-42.33414459228516,-39.35147476196289,-42.17455291748047,-39.13864517211914
the actress found us the beer .,FIND,THE,for,an employer brought you a tea .,BRING,A,to,-45.816707611083984,-41.53598403930664,-45.557899475097656,-40.19913482666016
a manager found you a wire .,FIND,A,for,the husband brought us the newspaper .,BRING,THE,to,-35.17900085449219,-34.11380386352539,-36.77223205566406,-34.17265701293945
an aunt found you an iron .,FIND,A,for,the secretary brought them the beer .,BRING,THE,to,-40.79961013793945,-39.17131042480469,-40.54156875610352,-37.45670700073242
a minister found you a glass .,FIND,A,for,the champion brought me the hat .,BRING,THE,to,-40.49141693115234,-40.87971496582031,-41.49140930175781,-41.24911880493164
an uncle found us a beer .,FIND,A,for,the parent brought you the chocolate .,BRING,THE,to,-36.42174530029297,-32.87092208862305,-38.06351852416992,-33.08214569091797
a captain found me a cheese .,FIND,A,for,the secretary brought her the juice .,BRING,THE,to,-37.85660934448242,-37.04778671264648,-37.11272430419922,-35.48286437988281
a buddy found us a jacket .,FIND,A,for,the pilot brought it the pie .,BRING,THE,to,-41.20579528808594,-42.249786376953125,-41.41667938232422,-42.04545974731445
a teacher found me a coat .,FIND,A,for,the mother brought you the plate .,BRING,THE,to,-36.954776763916016,-35.47385025024414,-38.27744674682617,-36.27411651611328
a lady found me a meal .,FIND,A,for,the mother brought it the coffee .,BRING,THE,to,-35.7245979309082,-34.89228057861328,-36.22688293457031,-34.9127311706543
an opponent found us an engine .,FIND,A,for,the author brought you the guitar .,BRING,THE,to,-39.90621566772461,-38.93514251708984,-40.1984748840332,-38.292518615722656
an employee found you a cheese .,FIND,A,for,the guy brought it the iron .,BRING,THE,to,-36.189300537109375,-37.699737548828125,-37.0456657409668,-37.47728729248047
a son found me a coffee .,FIND,A,for,the employee brought us the television .,BRING,THE,to,-38.73664093017578,-37.55762100219727,-39.55837631225586,-37.7505111694336
a captain found you a book .,FIND,A,for,the lady brought it the key .,BRING,THE,to,-35.1776237487793,-38.00149154663086,-35.366329193115234,-36.93917846679688
a boy found me a coffee .,FIND,A,for,the professor brought us the meal .,BRING,THE,to,-34.00740432739258,-33.06581115722656,-34.157108306884766,-32.6506462097168
a teacher found us a juice .,FIND,A,for,the bishop brought you the pie .,BRING,THE,to,-40.2254753112793,-38.415489196777344,-40.82031631469727,-37.93647766113281
a sheriff found you a tea .,FIND,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-37.12228012084961,-35.850345611572266,-37.189735412597656,-34.78203582763672
an opponent found me a meal .,FIND,A,for,the lady brought you the cigarette .,BRING,THE,to,-39.49546813964844,-36.339691162109375,-40.91731643676758,-37.00069427490234
a princess found him a coffee .,FIND,A,for,the worker brought us the pie .,BRING,THE,to,-36.51822662353516,-35.4693489074707,-36.71142578125,-34.7667236328125
a captain found him a tea .,FIND,A,for,the worker brought them the coffee .,BRING,THE,to,-30.763273239135746,-30.90256118774414,-31.6051025390625,-30.57500267028809
an employer found me a crystal .,FIND,A,for,the actor brought him the glass .,BRING,THE,to,-35.363338470458984,-36.26859664916992,-35.0046272277832,-34.92445373535156
a prince found them a beer .,FIND,A,for,the mayor brought you the key .,BRING,THE,to,-38.362754821777344,-35.08775329589844,-38.967552185058594,-35.334716796875
a cop found them a chicken .,FIND,A,for,the guy brought you the beer .,BRING,THE,to,-36.10540771484375,-33.702125549316406,-36.393699645996094,-33.54290008544922
an opponent found me an engine .,FIND,A,for,the husband brought them the beer .,BRING,THE,to,-40.11585235595703,-36.87646865844727,-39.90098571777344,-36.23491668701172
a kid found us a chocolate .,FIND,A,for,the parent brought it the beer .,BRING,THE,to,-35.32522201538086,-36.32295989990234,-35.31443786621094,-35.63043212890625
a doctor found me a camera .,FIND,A,for,the secretary brought us the chocolate .,BRING,THE,to,-43.624977111816406,-41.46222305297852,-43.61553955078125,-40.74911880493164
a sheriff found us a beer .,FIND,A,for,the priest brought him the pot .,BRING,THE,to,-32.44762420654297,-33.65596008300781,-32.48948287963867,-33.82923889160156
the guy got you the guitar .,GET,THE,for,a lady brought him a pie .,BRING,A,to,-34.64075469970703,-30.58702278137207,-34.98883819580078,-30.169286727905277
the man got me the iron .,GET,THE,for,a cousin brought you a bag .,BRING,A,to,-37.59709167480469,-33.773101806640625,-38.638179779052734,-34.217308044433594
the cousin got us the juice .,GET,THE,for,an uncle brought you an anchor .,BRING,A,to,-41.99682235717773,-39.059791564941406,-43.49919128417969,-40.0090217590332
the princess got us the hat .,GET,THE,for,a man brought her a book .,BRING,A,to,-29.64779663085937,-26.73807144165039,-30.701465606689453,-27.83946228027344
the soldier got us the log .,GET,THE,for,a girl brought her a coffee .,BRING,A,to,-35.086360931396484,-33.83745193481445,-34.53599166870117,-33.92463684082031
the minister got you the guitar .,GET,THE,for,a princess brought us a coffee .,BRING,A,to,-42.23420333862305,-39.45083236694336,-42.56219100952149,-38.50352096557617
the guest got me the machine .,GET,THE,for,a lady brought him a computer .,BRING,A,to,-33.46979522705078,-31.25382423400879,-35.37284469604492,-32.94758605957031
the buddy got you the coat .,GET,THE,for,a colonel brought me a television .,BRING,A,to,-42.38095474243164,-39.76612091064453,-42.94524002075195,-39.36017990112305
the soldier got you the cup .,GET,THE,for,a teacher brought him an engine .,BRING,A,to,-39.50694274902344,-36.69719696044922,-40.55141067504883,-37.210086822509766
the wife got him the candy .,GET,THE,for,a mayor brought them an instrument .,BRING,A,to,-46.71638107299805,-45.91426849365234,-47.41753005981445,-44.3829345703125
the soldier got us the candy .,GET,THE,for,a colonel brought you a tea .,BRING,A,to,-40.30378341674805,-36.05948257446289,-41.76293563842773,-36.416141510009766
the president got me the newspaper .,GET,THE,for,an aunt brought him a jacket .,BRING,A,to,-40.1112060546875,-34.48460388183594,-40.61967468261719,-34.4381103515625
the author got you the jacket .,GET,THE,for,a hero brought it a chocolate .,BRING,A,to,-46.806182861328125,-47.99087524414063,-46.4779052734375,-47.4414291381836
the reader got me the chocolate .,GET,THE,for,a soldier brought us a cup .,BRING,A,to,-37.01258850097656,-34.400787353515625,-37.99002456665039,-34.3640022277832
the man got me the ball .,GET,THE,for,an employee brought you a camera .,BRING,A,to,-39.60738754272461,-35.22068786621094,-40.242286682128906,-34.89950942993164
the son got me the card .,GET,THE,for,a parent brought us a meal .,BRING,A,to,-38.607704162597656,-35.8846549987793,-40.195945739746094,-36.51244735717773
the leader got you the juice .,GET,THE,for,a prince brought us a motor .,BRING,A,to,-44.76437759399414,-42.13663482666016,-45.66761779785156,-42.25376510620117
the woman got us the pie .,GET,THE,for,a colonel brought you a bottle .,BRING,A,to,-41.21126937866211,-36.87395477294922,-41.8658561706543,-36.8082389831543
the lady got him the engine .,GET,THE,for,a professor brought them a tea .,BRING,A,to,-39.43806457519531,-37.12810516357422,-39.907691955566406,-37.12269592285156
the uncle got you the pie .,GET,THE,for,a soldier brought me a telephone .,BRING,A,to,-41.593299865722656,-38.984596252441406,-42.69451522827149,-39.33695983886719
the woman got you the pie .,GET,THE,for,a father brought me a beer .,BRING,A,to,-35.65670394897461,-33.682769775390625,-36.92850875854492,-34.21440505981445
the singer got him the salad .,GET,THE,for,a doctor brought us a tea .,BRING,A,to,-38.11656951904297,-34.50886154174805,-39.43267822265625,-35.12539291381836
the child got us the tea .,GET,THE,for,a candidate brought you a chocolate .,BRING,A,to,-44.65301132202149,-40.50495910644531,-45.26517868041992,-39.782711029052734
the scientist got it the juice .,GET,THE,for,a mayor brought me a coffee .,BRING,A,to,-40.419090270996094,-37.657752990722656,-41.03922271728516,-37.804481506347656
the minister got me the bottle .,GET,THE,for,an employer brought you a tea .,BRING,A,to,-44.72346496582031,-39.91940307617188,-45.61125183105469,-39.93919372558594
a physician got him a camera .,GET,A,for,the husband brought us the newspaper .,BRING,THE,to,-36.70365905761719,-34.906455993652344,-37.04955291748047,-34.29303741455078
a kid got her a tea .,GET,A,for,the secretary brought them the beer .,BRING,THE,to,-35.76009750366211,-35.97944641113281,-36.31243896484375,-35.5886344909668
a priest got us a chocolate .,GET,A,for,the champion brought me the hat .,BRING,THE,to,-38.13229370117188,-38.88827896118164,-40.01123809814453,-39.15079879760742
a child got us a beer .,GET,A,for,the parent brought you the chocolate .,BRING,THE,to,-33.9128532409668,-30.40855026245117,-35.9695930480957,-31.07231330871582
an actress got them a beer .,GET,A,for,the secretary brought her the juice .,BRING,THE,to,-36.343692779541016,-36.49617385864258,-35.69794845581055,-35.47102355957031
a leader got you a salad .,GET,A,for,the pilot brought it the pie .,BRING,THE,to,-38.75537490844727,-40.38515472412109,-39.51684188842773,-40.62823486328125
a champion got them a chocolate .,GET,A,for,the mother brought you the plate .,BRING,THE,to,-36.15691375732422,-36.610496520996094,-37.10003280639648,-37.081573486328125
a parent got him an instrument .,GET,A,for,the mother brought it the coffee .,BRING,THE,to,-34.53575897216797,-34.528297424316406,-35.77157974243164,-34.7098274230957
a reader got us a button .,GET,A,for,the author brought you the guitar .,BRING,THE,to,-39.941688537597656,-37.49575424194336,-40.67171096801758,-37.35628128051758
a colonel got me a meal .,GET,A,for,the guy brought it the iron .,BRING,THE,to,-36.18878173828125,-38.28491973876953,-36.63848114013672,-38.14654159545898
a winner got you a bag .,GET,A,for,the employee brought us the television .,BRING,THE,to,-39.18652725219727,-38.53702163696289,-41.70855712890625,-39.40650177001953
a brother got you a coat .,GET,A,for,the lady brought it the key .,BRING,THE,to,-34.8668327331543,-36.88565444946289,-34.70503234863281,-36.46293640136719
an opponent got you a juice .,GET,A,for,the professor brought us the meal .,BRING,THE,to,-35.1047477722168,-34.294437408447266,-36.61397933959961,-34.340431213378906
a singer got him a wire .,GET,A,for,the bishop brought you the pie .,BRING,THE,to,-41.93849182128906,-38.96796798706055,-42.7487678527832,-39.10884094238281
a kid got you a tea .,GET,A,for,the lawyer brought me the newspaper .,BRING,THE,to,-37.14883041381836,-35.23603057861328,-37.72903060913086,-34.94603729248047
a father got me a chocolate .,GET,A,for,the lady brought you the cigarette .,BRING,THE,to,-38.29192352294922,-36.08786392211914,-40.31993865966797,-36.16583633422852
a colonel got me a cup .,GET,A,for,the worker brought us the pie .,BRING,THE,to,-35.30659866333008,-34.69981002807617,-37.03527069091797,-35.385536193847656
a pilot got us a wire .,GET,A,for,the worker brought them the coffee .,BRING,THE,to,-37.72492218017578,-36.474212646484375,-38.495697021484375,-35.85940933227539
a husband got it a juice .,GET,A,for,the actor brought him the glass .,BRING,THE,to,-32.50197982788086,-33.91266632080078,-32.9595832824707,-33.99878692626953
a kid got us a tea .,GET,A,for,the mayor brought you the key .,BRING,THE,to,-40.19588088989258,-35.83430480957031,-41.17626953125,-36.013877868652344
a husband got her a juice .,GET,A,for,the guy brought you the beer .,BRING,THE,to,-33.17790603637695,-31.120887756347656,-34.02647018432617,-31.135257720947266
a parent got me an instrument .,GET,A,for,the husband brought them the beer .,BRING,THE,to,-38.4002571105957,-38.601810455322266,-39.64506912231445,-38.6527099609375
a guest got me a juice .,GET,A,for,the parent brought it the beer .,BRING,THE,to,-39.88753890991211,-40.19837951660156,-40.97227478027344,-39.74785614013672
a priest got it a candy .,GET,A,for,the secretary brought us the chocolate .,BRING,THE,to,-34.8560905456543,-34.17411422729492,-35.09837341308594,-33.32799530029297
an author got them an iron .,GET,A,for,the priest brought him the pot .,BRING,THE,to,-34.52360153198242,-35.01333999633789,-34.67172622680664,-35.10779571533203
the king gave you the tea .,GIVE,THE,to,a lady brought him a pie .,BRING,A,to,-34.085411071777344,-29.97349548339844,-34.88818359375,-30.917207717895508
the nurse gave me the salad .,GIVE,THE,to,a cousin brought you a bag .,BRING,A,to,-37.73143768310547,-34.39149856567383,-37.94212341308594,-33.599403381347656
the guy gave us the candy .,GIVE,THE,to,an uncle brought you an anchor .,BRING,A,to,-43.6857795715332,-41.05839538574219,-44.43994522094727,-40.52400207519531
the princess gave us the beer .,GIVE,THE,to,a man brought her a book .,BRING,A,to,-28.75292587280273,-26.41576194763184,-29.217050552368164,-27.268962860107425
the doctor gave me the tea .,GIVE,THE,to,a girl brought her a coffee .,BRING,A,to,-33.96228790283203,-32.82929992675781,-33.564361572265625,-32.213714599609375
the reader gave me the meal .,GIVE,THE,to,a princess brought us a coffee .,BRING,A,to,-38.10747909545898,-35.12577819824219,-38.38753509521485,-34.591102600097656
the princess gave her the cheese .,GIVE,THE,to,a lady brought him a computer .,BRING,A,to,-38.53741455078125,-35.68834686279297,-39.11110305786133,-35.985504150390625
the parent gave you the pot .,GIVE,THE,to,a colonel brought me a television .,BRING,A,to,-44.84357833862305,-42.38302612304688,-45.75823211669922,-42.417213439941406
the physician gave you the coffee .,GIVE,THE,to,a teacher brought him an engine .,BRING,A,to,-39.87388610839844,-36.42767333984375,-41.5396842956543,-37.83491897583008
the princess gave you the beer .,GIVE,THE,to,a mayor brought them an instrument .,BRING,A,to,-47.6034049987793,-46.1842155456543,-48.02609634399414,-45.699344635009766
the president gave us the salad .,GIVE,THE,to,a colonel brought you a tea .,BRING,A,to,-40.969356536865234,-36.814571380615234,-41.486846923828125,-36.097652435302734
the hero gave you the cheese .,GIVE,THE,to,an aunt brought him a jacket .,BRING,A,to,-40.08872604370117,-35.72290802001953,-41.48419570922852,-36.30870056152344
the candidate gave me the bag .,GIVE,THE,to,a hero brought it a chocolate .,BRING,A,to,-43.242095947265625,-46.05702209472656,-45.295677185058594,-46.90884780883789
the boy gave you the bag .,GIVE,THE,to,a soldier brought us a cup .,BRING,A,to,-34.78502655029297,-32.92009353637695,-35.934173583984375,-33.479835510253906
the leader gave it the coffee .,GIVE,THE,to,an employee brought you a camera .,BRING,A,to,-38.25164413452149,-36.362586975097656,-38.95267105102539,-36.019859313964844
the actor gave me the juice .,GIVE,THE,to,a parent brought us a meal .,BRING,A,to,-37.74015808105469,-36.36026763916016,-39.01707077026367,-36.72080612182617
the candidate gave it the gun .,GIVE,THE,to,a prince brought us a motor .,BRING,A,to,-50.10680770874024,-48.03572845458984,-49.93983840942383,-46.57210540771485
the brother gave them the tea .,GIVE,THE,to,a colonel brought you a bottle .,BRING,A,to,-39.7108268737793,-36.02547073364258,-39.55519485473633,-35.27946472167969
the attorney gave us the beer .,GIVE,THE,to,a professor brought them a tea .,BRING,A,to,-37.926116943359375,-35.787078857421875,-38.77931213378906,-35.9670295715332
the daughter gave you the salad .,GIVE,THE,to,a soldier brought me a telephone .,BRING,A,to,-40.16765975952149,-38.20660400390625,-40.89151763916016,-38.96761703491211
the sheriff gave them the anchor .,GIVE,THE,to,a father brought me a beer .,BRING,A,to,-36.64929962158203,-33.66180419921875,-37.33973693847656,-33.50743865966797
the guest gave him the motor .,GIVE,THE,to,a doctor brought us a tea .,BRING,A,to,-35.803123474121094,-33.582054138183594,-37.17269515991211,-33.97571563720703
the worker gave me the juice .,GIVE,THE,to,a candidate brought you a chocolate .,BRING,A,to,-46.15058135986328,-41.63862228393555,-47.11702346801758,-41.349456787109375
the secretary gave us the chicken .,GIVE,THE,to,a mayor brought me a coffee .,BRING,A,to,-39.7786750793457,-35.892066955566406,-38.48650360107422,-34.77488327026367
the adult gave me the pie .,GIVE,THE,to,an employer brought you a tea .,BRING,A,to,-45.0853271484375,-41.15918350219727,-45.83732604980469,-40.82102584838867
a physician gave you a hat .,GIVE,A,to,the husband brought us the newspaper .,BRING,THE,to,-35.256591796875,-33.78550720214844,-37.444923400878906,-34.29602813720703
a cop gave me a crystal .,GIVE,A,to,the secretary brought them the beer .,BRING,THE,to,-40.229122161865234,-37.75205612182617,-41.45106887817383,-37.61784362792969
a kid gave you a coffee .,GIVE,A,to,the champion brought me the hat .,BRING,THE,to,-39.24190902709961,-39.51520156860352,-41.233497619628906,-40.52988815307617
a winner gave it a coffee .,GIVE,A,to,the parent brought you the chocolate .,BRING,THE,to,-33.30339050292969,-33.22498321533203,-35.69980239868164,-34.02127456665039
a lady gave it a pie .,GIVE,A,to,the secretary brought her the juice .,BRING,THE,to,-32.76171112060547,-32.94401931762695,-32.92339324951172,-32.531959533691406
a professor gave me a chocolate .,GIVE,A,to,the pilot brought it the pie .,BRING,THE,to,-41.0686149597168,-43.65840148925781,-42.09796905517578,-43.66537094116211
an employee gave them a camera .,GIVE,A,to,the mother brought you the plate .,BRING,THE,to,-36.73033142089844,-37.68433380126953,-35.93223190307617,-36.11378860473633
