text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
a teacher brought him an engine .,DO,BRING,A,to,-11.452590942382812,-7.912125587463379,-13.598772048950195,-5.119421005249023,0.0,-2.3733584880828857,-40.456268310546875,323.5866394042969
a mayor brought an instrument to them .,PD,BRING,A,to,-14.16690444946289,-9.25967025756836,-12.823140144348145,-9.398076057434082,-1.2251315116882324,-2.8526933193206787,-49.72561264038086,500.5470275878906
a mayor brought them an instrument .,DO,BRING,A,to,-14.16690444946289,-9.25967025756836,-14.400070190429688,-6.911086082458496,0.0,-3.6550703048706055,-48.39280319213867,1005.5175170898438
a colonel brought a tea to you .,PD,BRING,A,to,-14.814725875854492,-8.236944198608398,-9.694228172302246,-7.79888916015625,-1.8355779647827148,-1.9326214790344238,-44.31298828125,254.4548797607422
a colonel brought you a tea .,DO,BRING,A,to,-14.814725875854492,-8.236944198608398,-9.300479888916016,-5.763897895812988,0.0,-2.3716819286346436,-40.487728118896484,325.044189453125
an aunt brought a jacket to him .,PD,BRING,A,to,-15.001338958740234,-7.761794090270996,-10.880754470825195,-6.727286338806152,-1.0720962285995483,-2.124083995819092,-43.567359924316406,231.81044006347656
an aunt brought him a jacket .,DO,BRING,A,to,-15.001338958740234,-7.761794090270996,-9.874896049499512,-5.279275417327881,0.0,-2.348092794418335,-40.26539611816406,314.8824768066406
a hero brought a chocolate to it .,PD,BRING,A,to,-12.698009490966797,-7.992962837219238,-12.808724403381348,-7.957430839538574,-4.707701206207275,-1.4144492149353027,-47.57927703857422,382.76055908203125
a hero brought it a chocolate .,DO,BRING,A,to,-12.698009490966797,-7.992962837219238,-18.18059539794922,-5.288106918334961,0.0,-4.694551944732666,-48.854225158691406,1074.031982421875
a soldier brought a cup to us .,PD,BRING,A,to,-11.547574996948242,-8.152364730834961,-8.855321884155273,-5.864339828491211,-3.3618569374084473,-2.6108179092407227,-40.39227294921875,155.87184143066406
a soldier brought us a cup .,DO,BRING,A,to,-11.547574996948242,-8.152364730834961,-8.310675621032715,-6.603879451751709,0.0,-5.878582954406738,-40.49307632446289,325.2926330566406
an employee brought a camera to you .,PD,BRING,A,to,-11.139822006225586,-8.574430465698242,-6.793614387512207,-9.224486351013184,-0.7360671758651733,-2.576578140258789,-39.04499816894531,131.71292114257812
an employee brought you a camera .,DO,BRING,A,to,-11.139822006225586,-8.574430465698242,-9.456596374511719,-6.440885543823242,0.0,-2.793983221054077,-38.40571975708008,241.41836547851562
a parent brought a meal to us .,PD,BRING,A,to,-12.283493041992188,-6.947761535644531,-11.341361045837402,-6.235710144042969,-1.0288504362106323,-3.0054144859313965,-40.84259033203125,164.8974609375
a parent brought us a meal .,DO,BRING,A,to,-12.283493041992188,-6.947761535644531,-9.208803176879883,-6.225350379943848,0.0,-3.4867072105407715,-38.15211486816406,232.8284912109375
a prince brought a motor to us .,PD,BRING,A,to,-14.637992858886719,-7.473640441894531,-10.894676208496094,-7.40125036239624,-6.478552341461182,-2.261272668838501,-49.14738464355469,465.644775390625
a prince brought us a motor .,DO,BRING,A,to,-14.637992858886719,-7.473640441894531,-12.433502197265625,-5.679752349853516,0.0,-6.261305332183838,-46.4861946105957,765.7723388671875
a colonel brought a bottle to you .,PD,BRING,A,to,-14.814725875854492,-8.236944198608398,-7.465733528137207,-8.23377799987793,-3.1495471000671387,-1.9948467016220093,-43.895572662353516,241.51861572265625
a colonel brought you a bottle .,DO,BRING,A,to,-14.814725875854492,-8.236944198608398,-7.477656364440918,-5.763897895812988,0.0,-4.598679542541504,-40.891902923583984,344.3644104003906
a professor brought a tea to them .,PD,BRING,A,to,-11.46822738647461,-8.582974433898926,-9.496737480163574,-7.306629180908203,-1.9199718236923218,-1.924871563911438,-40.69940948486328,161.97244262695312
a professor brought them a tea .,DO,BRING,A,to,-11.46822738647461,-8.582974433898926,-9.711719512939453,-6.769339084625244,0.0,-2.2453956604003906,-38.77765655517578,254.59275817871094
a soldier brought a telephone to me .,PD,BRING,A,to,-11.547574996948242,-8.152364730834961,-10.984477043151855,-5.499401092529297,-1.7523118257522583,-2.9539127349853516,-40.890045166015625,165.87850952148438
a soldier brought me a telephone .,DO,BRING,A,to,-11.547574996948242,-8.152364730834961,-9.983626365661621,-5.134058475494385,0.0,-3.2251954078674316,-38.04281997680664,229.22145080566406
a father brought a beer to me .,PD,BRING,A,to,-11.081932067871094,-7.803107261657715,-9.679234504699707,-4.674335479736328,-0.817678689956665,-2.360006332397461,-36.416297912597656,94.82539367675781
a father brought me a beer .,DO,BRING,A,to,-11.081932067871094,-7.803107261657715,-7.404453754425049,-5.138768672943115,0.0,-2.487138271331787,-33.91539764404297,127.11050415039062
a doctor brought a tea to us .,PD,BRING,A,to,-11.358501434326172,-7.896631717681885,-9.470970153808594,-5.676191329956055,-1.7303498983383179,-2.317107915878296,-38.44975280761719,122.2684555053711
a doctor brought us a tea .,DO,BRING,A,to,-11.358501434326172,-7.896631717681885,-9.370118141174316,-5.146689414978027,0.0,-3.149247884750366,-36.92118835449219,195.28411865234375
a candidate brought a chocolate to you .,PD,BRING,A,to,-12.601753234863281,-8.786019325256348,-11.124128341674805,-7.449108600616455,-5.712366580963135,-2.97054123878479,-48.6439208984375,437.2434387207031
a candidate brought you a chocolate .,DO,BRING,A,to,-12.601753234863281,-8.786019325256348,-9.941078186035156,-7.8946051597595215,0.0,-6.131496906280518,-45.354949951171875,651.5007934570312
a mayor brought a coffee to me .,PD,BRING,A,to,-14.16690444946289,-9.25967025756836,-9.817288398742676,-5.241625785827637,-2.0633718967437744,-2.740539312362671,-43.28940200805664,223.89456176757812
a mayor brought me a coffee .,DO,BRING,A,to,-14.16690444946289,-9.25967025756836,-6.581613540649414,-6.630541801452637,0.0,-2.4543561935424805,-39.09309005737305,266.3276062011719
an employer brought a tea to you .,PD,BRING,A,to,-13.84783935546875,-8.70521068572998,-10.749011993408203,-6.471345901489258,-3.810668468475342,-2.610548973083496,-46.19462585449219,321.9281005859375
an employer brought you a tea .,DO,BRING,A,to,-13.84783935546875,-8.70521068572998,-9.781620979309082,-6.2532854080200195,0.0,-3.479008197784424,-42.06696319580078,407.30657958984375
the husband brought the newspaper to us .,PD,BRING,THE,to,-12.431253433227539,-9.078908920288086,-9.147180557250977,-6.138479232788086,-1.3531001806259155,-2.677949905395508,-40.826866149902344,164.57366943359375
the husband brought us the newspaper .,DO,BRING,THE,to,-12.431253433227539,-9.078908920288086,-10.284642219543457,-4.379031181335449,0.0,-2.513476848602295,-38.687313079833984,251.32803344726562
the secretary brought the beer to them .,PD,BRING,THE,to,-12.611576080322266,-11.950587272644043,-12.655281066894531,-6.382864952087402,-1.1499476432800293,-2.06282114982605,-46.813079833984375,347.80255126953125
the secretary brought them the beer .,DO,BRING,THE,to,-12.611576080322266,-11.950587272644043,-12.410463333129883,-5.925570487976074,0.0,-1.8960295915603638,-44.794227600097656,601.3489379882812
the champion brought the hat to me .,PD,BRING,THE,to,-13.74275016784668,-8.578815460205078,-9.961671829223633,-5.791291236877441,-2.014894723892212,-2.3216123580932617,-42.41103744506836,200.6134033203125
the champion brought me the hat .,DO,BRING,THE,to,-13.74275016784668,-8.578815460205078,-10.865516662597656,-5.914485931396484,0.0,-1.6939449310302734,-40.79551315307617,339.655029296875
the parent brought the chocolate to you .,PD,BRING,THE,to,-12.389448165893555,-10.374773979187012,-11.397056579589844,-4.581567287445068,-1.8174927234649658,-1.7321056127548218,-42.292442321777344,197.66136169433594
the parent brought you the chocolate .,DO,BRING,THE,to,-12.389448165893555,-10.374773979187012,-11.070523262023926,-4.657510280609131,0.0,-2.8909575939178467,-41.38321304321289,369.40277099609375
the secretary brought the juice to her .,PD,BRING,THE,to,-12.611576080322266,-11.950587272644043,-14.631093978881836,-2.4004883766174316,-1.2949270009994507,-3.938499927520752,-46.82717514038086,348.4158935546875
the secretary brought her the juice .,DO,BRING,THE,to,-12.611576080322266,-11.950587272644043,-15.529953002929688,-3.3575990200042725,0.0,-2.174733877182007,-45.62445068359375,677.0726928710938
the pilot brought the pie to it .,PD,BRING,THE,to,-11.850297927856445,-8.407586097717285,-13.373213768005371,-7.440487861633301,-1.4189623594284058,-3.2982466220855713,-45.78879165649414,306.0042419433594
the pilot brought it the pie .,DO,BRING,THE,to,-11.850297927856445,-8.407586097717285,-19.967758178710938,-4.492802619934082,0.0,-1.9488096237182617,-46.66725540161133,785.8380737304688
the mother brought the plate to you .,PD,BRING,THE,to,-10.885147094726562,-9.651966094970703,-11.024345397949219,-7.327280044555664,-1.1748812198638916,-1.8260271549224854,-41.8896484375,187.95565795898438
the mother brought you the plate .,DO,BRING,THE,to,-10.885147094726562,-9.651966094970703,-12.860361099243164,-6.213303565979004,0.0,-2.4662389755249023,-42.07701873779297,407.89208984375
the mother brought the coffee to it .,PD,BRING,THE,to,-10.885147094726562,-9.651966094970703,-10.088985443115234,-7.60983943939209,-1.1702265739440918,-1.5712660551071167,-40.97743225097656,167.7003936767578
the mother brought it the coffee .,DO,BRING,THE,to,-10.885147094726562,-9.651966094970703,-14.736795425415039,-3.723402976989746,0.0,-1.623025894165039,-40.620338439941406,331.2606506347656
the author brought the guitar to you .,PD,BRING,THE,to,-10.327126502990723,-9.137351989746094,-13.87613296508789,-5.6985673904418945,-1.4805552959442139,-2.6393208503723145,-43.159053802490234,220.27609252929688
the author brought you the guitar .,DO,BRING,THE,to,-10.327126502990723,-9.137351989746094,-13.739614486694336,-4.593791484832764,0.0,-3.9008538722991943,-41.69873809814453,386.4345703125
the guy brought the iron to it .,PD,BRING,THE,to,-11.776985168457031,-8.047115325927734,-10.744261741638184,-5.0589141845703125,-2.491344451904297,-1.3701841831207275,-39.488807678222656,139.22633361816406
the guy brought it the iron .,DO,BRING,THE,to,-11.776985168457031,-8.047115325927734,-16.557363510131836,-2.8931055068969727,0.0,-2.2374374866485596,-41.51200866699219,376.262451171875
the employee brought the television to us .,PD,BRING,THE,to,-13.12275505065918,-7.467835426330566,-9.979427337646484,-6.288707733154297,-1.5587501525878906,-2.1968162059783936,-40.61429214477539,160.25823974609375
the employee brought us the television .,DO,BRING,THE,to,-13.12275505065918,-7.467835426330566,-11.14976978302002,-4.474289894104004,0.0,-3.449812173843384,-39.66446304321289,288.9783630371094
the lady brought the key to it .,PD,BRING,THE,to,-13.204790115356445,-8.01822566986084,-9.263213157653809,-6.879642963409424,-1.1126742362976074,-1.5058094263076782,-39.98435592651367,148.1232147216797
the lady brought it the key .,DO,BRING,THE,to,-13.204790115356445,-8.01822566986084,-15.134263038635254,-3.5004494190216064,0.0,-2.0514705181121826,-41.90919876098633,398.2294616699219
the professor brought the meal to us .,PD,BRING,THE,to,-12.39067268371582,-7.377193450927734,-11.201993942260742,-3.8679091930389404,-0.621493935585022,-2.3768978118896484,-37.836158752441406,113.24117279052734
the professor brought us the meal .,DO,BRING,THE,to,-12.39067268371582,-7.377193450927734,-11.234063148498535,-3.8526721000671387,0.0,-2.4667203426361084,-37.32132339477539,206.77218627929688
the bishop brought the pie to you .,PD,BRING,THE,to,-13.384416580200195,-9.111398696899414,-11.970471382141113,-7.0666608810424805,-1.0103979110717773,-1.635657787322998,-44.17900466918945,250.22877502441406
the bishop brought you the pie .,DO,BRING,THE,to,-13.384416580200195,-9.111398696899414,-12.333148956298828,-5.654191017150879,0.0,-1.8282649517059326,-42.31141662597656,421.78179931640625
the lawyer brought the newspaper to me .,PD,BRING,THE,to,-12.500125885009766,-7.1786627769470215,-11.020809173583984,-7.005191326141357,-1.7575212717056274,-2.954529047012329,-42.416839599609375,200.7589569091797
the lawyer brought me the newspaper .,DO,BRING,THE,to,-12.500125885009766,-7.1786627769470215,-9.32815170288086,-6.458322525024414,0.0,-2.6519761085510254,-38.11724090576172,231.6714324951172
the lady brought the cigarette to you .,PD,BRING,THE,to,-13.204790115356445,-8.01822566986084,-10.600021362304688,-6.319492340087891,-1.6061639785766602,-1.3043971061706543,-41.0530891418457,169.29388427734375
the lady brought you the cigarette .,DO,BRING,THE,to,-13.204790115356445,-8.01822566986084,-12.259902000427246,-4.232331275939941,0.0,-1.8914262056350708,-39.60667419433594,286.6025085449219
the worker brought the pie to us .,PD,BRING,THE,to,-13.509323120117188,-6.624542236328125,-10.670339584350586,-4.3039937019348145,-1.0421435832977295,-2.14910626411438,-38.29944610595703,119.99268341064453
the worker brought us the pie .,DO,BRING,THE,to,-13.509323120117188,-6.624542236328125,-10.675668716430664,-4.8958024978637695,0.0,-1.7440751791000366,-37.44940948486328,210.5905303955078
the worker brought the coffee to them .,PD,BRING,THE,to,-13.509323120117188,-6.624542236328125,-8.042984008789062,-5.678903102874756,-1.4650906324386597,-1.6479759216308594,-36.96881866455078,101.60597229003906
the worker brought them the coffee .,DO,BRING,THE,to,-13.509323120117188,-6.624542236328125,-8.708063125610352,-5.390403747558594,0.0,-1.8799166679382324,-36.112247467041016,173.9716796875
the actor brought the glass to him .,PD,BRING,THE,to,-11.600561141967773,-7.717675685882568,-11.407596588134766,-5.533698081970215,-1.7515803575515747,-2.4610819816589355,-40.47219467163086,157.43682861328125
the actor brought him the glass .,DO,BRING,THE,to,-11.600561141967773,-7.717675685882568,-12.501622200012207,-6.3326096534729,0.0,-3.6030635833740234,-41.755531311035156,389.58258056640625
the mayor brought the key to you .,PD,BRING,THE,to,-10.923320770263672,-9.422276496887207,-10.093940734863281,-7.485628128051758,-2.2152342796325684,-2.5183534622192383,-42.658748626708984,206.92234802246094
the mayor brought you the key .,DO,BRING,THE,to,-10.923320770263672,-9.422276496887207,-9.348346710205078,-6.795924663543701,0.0,-6.134394645690918,-42.624263763427734,441.0598449707031
the guy brought the beer to you .,PD,BRING,THE,to,-11.776985168457031,-8.047115325927734,-8.900470733642578,-3.6103882789611816,-1.7415926456451416,-1.6248376369476318,-35.701385498046875,86.7190170288086
the guy brought you the beer .,DO,BRING,THE,to,-11.776985168457031,-8.047115325927734,-8.719937324523926,-3.1210107803344727,0.0,-1.6256023645401,-33.290653228759766,116.25750732421875
the husband brought the beer to them .,PD,BRING,THE,to,-12.431253433227539,-9.078908920288086,-9.900348663330078,-5.629184722900391,-1.053660273551941,-1.9836180210113525,-40.07697296142578,149.8480224609375
the husband brought them the beer .,DO,BRING,THE,to,-12.431253433227539,-9.078908920288086,-9.918109893798828,-5.06019401550293,0.0,-1.7857073545455933,-38.27417755126953,236.92405700683594
the parent brought the beer to it .,PD,BRING,THE,to,-12.389448165893555,-10.374773979187012,-10.541929244995117,-7.199891090393066,-1.0318816900253296,-2.4755265712738037,-44.013450622558594,245.1036834716797
the parent brought it the beer .,DO,BRING,THE,to,-12.389448165893555,-10.374773979187012,-15.674933433532715,-3.0372748374938965,0.0,-1.689682960510254,-43.166114807128906,476.5572204589844
the secretary brought the chocolate to us .,PD,BRING,THE,to,-12.611576080322266,-11.950587272644043,-13.600324630737305,-4.499114513397217,-1.6623194217681885,-2.5347096920013428,-46.85863494873047,349.7887268066406
the secretary brought us the chocolate .,DO,BRING,THE,to,-12.611576080322266,-11.950587272644043,-12.002157211303711,-6.150181770324707,0.0,-3.0169804096221924,-45.731483459472656,687.5049438476562
the priest brought the pot to him .,PD,BRING,THE,to,-13.75482177734375,-7.980086803436279,-9.219822883605957,-3.2936453819274902,-1.6238691806793213,-1.7771555185317993,-37.6494026184082,110.62823486328125
the priest brought him the pot .,DO,BRING,THE,to,-13.75482177734375,-7.980086803436279,-9.671018600463867,-4.4694671630859375,0.0,-2.785088539123535,-38.660484313964844,250.3666229248047
a sheriff drew a knife for him .,PD,DRAW,A,for,-12.622753143310547,-9.729390144348145,-5.869481563568115,-5.1964263916015625,-4.896645545959473,-4.3647003173828125,-42.67939376831055,207.45703125
a sheriff drew him a knife .,DO,DRAW,A,for,-12.622753143310547,-9.729390144348145,-7.297608375549316,-6.9912943840026855,0.0,-2.759113311767578,-39.4001579284668,278.2705993652344
an uncle drew a card for us .,PD,DRAW,A,for,-14.965593338012695,-9.726532936096191,-7.428721904754639,-5.711370468139648,-3.4428272247314453,-2.204465866088867,-43.479515075683594,229.27894592285156
an uncle drew us a card .,DO,DRAW,A,for,-14.965593338012695,-9.726532936096191,-6.83697509765625,-7.422016143798828,0.0,-2.439438819885254,-41.39055633544922,369.7904968261719
a prince drew a wire for us .,PD,DRAW,A,for,-14.637992858886719,-9.441261291503906,-9.688192367553711,-7.1286516189575195,-4.161556243896484,-1.8912745714187622,-46.94892883300781,353.7590637207031
a prince drew us a wire .,DO,DRAW,A,for,-14.637992858886719,-9.441261291503906,-12.293794631958008,-7.6488261222839355,0.0,-2.3836512565612793,-46.40552520751953,756.9981079101562
a writer drew a motor for it .,PD,DRAW,A,for,-11.837059020996094,-9.077771186828613,-11.512044906616211,-5.666855812072754,-6.27827262878418,-2.1726272106170654,-46.54462814331055,336.3251953125
a writer drew it a motor .,DO,DRAW,A,for,-11.837059020996094,-9.077771186828613,-15.574322700500488,-6.288238048553467,0.0,-4.88104772567749,-47.65843963623047,905.3743896484375
an opponent drew a card for them .,PD,DRAW,A,for,-14.583992004394531,-8.933192253112793,-5.05035400390625,-7.702881813049316,-3.5465779304504395,-1.397570252418518,-41.214569091796875,172.7458038330078
an opponent drew them a card .,DO,DRAW,A,for,-14.583992004394531,-8.933192253112793,-5.5666913986206055,-7.3929243087768555,0.0,-1.818994164466858,-38.29579544067383,237.65687561035156
a nurse drew a bell for them .,PD,DRAW,A,for,-11.826774597167969,-8.537744522094727,-10.768013954162598,-5.861965656280518,-3.184735059738159,-2.2499585151672363,-42.42919158935547,201.0691680908203
a nurse drew them a bell .,DO,DRAW,A,for,-11.826774597167969,-8.537744522094727,-12.256942749023438,-8.074294090270996,0.0,-2.430769920349121,-43.12652587890625,473.86962890625
a mother drew a crystal for us .,PD,DRAW,A,for,-10.512815475463867,-8.916718482971191,-10.611197471618652,-7.659487724304199,-5.0993428230285645,-2.344616413116455,-45.14418029785156,282.3147277832031
a mother drew us a crystal .,DO,DRAW,A,for,-10.512815475463867,-8.916718482971191,-11.373390197753906,-8.565400123596191,0.0,-5.115915775299072,-44.48423767089844,575.2996826171875
a champion drew a bottle for him .,PD,DRAW,A,for,-13.267250061035156,-11.565451622009277,-10.715449333190918,-4.396420001983643,-5.772284507751465,-2.178617477416992,-47.895477294921875,398.192138671875
a champion drew him a bottle .,DO,DRAW,A,for,-13.267250061035156,-11.565451622009277,-9.185266494750977,-5.740051746368408,0.0,-4.004492282867432,-43.76251220703125,518.9395751953125
a mother drew an iron for us .,PD,DRAW,A,for,-10.512815475463867,-8.916718482971191,-9.659512519836426,-8.046607971191406,-8.724664688110352,-2.439363479614258,-48.2996826171875,418.8280029296875
a mother drew us an iron .,DO,DRAW,A,for,-10.512815475463867,-8.916718482971191,-12.05383014678955,-8.565400123596191,0.0,-5.909984588623047,-45.95874786376953,710.1920166015625
a priest drew a key for us .,PD,DRAW,A,for,-12.331266403198242,-8.613614082336426,-9.527592658996582,-8.570441246032715,-4.561683654785156,-2.6974000930786133,-46.301998138427734,326.2779846191406
a priest drew us a key .,DO,DRAW,A,for,-12.331266403198242,-8.613614082336426,-10.670978546142578,-8.445629119873047,0.0,-3.7463197708129883,-43.80780792236328,522.3084106445312
a brother drew a jacket for me .,PD,DRAW,A,for,-13.20787239074707,-9.425951957702637,-11.207097053527832,-4.74560022354126,-4.230500221252441,-2.4964966773986816,-45.31351852416992,288.3542785644531
a brother drew me a jacket .,DO,DRAW,A,for,-13.20787239074707,-9.425951957702637,-11.32850170135498,-6.321154594421387,0.0,-2.3672332763671875,-42.650718688964844,442.7298583984375
a candidate drew a flower for you .,PD,DRAW,A,for,-12.601753234863281,-8.971719741821289,-11.187499046325684,-7.852613925933838,-3.329030990600586,-2.2621796131134033,-46.20479965209961,322.3377685546875
a candidate drew you a flower .,DO,DRAW,A,for,-12.601753234863281,-8.971719741821289,-10.920589447021484,-9.99799633026123,0.0,-2.5075690746307373,-44.999629974365234,619.255859375
a reader drew a gun for you .,PD,DRAW,A,for,-11.067159652709961,-9.484204292297363,-9.043855667114258,-6.500892639160156,-4.812056541442871,-1.4736119508743286,-42.38178634643555,199.8812255859375
a reader drew you a gun .,DO,DRAW,A,for,-11.067159652709961,-9.484204292297363,-10.8587646484375,-8.927285194396973,0.0,-1.7531540393829346,-42.0905647277832,408.68218994140625
a chief drew a telephone for you .,PD,DRAW,A,for,-12.982397079467773,-12.302814483642578,-10.200386047363281,-7.961395263671875,-8.012487411499023,-2.3396096229553223,-53.79909133911133,832.8773803710938
a chief drew you a telephone .,DO,DRAW,A,for,-12.982397079467773,-12.302814483642578,-11.207649230957031,-9.649067878723145,0.0,-4.748581409454346,-50.89051055908203,1436.6552734375
a worker drew a log for you .,PD,DRAW,A,for,-11.060712814331055,-10.02229118347168,-9.91663932800293,-8.3612642288208,-3.898808479309082,-2.513751983642578,-45.773468017578125,305.4186706542969
a worker drew you a log .,DO,DRAW,A,for,-11.060712814331055,-10.02229118347168,-11.18100643157959,-10.661291122436523,0.0,-2.9691004753112793,-45.89440155029297,703.6936645507812
a cousin drew a crystal for you .,PD,DRAW,A,for,-13.521003723144531,-10.318561553955078,-10.373058319091797,-6.467633247375488,-5.079379081726074,-1.6203123331069946,-47.379947662353516,373.3414611816406
a cousin drew you a crystal .,DO,DRAW,A,for,-13.521003723144531,-10.318561553955078,-10.89278507232666,-8.633061408996582,0.0,-3.7929272651672363,-47.1583366394043,842.9479370117188
a nurse drew a newspaper for it .,PD,DRAW,A,for,-11.826774597167969,-8.537744522094727,-10.058235168457031,-6.470948219299316,-6.0398030281066895,-2.161123752593994,-45.09463119506836,280.57159423828125
a nurse drew it a newspaper .,DO,DRAW,A,for,-11.826774597167969,-8.537744522094727,-16.17007064819336,-6.892097473144531,0.0,-4.459880352020264,-47.886566162109375,935.3660888671875
a woman drew a bag for them .,PD,DRAW,A,for,-8.474950790405273,-9.443798065185547,-8.943683624267578,-7.3906049728393555,-4.4720869064331055,-3.186202049255371,-41.91132736206055,188.46568298339844
a woman drew them a bag .,DO,DRAW,A,for,-8.474950790405273,-9.443798065185547,-10.270965576171875,-8.414766311645508,0.0,-4.0946197509765625,-40.69910430908203,335.0091247558594
a nurse drew a knife for you .,PD,DRAW,A,for,-11.826774597167969,-8.537744522094727,-4.809146881103516,-8.531957626342773,-5.550544738769531,-2.1433768272399902,-41.39954376220703,176.78652954101562
a nurse drew you a knife .,DO,DRAW,A,for,-11.826774597167969,-8.537744522094727,-8.303144454956055,-9.605825424194336,0.0,-2.152738332748413,-40.42622756958008,322.200927734375
a man drew a card for me .,PD,DRAW,A,for,-7.685215950012207,-9.109655380249023,-7.770827770233154,-6.157317161560059,-3.3188016414642334,-2.731724262237549,-36.77354431152344,99.15586853027344
a man drew me a card .,DO,DRAW,A,for,-7.685215950012207,-9.109655380249023,-8.058794021606445,-8.222862243652344,0.0,-2.633023977279663,-35.70955276489258,164.2458953857422
a winner drew a computer for us .,PD,DRAW,A,for,-14.038860321044922,-10.686914443969727,-11.409258842468262,-6.546721458435059,-4.9047064781188965,-2.016577959060669,-49.6030387878418,492.9362487792969
a winner drew us a computer .,DO,DRAW,A,for,-14.038860321044922,-10.686914443969727,-12.00289535522461,-7.877484321594238,0.0,-3.379040241241455,-47.98519515991211,948.6385498046875
a parent drew an instrument for you .,PD,DRAW,A,for,-12.283493041992188,-8.522366523742676,-14.462905883789062,-8.118426322937012,-3.177828550338745,-2.804108142852783,-49.3691291809082,478.7320861816406
a parent drew you an instrument .,DO,DRAW,A,for,-12.283493041992188,-8.522366523742676,-15.18416976928711,-10.010173797607422,0.0,-3.5203857421875,-49.52058792114258,1181.2987060546875
a colonel drew a bag for me .,PD,DRAW,A,for,-14.814725875854492,-9.514955520629883,-9.65294075012207,-4.220491409301758,-4.616366386413574,-2.2580792903900146,-45.07756042480469,279.9735412597656
a colonel drew me a bag .,DO,DRAW,A,for,-14.814725875854492,-9.514955520629883,-10.13741683959961,-6.702723503112793,0.0,-3.871839761734009,-45.04166030883789,622.9852905273438
a worker drew an engine for you .,PD,DRAW,A,for,-11.060712814331055,-10.02229118347168,-11.688241958618164,-9.24204158782959,-4.046507835388184,-2.319336414337158,-48.37913513183594,423.0083312988281
a worker drew you an engine .,DO,DRAW,A,for,-11.060712814331055,-10.02229118347168,-13.537856101989746,-10.661291122436523,0.0,-3.0784313678741455,-48.36058807373047,1000.9005737304688
