prime_sentence,prime_verb,prime_det,prime_prep,target_sentence,target_verb,target_det,target_prep,PD-PD,PD-DO,DO-PD,DO-DO
a child drew a club a jacket .,DRAW,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-40.92133331298828,-40.47368621826172,-40.4811897277832,-38.844722747802734
a mother drew a colonel a crystal .,DRAW,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-36.3408432006836,-37.16160202026367,-35.289794921875,-36.05484390258789
a princess drew a king a button .,DRAW,A,for,the champion brought the guy the hat .,BRING,THE,to,-42.02508163452149,-41.54940032958984,-42.273773193359375,-41.66059875488281
a son drew a student a bell .,DRAW,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-41.516727447509766,-41.06951141357422,-41.757362365722656,-39.86813735961914
a pilot drew a professor a computer .,DRAW,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-45.23968124389648,-45.913944244384766,-43.30522918701172,-42.920169830322266
a hero drew a prince an engine .,DRAW,A,for,the pilot brought the band the pie .,BRING,THE,to,-41.01939392089844,-45.37615203857422,-42.03196334838867,-44.2774772644043
a sheriff drew an administration a knife .,DRAW,A,for,the mother brought the club the plate .,BRING,THE,to,-43.99289321899414,-50.83579254150391,-42.40859222412109,-49.13924026489258
a worker drew an uncle a key .,DRAW,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-40.29330825805664,-40.74262619018555,-40.191856384277344,-39.17362976074219
a chief drew a brother a crystal .,DRAW,A,for,the author brought the company the guitar .,BRING,THE,to,-45.51158142089844,-47.03636169433594,-47.51673889160156,-47.59386444091797
a student drew a prince a pot .,DRAW,A,for,the guy brought the author the iron .,BRING,THE,to,-44.54124450683594,-46.13176727294922,-43.15533447265625,-45.58464431762695
a husband drew a company a wire .,DRAW,A,for,the employee brought the doctor the television .,BRING,THE,to,-33.52491760253906,-36.943172454833984,-33.08116912841797,-35.69197082519531
an uncle drew a band a telephone .,DRAW,A,for,the lady brought the club the key .,BRING,THE,to,-37.070274353027344,-42.47395706176758,-38.81050491333008,-41.2940788269043
an aunt drew a corporation a crystal .,DRAW,A,for,the professor brought the kid the meal .,BRING,THE,to,-41.898963928222656,-41.35225296020508,-42.67145919799805,-41.52531051635742
a writer drew a woman a bowl .,DRAW,A,for,the bishop brought the club the pie .,BRING,THE,to,-46.34292221069336,-50.10605239868164,-47.27666473388672,-50.24302291870117
a brother drew a business a coat .,DRAW,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-39.82716369628906,-41.02282333374024,-39.40900039672852,-38.45333099365234
a prince drew an opponent a jacket .,DRAW,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-47.87579727172852,-49.246055603027344,-47.78993606567383,-47.94733047485352
a son drew an administration a telephone .,DRAW,A,for,the worker brought the corporation the pie .,BRING,THE,to,-44.70654296875,-44.89801788330078,-47.8276596069336,-46.27066421508789
a man drew a scientist a plate .,DRAW,A,for,the worker brought the club the coffee .,BRING,THE,to,-39.19454193115234,-44.13571166992188,-38.35499572753906,-42.29108428955078
a soldier drew a singer a bag .,DRAW,A,for,the actor brought the aunt the glass .,BRING,THE,to,-46.24726486206055,-47.40155792236328,-45.703590393066406,-45.60416030883789
a father drew a brother a crystal .,DRAW,A,for,the mayor brought the actress the key .,BRING,THE,to,-42.02913665771485,-44.96451950073242,-43.42091369628906,-43.503543853759766
a winner drew a husband an instrument .,DRAW,A,for,the guy brought the business the beer .,BRING,THE,to,-41.61439895629883,-46.8135871887207,-41.24308013916016,-45.15809631347656
a pilot drew a lawyer a telephone .,DRAW,A,for,the husband brought the business the beer .,BRING,THE,to,-40.85248947143555,-47.417911529541016,-43.2642822265625,-47.50575637817383
an adult drew a business a machine .,DRAW,A,for,the parent brought the king the beer .,BRING,THE,to,-38.43870162963867,-41.05839920043945,-38.54319381713867,-39.66676330566406
a guy drew an army a glass .,DRAW,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-39.24757385253906,-40.248756408691406,-41.7757453918457,-40.04621505737305
a buddy drew a cousin a bell .,DRAW,A,for,the priest brought the partner the pot .,BRING,THE,to,-42.80794525146485,-43.37812423706055,-43.0551643371582,-43.608375549316406
the employee found the band the tea .,FIND,THE,for,a lady brought a club a pie .,BRING,A,to,-41.97748565673828,-46.75883102416992,-40.74155426025391,-43.88422393798828
the employee found the corporation the salad .,FIND,THE,for,a cousin brought a company a bag .,BRING,A,to,-41.56239318847656,-43.90555953979492,-41.89208984375,-41.52002334594727
the nurse found the company the ball .,FIND,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-49.13621520996094,-46.98662567138672,-48.94780349731445,-46.189212799072266
the guest found the author the bowl .,FIND,THE,for,a man brought an administration a book .,BRING,A,to,-48.28181457519531,-50.64935302734375,-50.12444686889648,-52.12290954589844
the adult found the club the cheese .,FIND,THE,for,a girl brought a guy a coffee .,BRING,A,to,-40.28554916381836,-37.74983596801758,-37.8519287109375,-35.56455993652344
the woman found the corporation the pot .,FIND,THE,for,a princess brought an adult a coffee .,BRING,A,to,-47.73807144165039,-49.63582611083984,-47.00492858886719,-48.9333381652832
the wife found the administration the chicken .,FIND,THE,for,a lady brought an employer a computer .,BRING,A,to,-45.57463836669922,-44.33380889892578,-45.228797912597656,-43.13970947265625
the employer found the band the chicken .,FIND,THE,for,a colonel brought a candidate a television .,BRING,A,to,-50.96134185791016,-53.269439697265625,-49.413047790527344,-51.74296951293945
the parent found the winner the cheese .,FIND,THE,for,a teacher brought a singer an engine .,BRING,A,to,-51.24023818969727,-51.53208923339844,-52.3005485534668,-52.39651870727539
the kid found the king the juice .,FIND,THE,for,a mayor brought a band an instrument .,BRING,A,to,-46.48303985595703,-46.1971435546875,-47.96788787841797,-45.93932342529297
the physician found the prince the candy .,FIND,THE,for,a colonel brought a business a tea .,BRING,A,to,-50.19222259521485,-50.39815902709961,-51.23108673095703,-50.36061477661133
the lawyer found the band the coffee .,FIND,THE,for,an aunt brought an army a jacket .,BRING,A,to,-53.39574813842773,-48.988407135009766,-52.36005783081055,-47.20819854736328
the daughter found the president the meal .,FIND,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-49.90028381347656,-50.45669937133789,-49.53813171386719,-48.62064743041992
the employer found the administration the motor .,FIND,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-45.22486114501953,-47.3400993347168,-45.92392349243164,-47.630252838134766
the son found the buddy the juice .,FIND,THE,for,an employee brought a business a camera .,BRING,A,to,-44.83141326904297,-49.85883712768555,-44.830204010009766,-49.96106719970703
the author found the worker the candy .,FIND,THE,for,a parent brought a club a meal .,BRING,A,to,-44.49794769287109,-49.68709945678711,-43.35271453857422,-47.43156814575195
the physician found the administration the pie .,FIND,THE,for,a prince brought a business a motor .,BRING,A,to,-54.51863861083984,-56.06076431274414,-54.76546478271485,-55.33224487304688
the soldier found the army the plate .,FIND,THE,for,a colonel brought a business a bottle .,BRING,A,to,-44.40973663330078,-48.7338981628418,-45.71124649047852,-47.35686874389648
the employee found the club the iron .,FIND,THE,for,a professor brought a band a tea .,BRING,A,to,-47.858001708984375,-47.87228775024414,-47.15710067749024,-47.29989242553711
the actress found the author the newspaper .,FIND,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-51.40447616577149,-51.17363357543945,-50.92403411865234,-50.0226936340332
the reader found the cousin the coat .,FIND,THE,for,a father brought a corporation a beer .,BRING,A,to,-51.59703826904297,-50.429630279541016,-49.8163948059082,-48.76692199707031
the manager found the lady the juice .,FIND,THE,for,a doctor brought a chief a tea .,BRING,A,to,-45.73094940185547,-45.41402816772461,-45.3499755859375,-44.03583908081055
the bishop found the club the instrument .,FIND,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-53.03112411499024,-49.54635238647461,-52.68650436401367,-48.649658203125
the son found the buddy the juice .,FIND,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-48.35491943359375,-46.91097259521485,-48.93311309814453,-46.26041030883789
the actress found the girl the beer .,FIND,THE,for,an employer brought an attorney a tea .,BRING,A,to,-52.96210479736328,-53.26930236816406,-52.97641372680664,-51.9435920715332
a manager found a hero a wire .,FIND,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-40.9395751953125,-43.436805725097656,-40.69512176513672,-42.33974456787109
an aunt found an uncle an iron .,FIND,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-41.66747283935547,-42.10179138183594,-40.21636962890625,-39.780738830566406
a minister found a mayor a glass .,FIND,A,for,the champion brought the guy the hat .,BRING,THE,to,-47.18939208984375,-44.87749099731445,-47.05330657958984,-43.903953552246094
an uncle found a band a beer .,FIND,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-43.67840576171875,-42.22820281982422,-43.81098937988281,-41.06676864624024
a captain found a club a cheese .,FIND,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-41.627349853515625,-43.55130386352539,-42.91551971435547,-43.036251068115234
a buddy found a mother a jacket .,FIND,A,for,the pilot brought the band the pie .,BRING,THE,to,-45.94388961791992,-49.49325942993164,-45.83863830566406,-48.65519714355469
a teacher found an administration a coat .,FIND,A,for,the mother brought the club the plate .,BRING,THE,to,-37.72939682006836,-42.658599853515625,-37.880638122558594,-41.49037170410156
a lady found a corporation a meal .,FIND,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-42.24806213378906,-43.02748107910156,-40.7047004699707,-40.96159362792969
an opponent found a club an engine .,FIND,A,for,the author brought the company the guitar .,BRING,THE,to,-43.69196319580078,-44.83578872680664,-43.70880126953125,-43.97217178344727
an employee found a lady a cheese .,FIND,A,for,the guy brought the author the iron .,BRING,THE,to,-43.41385269165039,-44.5599365234375,-44.40918350219727,-45.33094024658203
a son found a business a coffee .,FIND,A,for,the employee brought the doctor the television .,BRING,THE,to,-37.75959014892578,-41.71368408203125,-39.08227157592773,-40.6102294921875
a captain found a company a book .,FIND,A,for,the lady brought the club the key .,BRING,THE,to,-34.45254898071289,-40.85518264770508,-35.310630798339844,-40.03125762939453
a boy found a president a coffee .,FIND,A,for,the professor brought the kid the meal .,BRING,THE,to,-38.2931022644043,-37.402587890625,-37.34065628051758,-36.16870880126953
a teacher found a band a juice .,FIND,A,for,the bishop brought the club the pie .,BRING,THE,to,-40.975852966308594,-43.77424240112305,-41.860748291015625,-43.741817474365234
a sheriff found a guy a tea .,FIND,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-44.82171249389648,-46.06415557861328,-44.72061920166016,-45.28999328613281
an opponent found a corporation a meal .,FIND,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-42.94436264038086,-47.5256462097168,-41.889495849609375,-45.37628555297852
a princess found a band a coffee .,FIND,A,for,the worker brought the corporation the pie .,BRING,THE,to,-42.36414337158203,-45.20415496826172,-42.91085433959961,-44.0697135925293
a captain found an actress a tea .,FIND,A,for,the worker brought the club the coffee .,BRING,THE,to,-37.4522819519043,-44.26772689819336,-36.0310173034668,-42.76236724853516
an employer found a parent a crystal .,FIND,A,for,the actor brought the aunt the glass .,BRING,THE,to,-39.60556411743164,-43.37653350830078,-40.09579849243164,-43.50232696533203
a prince found a reader a beer .,FIND,A,for,the mayor brought the actress the key .,BRING,THE,to,-45.23247909545898,-49.5490837097168,-44.147403717041016,-46.78460693359375
a cop found a club a chicken .,FIND,A,for,the guy brought the business the beer .,BRING,THE,to,-37.81389617919922,-39.87368774414063,-37.31167221069336,-37.93105316162109
an opponent found a club an engine .,FIND,A,for,the husband brought the business the beer .,BRING,THE,to,-40.4151611328125,-45.542964935302734,-39.61277770996094,-43.729957580566406
a kid found a student a chocolate .,FIND,A,for,the parent brought the king the beer .,BRING,THE,to,-37.5308837890625,-39.97249221801758,-37.89751434326172,-39.89093780517578
a doctor found a scientist a camera .,FIND,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-45.31858825683594,-46.77787780761719,-43.70254898071289,-43.349857330322266
a sheriff found a lawyer a beer .,FIND,A,for,the priest brought the partner the pot .,BRING,THE,to,-42.53886795043945,-43.29587936401367,-42.42442321777344,-42.327579498291016
the guy got the company the guitar .,GET,THE,for,a lady brought a club a pie .,BRING,A,to,-40.92783737182617,-45.7901496887207,-40.98922348022461,-44.96870803833008
the man got the partner the iron .,GET,THE,for,a cousin brought a company a bag .,BRING,A,to,-45.98550033569336,-46.25469970703125,-46.03762435913086,-45.59889221191406
the cousin got the band the juice .,GET,THE,for,an uncle brought a priest an anchor .,BRING,A,to,-49.13583755493164,-48.197021484375,-48.4950065612793,-46.70979309082031
the princess got the company the hat .,GET,THE,for,a man brought an administration a book .,BRING,A,to,-46.6572151184082,-49.20756149291992,-46.923282623291016,-48.32447052001953
the soldier got the army the log .,GET,THE,for,a girl brought a guy a coffee .,BRING,A,to,-40.695648193359375,-38.55289840698242,-42.8010368347168,-38.91367721557617
the minister got the husband the guitar .,GET,THE,for,a princess brought an adult a coffee .,BRING,A,to,-48.96965408325195,-50.23969268798828,-49.62066650390625,-48.80839920043945
the guest got the company the machine .,GET,THE,for,a lady brought an employer a computer .,BRING,A,to,-40.09311676025391,-39.38333511352539,-41.7856330871582,-39.60673522949219
the buddy got the army the coat .,GET,THE,for,a colonel brought a candidate a television .,BRING,A,to,-48.29646301269531,-50.22197723388672,-47.257232666015625,-47.701995849609375
the soldier got the administration the cup .,GET,THE,for,a teacher brought a singer an engine .,BRING,A,to,-49.92400360107422,-50.94937896728516,-51.56878662109375,-51.80621719360352
the wife got the lawyer the candy .,GET,THE,for,a mayor brought a band an instrument .,BRING,A,to,-49.86473846435547,-48.71601867675781,-49.53621292114258,-47.504188537597656
the soldier got the professor the candy .,GET,THE,for,a colonel brought a business a tea .,BRING,A,to,-47.77462768554688,-50.07063293457031,-48.89181518554688,-49.38918685913086
the president got the administration the newspaper .,GET,THE,for,an aunt brought an army a jacket .,BRING,A,to,-55.875221252441406,-52.16093826293945,-58.64146423339844,-53.15962600708008
the author got the corporation the jacket .,GET,THE,for,a hero brought a wife a chocolate .,BRING,A,to,-49.35856628417969,-49.96873474121094,-49.2321891784668,-48.641727447509766
the reader got the guy the chocolate .,GET,THE,for,a soldier brought a scientist a cup .,BRING,A,to,-42.746315002441406,-43.17389297485352,-43.64730072021485,-42.37187194824219
the man got the guy the ball .,GET,THE,for,an employee brought a business a camera .,BRING,A,to,-45.96839904785156,-51.59902572631836,-45.746700286865234,-51.30345153808594
the son got the administration the card .,GET,THE,for,a parent brought a club a meal .,BRING,A,to,-44.90515899658203,-49.17664337158203,-44.808738708496094,-48.5284538269043
the leader got the professor the juice .,GET,THE,for,a prince brought a business a motor .,BRING,A,to,-49.97994995117188,-54.255653381347656,-51.28464889526367,-54.5444564819336
the woman got the administration the pie .,GET,THE,for,a colonel brought a business a bottle .,BRING,A,to,-47.71175003051758,-51.715362548828125,-49.20326232910156,-52.831153869628906
the lady got the club the engine .,GET,THE,for,a professor brought a band a tea .,BRING,A,to,-51.052188873291016,-49.5548095703125,-51.34238815307617,-49.37204360961914
the uncle got the army the pie .,GET,THE,for,a soldier brought a kid a telephone .,BRING,A,to,-39.4837760925293,-38.52919006347656,-39.80332565307617,-38.36230850219727
the woman got the administration the pie .,GET,THE,for,a father brought a corporation a beer .,BRING,A,to,-47.254005432128906,-46.39540863037109,-48.57470703125,-45.35860061645508
the singer got the administration the salad .,GET,THE,for,a doctor brought a chief a tea .,BRING,A,to,-50.1480827331543,-48.81610107421875,-51.7408447265625,-49.492225646972656
the child got the business the tea .,GET,THE,for,a candidate brought a man a chocolate .,BRING,A,to,-49.01619720458984,-46.29895782470703,-50.22786331176758,-45.67509841918945
the scientist got the kid the juice .,GET,THE,for,a mayor brought a priest a coffee .,BRING,A,to,-46.79902267456055,-46.57682418823242,-47.78086853027344,-45.50831604003906
the minister got the cop the bottle .,GET,THE,for,an employer brought an attorney a tea .,BRING,A,to,-52.05161666870117,-53.52314376831055,-51.496768951416016,-50.6088752746582
a physician got a club a camera .,GET,A,for,the husband brought the candidate the newspaper .,BRING,THE,to,-45.01662063598633,-45.15773010253906,-45.16909790039063,-44.14103317260742
a kid got a brother a tea .,GET,A,for,the secretary brought the soldier the beer .,BRING,THE,to,-41.5230712890625,-42.30940246582031,-42.252967834472656,-42.242279052734375
a priest got an administration a chocolate .,GET,A,for,the champion brought the guy the hat .,BRING,THE,to,-47.06930160522461,-43.34044647216797,-47.93285751342773,-43.81910705566406
a child got an administration a beer .,GET,A,for,the parent brought the buddy the chocolate .,BRING,THE,to,-42.18357849121094,-41.46248245239258,-42.72230911254883,-40.23202896118164
an actress got a guest a beer .,GET,A,for,the secretary brought the corporation the juice .,BRING,THE,to,-46.52846908569336,-47.77630233764648,-47.53165054321289,-46.74540328979492
a leader got a king a salad .,GET,A,for,the pilot brought the band the pie .,BRING,THE,to,-42.62765884399414,-46.89263916015625,-43.042213439941406,-45.93401336669922
a champion got an army a chocolate .,GET,A,for,the mother brought the club the plate .,BRING,THE,to,-41.15243911743164,-45.773902893066406,-42.01552963256836,-45.295166015625
a parent got a corporation an instrument .,GET,A,for,the mother brought the buddy the coffee .,BRING,THE,to,-43.0601806640625,-42.50406646728516,-42.13290023803711,-41.472755432128906
a reader got a band a button .,GET,A,for,the author brought the company the guitar .,BRING,THE,to,-38.29656219482422,-38.107051849365234,-40.3009033203125,-39.18763732910156
a colonel got a doctor a meal .,GET,A,for,the guy brought the author the iron .,BRING,THE,to,-44.52781677246094,-44.81871795654297,-43.63019561767578,-43.960693359375
a winner got a manager a bag .,GET,A,for,the employee brought the doctor the television .,BRING,THE,to,-42.24817657470703,-45.118438720703125,-42.6051025390625,-44.713905334472656
a brother got a band a coat .,GET,A,for,the lady brought the club the key .,BRING,THE,to,-34.495243072509766,-40.73083114624024,-35.1820182800293,-39.30321502685547
an opponent got a band a juice .,GET,A,for,the professor brought the kid the meal .,BRING,THE,to,-41.22730255126953,-41.08366775512695,-40.91649627685547,-40.34082412719727
a singer got an administration a wire .,GET,A,for,the bishop brought the club the pie .,BRING,THE,to,-45.77312850952149,-47.75983428955078,-47.21672439575195,-48.56819152832031
a kid got a brother a tea .,GET,A,for,the lawyer brought the corporation the newspaper .,BRING,THE,to,-44.91553497314453,-46.187129974365234,-44.900978088378906,-45.77329254150391
a father got an adult a chocolate .,GET,A,for,the lady brought the administration the cigarette .,BRING,THE,to,-47.13804626464844,-50.0329704284668,-45.930694580078125,-48.14459991455078
a colonel got a candidate a cup .,GET,A,for,the worker brought the corporation the pie .,BRING,THE,to,-43.73133087158203,-44.70223236083984,-43.17892456054688,-43.46067428588867
a pilot got an army a wire .,GET,A,for,the worker brought the club the coffee .,BRING,THE,to,-43.37989044189453,-47.21681213378906,-44.345340728759766,-46.70746994018555
a husband got an employer a juice .,GET,A,for,the actor brought the aunt the glass .,BRING,THE,to,-43.57955551147461,-47.65922927856445,-44.90589141845703,-47.669410705566406
a kid got a brother a tea .,GET,A,for,the mayor brought the actress the key .,BRING,THE,to,-43.10567092895508,-47.20672607421875,-43.63365936279297,-45.82099533081055
a husband got an employer a juice .,GET,A,for,the guy brought the business the beer .,BRING,THE,to,-34.96485137939453,-37.24417495727539,-35.727745056152344,-36.73217010498047
a parent got a corporation an instrument .,GET,A,for,the husband brought the business the beer .,BRING,THE,to,-39.165435791015625,-43.97262573242188,-38.81890106201172,-42.60882568359375
a guest got an army a juice .,GET,A,for,the parent brought the king the beer .,BRING,THE,to,-42.078556060791016,-45.2271842956543,-43.37677383422852,-44.07046127319336
a priest got an administration a candy .,GET,A,for,the secretary brought the soldier the chocolate .,BRING,THE,to,-39.09498596191406,-38.36459732055664,-38.966190338134766,-36.81829833984375
an author got a bishop an iron .,GET,A,for,the priest brought the partner the pot .,BRING,THE,to,-41.883148193359375,-44.00843811035156,-42.43927764892578,-43.14714431762695
the king gave the candidate the tea .,GIVE,THE,to,a lady brought a club a pie .,BRING,A,to,-41.68561172485352,-45.324440002441406,-42.58172225952149,-45.42811584472656
the nurse gave the business the salad .,GIVE,THE,to,a cousin brought a company a bag .,BRING,A,to,-40.4644775390625,-43.59375,-44.67337417602539,-43.53898620605469
the guy gave the administration the candy .,GIVE,THE,to,an uncle brought a priest an anchor .,BRING,A,to,-50.11445617675781,-51.37253952026367,-51.89472961425781,-49.943477630615234
the princess gave the business the beer .,GIVE,THE,to,a man brought an administration a book .,BRING,A,to,-43.34571838378906,-45.90017318725586,-46.9800910949707,-46.90192413330078
the doctor gave the teacher the tea .,GIVE,THE,to,a girl brought a guy a coffee .,BRING,A,to,-36.153053283691406,-35.17207717895508,-38.33613967895508,-34.901466369628906
the reader gave the business the meal .,GIVE,THE,to,a princess brought an adult a coffee .,BRING,A,to,-44.4415168762207,-47.53213119506836,-45.26015472412109,-46.37856674194336
the princess gave the cousin the cheese .,GIVE,THE,to,a lady brought an employer a computer .,BRING,A,to,-46.95741653442383,-47.76192092895508,-47.4029426574707,-46.02645492553711
the parent gave the cop the pot .,GIVE,THE,to,a colonel brought a candidate a television .,BRING,A,to,-48.73518753051758,-52.1546745300293,-50.29176330566406,-52.20258331298828
the physician gave the writer the coffee .,GIVE,THE,to,a teacher brought a singer an engine .,BRING,A,to,-45.047828674316406,-49.31031799316406,-48.17930603027344,-50.1279296875
the princess gave the business the beer .,GIVE,THE,to,a mayor brought a band an instrument .,BRING,A,to,-46.980865478515625,-45.629425048828125,-49.75203704833984,-45.30718231201172
the president gave the champion the salad .,GIVE,THE,to,a colonel brought a business a tea .,BRING,A,to,-51.11056518554688,-52.27754592895508,-52.34529876708984,-51.63022994995117
the hero gave the winner the cheese .,GIVE,THE,to,an aunt brought an army a jacket .,BRING,A,to,-51.11857604980469,-52.04451751708984,-53.62248611450195,-51.50621032714844
the candidate gave the administration the bag .,GIVE,THE,to,a hero brought a wife a chocolate .,BRING,A,to,-51.67059326171875,-52.63468170166016,-53.20365524291992,-52.8948860168457
the boy gave the captain the bag .,GIVE,THE,to,a soldier brought a scientist a cup .,BRING,A,to,-39.58534240722656,-43.82280349731445,-42.2575798034668,-43.140228271484375
the leader gave the lawyer the coffee .,GIVE,THE,to,an employee brought a business a camera .,BRING,A,to,-44.26792526245117,-48.08876037597656,-46.53980255126953,-49.51664733886719
the actor gave the child the juice .,GIVE,THE,to,a parent brought a club a meal .,BRING,A,to,-42.422508239746094,-47.5215950012207,-41.853660583496094,-47.435585021972656
the candidate gave the administration the gun .,GIVE,THE,to,a prince brought a business a motor .,BRING,A,to,-52.555694580078125,-56.682735443115234,-53.9634895324707,-55.93349456787109
the brother gave the cousin the tea .,GIVE,THE,to,a colonel brought a business a bottle .,BRING,A,to,-46.67445373535156,-50.64738845825195,-47.88072967529297,-50.5255126953125
the attorney gave the man the beer .,GIVE,THE,to,a professor brought a band a tea .,BRING,A,to,-47.6378059387207,-48.69089889526367,-48.857521057128906,-47.71808624267578
the daughter gave the manager the salad .,GIVE,THE,to,a soldier brought a kid a telephone .,BRING,A,to,-43.461219787597656,-43.99216079711914,-44.4350700378418,-42.98385238647461
the sheriff gave the colonel the anchor .,GIVE,THE,to,a father brought a corporation a beer .,BRING,A,to,-47.719085693359375,-49.14813995361328,-49.517215728759766,-47.9896354675293
the guest gave the president the motor .,GIVE,THE,to,a doctor brought a chief a tea .,BRING,A,to,-43.3676643371582,-45.39307403564453,-47.094818115234375,-46.958984375
the worker gave the student the juice .,GIVE,THE,to,a candidate brought a man a chocolate .,BRING,A,to,-46.58047103881836,-46.20772552490234,-49.338645935058594,-46.094181060791016
the secretary gave the woman the chicken .,GIVE,THE,to,a mayor brought a priest a coffee .,BRING,A,to,-42.12744903564453,-45.11274719238281,-44.712196350097656,-44.53673553466797
