text,structure,verb,det,prep,SUBJ,VERB,DOBJ,IOBJ,PREP,EOS,sen_prob_nospace,perplexity_nospace
an employer brought you a tea .,DO,BRING,A,to,-13.422576904296875,-10.676025390625,-12.350534439086914,-7.116710662841797,0.0,-3.781654119491577,-47.34749984741211,866.0377807617188
the husband brought the newspaper to us .,PD,BRING,THE,to,-11.143756866455078,-10.957952499389648,-9.365654945373535,-5.565315246582031,-1.5395539999008179,-1.6776162385940552,-40.24985122680664,153.12144470214844
the husband brought us the newspaper .,DO,BRING,THE,to,-11.143756866455078,-10.957952499389648,-9.579866409301758,-5.90287971496582,0.0,-2.1310901641845703,-39.715545654296875,291.09490966796875
the secretary brought the beer to them .,PD,BRING,THE,to,-11.960212707519531,-11.539668083190918,-10.858787536621094,-6.288877487182617,-1.270624041557312,-1.7388126850128174,-43.656978607177734,234.42185974121094
the secretary brought them the beer .,DO,BRING,THE,to,-11.960212707519531,-11.539668083190918,-11.055665969848633,-5.634082794189453,0.0,-1.505967378616333,-41.69559860229492,386.26129150390625
the champion brought the hat to me .,PD,BRING,THE,to,-12.905933380126953,-8.512904167175293,-10.387521743774414,-7.69721794128418,-1.65223228931427,-2.128574848175049,-43.28438949584961,223.7543182373047
the champion brought me the hat .,DO,BRING,THE,to,-12.905933380126953,-8.512904167175293,-10.711336135864258,-5.678923606872559,0.0,-2.1227478981018066,-39.931846618652344,300.2301940917969
the parent brought the chocolate to you .,PD,BRING,THE,to,-11.366874694824219,-11.320061683654785,-10.136311531066895,-7.576483249664307,-2.850221633911133,-1.4201231002807617,-44.67007827758789,266.0700988769531
the parent brought you the chocolate .,DO,BRING,THE,to,-11.366874694824219,-11.320061683654785,-9.974340438842773,-7.493152618408203,0.0,-4.807945728302002,-44.96237564086914,615.9689331054688
the secretary brought the juice to her .,PD,BRING,THE,to,-11.960212707519531,-11.539668083190918,-13.11372184753418,-2.920775890350342,-1.59224534034729,-3.9210312366485596,-45.04765701293945,278.928955078125
the secretary brought her the juice .,DO,BRING,THE,to,-11.960212707519531,-11.539668083190918,-17.735322952270508,-2.8458127975463867,0.0,-1.9717018604278564,-46.05271911621094,719.790283203125
the pilot brought the pie to it .,PD,BRING,THE,to,-11.132043838500977,-8.815752983093262,-12.544221878051758,-7.323841571807861,-1.3698288202285767,-4.577308654785156,-45.762996673583984,305.0191650390625
the pilot brought it the pie .,DO,BRING,THE,to,-11.132043838500977,-8.815752983093262,-17.90581703186035,-4.969933986663818,0.0,-1.654075264930725,-44.477622985839844,574.7562866210938
the mother brought the plate to you .,PD,BRING,THE,to,-9.422538757324219,-11.051633834838867,-12.03998851776123,-8.838457107543945,-1.5744006633758545,-1.2841840982437134,-44.21120071411133,251.23785400390625
the mother brought you the plate .,DO,BRING,THE,to,-9.422538757324219,-11.051633834838867,-11.902246475219727,-8.182098388671875,0.0,-2.89548397064209,-43.454002380371094,496.56512451171875
the mother brought the coffee to it .,PD,BRING,THE,to,-9.422538757324219,-11.051633834838867,-9.732725143432617,-8.549774169921875,-1.7747631072998047,-3.3913369178771973,-43.92277145385742,242.3411407470703
the mother brought it the coffee .,DO,BRING,THE,to,-9.422538757324219,-11.051633834838867,-15.733803749084473,-5.868736267089844,0.0,-1.9392584562301636,-44.01597213745117,538.073974609375
the author brought the guitar to you .,PD,BRING,THE,to,-9.194877624511719,-9.404550552368164,-10.973075866699219,-6.922514915466309,-1.1928614377975464,-1.9362972974777222,-39.624176025390625,141.60223388671875
the author brought you the guitar .,DO,BRING,THE,to,-9.194877624511719,-9.404550552368164,-11.507194519042969,-5.2422566413879395,0.0,-4.6744384765625,-40.0233154296875,304.1790466308594
the guy brought the iron to it .,PD,BRING,THE,to,-11.06498908996582,-8.031103134155273,-11.7295503616333,-5.742041110992432,-2.875946283340454,-1.5422451496124268,-40.98587417602539,167.87745666503906
the guy brought it the iron .,DO,BRING,THE,to,-11.06498908996582,-8.031103134155273,-17.332744598388672,-3.59832763671875,0.0,-2.0990512371063232,-42.12621307373047,410.7687683105469
the employee brought the television to us .,PD,BRING,THE,to,-12.451026916503906,-7.82017707824707,-10.477964401245117,-7.33682107925415,-1.00076425075531,-1.8872801065444946,-40.97403335571289,167.62916564941406
the employee brought us the television .,DO,BRING,THE,to,-12.451026916503906,-7.82017707824707,-11.37713623046875,-5.746899604797363,0.0,-2.0024704933166504,-39.397708892822266,278.1732482910156
the lady brought the key to it .,PD,BRING,THE,to,-12.358362197875977,-8.100069046020508,-10.082210540771484,-7.344275951385498,-1.0926135778427124,-1.0142232179641724,-39.991756439208984,148.2602996826172
the lady brought it the key .,DO,BRING,THE,to,-12.358362197875977,-8.100069046020508,-15.388391494750977,-4.219448089599609,0.0,-2.052619218826294,-42.118892669677734,410.33941650390625
the professor brought the meal to us .,PD,BRING,THE,to,-11.71632194519043,-7.789641380310059,-10.382102966308594,-4.496072292327881,-0.7392117381095886,-2.102660894393921,-37.226009368896484,104.9255599975586
the professor brought us the meal .,DO,BRING,THE,to,-11.71632194519043,-7.789641380310059,-11.37656021118164,-4.485283851623535,0.0,-1.8619146347045898,-37.22972106933594,204.083984375
the bishop brought the pie to you .,PD,BRING,THE,to,-12.962844848632812,-10.275532722473145,-12.716207504272461,-7.728103160858154,-0.7695913314819336,-1.6822421550750732,-46.134521484375,319.51849365234375
the bishop brought you the pie .,DO,BRING,THE,to,-12.962844848632812,-10.275532722473145,-11.208948135375977,-7.432384490966797,0.0,-2.284039258956909,-44.16374969482422,549.5540161132812
the lawyer brought the newspaper to me .,PD,BRING,THE,to,-11.266382217407227,-8.571023941040039,-10.403468132019043,-5.433574676513672,-1.9459301233291626,-1.6040074825286865,-39.224388122558594,134.6997833251953
the lawyer brought me the newspaper .,DO,BRING,THE,to,-11.266382217407227,-8.571023941040039,-8.765382766723633,-7.082644939422607,0.0,-2.183101177215576,-37.868534088134766,223.5847625732422
the lady brought the cigarette to you .,PD,BRING,THE,to,-12.358362197875977,-8.100069046020508,-10.43104362487793,-5.354652404785156,-2.1114389896392822,-1.4073026180267334,-39.76287078857422,144.07858276367188
the lady brought you the cigarette .,DO,BRING,THE,to,-12.358362197875977,-8.100069046020508,-11.762218475341797,-5.035463333129883,0.0,-2.2860593795776367,-39.54216766357422,283.9735412597656
the worker brought the pie to us .,PD,BRING,THE,to,-12.851316452026367,-8.266728401184082,-10.287379264831543,-5.508058071136475,-0.8617591261863708,-1.886315107345581,-39.661556243896484,142.2654266357422
the worker brought us the pie .,DO,BRING,THE,to,-12.851316452026367,-8.266728401184082,-8.611442565917969,-5.919457912445068,0.0,-1.637959599494934,-37.286903381347656,205.75794982910156
the worker brought the coffee to them .,PD,BRING,THE,to,-12.851316452026367,-8.266728401184082,-7.904605388641357,-6.064004421234131,-1.3399535417556763,-1.7755138874053955,-38.20212173461914,118.541748046875
the worker brought them the coffee .,DO,BRING,THE,to,-12.851316452026367,-8.266728401184082,-8.682230949401855,-6.198516368865967,0.0,-1.7642602920532227,-37.76305389404297,220.24090576171875
the actor brought the glass to him .,PD,BRING,THE,to,-10.302295684814453,-7.395916938781738,-11.141990661621094,-6.637616157531738,-2.3464088439941406,-2.524810314178467,-40.349037170410156,155.03170776367188
the actor brought him the glass .,DO,BRING,THE,to,-10.302295684814453,-7.395916938781738,-12.205421447753906,-6.378357887268066,0.0,-3.397953510284424,-39.6799430847168,289.6181335449219
the mayor brought the key to you .,PD,BRING,THE,to,-9.704353332519531,-9.621816635131836,-10.633927345275879,-9.639947891235352,-2.5236544609069824,-1.684483289718628,-43.80818557739258,238.894775390625
the mayor brought you the key .,DO,BRING,THE,to,-9.704353332519531,-9.621816635131836,-10.665074348449707,-7.485457420349121,0.0,-4.692977428436279,-42.169681549072266,413.3274841308594
the guy brought the beer to you .,PD,BRING,THE,to,-11.06498908996582,-8.031103134155273,-7.453811168670654,-5.294341564178467,-2.359790325164795,-1.2169067859649658,-35.42094039916992,83.731689453125
the guy brought you the beer .,DO,BRING,THE,to,-11.06498908996582,-8.031103134155273,-8.678199768066406,-5.574260711669922,0.0,-2.4960484504699707,-35.8446044921875,167.4454803466797
the husband brought the beer to them .,PD,BRING,THE,to,-11.143756866455078,-10.957952499389648,-8.714831352233887,-5.544834613800049,-1.484458565711975,-1.6791044473648071,-39.52493667602539,139.8565216064453
the husband brought them the beer .,DO,BRING,THE,to,-11.143756866455078,-10.957952499389648,-9.370967864990234,-6.277454376220703,0.0,-1.8097829818725586,-39.55991744995117,284.69451904296875
the parent brought the beer to it .,PD,BRING,THE,to,-11.366874694824219,-11.320061683654785,-9.978231430053711,-8.26624584197998,-1.2456027269363403,-4.6046061515808105,-46.78162384033203,346.43768310546875
the parent brought it the beer .,DO,BRING,THE,to,-11.366874694824219,-11.320061683654785,-16.486635208129883,-5.257716178894043,0.0,-1.6674872636795044,-46.098777770996094,724.5419921875
the secretary brought the chocolate to us .,PD,BRING,THE,to,-11.960212707519531,-11.539668083190918,-11.135141372680664,-5.137436389923096,-2.3846189975738525,-2.1676862239837646,-44.32476806640625,254.829833984375
the secretary brought us the chocolate .,DO,BRING,THE,to,-11.960212707519531,-11.539668083190918,-10.862598419189453,-5.451006889343262,0.0,-3.9387803077697754,-43.75226593017578,518.1805419921875
the priest brought the pot to him .,PD,BRING,THE,to,-12.849960327148438,-8.19084644317627,-8.617817878723145,-3.8279950618743896,-1.717792272567749,-1.731056571006775,-36.93546676635742,101.18325805664062
the priest brought him the pot .,DO,BRING,THE,to,-12.849960327148438,-8.19084644317627,-9.491487503051758,-4.1131110191345215,0.0,-2.2409236431121826,-36.88632583618164,194.31394958496094
a sheriff drew a knife for him .,PD,DRAW,A,for,-11.833364486694336,-11.666553497314453,-6.404736042022705,-7.3500261306762695,-6.265683650970459,-1.9755780696868896,-45.495941162109375,295.0050964355469
a sheriff drew him a knife .,DO,DRAW,A,for,-11.833364486694336,-11.666553497314453,-9.61024284362793,-8.357793807983398,0.0,-2.7335872650146484,-44.20154571533203,552.5293579101562
an uncle drew a card for us .,PD,DRAW,A,for,-14.346532821655273,-9.470974922180176,-7.923055648803711,-4.810632705688477,-2.1251020431518555,-1.5852656364440918,-40.261566162109375,153.34584045410156
an uncle drew us a card .,DO,DRAW,A,for,-14.346532821655273,-9.470974922180176,-7.610137939453125,-6.280433654785156,0.0,-1.8357287645339966,-39.54380798339844,284.04010009765625
a prince drew a wire for us .,PD,DRAW,A,for,-13.514665603637695,-11.586652755737305,-12.194052696228027,-6.084787368774414,-4.255607604980469,-1.7276173830032349,-49.36338424682617,478.388427734375
a prince drew us a wire .,DO,DRAW,A,for,-13.514665603637695,-11.586652755737305,-14.606449127197266,-7.579518795013428,0.0,-2.863621473312378,-50.15090560913086,1292.6053466796875
a writer drew a motor for it .,PD,DRAW,A,for,-11.439092636108398,-9.743254661560059,-11.846234321594238,-6.938150405883789,-7.40904426574707,-1.3878952264785767,-48.76366424560547,443.8372802734375
a writer drew it a motor .,DO,DRAW,A,for,-11.439092636108398,-9.743254661560059,-16.575746536254883,-6.177953243255615,0.0,-5.705440044403076,-49.64148712158203,1201.8785400390625
an opponent drew a card for them .,PD,DRAW,A,for,-13.841712951660156,-9.955057144165039,-2.3959643840789795,-8.782539367675781,-1.8100717067718506,-1.6042968034744263,-38.389644622802734,121.35323333740234
an opponent drew them a card .,DO,DRAW,A,for,-13.841712951660156,-9.955057144165039,-5.694873809814453,-7.732315540313721,0.0,-0.9821215271949768,-38.20608139038086,234.63043212890625
a nurse drew a bell for them .,PD,DRAW,A,for,-11.46296501159668,-8.984036445617676,-12.215904235839844,-7.020068168640137,-3.524773120880127,-1.8615585565567017,-45.069305419921875,279.6847839355469
a nurse drew them a bell .,DO,DRAW,A,for,-11.46296501159668,-8.984036445617676,-14.398187637329102,-8.325124740600586,0.0,-1.9746477603912354,-45.14495849609375,632.2467651367188
a mother drew a crystal for us .,PD,DRAW,A,for,-9.848474502563477,-10.683435440063477,-11.048750877380371,-8.490036964416504,-6.028960704803467,-2.6182548999786377,-48.71791458129883,441.3063659667969
a mother drew us a crystal .,DO,DRAW,A,for,-9.848474502563477,-10.683435440063477,-10.947028160095215,-8.86350154876709,0.0,-5.303535461425781,-45.645973205566406,679.1576538085938
a champion drew a bottle for him .,PD,DRAW,A,for,-12.979021072387695,-10.761707305908203,-10.371577262878418,-4.624975204467773,-4.77522611618042,-2.27467679977417,-45.78718185424805,305.9426574707031
a champion drew him a bottle .,DO,DRAW,A,for,-12.979021072387695,-10.761707305908203,-9.935321807861328,-6.101017475128174,0.0,-2.5638394355773926,-42.34090805053711,423.5625305175781
a mother drew an iron for us .,PD,DRAW,A,for,-9.848474502563477,-10.683435440063477,-10.849205017089844,-8.679954528808594,-7.620987892150879,-2.3095860481262207,-49.991641998291016,517.471923828125
a mother drew us an iron .,DO,DRAW,A,for,-9.848474502563477,-10.683435440063477,-12.943608283996582,-8.86350154876709,0.0,-5.640028953552246,-47.97904968261719,947.8060913085938
a priest drew a key for us .,PD,DRAW,A,for,-11.867223739624023,-9.672391891479492,-9.458709716796875,-6.091158866882324,-4.212459087371826,-2.3713064193725586,-43.67325210571289,234.89920043945312
a priest drew us a key .,DO,DRAW,A,for,-11.867223739624023,-9.672391891479492,-11.410097122192383,-8.980453491210938,0.0,-3.612144947052002,-45.54231262207031,669.1743774414062
a brother drew a jacket for me .,PD,DRAW,A,for,-12.654382705688477,-11.238483428955078,-12.182938575744629,-4.0287275314331055,-2.068206310272217,-1.9280658960342407,-44.100807189941406,247.79478454589844
a brother drew me a jacket .,DO,DRAW,A,for,-12.654382705688477,-11.238483428955078,-10.84366226196289,-6.269009590148926,0.0,-2.381683826446533,-43.3872184753418,491.8501281738281
a candidate drew a flower for you .,PD,DRAW,A,for,-11.586334228515625,-10.169610023498535,-12.930309295654297,-8.334470748901367,-3.362804651260376,-2.126891613006592,-48.51042175292969,430.0075378417969
a candidate drew you a flower .,DO,DRAW,A,for,-11.586334228515625,-10.169610023498535,-11.017614364624023,-9.889411926269531,0.0,-1.7907817363739014,-44.45375061035156,572.799560546875
a reader drew a gun for you .,PD,DRAW,A,for,-9.969507217407227,-9.218278884887695,-12.459193229675293,-6.348423957824707,-5.465816020965576,-1.4150398969650269,-44.876258850097656,273.01654052734375
a reader drew you a gun .,DO,DRAW,A,for,-9.969507217407227,-9.218278884887695,-12.309335708618164,-8.627175331115723,0.0,-2.462646245956421,-42.586944580078125,438.71466064453125
a chief drew a telephone for you .,PD,DRAW,A,for,-12.695049285888672,-12.45616626739502,-10.626686096191406,-6.284165382385254,-5.957571983337402,-1.5116801261901855,-49.53131866455078,488.53680419921875
a chief drew you a telephone .,DO,DRAW,A,for,-12.695049285888672,-12.45616626739502,-13.200764656066895,-9.017918586730957,0.0,-2.701385974884033,-50.071285247802734,1277.986083984375
a worker drew a log for you .,PD,DRAW,A,for,-10.710429191589355,-10.768795013427734,-10.288061141967773,-7.646585464477539,-3.837517738342285,-1.9502016305923462,-45.20159149169922,284.3480224609375
a worker drew you a log .,DO,DRAW,A,for,-10.710429191589355,-10.768795013427734,-8.975279808044434,-9.833613395690918,0.0,-2.8538646697998047,-43.14198303222656,474.91717529296875
a cousin drew a crystal for you .,PD,DRAW,A,for,-13.750970840454102,-10.10360336303711,-11.111512184143066,-5.655494689941406,-6.238795280456543,-1.3999518156051636,-48.26033020019531,416.7728271484375
a cousin drew you a crystal .,DO,DRAW,A,for,-13.750970840454102,-10.10360336303711,-11.853046417236328,-7.872535705566406,0.0,-3.9845614433288574,-47.56471633911133,893.3330688476562
a nurse drew a newspaper for it .,PD,DRAW,A,for,-11.46296501159668,-8.984036445617676,-11.897810935974121,-7.889081001281738,-4.964859962463379,-1.3149306774139404,-46.5136833190918,335.0267639160156
a nurse drew it a newspaper .,DO,DRAW,A,for,-11.46296501159668,-8.984036445617676,-15.73422908782959,-6.702498435974121,0.0,-2.9633262157440186,-45.84705352783203,698.9498901367188
a woman drew a bag for them .,PD,DRAW,A,for,-7.570671558380127,-9.817282676696777,-9.687499046325684,-7.556495666503906,-5.678311824798584,-2.8960514068603516,-43.20631408691406,221.58123779296875
a woman drew them a bag .,DO,DRAW,A,for,-7.570671558380127,-9.817282676696777,-13.792505264282227,-9.206459999084473,0.0,-4.922492027282715,-45.30941390991211,647.2764282226562
a nurse drew a knife for you .,PD,DRAW,A,for,-11.46296501159668,-8.984036445617676,-5.690585136413574,-8.801665306091309,-6.37261438369751,-1.571618914604187,-42.883487701416016,212.8177032470703
a nurse drew you a knife .,DO,DRAW,A,for,-11.46296501159668,-8.984036445617676,-8.797425270080566,-9.161553382873535,0.0,-1.8832120895385742,-40.289188385009766,315.95452880859375
a man drew a card for me .,PD,DRAW,A,for,-6.948237895965576,-9.664820671081543,-8.578912734985352,-6.381330966949463,-2.903287410736084,-2.127948045730591,-36.60453796386719,97.08309173583984
a man drew me a card .,DO,DRAW,A,for,-6.948237895965576,-9.664820671081543,-7.527873992919922,-8.798309326171875,0.0,-1.8989218473434448,-34.838165283203125,145.0213165283203
a winner drew a computer for us .,PD,DRAW,A,for,-13.358592987060547,-11.358242988586426,-12.020110130310059,-6.642091274261475,-4.530105113983154,-1.48707115650177,-49.39621353149414,480.3556213378906
a winner drew us a computer .,DO,DRAW,A,for,-13.358592987060547,-11.358242988586426,-11.864222526550293,-6.782881736755371,0.0,-2.55232572555542,-45.91626739501953,705.8952026367188
a parent drew an instrument for you .,PD,DRAW,A,for,-11.838857650756836,-9.708187103271484,-15.863677978515625,-9.061578750610352,-2.8901538848876953,-2.01029109954834,-51.37274932861328,614.982421875
a parent drew you an instrument .,DO,DRAW,A,for,-11.838857650756836,-9.708187103271484,-13.573423385620117,-9.767398834228516,0.0,-2.4285356998443604,-47.316402435302734,862.198974609375
a colonel drew a bag for me .,PD,DRAW,A,for,-14.825262069702148,-10.166888236999512,-11.210294723510742,-2.3495688438415527,-5.190564155578613,-1.641142725944519,-45.38372039794922,290.8957824707031
a colonel drew me a bag .,DO,DRAW,A,for,-14.825262069702148,-10.166888236999512,-12.562929153442383,-4.902742862701416,0.0,-4.514617443084717,-46.972442626953125,820.8570556640625
a worker drew an engine for you .,PD,DRAW,A,for,-10.710429191589355,-10.768795013427734,-13.35283374786377,-8.250847816467285,-4.434309959411621,-1.6918468475341797,-49.20906066894531,469.24853515625
a worker drew you an engine .,DO,DRAW,A,for,-10.710429191589355,-10.768795013427734,-11.479366302490234,-9.833613395690918,0.0,-2.889615058898926,-45.681819915771484,682.64453125
a cousin drew a camera for us .,PD,DRAW,A,for,-13.750970840454102,-10.10360336303711,-10.196542739868164,-5.539037227630615,-4.501448631286621,-1.7234416007995605,-45.81504440307617,307.01007080078125
